#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,840955.59,529027.24,2651267.88,0.00,997506.59,1016443.47,807556.70,842109.47
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,785322.90,556715.40,2446777.31,0.00,936242.54,1016443.47,811254.11,847118.45
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,763420.34,554039.46,2695998.94,0.00,914747.51,1016443.47,814147.57,851852.41
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,832459.10,449029.66,2938329.25,0.00,1002365.99,1016443.47,819112.29,856193.90
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,825543.45,481548.47,2884970.88,0.00,999081.54,1016443.47,823889.18,860447.38
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,728217.73,496856.43,2655515.06,0.00,885767.68,1016443.47,825489.14,864480.90
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,702535.00,516829.51,2460249.06,0.00,858863.46,1016443.47,826330.34,868311.09
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,784041.12,447354.53,2589252.63,0.00,963209.76,1016443.47,829588.42,871837.01
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,782807.09,485404.20,2570799.06,0.00,966572.20,1016443.47,832877.95,875309.60
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,698243.43,512896.44,2411690.75,0.00,866530.66,1016443.47,833667.13,878619.31
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,685582.56,508976.14,2605644.63,0.00,855134.36,1016443.47,834159.02,881777.35
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,748735.74,424946.18,2668627.63,0.00,938488.64,1016443.47,836421.48,884697.67
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,708043.66,429896.26,2475159.56,0.00,891985.95,1016443.47,837639.74,887586.21
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,610987.03,451768.16,2192604.44,0.00,773619.64,1016443.47,836266.20,890350.81
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,592657.21,472634.81,2033024.13,0.00,754300.44,1016443.47,834509.81,893052.77
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,669195.13,394726.04,2176059.13,0.00,855845.77,1016443.47,834928.72,895475.44
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,650742.94,397977.04,2172542.56,0.00,836560.68,1016443.47,834962.25,897960.36
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,561161.56,424132.40,1956796.97,0.00,725019.18,1016443.47,832818.51,900270.61
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,543462.14,431280.15,1756966.50,0.00,705674.58,1016443.47,830384.28,902494.79
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,598406.09,344526.61,1802576.56,0.00,780916.82,1016443.47,829453.46,904638.95
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,560731.39,348878.91,1727410.81,0.00,735423.04,1016443.47,827716.79,906703.90
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,468257.82,372734.70,1518392.66,0.00,617221.43,1016443.47,823899.59,908693.95
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,449939.29,385402.85,1480847.94,0.00,596083.85,1016443.47,819798.09,910633.83
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,505543.45,297843.24,1595158.63,0.00,673072.17,1016443.47,817258.65,912465.12
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,488824.91,314411.22,1591300.00,0.00,654078.80,1016443.47,814452.16,914253.41
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,394224.59,336470.71,1465680.88,0.00,530173.40,1016443.47,809593.69,915999.89
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,377418.83,357439.64,1394941.53,0.00,510146.92,1016443.47,804561.98,917687.68
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,414366.85,253022.88,1411163.75,0.00,562836.88,1016443.47,800695.48,919267.32
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,395411.35,272911.62,1302466.77,0.00,539814.04,1016443.47,796452.08,920847.96
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,316059.19,301152.91,1183226.96,0.00,433671.58,1016443.47,790645.67,922377.99
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,301271.82,300333.71,1216802.56,0.00,415478.50,1016443.47,784741.64,923858.30
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,337993.81,213644.63,1201383.69,0.00,468434.12,1016443.47,779953.94,925259.69
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,319816.62,224877.57,1113760.97,0.00,445490.34,1016443.47,774857.78,926649.05
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,244706.86,245314.94,942784.63,0.00,342594.91,1016443.47,768370.31,927996.69
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,222926.60,247217.72,884446.25,0.00,313719.80,1016443.47,761496.51,929333.91
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,255648.03,162711.06,874183.78,0.00,361493.55,1016443.47,755967.47,930537.98
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,233247.65,169821.47,814419.25,0.00,331491.86,1016443.47,749852.35,931775.56
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,156599.07,196559.89,565067.36,0.00,223712.40,1016443.47,742220.19,933003.75
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,140110.57,204365.92,523852.84,0.00,201161.74,1016443.47,734727.32,934159.27
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,174601.06,119204.04,535356.30,0.00,251897.19,1016443.47,728346.72,935246.65
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,156926.52,127788.57,479156.58,0.00,227571.60,1016443.47,721376.16,936376.87
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,80072.10,144973.73,331361.99,0.00,116701.53,1016443.47,713336.33,937441.45
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,63405.08,153225.07,269978.10,0.00,92873.75,1016443.47,705194.82,938478.09
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,88211.62,53950.02,260122.34,0.00,129857.89,1016443.47,697743.22,939487.87
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,67974.71,58046.95,218196.71,0.00,100568.86,1016443.47,690107.68,940471.84
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8184.43,97118.71,59042.36,0.00,12169.65,1016443.47,681548.92,941430.96
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2671.57,117127.95,20217.28,0.00,3992.58,1016443.47,673018.73,942375.34
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/0/1Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1016443.47,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,78569.58,0.00,78569.58,78569.58,78569.58,78569.58,78569.58,78569.58
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,277749.59,187916.64,1035137.84,0.00,279138.59,279138.59,279138.59,279138.59
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,364158.52,262232.57,1238300.91,0.00,367841.31,367841.31,323977.33,323977.33
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,383355.99,375419.15,1597031.06,0.00,389235.37,389235.37,346202.89,346202.89
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,485303.18,503227.76,1743421.74,0.00,495200.09,495200.09,383177.81,383177.81
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,644373.27,452136.07,2340214.38,0.00,660727.22,660727.22,436964.60,436964.60
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,673260.49,495710.58,2324736.06,0.00,693935.83,693935.83,481035.92,481035.92
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,603675.04,530240.50,2231570.53,0.00,625327.88,693935.83,501581.46,511350.46
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,633312.05,562956.41,2270136.38,0.00,659295.23,693935.83,521239.10,534108.12
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,757416.57,465588.90,2462324.81,0.00,792445.43,792445.43,551296.23,562739.01
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,779865.86,509013.67,2829651.69,0.00,820026.94,820026.94,578107.55,588408.69
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,720362.71,552850.50,2742717.88,0.00,761260.14,820026.94,594723.00,609420.90
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,683588.77,552394.11,2533053.50,0.00,726063.03,820026.94,605757.00,627114.11
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,783716.44,431422.03,2778974.13,0.00,836542.81,836542.81,623283.62,643018.81
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,795192.32,478956.23,2909259.38,0.00,853051.17,853051.17,639668.64,657996.48
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,732445.18,584879.17,2664688.09,0.00,789724.50,853051.17,649759.41,671113.28
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,748284.47,649613.53,2710941.44,0.00,810895.34,853051.17,659902.63,682565.94
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,824258.60,510236.03,2630097.63,0.00,897658.83,897658.83,673672.29,695023.06
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,829927.23,512006.61,2585109.44,0.00,908417.22,908417.22,686792.91,706950.31
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,776410.82,590687.05,2800523.25,0.00,854150.59,908417.22,695651.89,717614.84
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,758823.27,598692.07,2772899.50,0.00,839036.83,908417.22,702867.44,727216.59
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,902251.04,566276.99,3056098.63,0.00,1002521.37,1002521.37,716800.50,740017.48
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,881697.82,586279.87,2965388.50,0.00,984653.74,1002521.37,729084.31,752055.97
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,787582.22,590273.39,2751439.88,0.00,884010.03,1002521.37,735877.69,763038.70
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,791080.04,619485.21,2748794.50,0.00,892538.61,1002521.37,742595.52,773308.03
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,882747.17,523343.85,2840185.56,0.00,1000739.43,1002521.37,752449.66,782057.80
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,876742.45,538132.14,2783964.13,0.00,998974.11,1002521.37,762014.96,790611.93
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,790937.39,586948.34,2765972.88,0.00,905877.76,1002521.37,767500.80,798692.54
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,765671.52,599603.34,2683774.31,0.00,881340.28,1002521.37,771553.61,805949.09
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,834225.89,528676.34,2798103.75,0.00,964909.91,1002521.37,777988.84,812491.35
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,849346.68,547500.44,2830911.25,0.00,987491.55,1002521.37,785181.16,819015.16
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,783600.50,591026.60,2878741.69,0.00,915623.09,1002521.37,789376.92,824917.78
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,808121.92,630858.54,2861976.94,0.00,949013.85,1002521.37,794346.68,830446.87
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,860345.56,534674.37,3011288.25,0.00,1015411.59,1015411.59,801010.11,836022.15
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,840068.71,528657.06,2648137.13,0.00,996454.60,1015411.59,806728.91,841271.17
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,784383.28,556322.14,2445388.50,0.00,935122.35,1015411.59,810417.91,846274.58
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,762510.19,553663.57,2694349.56,0.00,913656.94,1015411.59,813304.26,851003.29
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,831559.98,448760.79,2935726.50,0.00,1001283.36,1015411.59,818262.66,855339.96
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,824689.81,481276.60,2882768.75,0.00,998048.46,1015411.59,823034.69,859588.71
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,727415.34,496613.44,2654258.75,0.00,884791.69,1015411.59,824631.51,863617.75
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,701754.45,516544.41,2456799.00,0.00,857909.23,1015411.59,825470.27,867443.69
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,783116.79,446988.12,2588111.38,0.00,962074.19,1015411.59,828721.79,870965.70
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,781935.07,485027.67,2569319.25,0.00,965495.48,1015411.59,832006.28,874434.43
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,697473.47,512576.01,2411231.53,0.00,865575.12,1015411.59,832793.50,877740.46
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,684844.68,508680.11,2604847.06,0.00,854213.99,1015411.59,833284.31,880894.99
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,747860.54,424603.46,2665996.13,0.00,937391.65,1015411.59,835541.95,883812.07
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,707271.82,429581.73,2471632.44,0.00,891013.61,1015411.59,836758.17,886697.41
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,610238.74,451414.16,2191489.25,0.00,772672.18,1015411.59,835383.23,889458.94
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,591985.27,472318.90,2030345.00,0.00,753445.24,1015411.59,833627.43,892157.90
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,668435.57,394445.18,2175145.84,0.00,854874.35,1015411.59,834044.59,894577.87
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,650026.10,397675.73,2171357.25,0.00,835639.15,1015411.59,834077.35,897060.03
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,560463.49,423795.33,1953684.59,0.00,724117.27,1015411.59,831933.28,899367.73
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,542769.73,430907.26,1755492.81,0.00,704775.49,1015411.59,829498.79,901589.44
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,597655.16,344208.46,1800995.56,0.00,779936.85,1015411.59,828566.19,903731.21
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,560074.57,348575.95,1726874.36,0.00,734561.60,1015411.59,826829.99,905793.87
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,467670.16,372440.41,1518027.77,0.00,616446.83,1015411.59,823014.82,907781.72
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,449412.62,385118.59,1479009.44,0.00,595386.12,1015411.59,818916.69,909719.44
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,504948.67,297611.80,1593078.50,0.00,672280.30,1015411.59,816378.80,911548.69
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,488293.05,314179.66,1589353.06,0.00,653367.14,1015411.59,813575.21,913335.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,393770.66,336243.12,1464618.38,0.00,529562.94,1015411.59,808721.29,915079.54
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,377029.33,357205.02,1391985.91,0.00,509620.44,1015411.59,803695.39,916765.46
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,413924.72,252880.24,1408251.00,0.00,562236.33,1015411.59,799833.15,918343.34
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,395005.65,272726.09,1299654.40,0.00,539260.17,1015411.59,795594.77,919922.22
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,315696.35,300943.60,1180457.71,0.00,433173.72,1015411.59,789794.11,921450.56
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,300961.79,300137.01,1215496.31,0.00,415050.93,1015411.59,783896.76,922929.23
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,337600.12,213476.34,1199766.94,0.00,467888.49,1015411.59,779113.59,924329.06
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,319485.15,224710.91,1112616.06,0.00,445028.62,1015411.59,774023.19,925716.87
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,244405.59,245123.03,941553.59,0.00,342173.13,1015411.59,767541.91,927063.02
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,222676.63,247022.24,882578.36,0.00,313368.02,1015411.59,760675.32,928398.75
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,255338.74,162576.72,872922.97,0.00,361056.20,1015411.59,755151.59,929601.49
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,233016.23,169694.78,814118.59,0.00,331162.98,1015411.59,749043.49,930837.69
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,156400.79,196403.48,564557.17,0.00,223429.13,1015411.59,741418.95,932064.52
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,139965.98,204206.64,522952.94,0.00,200954.14,1015411.59,733934.30,933218.75
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,174391.03,119110.97,534433.83,0.00,251594.17,1015411.59,727560.18,934304.93
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,156783.18,127693.76,478561.31,0.00,227363.73,1015411.59,720597.67,935433.90
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,79962.20,144857.08,331072.88,0.00,116541.36,1015411.59,712566.06,936497.29
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,63346.51,153095.15,269946.57,0.00,92787.96,1015411.59,704433.54,937532.78
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,88092.95,53899.81,259908.47,0.00,129683.20,1015411.59,696989.53,938541.44
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,67915.76,57991.19,217989.50,0.00,100481.65,1015411.59,689362.52,939524.31
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8171.63,97037.93,59041.64,0.00,12150.62,1015411.59,680812.92,940482.37
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,2673.14,116991.82,20251.26,0.00,3994.93,1015411.59,672292.03,941425.70
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1015411.59,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1015411.59,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1015411.59,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1015411.59,0.00,0.00
Up,false,DiscountCurve/USD/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1015411.59,0.00,0.00
