TradeID	PortfolioID	ProductClass	RiskType	Qualifier	Bucket	Label1	Label2	AmountCurrency	Amount
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	15.58210492
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-1007.987475
1323839870A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	6.996002691
1324411281A	9534	RatesFX	Risk_FX	INR				USD	-149660.3167
1324411281A	9534	RatesFX	Risk_FX	USD				USD	282161.8063
1324411281A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	42.70231319
1324411281A	9534	RatesFX	Risk_IRCurve	INR	1	6m	Libor12m	USD	-9.718572183
1324411281A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.108138193
1324411281A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-237.3218651
1324411281A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-7.144889179
1326624162A	9534	RatesFX	Risk_FX	IDR				USD	61305.74409
1326624162A	9534	RatesFX	Risk_FX	USD				USD	-85825.53395
1326624162A	9534	RatesFX	Risk_IRCurve	IDR	1	1y	Libor6m	USD	0.088846703
1326624162A	9534	RatesFX	Risk_IRCurve	IDR	1	3m	Libor6m	USD	-187.1424771
1326624162A	9534	RatesFX	Risk_IRCurve	IDR	1	6m	Libor6m	USD	-3.834938111
1326624162A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.082023007
1326624162A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	181.5065928
1326624162A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.139751448
1326645946A	9534	RatesFX	Risk_FX	TWD				USD	-13406.68685
1326645946A	9534	RatesFX	Risk_FX	USD				USD	12130.20214
1326645946A	9534	RatesFX	Risk_IRCurve	TWD	1	3m	Libor3m	USD	33.84934169
1326645946A	9534	RatesFX	Risk_IRCurve	TWD	1	6m	Libor3m	USD	0.23807118
1326645946A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.021100146
1326645946A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-35.07994287
1326645946A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.309279743
1327253270A	9534	RatesFX	Risk_FX	IDR				USD	116745.2102
1327253270A	9534	RatesFX	Risk_FX	USD				USD	-177563.2544
1327253270A	9534	RatesFX	Risk_IRCurve	IDR	1	3m	Libor6m	USD	-174.7820086
1327253270A	9534	RatesFX	Risk_IRCurve	IDR	1	6m	Libor6m	USD	-85.20531947
1327253270A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.015610392
1327253270A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	9.19214921
1327253270A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.028814236
1327265321A	9534	RatesFX	Risk_FX	CNY				USD	3251.89858
1327265321A	9534	RatesFX	Risk_FX	USD				USD	-4238.521208
1327265321A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-2.116928763
1327265321A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.311730369
1327265321A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.01484414
1327535651A	9534	RatesFX	Risk_FX	BRL				USD	29791.33794
1327535651A	9534	RatesFX	Risk_FX	EUR				USD	-2723.96272
1327535651A	9534	RatesFX	Risk_FX	USD				USD	5403.27282
1327535651A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-67.22337626
1327535651A	9534	RatesFX	Risk_IRCurve	EUR	1	3m	Libor6m	USD	31.77890119
1327535651A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.011124337
1327535660A	9534	RatesFX	Risk_FX	BRL				USD	-15177.83199
1327535660A	9534	RatesFX	Risk_FX	USD				USD	25384.80832
1327535660A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	141.0335349
1327535660A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	31.03674718
1327535660A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-100.3893202
1327535660A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.038548819
1327535660A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-274.194857
1327535660A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-91.33503756
1328513155A	9534	RatesFX	Risk_FX	BRL				USD	-145260.9296
1328513155A	9534	RatesFX	Risk_FX	USD				USD	118183.4175
1328513155A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	23.09403333
1328513155A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.047976772
1328513155A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-127.9338621
1328513155A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.446033103
1328514124A	9534	RatesFX	Risk_FX	BRL				USD	-33547.37806
1328514124A	9534	RatesFX	Risk_FX	USD				USD	16533.511
1328514124A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	115.6302247
1328514124A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.000701466
1328514124A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-50.52795442
1328514124A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.227335627
1328575091A	9534	RatesFX	Risk_FX	TWD				USD	845708.5672
1328575091A	9534	RatesFX	Risk_FX	USD				USD	-460300.8532
1328575091A	9534	RatesFX	Risk_IRCurve	TWD	1	1y	Libor3m	USD	2.492968556
1328575091A	9534	RatesFX	Risk_IRCurve	TWD	1	3m	Libor3m	USD	-1951.550974
1328575091A	9534	RatesFX	Risk_IRCurve	TWD	1	6m	Libor3m	USD	-86.94422459
1328575091A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.28899733
1328575091A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	788.428057
1328575091A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	4.119851006
1329855962A	9534	RatesFX	Risk_FX	CLP				USD	-13664.52096
1329855962A	9534	RatesFX	Risk_FX	USD				USD	2815.717436
1329855962A	9534	RatesFX	Risk_IRCurve	CLP	1	1y	Libor1m	USD	-0.480806932
1329855962A	9534	RatesFX	Risk_IRCurve	CLP	1	3m	Libor1m	USD	31.45221864
1329855962A	9534	RatesFX	Risk_IRCurve	CLP	1	6m	Libor1m	USD	9.602226969
1329855962A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-70.5183303
1329855962A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.00324988
1329997837A	9534	RatesFX	Risk_FX	BRL				USD	-13897.96354
1329997837A	9534	RatesFX	Risk_FX	USD				USD	43933.19825
1329997837A	9534	RatesFX	Risk_IRCurve	BRL	1	3y	Libor1m	USD	399.821019
1329997837A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	134.8426783
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	13.71189551
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.599322257
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-1.656327837
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-228.5811186
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-1528.231809
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-1189.777222
1329997837A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.396855301
1330583068A	9534	RatesFX	Risk_FX	INR				USD	401458.7389
1330583068A	9534	RatesFX	Risk_FX	USD				USD	-281245.7615
1330583068A	9534	RatesFX	Risk_IRCurve	INR	1	1y	Libor12m	USD	229.3567882
1330583068A	9534	RatesFX	Risk_IRCurve	INR	1	2y	Libor12m	USD	-4945.774081
1330583068A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	19.91101271
1330583068A	9534	RatesFX	Risk_IRCurve	INR	1	3y	Libor12m	USD	-3787.263378
1330583068A	9534	RatesFX	Risk_IRCurve	INR	1	5y	Libor12m	USD	279.3411817
1330583068A	9534	RatesFX	Risk_IRCurve	INR	1	6m	Libor12m	USD	0.607560132
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-4.058961698
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	588.992436
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	684.8640526
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	2344.210826
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	216.9160412
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-200.8379439
1330583068A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1202.962398
1330965703A	9534	RatesFX	Risk_FX	CNY				USD	43058.45485
1330965703A	9534	RatesFX	Risk_FX	USD				USD	-135025.0555
1330965703A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-105.7116196
1330965703A	9534	RatesFX	Risk_IRCurve	CNY	1	6m	Libor3m	USD	-26.61626384
1330965703A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.078771184
1330965703A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	2.236039644
1330965703A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.288261598
1331624465A	9534	RatesFX	Risk_FX	BRL				USD	-24084.87417
1331624465A	9534	RatesFX	Risk_FX	USD				USD	30581.91002
1331624465A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	3.886979668
1331624465A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.055877715
1331624465A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-14.79938726
1331624465A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.971497899
1331680136A	9534	RatesFX	Risk_FX	INR				USD	-480606.1675
1331680136A	9534	RatesFX	Risk_FX	USD				USD	102799.3838
1331680136A	9534	RatesFX	Risk_IRCurve	INR	1	1y	Libor12m	USD	-0.908915908
1331680136A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	738.7705116
1331680136A	9534	RatesFX	Risk_IRCurve	INR	1	6m	Libor12m	USD	160.6505234
1331680136A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.668300497
1331680136A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-722.0904829
1331680136A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	8.237343936
1332153825A	9534	RatesFX	Risk_FX	BRL				USD	-132882.6988
1332153825A	9534	RatesFX	Risk_FX	USD				USD	47940.51372
1332153825A	9534	RatesFX	Risk_IRCurve	BRL	1	10y	Libor1m	USD	1317.423215
1332153825A	9534	RatesFX	Risk_IRCurve	BRL	1	5y	Libor1m	USD	5963.055683
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	-1038.258271
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	11.76361249
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	1.563951469
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-278.8437288
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	40.09865728
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	-5546.958216
1332153825A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.128758881
1332224887A	9534	RatesFX	Risk_FX	INR				USD	-14827.18084
1332224887A	9534	RatesFX	Risk_FX	USD				USD	18392.72486
1332224887A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	479.6827933
1332224887A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.267589448
1332224887A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-486.9767985
1332224887A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-5.111604142
1332779512A	9534	RatesFX	Risk_FX	TWD				USD	129662.6994
1332779512A	9534	RatesFX	Risk_FX	USD				USD	-246140.5264
1332779512A	9534	RatesFX	Risk_IRCurve	TWD	1	1y	Libor3m	USD	29.32357778
1332779512A	9534	RatesFX	Risk_IRCurve	TWD	1	3m	Libor3m	USD	-744.1643535
1332779512A	9534	RatesFX	Risk_IRCurve	TWD	1	6m	Libor3m	USD	-368.1009057
1332779512A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	4.297768153
1332779512A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	120.0307673
1332779512A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-11.18993991
1332881768A	9534	RatesFX	Risk_FX	BRL				USD	-4906.408854
1332881768A	9534	RatesFX	Risk_FX	USD				USD	87250.82293
1332881768A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	133.9608831
1332881768A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	1021.501958
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	10y	Libor3m	USD	0.016258375
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-258.5256479
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	-471.9283894
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-818.6774918
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-60.26730999
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	2.517441026
1332881768A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-610.9684992
1332898443A	9534	RatesFX	Risk_FX	BRL				USD	-372142.9866
1332898443A	9534	RatesFX	Risk_FX	JPY				USD	691090.6739
1332898443A	9534	RatesFX	Risk_FX	USD				USD	-30271.97633
1332898443A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	2534.464213
1332898443A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	-566.4741279
1332898443A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	-1780.764573
1332898443A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-1.917107482
1333850722A	9534	RatesFX	Risk_FX	BRL				USD	72422.72055
1333850722A	9534	RatesFX	Risk_FX	JPY				USD	-69111.58343
1333850722A	9534	RatesFX	Risk_FX	USD				USD	2736.83707
1333850722A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-75.7083925
1333850722A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-4.920723139
1333850722A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	10.39965547
1333850722A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	16.39507513
1333850722A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.098783442
1333860734A	9534	RatesFX	Risk_FX	BRL				USD	66870.07122
1333860734A	9534	RatesFX	Risk_FX	JPY				USD	-39207.15695
1333860734A	9534	RatesFX	Risk_FX	USD				USD	6634.027272
1333860734A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-83.26715864
1333860734A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-3.385965072
1333860734A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	106.8779992
1333860734A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	60.87035102
1333860734A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.158860625
1333860757A	9534	RatesFX	Risk_FX	BRL				USD	-40621.98905
1333860757A	9534	RatesFX	Risk_FX	USD				USD	15784.64503
1333860757A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	58.11952154
1333860757A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	0.509747249
1333860757A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.374814229
1333860757A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-240.6483256
1333860757A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1.035857243
1334069463A	9534	RatesFX	Risk_FX	BRL				USD	-89100.38122
1334069463A	9534	RatesFX	Risk_FX	USD				USD	6473.255782
1334069463A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	158.6261621
1334069463A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	4.997227475
1334069463A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.534736208
1334069463A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-7.122957675
1334069463A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.744261501
1334209378A	9534	RatesFX	Risk_FX	BRL				USD	17549.2636
1334209378A	9534	RatesFX	Risk_FX	JPY				USD	-24288.84648
1334209378A	9534	RatesFX	Risk_FX	USD				USD	10897.70223
1334209378A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-217.7615519
1334209378A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-8.368366897
1334209378A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	73.27067348
1334209378A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	30.57892494
1334209378A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.184034548
1334241376A	9534	RatesFX	Risk_FX	BRL				USD	-54164.2232
1334241376A	9534	RatesFX	Risk_FX	USD				USD	30982.42577
1334241376A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	160.9178852
1334241376A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	6.223684871
1334241376A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.100309787
1334241376A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-175.7054618
1334241376A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	2.334932728
1334788166A	9534	RatesFX	Risk_FX	BRL				USD	-48498.96648
1334788166A	9534	RatesFX	Risk_FX	USD				USD	47626.13566
1334788166A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	84.22084939
1334788166A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	2.609030378
1334788166A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.27500157
1334788166A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-226.8044176
1334788166A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.815639049
1335354358A	9534	RatesFX	Risk_FX	IDR				USD	210283.7385
1335354358A	9534	RatesFX	Risk_FX	USD				USD	-145934.9977
1335354358A	9534	RatesFX	Risk_IRCurve	IDR	1	3m	Libor6m	USD	-13.65944396
1335354358A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.106500417
1335354358A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	38.23795142
1335354358A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	1.22699376
1335446273A	9534	RatesFX	Risk_FX	BRL				USD	-265734.8474
1335446273A	9534	RatesFX	Risk_FX	JPY				USD	81179.38288
1335446273A	9534	RatesFX	Risk_FX	USD				USD	-4034.293371
1335446273A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	185.5012571
1335446273A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	32.4461915
1335446273A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	-140.3143525
1335446273A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	-732.4141676
1335446273A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-0.159252946
1335855456A	9534	RatesFX	Risk_FX	CNY				USD	-87695.23564
1335855456A	9534	RatesFX	Risk_FX	USD				USD	33309.1803
1335855456A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	38.32688675
1335855456A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.091825151
1335855456A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-5.120662159
1335855456A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-1.482425068
1336437427A	9534	RatesFX	Risk_FX	CNY				USD	-329285.478
1336437427A	9534	RatesFX	Risk_FX	USD				USD	91940.22283
1336437427A	9534	RatesFX	Risk_IRCurve	CNY	1	1y	Libor3m	USD	-14.00412239
1336437427A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	579.1539216
1336437427A	9534	RatesFX	Risk_IRCurve	CNY	1	6m	Libor3m	USD	719.9827012
1336437427A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-1.492918949
1336437427A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-659.7875593
1336437427A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	44.28435547
1336587179A	9534	RatesFX	Risk_FX	BRL				USD	-17263.69493
1336587179A	9534	RatesFX	Risk_FX	JPY				USD	34550.84505
1336587179A	9534	RatesFX	Risk_FX	USD				USD	-2225.105121
1336587179A	9534	RatesFX	Risk_IRCurve	BRL	1	1y	Libor1m	USD	270.297114
1336587179A	9534	RatesFX	Risk_IRCurve	BRL	1	2y	Libor1m	USD	1.236850023
1336587179A	9534	RatesFX	Risk_IRCurve	JPY	2	1y	Libor6m	USD	-273.7963217
1336587179A	9534	RatesFX	Risk_IRCurve	JPY	2	2y	Libor6m	USD	-148.9361066
1336587179A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	177.6226131
1336587179A	9534	RatesFX	Risk_IRCurve	JPY	2	3y	Libor6m	USD	-5.621572483
1336587179A	9534	RatesFX	Risk_IRCurve	JPY	2	5y	Libor6m	USD	1.051347778
1336587179A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	-47.00051791
1336587179A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.029365312
1336587179A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.005353589
1336587179A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-183.6642378
1336587179A	9534	RatesFX	Risk_IRCurve	USD	1	3y	Libor3m	USD	-0.016586147
1336587179A	9534	RatesFX	Risk_IRCurve	USD	1	5y	Libor3m	USD	0.003033359
1336587179A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-0.872610926
1337566319A	9534	RatesFX	Risk_FX	BRL				USD	23771.59391
1337566319A	9534	RatesFX	Risk_FX	JPY				USD	-41231.66496
1337566319A	9534	RatesFX	Risk_FX	USD				USD	9124.378231
1337566319A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-45.03876791
1337566319A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-7.581223681
1337566319A	9534	RatesFX	Risk_IRCurve	JPY	2	3m	Libor6m	USD	4.2349341
1337566319A	9534	RatesFX	Risk_IRCurve	JPY	2	6m	Libor6m	USD	65.19127243
1337566319A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.097173928
1338190169A	9534	RatesFX	Risk_FX	CNY				USD	27803.90706
1338190169A	9534	RatesFX	Risk_FX	USD				USD	-103375.1538
1338190169A	9534	RatesFX	Risk_IRCurve	CNY	1	1y	Libor3m	USD	48.84919463
1338190169A	9534	RatesFX	Risk_IRCurve	CNY	1	3m	Libor3m	USD	-174.2237372
1338190169A	9534	RatesFX	Risk_IRCurve	CNY	1	6m	Libor3m	USD	-394.7351297
1338190169A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	1.399348039
1338190169A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	753.7908895
1338190169A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-3.233277378
1338316373A	9534	RatesFX	Risk_FX	BRL				USD	21196.89542
1338316373A	9534	RatesFX	Risk_FX	USD				USD	-18011.68484
1338316373A	9534	RatesFX	Risk_IRCurve	BRL	1	3m	Libor1m	USD	-11.27963242
1338316373A	9534	RatesFX	Risk_IRCurve	BRL	1	6m	Libor1m	USD	-11.50116753
1338316373A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	0.029286169
1338316373A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	0.470382462
1338316373A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-1.731800619
1339088502A	9534	RatesFX	Risk_FX	INR				USD	-13010.36624
1339088502A	9534	RatesFX	Risk_FX	USD				USD	55812.7964
1339088502A	9534	RatesFX	Risk_IRCurve	INR	1	1y	Libor12m	USD	-20.96535895
1339088502A	9534	RatesFX	Risk_IRCurve	INR	1	3m	Libor12m	USD	63.99481548
1339088502A	9534	RatesFX	Risk_IRCurve	INR	1	6m	Libor12m	USD	294.8981746
1339088502A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.134997202
1339088502A	9534	RatesFX	Risk_IRCurve	USD	1	2y	Libor3m	USD	0.003272208
1339088502A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	-1.29213248
1339088502A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	-1.55266488
1339778629A	9534	RatesFX	Risk_FX	CLP				USD	10119.90695
1339778629A	9534	RatesFX	Risk_FX	USD				USD	-23255.00473
1339778629A	9534	RatesFX	Risk_IRCurve	CLP	1	3m	Libor1m	USD	-8.776508987
1339778629A	9534	RatesFX	Risk_IRCurve	CLP	1	6m	Libor1m	USD	0.236159608
1339778629A	9534	RatesFX	Risk_IRCurve	USD	1	1y	Libor3m	USD	-0.059417531
1339778629A	9534	RatesFX	Risk_IRCurve	USD	1	3m	Libor3m	USD	53.69011223
1339778629A	9534	RatesFX	Risk_IRCurve	USD	1	6m	Libor3m	USD	0.474101863
1340608887A	9534	RatesFX	Risk_FX	IDR				USD	-10076.05609
1340608887A	9534	RatesFX	Risk_FX	USD				USD	3579.736387
1340608887A	9534	RatesFX	Risk_IRCurve	IDR	1	1y	Libor6m	USD	-0.096354638
1340608887A	9534	RatesFX	Risk_IRCurve	IDR	1	3m	Libor6m	USD	8.223596991
1340608887A	9534	RatesFX	Risk_IRCurve	IDR	1	6m	Libor6m	USD	105.0649834
