#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,NotionalCurrency,Notional(Base),NettingSet,CounterParty
portfolio_2_trade_18,CapFloor,2025-08-01,0.356164,-383283.269689,USD,-383283.269689,USD,35328500.00,USD,35328500.00,026140Y,026140Y
portfolio_2_trade_19,CapFloor,2025-04-01,0.021918,0.000000,USD,0.000000,USD,8300000.00,USD,8300000.00,025168Y,025168Y
portfolio_2_trade_2,CapFloor,2026-01-01,0.775342,-539565.070436,USD,-539565.070436,USD,47223709.50,USD,47223709.50,028726Y,028726Y
portfolio_2_trade_3,CapFloor,2028-01-01,2.775342,-51632.398509,USD,-51632.398509,USD,80000000.00,USD,80000000.00,028734Y,028734Y
portfolio_2_trade_4,CapFloor,2025-09-01,0.441096,-108738.724431,USD,-108738.724431,USD,21090000.00,USD,21090000.00,026194Y,026194Y
portfolio_2_trade_5,CapFloor,2026-08-01,1.356164,-127965.658780,USD,-127965.658780,USD,6542000.00,USD,6542000.00,025340Y,025340Y
portfolio_2_trade_6,CapFloor,2025-05-01,0.104110,0.000000,USD,0.000000,USD,109675000.00,USD,109675000.00,025339Y,025339Y
portfolio_2_trade_7,CapFloor,2026-05-15,1.142466,-1124.313867,USD,-1124.313867,USD,495000000.00,USD,495000000.00,025338Y,025338Y
portfolio_2_trade_8,CapFloor,2026-05-15,1.142466,-908.536458,USD,-908.536458,USD,400000000.00,USD,400000000.00,025335Y,025335Y
portfolio_2_trade_9,CapFloor,2026-06-10,1.213699,-839.603601,USD,-839.603601,USD,12750000.00,USD,12750000.00,026093Y,026093Y
portfolio_30_trade_1,Swap,2031-12-15,6.728767,-8703.047599,USD,-8703.047599,USD,8182125.00,USD,8182125.00,3000515_RV,3000515_RV
portfolio_30_trade_10,Swap,2046-04-01,21.021918,-15512.763739,USD,-15512.763739,USD,965000.00,USD,965000.00,025080C_UV,025080C_UV
portfolio_30_trade_11,Swap,2039-11-25,14.673973,184030.211737,USD,184030.211737,USD,10000000.00,USD,10000000.00,3000925,3000925
portfolio_30_trade_12,Swap,2042-05-19,17.153425,-1669961.544866,USD,-1669961.544866,USD,7500000.00,USD,7500000.00,3000925,3000925
portfolio_30_trade_13,Swap,2041-08-09,16.378082,-7919809.582042,USD,-7919809.582042,USD,75000000.00,USD,75000000.00,3000925,3000925
portfolio_30_trade_14,Swap,2031-09-23,6.501370,2681322.877929,USD,2681322.877929,USD,31000000.00,USD,31000000.00,3000925,3000925
portfolio_30_trade_15,Swap,2041-09-23,16.501370,-10980026.766195,USD,-10980026.766195,USD,60000000.00,USD,60000000.00,3000925,3000925
portfolio_30_trade_16,CapFloor,2026-05-15,1.142466,-42.909959,USD,-42.909959,USD,111815133.94,USD,111815133.94,026294Y,026294Y
portfolio_30_trade_17,CapFloor,2026-04-01,1.021918,-39831.907218,USD,-39831.907218,USD,2664000.00,USD,2664000.00,026748Y,026748Y
portfolio_30_trade_18,CapFloor,2026-08-06,1.369863,-4347.114875,USD,-4347.114875,USD,12484190.00,USD,12484190.00,026353Y,026353Y
portfolio_30_trade_19,CapFloor,2026-06-01,1.189041,-528836.651814,USD,-528836.651814,USD,129734000.00,USD,129734000.00,027619Y,027619Y
portfolio_30_trade_2,Swap,2042-06-03,17.194521,-39468.023329,USD,-39468.023329,USD,668829.21,USD,668829.21,3000515_RV,3000515_RV
portfolio_30_trade_3,Swap,2026-12-14,1.726027,-854817.639919,GBP,-1118092.867972,USD,86000000.00,GBP,112487134.28,3000515_RV,3000515_RV
portfolio_30_trade_4,Swap,2031-10-01,6.523288,-3679044.064083,USD,-3679044.064083,USD,99257500.00,USD,99257500.00,3000515_RV,3000515_RV
portfolio_30_trade_5,Swap,2031-10-01,6.523288,-6064646.021502,USD,-6064646.021502,USD,127500000.00,USD,127500000.00,3000515_RV,3000515_RV
portfolio_30_trade_6,Swap,2032-10-01,7.523976,-86516.204126,USD,-86516.204126,USD,19715000.00,USD,19715000.00,025080C_UV,025080C_UV
portfolio_30_trade_7,Swap,2051-11-01,26.608219,-1092286.493402,USD,-1092286.493402,USD,5950000.00,USD,5950000.00,025080C_UV,025080C_UV
portfolio_30_trade_8,Swap,2046-03-01,20.936986,-263636.683794,USD,-263636.683794,USD,4620000.00,USD,4620000.00,025080C_UV,025080C_UV
portfolio_30_trade_9,Swap,2053-09-01,28.441096,-224630.297445,USD,-224630.297445,USD,4660000.00,USD,4660000.00,025080C_UV,025080C_UV
portfolio_31_trade_1,CapFloor,2026-02-01,0.860274,-196881.480716,USD,-196881.480716,USD,10752500.00,USD,10752500.00,027160Y,027160Y
portfolio_31_trade_10,CapFloor,2025-04-01,0.021918,-16725.670870,USD,-16725.670870,USD,21168000.00,USD,21168000.00,027665Y,027665Y
portfolio_31_trade_11,CapFloor,2025-04-01,0.021918,-24492.741196,USD,-24492.741196,USD,30998000.00,USD,30998000.00,027666Y,027666Y
portfolio_31_trade_12,CapFloor,2025-04-01,0.021918,-129223.348569,USD,-129223.348569,USD,163545000.00,USD,163545000.00,027667Y,027667Y
portfolio_31_trade_13,CapFloor,2025-10-01,0.523288,-514142.049320,USD,-514142.049320,USD,63162775.00,USD,63162775.00,026550Y,026550Y
portfolio_31_trade_14,CapFloor,2025-11-01,0.608219,-2630885.134357,USD,-2630885.134357,USD,253205105.00,USD,253205105.00,026563Y,026563Y
portfolio_31_trade_15,CapFloor,2025-11-01,0.608219,-817439.429770,USD,-817439.429770,USD,78673080.00,USD,78673080.00,026564Y,026564Y
portfolio_31_trade_16,CapFloor,2025-11-01,0.608219,-195714.576410,USD,-195714.576410,USD,18836219.50,USD,18836219.50,026562Y,026562Y
portfolio_31_trade_17,CapFloor,2026-01-01,0.775342,-25110.990505,USD,-25110.990505,USD,29306611.00,USD,29306611.00,026354Y,026354Y
portfolio_31_trade_18,CapFloor,2025-10-10,0.547945,-274737.877519,USD,-274737.877519,USD,25000000.00,USD,25000000.00,026295Y,026295Y
portfolio_31_trade_19,CapFloor,2026-11-01,1.608219,-2046555.740221,USD,-2046555.740221,USD,95950000.00,USD,95950000.00,026300Y,026300Y
portfolio_31_trade_2,CapFloor,2026-06-01,1.189041,-1010702.139361,USD,-1010702.139361,USD,252450000.00,USD,252450000.00,027620Y,027620Y
portfolio_31_trade_3,CapFloor,2026-06-01,1.189041,-115207.805361,USD,-115207.805361,USD,31452000.00,USD,31452000.00,027621Y,027621Y
portfolio_31_trade_4,CapFloor,2026-06-01,1.189041,-845609.188170,USD,-845609.188170,USD,247500000.00,USD,247500000.00,027622Y,027622Y
portfolio_31_trade_5,CapFloor,2026-06-01,1.189041,-603571.740628,USD,-603571.740628,USD,163730000.00,USD,163730000.00,027623Y,027623Y
portfolio_31_trade_6,CapFloor,2026-04-06,1.035616,-3.057214,USD,-3.057214,USD,3151245.00,USD,3151245.00,027658Y,027658Y
portfolio_31_trade_7,CapFloor,2026-04-01,1.021918,-273592.204764,USD,-273592.204764,USD,56800000.00,USD,56800000.00,027654Y,027654Y
portfolio_31_trade_8,CapFloor,2026-04-01,1.021918,-26492.202926,USD,-26492.202926,USD,5500000.00,USD,5500000.00,027659Y,027659Y
portfolio_31_trade_9,CapFloor,2026-04-01,1.021918,-169738.938119,USD,-169738.938119,USD,22600000.00,USD,22600000.00,027660Y,027660Y
portfolio_32_trade_1,CapFloor,2026-11-01,1.608219,-2254091.569323,USD,-2254091.569323,USD,106400000.00,USD,106400000.00,026299Y,026299Y
portfolio_32_trade_10,CapFloor,2025-08-01,0.356164,-249545.123337,USD,-249545.123337,USD,41700000.00,USD,41700000.00,028152Y,028152Y
portfolio_32_trade_11,CapFloor,2025-08-01,0.356164,-242206.093150,USD,-242206.093150,USD,26125000.00,USD,26125000.00,028193Y,028193Y
portfolio_32_trade_12,CapFloor,2026-09-01,1.441096,-332167.205285,USD,-332167.205285,USD,154906500.00,USD,154906500.00,028194Y,028194Y
portfolio_32_trade_13,CapFloor,2025-08-10,0.380822,-6727.474559,USD,-6727.474559,USD,22500000.00,USD,22500000.00,028162Y,028162Y
portfolio_32_trade_14,CapFloor,2025-08-01,0.356164,-13442.474133,USD,-13442.474133,USD,8997676.00,USD,8997676.00,028190Y,028190Y
portfolio_32_trade_15,CapFloor,2029-08-01,4.356164,-166671.775215,USD,-166671.775215,USD,33407295.00,USD,33407295.00,028197Y,028197Y
portfolio_32_trade_16,CapFloor,2027-01-01,1.775342,-4513319.953219,USD,-4513319.953219,USD,163800000.00,USD,163800000.00,028195Y,028195Y
portfolio_32_trade_17,CapFloor,2025-09-01,0.441096,-435449.232275,USD,-435449.232275,USD,138740000.00,USD,138740000.00,028199Y,028199Y
portfolio_32_trade_18,CapFloor,2027-02-01,1.860274,-4857967.876229,USD,-4857967.876229,USD,458840000.00,USD,458840000.00,028161Y,028161Y
portfolio_32_trade_19,CapFloor,2025-08-14,0.391781,-798954.425321,USD,-798954.425321,USD,95000000.00,USD,95000000.00,028392Y,028392Y
portfolio_32_trade_2,CapFloor,2025-11-01,0.608219,-1.388218,USD,-1.388218,USD,58495000.00,USD,58495000.00,026320Y,026320Y
portfolio_32_trade_3,CapFloor,2026-11-01,1.608219,-2086239.547058,USD,-2086239.547058,USD,227175000.00,USD,227175000.00,026540Y,026540Y
portfolio_32_trade_4,CapFloor,2025-04-01,0.021918,-9431.559237,USD,-9431.559237,USD,9754052.00,USD,9754052.00,026544Y,026544Y
portfolio_32_trade_5,CapFloor,2027-11-01,2.608219,-670498.462473,USD,-670498.462473,USD,43290000.00,USD,43290000.00,027664Y,027664Y
portfolio_32_trade_6,Swap,2034-01-03,8.780822,-300.766720,USD,-300.766720,USD,12000000.00,USD,12000000.00,026293O,026293O
portfolio_32_trade_7,Swap,2029-03-12,3.967123,52110.241462,USD,52110.241462,USD,6431678.00,USD,6431678.00,027144O,027144O
portfolio_32_trade_8,CapFloor,2025-07-15,0.309589,-151768.413424,USD,-151768.413424,USD,23691283.50,USD,23691283.50,028154Y,028154Y
portfolio_32_trade_9,CapFloor,2027-10-01,2.523288,-619877.827385,USD,-619877.827385,USD,158925000.00,USD,158925000.00,028143Y,028143Y
portfolio_33_trade_1,CapFloor,2026-05-01,1.104110,-6828.552526,USD,-6828.552526,USD,110213795.00,USD,110213795.00,028590Y,028590Y
portfolio_33_trade_10,CapFloor,2027-04-01,2.021918,-2566.528938,USD,-2566.528938,USD,4000000.00,USD,4000000.00,027662Y,027662Y
portfolio_33_trade_11,CapFloor,2027-09-01,2.441096,-6541.203802,USD,-6541.203802,USD,5720000.00,USD,5720000.00,027662Y,027662Y
portfolio_33_trade_12,CapFloor,2027-09-01,2.441096,-2666.661215,USD,-2666.661215,USD,2925000.00,USD,2925000.00,027662Y,027662Y
portfolio_33_trade_13,CapFloor,2026-07-22,1.328767,-264467.104378,USD,-264467.104378,USD,27500000.00,USD,27500000.00,016345O,016345O
portfolio_33_trade_14,CapFloor,2026-07-22,1.328767,-2067651.906957,USD,-2067651.906957,USD,215000000.00,USD,215000000.00,016345O,016345O
portfolio_33_trade_15,CapFloor,2026-07-22,1.328767,-490466.266301,USD,-490466.266301,USD,51000000.00,USD,51000000.00,016345O,016345O
portfolio_33_trade_16,CapFloor,2029-09-01,4.441096,-2540.543528,USD,-2540.543528,USD,988445.00,USD,988445.00,028311Y,028311Y
portfolio_33_trade_17,CapFloor,2029-09-01,4.441096,-15680.043070,USD,-15680.043070,USD,6100608.00,USD,6100608.00,028311Y,028311Y
portfolio_33_trade_18,Swap,2028-11-01,3.608676,-810658.109898,USD,-810658.109898,USD,16500000.00,USD,16500000.00,I66949,I66949
portfolio_33_trade_19,Swap,2041-11-01,16.608219,-12736347.569402,USD,-12736347.569402,USD,165000000.00,USD,165000000.00,I66949,I66949
portfolio_33_trade_2,CapFloor,2025-07-15,0.309589,-270873.256555,USD,-270873.256555,USD,42445000.00,USD,42445000.00,028148Y,028148Y
portfolio_33_trade_3,CapFloor,2027-10-01,2.523288,-1628829.083236,USD,-1628829.083236,USD,337187500.00,USD,337187500.00,028144Y,028144Y
portfolio_33_trade_4,CapFloor,2027-11-01,2.608219,-1184325.245236,USD,-1184325.245236,USD,30594000.00,USD,30594000.00,028560Y,028560Y
portfolio_33_trade_5,CapFloor,2027-07-15,2.309589,-117122.397384,USD,-117122.397384,USD,793411030.00,USD,793411030.00,028145Y,028145Y
portfolio_33_trade_6,CapFloor,2027-11-01,2.608219,-91245.980593,USD,-91245.980593,USD,2651500.00,USD,2651500.00,028582Y,028582Y
portfolio_33_trade_7,CapFloor,2025-12-01,0.690411,-1376134.330977,USD,-1376134.330977,USD,144603395.00,USD,144603395.00,028564Y,028564Y
portfolio_33_trade_8,CapFloor,2025-12-01,0.690411,-247483.935684,USD,-247483.935684,USD,26005468.00,USD,26005468.00,028565Y,028565Y
portfolio_33_trade_9,CapFloor,2025-12-01,0.690411,-1000863.772749,USD,-1000863.772749,USD,130439545.00,USD,130439545.00,028567Y,028567Y
portfolio_34_trade_1,Swap,2040-11-01,15.608676,-1189137.614708,USD,-1189137.614708,USD,16000000.00,USD,16000000.00,I67788,I67788
portfolio_34_trade_10,Swap,2027-03-01,1.936986,-362216.906964,USD,-362216.906964,USD,10000000.00,USD,10000000.00,015570C,015570C
portfolio_34_trade_11,CapFloor,2025-11-01,0.608219,-184604.112250,USD,-184604.112250,USD,71544058.00,USD,71544058.00,028568Y,028568Y
portfolio_34_trade_12,CapFloor,2027-12-01,2.690411,-4010074.197450,USD,-4010074.197450,USD,328250000.00,USD,328250000.00,028571Y,028571Y
portfolio_34_trade_13,CapFloor,2026-11-01,1.608219,-580799.434585,USD,-580799.434585,USD,17819500.00,USD,17819500.00,028583Y,028583Y
portfolio_34_trade_14,CapFloor,2026-12-01,1.690411,-386333.635021,USD,-386333.635021,USD,19480402.35,USD,19480402.35,028570Y,028570Y
portfolio_34_trade_15,CapFloor,2025-11-01,0.608219,-359185.379716,USD,-359185.379716,USD,37457190.00,USD,37457190.00,028589Y,028589Y
portfolio_34_trade_16,CapFloor,2025-11-01,0.608219,-71308.482525,USD,-71308.482525,USD,20250000.00,USD,20250000.00,028584Y,028584Y
portfolio_34_trade_17,CapFloor,2025-11-09,0.630137,-140645.362841,USD,-140645.362841,USD,15524758.50,USD,15524758.50,028580Y,028580Y
portfolio_34_trade_18,CapFloor,2027-11-10,2.632877,-405322.987738,USD,-405322.987738,USD,11600000.00,USD,11600000.00,028581Y,028581Y
portfolio_34_trade_19,CapFloor,2026-08-01,1.356164,-2297259.192620,USD,-2297259.192620,USD,79500000.00,USD,79500000.00,028151Y,028151Y
portfolio_34_trade_3,Swap,2026-10-30,1.602740,2627437.833783,EUR,2915438.906876,USD,50000000.00,EUR,55480644.86,3000500,3000500
portfolio_34_trade_4,Swap,2030-05-09,5.126027,278490.197931,GBP,364262.375466,USD,4000000.00,GBP,5231959.73,3000500,3000500
portfolio_34_trade_5,Swap,2040-09-10,15.466599,70972.388381,USD,70972.388381,USD,5000000.00,USD,5000000.00,3000500,3000500
portfolio_34_trade_6,Swap,2033-02-01,7.860274,-953689.317785,USD,-953689.317785,USD,6000000.00,USD,6000000.00,017536O,017536O
portfolio_34_trade_7,Swap,2033-02-01,7.860274,-1243583.586811,USD,-1243583.586811,USD,13029991.80,USD,13029991.80,017536O,017536O
portfolio_34_trade_8,Swap,2027-03-01,1.936986,-698756.271413,USD,-698756.271413,USD,10000000.00,USD,10000000.00,015570C,015570C
portfolio_34_trade_9,Swap,2027-03-01,1.936986,-265503.265101,USD,-265503.265101,USD,4500000.00,USD,4500000.00,015570C,015570C
portfolio_35_trade_1,Swap,2027-02-01,1.860274,-1151810.214758,USD,-1151810.214758,USD,25000000.00,USD,25000000.00,021200O,021200O
portfolio_35_trade_10,CapFloor,2029-01-01,3.775342,-23261.560056,USD,-23261.560056,USD,15832690.00,USD,15832690.00,3000066_RV,3000066_RV
portfolio_35_trade_11,Swap,2041-07-02,16.273973,3008.661994,USD,3008.661994,USD,12500000.00,USD,12500000.00,3000066_RV,3000066_RV
portfolio_35_trade_12,Swap,2041-07-12,16.301370,-16544.688339,USD,-16544.688339,USD,5000000.00,USD,5000000.00,3000066_RV,3000066_RV
portfolio_35_trade_13,Swap,2041-07-15,16.309589,-131611.268121,USD,-131611.268121,USD,40000000.00,USD,40000000.00,3000066_RV,3000066_RV
portfolio_35_trade_14,Swap,2026-01-27,0.846575,-195267.448809,USD,-195267.448809,USD,100000000.00,USD,100000000.00,3000066_RV,3000066_RV
portfolio_35_trade_15,Swap,2038-01-06,12.789041,1526727.098235,USD,1526727.098235,USD,50000000.00,USD,50000000.00,3000066_RV,3000066_RV
portfolio_35_trade_16,Swap,2038-01-06,12.789041,1526727.098235,USD,1526727.098235,USD,50000000.00,USD,50000000.00,3000066_RV,3000066_RV
portfolio_35_trade_17,Swap,2033-11-04,8.616438,23887.381564,USD,23887.381564,USD,70000000.00,USD,70000000.00,3000066_RV,3000066_RV
portfolio_35_trade_18,Swap,2038-11-04,13.616438,-34521.050042,USD,-34521.050042,USD,5000000.00,USD,5000000.00,3000066_RV,3000066_RV
portfolio_35_trade_19,Swap,2033-10-31,8.605479,-43629.330713,USD,-43629.330713,USD,145000000.00,USD,145000000.00,3000066_RV,3000066_RV
portfolio_35_trade_2,Swap,2027-02-01,1.860274,-1161160.139015,USD,-1161160.139015,USD,25000000.00,USD,25000000.00,021200O,021200O
portfolio_35_trade_20,Swap,2035-10-31,10.605479,-48591.524966,USD,-48591.524966,USD,12500000.00,USD,12500000.00,3000066_RV,3000066_RV
portfolio_35_trade_21,Swap,2033-12-12,8.720548,25641.969718,USD,25641.969718,USD,5000000.00,USD,5000000.00,3000066_RV,3000066_RV
portfolio_35_trade_22,Swap,2026-02-19,0.909589,-14946.107435,USD,-14946.107435,USD,12500000.00,USD,12500000.00,3000066_RV,3000066_RV
portfolio_35_trade_23,Swap,2029-02-21,3.915068,-17099.300723,USD,-17099.300723,USD,16500000.00,USD,16500000.00,3000066_RV,3000066_RV
portfolio_35_trade_24,Swap,2031-02-20,5.912329,-167296.156750,USD,-167296.156750,USD,50000000.00,USD,50000000.00,3000066_RV,3000066_RV
portfolio_35_trade_25,Swap,2036-05-15,11.144195,-429368.742921,USD,-429368.742921,USD,20000000.00,USD,20000000.00,3000066_RV,3000066_RV
portfolio_35_trade_26,Swap,2048-07-23,23.332720,603297.593256,USD,603297.593256,USD,110000000.00,USD,110000000.00,3000066_RV,3000066_RV
portfolio_35_trade_27,Swap,2043-07-23,18.331507,-821696.652422,USD,-821696.652422,USD,125000000.00,USD,125000000.00,3000066_RV,3000066_RV
portfolio_35_trade_28,Swap,2034-04-12,9.052055,-137146.428135,USD,-137146.428135,USD,12500000.00,USD,12500000.00,3000066_RV,3000066_RV
portfolio_35_trade_29,Swap,2035-07-27,10.342466,424498.077689,USD,424498.077689,USD,50000000.00,USD,50000000.00,3000066_RV,3000066_RV
portfolio_35_trade_3,Swap,2027-02-01,1.860274,-11693413.227396,USD,-11693413.227396,USD,250000000.00,USD,250000000.00,021200O,021200O
portfolio_35_trade_30,Swap,2033-07-27,8.342466,-638957.855311,USD,-638957.855311,USD,58000000.00,USD,58000000.00,3000066_RV,3000066_RV
portfolio_35_trade_31,Swap,2043-12-02,18.693151,725417.507755,USD,725417.507755,USD,50000000.00,USD,50000000.00,3000066_RV,3000066_RV
portfolio_35_trade_32,Swap,2038-12-01,13.690411,-200110.109180,USD,-200110.109180,USD,24000000.00,USD,24000000.00,3000066_RV,3000066_RV
portfolio_35_trade_33,Swap,2030-12-11,5.717808,-15803.301113,USD,-15803.301113,USD,7000000.00,USD,7000000.00,3000066_RV,3000066_RV
portfolio_35_trade_34,Swap,2044-04-05,19.034905,466267.148005,USD,466267.148005,USD,20000000.00,USD,20000000.00,3000066_RV,3000066_RV
portfolio_35_trade_35,Swap,2039-04-05,14.032877,-91844.388105,USD,-91844.388105,USD,6000000.00,USD,6000000.00,3000066_RV,3000066_RV
portfolio_35_trade_4,Swap,2025-07-03,0.276712,100433.850673,USD,100433.850673,USD,2500000000.00,USD,2500000000.00,3003839,3003839
portfolio_35_trade_5,Swap,2025-11-13,0.641096,160302.714904,USD,160302.714904,USD,100000000.00,USD,100000000.00,3003839,3003839
portfolio_35_trade_6,Swap,2025-10-22,0.580822,1512728.663352,USD,1512728.663352,USD,100000000.00,USD,100000000.00,3003839,3003839
portfolio_35_trade_7,Swap,2028-12-13,3.723430,-152402.927017,USD,-152402.927017,USD,4914928.80,USD,4914928.80,018714O,018714O
portfolio_35_trade_8,Swap,2028-12-17,3.734359,-335229.988870,USD,-335229.988870,USD,10589175.20,USD,10589175.20,018714O,018714O
portfolio_35_trade_9,Swap,2029-01-30,3.854795,-227359.101606,USD,-227359.101606,USD,5745797.20,USD,5745797.20,018714O,018714O
portfolio_36_trade_1,CapFloor,2026-09-01,1.441096,-327718.401631,USD,-327718.401631,USD,15000000.00,USD,15000000.00,I83649,I83649
portfolio_36_trade_10,Swap,2025-07-01,0.271233,-25462.991334,USD,-25462.991334,USD,3200000.00,USD,3200000.00,013201O,013201O
portfolio_36_trade_11,Swap,2029-12-01,4.690411,-2941193.072122,USD,-2941193.072122,USD,70000000.00,USD,70000000.00,I84386,I84386
portfolio_36_trade_12,Swap,2030-01-02,4.778082,-646790.867697,USD,-646790.867697,USD,6000000.00,USD,6000000.00,013064C,013064C
portfolio_36_trade_13,Swap,2025-06-02,0.191781,-23152.690081,USD,-23152.690081,USD,3567100.00,USD,3567100.00,013063C,013063C
portfolio_36_trade_14,Swap,2027-08-02,2.358904,-698474.915900,USD,-698474.915900,USD,16500000.00,USD,16500000.00,016479C,016479C
portfolio_36_trade_15,Swap,2026-01-02,0.778082,-117328.865330,USD,-117328.865330,USD,6391604.20,USD,6391604.20,013692O,013692O
portfolio_36_trade_16,Swap,2026-03-02,0.939726,-834663.897166,USD,-834663.897166,USD,37500000.00,USD,37500000.00,013777C,013777C
portfolio_36_trade_17,Swap,2029-03-01,3.936986,-707294.088813,USD,-707294.088813,USD,15000000.00,USD,15000000.00,I84510,I84510
portfolio_36_trade_18,Swap,2025-11-03,0.613699,-14672.541389,USD,-14672.541389,USD,1250000.00,USD,1250000.00,013065C,013065C
portfolio_36_trade_19,Swap,2029-04-30,4.101370,731920.026281,USD,731920.026281,USD,32156506.00,USD,32156506.00,010184O,010184O
portfolio_36_trade_2,CapFloor,2027-04-01,2.021918,-904918.022061,USD,-904918.022061,USD,75000000.00,USD,75000000.00,I69772,I69772
portfolio_36_trade_3,Swap,2029-05-01,4.104110,-52074.632059,USD,-52074.632059,USD,1000000.00,USD,1000000.00,I84599,I84599
portfolio_36_trade_4,Swap,2028-08-01,3.357310,-135756.422391,USD,-135756.422391,USD,4840000.00,USD,4840000.00,I84290,I84290
portfolio_36_trade_5,Swap,2028-08-01,3.357310,-29103.922429,USD,-29103.922429,USD,1000825.50,USD,1000825.50,I84289,I84289
portfolio_36_trade_6,Swap,2025-07-01,0.271233,-14140.060490,USD,-14140.060490,USD,1650000.00,USD,1650000.00,013066C,013066C
portfolio_36_trade_7,Swap,2026-04-01,1.021918,-2767525.130227,USD,-2767525.130227,USD,100000000.00,USD,100000000.00,013999C,013999C
portfolio_36_trade_8,Swap,2026-12-01,1.690411,-283963.156699,USD,-283963.156699,USD,9144397.34,USD,9144397.34,013689C,013689C
portfolio_36_trade_9,Swap,2025-08-01,0.356164,-1596393.571269,USD,-1596393.571269,USD,150000000.00,USD,150000000.00,013445O,013445O
portfolio_37_trade_1,Swap,2028-12-01,3.690643,-20384.825243,USD,-20384.825243,USD,750000.00,USD,750000.00,I84397,I84397
portfolio_37_trade_10,CapFloor,2026-06-01,1.189041,-30283.985810,USD,-30283.985810,USD,9511500.00,USD,9511500.00,027848Y,027848Y
portfolio_37_trade_11,CapFloor,2026-06-01,1.189041,-143694.084256,USD,-143694.084256,USD,41229000.00,USD,41229000.00,027850Y,027850Y
portfolio_37_trade_12,CapFloor,2025-04-01,0.021918,-9024.182115,USD,-9024.182115,USD,11421000.00,USD,11421000.00,027669Y,027669Y
portfolio_37_trade_13,CapFloor,2026-06-01,1.189041,-2450218.933847,USD,-2450218.933847,USD,108037335.00,USD,108037335.00,027843Y,027843Y
portfolio_37_trade_14,CapFloor,2026-03-01,0.936986,-36437.424549,USD,-36437.424549,USD,60342445.00,USD,60342445.00,027851Y,027851Y
portfolio_37_trade_15,CapFloor,2026-05-01,1.104110,-695677.669411,USD,-695677.669411,USD,83792000.00,USD,83792000.00,027853Y,027853Y
portfolio_37_trade_16,CapFloor,2025-04-01,0.021918,-42413.190260,USD,-42413.190260,USD,24725630.00,USD,24725630.00,027723Y,027723Y
portfolio_37_trade_17,CapFloor,2025-05-01,0.104110,-0.002972,USD,-0.002972,USD,20000000.00,USD,20000000.00,027854Y,027854Y
portfolio_37_trade_18,CapFloor,2026-05-01,1.104110,-111093.613461,USD,-111093.613461,USD,79600000.00,USD,79600000.00,027860Y,027860Y
portfolio_37_trade_19,CapFloor,2025-05-01,0.104110,-98732.995252,USD,-98732.995252,USD,26963844.50,USD,26963844.50,027864Y,027864Y
portfolio_37_trade_2,Swap,2025-12-15,0.728767,-349185.562983,USD,-349185.562983,USD,20547018.16,USD,20547018.16,013875C,013875C
portfolio_37_trade_3,Swap,2026-03-02,0.939726,-12542.970203,USD,-12542.970203,USD,479355.49,USD,479355.49,013996C,013996C
portfolio_37_trade_4,CapFloor,2025-10-01,0.523288,-849868.098533,USD,-849868.098533,USD,105162880.00,USD,105162880.00,025348Y,025348Y
portfolio_37_trade_5,CapFloor,2028-06-01,3.190643,-33982.567371,USD,-33982.567371,USD,18650078.50,USD,18650078.50,025352Y,025352Y
portfolio_37_trade_6,CapFloor,2027-04-15,2.060274,-200280.440942,USD,-200280.440942,USD,7850000.00,USD,7850000.00,026747Y,026747Y
portfolio_37_trade_7,CapFloor,2026-06-01,1.189041,-194739.013833,USD,-194739.013833,USD,62466000.00,USD,62466000.00,027846Y,027846Y
portfolio_37_trade_8,CapFloor,2026-06-01,1.189041,-730568.009069,USD,-730568.009069,USD,235452000.00,USD,235452000.00,027844Y,027844Y
portfolio_37_trade_9,CapFloor,2026-06-01,1.189041,-111953.182866,USD,-111953.182866,USD,37763500.00,USD,37763500.00,027847Y,027847Y
portfolio_38_trade_1,CapFloor,2027-04-06,2.035616,-195.314105,USD,-195.314105,USD,2488363.50,USD,2488363.50,027866Y,027866Y
portfolio_38_trade_10,Swap,2028-05-01,3.105944,-753892.864714,USD,-753892.864714,USD,20000000.00,USD,20000000.00,I84405,I84405
portfolio_38_trade_11,Swap,2031-09-01,6.441096,1076969.842716,USD,1076969.842716,USD,47990000.00,USD,47990000.00,I84244,I84244
portfolio_38_trade_12,Swap,2042-06-09,17.210959,-1289924.349641,USD,-1289924.349641,USD,5000000.00,USD,5000000.00,013696O,013696O
portfolio_38_trade_13,CapFloor,2026-07-01,1.271233,-422690.241965,USD,-422690.241965,USD,269445000.00,USD,269445000.00,027857Y,027857Y
portfolio_38_trade_14,CapFloor,2025-04-01,0.021918,-28973.356795,USD,-28973.356795,USD,226800000.00,USD,226800000.00,027674Y,027674Y
portfolio_38_trade_15,CapFloor,2025-04-01,0.021918,0.000000,USD,0.000000,USD,4387500.00,USD,4387500.00,027673Y,027673Y
portfolio_38_trade_16,CapFloor,2026-11-02,1.610959,-133962.006754,USD,-133962.006754,USD,137218357.35,USD,137218357.35,027678Y,027678Y
portfolio_38_trade_17,CapFloor,2026-04-01,1.021918,-2030.988184,USD,-2030.988184,USD,9450000.00,USD,9450000.00,027677Y,027677Y
portfolio_38_trade_18,CapFloor,2025-04-09,0.043836,-39828.847436,USD,-39828.847436,USD,34330000.00,USD,34330000.00,027730Y,027730Y
