#Date,EPE,ENE
2030-03-15,318672.1713,321199.6457
2030-03-29,319131.8199,321659.2944
2030-04-12,319326.4665,321853.9409
2030-04-26,319480.5922,322008.0666
2030-05-10,330096.2880,257448.0498
2030-05-24,330376.6614,257728.4233
2030-06-07,330845.7198,258197.4817
2030-06-21,331048.0476,258399.8095
2030-07-05,331067.6761,258419.4380
2030-07-19,331359.0603,258710.8222
2030-08-02,331378.2808,258730.0427
2030-08-16,331822.4515,259174.2133
2030-08-30,332220.5094,259572.2713
2030-09-13,332598.5907,259950.3525
2030-09-27,332745.6359,260097.3977
2030-10-11,333238.1239,260589.8858
2030-10-25,333658.3753,261010.1372
2030-11-08,269580.7291,270902.4765
2030-11-22,269940.5182,271262.2656
2030-12-06,270418.2166,271739.9641
2030-12-20,270656.4519,271978.1993
2031-01-03,271076.1420,272397.8894
2031-01-17,271424.6559,272746.4033
2031-01-31,271718.7916,273040.5390
2031-02-14,271781.1100,273102.8575
2031-02-28,272007.2631,273329.0105
2031-03-14,272346.4731,273668.2205
2031-03-28,272713.4448,274035.1922
2031-04-15,272989.7900,274311.5374
2031-04-25,273022.3194,274344.0668
2031-05-09,283008.4506,210687.1226
2031-05-23,283258.6329,210937.3049
2031-06-06,283453.4058,211132.0778
2031-06-20,283893.3025,211571.9745
2031-07-07,284186.2953,211864.9673
2031-07-18,284411.5625,212090.2345
2031-08-04,284812.9701,212491.6421
2031-08-15,284953.9216,212632.5935
2031-08-29,285233.4222,212912.0942
2031-09-12,285508.3614,213187.0334
2031-09-26,285737.2763,213415.9482
2031-10-10,285994.6074,213673.2794
2031-10-24,286191.5638,213870.2357
2031-11-07,221411.3186,221723.6888
2031-11-21,221678.9549,221991.3252
2031-12-05,221996.6393,222309.0095
2031-12-19,222065.6466,222378.0168
2032-01-05,222297.3187,222609.6889
2032-01-16,222484.7196,222797.0899
2032-01-30,222728.2239,223040.5941
2032-02-13,222897.5057,223209.8759
2032-02-27,223003.1204,223315.4906
2032-03-12,223278.6296,223590.9998
2032-03-30,223604.6181,223916.9883
2032-04-09,223748.9910,224061.3612
2032-04-23,224116.4599,224428.8301
2032-05-07,233256.3266,161284.5576
2032-05-21,233414.3363,161442.5672
2032-06-04,233511.9589,161540.1898
2032-06-21,233748.7057,161776.9366
2032-07-02,233931.6414,161959.8724
2032-07-16,234088.9555,162117.1865
2032-07-30,234309.4888,162337.7197
2032-08-13,234543.9232,162572.1542
2032-08-27,234851.3189,162879.5498
2032-09-10,234934.7308,162962.9617
2032-09-24,235192.3192,163220.5501
2032-10-08,235254.9096,163283.1405
2032-10-22,235419.3767,163447.6077
2032-11-05,170056.9414,169408.7145
2032-11-19,170125.6048,169477.3779
2032-12-03,170281.9104,169633.6834
2032-12-17,170445.5353,169797.3084
2033-01-04,170487.7715,169839.5446
2033-01-14,170605.5195,169957.2926
2033-01-28,170644.2937,169996.0668
2033-02-11,170830.9950,170182.7681
2033-02-25,170926.7961,170278.5691
2033-03-11,170975.6843,170327.4574
2033-03-25,171077.3003,170429.0734
2033-04-08,171223.9304,170575.7035
2033-04-22,171353.5995,170705.3726
2033-05-06,180346.3254,109446.6356
2033-05-20,180436.2108,109536.5209
2033-06-03,180547.1679,109647.4780
2033-06-17,180598.4415,109698.7516
2033-07-01,180714.4383,109814.7485
2033-07-15,180707.6635,109807.9737
2033-07-29,180736.7271,109837.0373
2033-08-12,180814.0887,109914.3989
2033-08-26,180908.1836,110008.4938
2033-09-09,180977.1480,110077.4582
2033-09-23,181066.5896,110166.8998
2033-10-07,181136.2135,110236.5236
2033-10-21,181154.4339,110254.7441
2033-11-04,115195.8049,114460.6445
2033-11-18,115239.2941,114504.1337
2033-12-02,115241.1822,114506.0218
2033-12-16,115244.1493,114508.9889
2033-12-30,115347.2528,114612.0925
2034-01-13,115399.8352,114664.6748
2034-01-27,115463.2766,114728.1163
2034-02-10,115531.5649,114796.4045
2034-02-24,115623.3447,114888.1844
2034-03-10,115631.5993,114896.4390
2034-03-24,115705.8149,114970.6546
2034-04-11,115761.6038,115026.4434
2034-04-21,115798.4949,115063.3346
2034-05-05,125763.3179,56459.7471
2034-05-19,125807.1949,56503.6241
2034-06-02,125822.5714,56519.0006
2034-06-16,125801.6183,56498.0476
2034-06-30,125810.3725,56506.8018
2034-07-14,125854.0879,56550.5171
2034-07-28,125917.7560,56614.1852
2034-08-11,125919.2454,56615.6747
2034-08-25,125940.6112,56637.0404
2034-09-08,125917.8161,56614.2453
2034-09-22,126009.1511,56705.5803
2034-10-06,126025.1747,56721.6040
2034-10-20,126041.2980,56737.7272
2034-11-03,58257.9149,57981.9080
2034-11-17,58235.0349,57959.0280
2034-12-01,58266.1348,57990.1278
2034-12-15,58233.1985,57957.1915
2034-12-29,58225.0512,57949.0443
2035-01-12,58247.5326,57971.5256
2035-01-26,58265.9369,57989.9299
2035-02-09,58273.9118,57997.9048
2035-02-23,58244.5561,57968.5491
2035-03-09,58258.7804,57982.7734
2035-03-27,58264.8729,57988.8659
2035-04-06,58256.6383,57980.6313
2035-04-20,58268.2456,57992.2386
2035-05-04,74656.1780,7143.8099
2035-05-18,74630.4888,7118.1208
2035-06-01,74602.5875,7090.2194
2035-06-15,74585.5487,7073.1807
2035-06-29,74562.5103,7050.1423
2035-07-13,74547.2640,7034.8960
2035-07-27,74522.4549,7010.0869
2035-08-10,74495.4446,6983.0766
2035-08-24,74486.9660,6974.5980
2035-09-07,74450.8778,6938.5098
2035-09-21,74442.4617,6930.0937
2035-10-05,74414.3230,6901.9550
2035-10-19,74391.1578,6878.7897
2035-11-02,0.0000,0.0000
2035-11-16,0.0000,0.0000
2035-11-30,0.0000,0.0000
2035-12-14,0.0000,0.0000
2035-12-28,0.0000,0.0000
2036-01-11,0.0000,0.0000
2036-01-25,0.0000,0.0000
2036-02-08,0.0000,0.0000
2036-02-22,0.0000,0.0000
2036-03-07,0.0000,0.0000
2036-03-21,0.0000,0.0000
2036-04-04,0.0000,0.0000
2036-04-18,0.0000,0.0000
2036-05-02,0.0000,0.0000
