#TradeId,Factor,Up/Down,Base NPV,Scenario NPV,Difference
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/3/3Y,Up,417384.56,417386.93,2.37
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/4/5Y,Up,417384.56,417373.16,-11.40
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/5/7Y,Up,417384.56,417318.72,-65.83
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/6/10Y,Up,417384.56,417167.58,-216.98
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/7/15Y,Up,417384.56,417056.09,-328.47
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/8/20Y,Up,417384.56,410259.30,-7125.25
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/1/1Y,Down,417384.56,416999.55,-385.00
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/2/2Y,Down,417384.56,417327.74,-56.81
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/3/3Y,Down,417384.56,417381.94,-2.62
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/4/5Y,Down,417384.56,417395.48,10.93
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/5/7Y,Down,417384.56,417449.62,65.07
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/6/10Y,Down,417384.56,417600.61,216.06
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/7/15Y,Down,417384.56,417711.59,327.04
Swaption_CALL,IndexCurve/EUR-EURIBOR-6M/8/20Y,Down,417384.56,424597.06,7212.50
Swaption_CALL,SwaptionVolatility/EUR/2/1Y/10Y/ATM,Up,417384.56,422630.23,5245.67
Swaption_CALL,SwaptionVolatility/EUR/5/5Y/10Y/ATM,Up,417384.56,417467.21,82.66
Swaption_CALL,SwaptionVolatility/EUR/2/1Y/10Y/ATM,Down,417384.56,412141.70,-5242.86
Swaption_CALL,SwaptionVolatility/EUR/5/5Y/10Y/ATM,Down,417384.56,417301.90,-82.66
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/1/1Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/2/2Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/3/3Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/4/5Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/5/7Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/6/10Y,Cross,417384.56,417442.88,58.32
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/7/15Y,Cross,417384.56,417497.83,113.27
Swaption_CALL,DiscountCurve/EUR/0/6M:DiscountCurve/EUR/8/20Y,Cross,417384.56,417435.13,50.57
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,417384.56,417769.80,385.24
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,417384.56,417441.24,56.68
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,417384.56,417386.93,2.37
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,417384.56,417373.16,-11.40
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,417384.56,417318.72,-65.83
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,417384.56,417167.58,-216.98
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,417384.56,417056.09,-328.47
Swaption_CALL,DiscountCurve/EUR/0/6M:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,417384.56,410259.30,-7125.25
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/2/2Y,Cross,417384.56,417330.35,-54.21
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/3/3Y,Cross,417384.56,417327.26,-57.30
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/4/5Y,Cross,417384.56,417320.41,-64.14
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/5/7Y,Cross,417384.56,417345.14,-39.42
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/6/10Y,Cross,417384.56,417403.71,19.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/7/15Y,Cross,417384.56,417458.66,74.10
Swaption_CALL,DiscountCurve/EUR/1/1Y:DiscountCurve/EUR/8/20Y,Cross,417384.56,417395.96,11.41
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/0/6M,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/1/1Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/2/2Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/3/3Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/4/5Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/5/7Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/6/10Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/7/15Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EONIA/8/20Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/5/7Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/6/10Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/7/15Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-3M/8/20Y,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,417384.56,417345.39,-39.16
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,417384.56,417730.59,346.03
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,417384.56,417402.09,17.53
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,417384.56,417347.77,-36.79
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,417384.56,417334.00,-50.56
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,417384.56,417279.57,-104.99
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,417384.56,417128.44,-256.12
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,417384.56,417016.96,-367.60
Swaption_CALL,DiscountCurve/EUR/1/1Y:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,417384.56,410220.81,-7163.75
Swaption_CALL,DiscountCurve/EUR/2/2Y:DiscountCurve/EUR/3/3Y,Cross,417384.56,417351.37,-33.18
Swaption_CALL,DiscountCurve/EUR/2/2Y:DiscountCurve/EUR/4/5Y,Cross,417384.56,417344.52,-40.03
Swaption_CALL,DiscountCurve/EUR/2/2Y:DiscountCurve/EUR/5/7Y,Cross,417384.56,417369.25,-15.31
Swaption_CALL,DiscountCurve/EUR/2/2Y:DiscountCurve/EUR/6/10Y,Cross,417384.56,417427.83,43.27
Swaption_CALL,DiscountCurve/EUR/2/2Y:DiscountCurve/EUR/7/15Y,Cross,417384.56,417482.78,98.22
Swaption_CALL,DiscountCurve/EUR/2/2Y:DiscountCurve/EUR/8/20Y,Cross,417384.56,417420.08,35.52
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/0/6M,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/1/1Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/2/2Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/3/3Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/4/5Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/5/7Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/6/10Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/7/15Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EONIA/8/20Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/5/7Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/6/10Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/7/15Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-3M/8/20Y,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,417384.56,417369.51,-15.05
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,417384.56,417754.69,370.13
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,417384.56,417426.26,41.70
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,417384.56,417371.95,-12.61
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,417384.56,417358.11,-26.45
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,417384.56,417303.68,-80.88
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,417384.56,417152.54,-232.02
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,417384.56,417041.05,-343.51
Swaption_CALL,DiscountCurve/EUR/2/2Y:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,417384.56,410244.39,-7140.17
Swaption_CALL,DiscountCurve/EUR/3/3Y:DiscountCurve/EUR/4/5Y,Cross,417384.56,417341.44,-43.12
Swaption_CALL,DiscountCurve/EUR/3/3Y:DiscountCurve/EUR/5/7Y,Cross,417384.56,417366.16,-18.39
Swaption_CALL,DiscountCurve/EUR/3/3Y:DiscountCurve/EUR/6/10Y,Cross,417384.56,417424.74,40.18
Swaption_CALL,DiscountCurve/EUR/3/3Y:DiscountCurve/EUR/7/15Y,Cross,417384.56,417479.69,95.13
Swaption_CALL,DiscountCurve/EUR/3/3Y:DiscountCurve/EUR/8/20Y,Cross,417384.56,417416.99,32.43
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/0/6M,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/1/1Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/2/2Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/3/3Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/4/5Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/5/7Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/6/10Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/7/15Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EONIA/8/20Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/5/7Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/6/10Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/7/15Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-3M/8/20Y,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,417384.56,417366.42,-18.14
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,417384.56,417751.66,367.10
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,417384.56,417422.93,38.38
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,417384.56,417368.91,-15.64
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,417384.56,417355.26,-29.30
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,417384.56,417300.59,-83.97
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,417384.56,417149.44,-235.11
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,417384.56,417037.96,-346.60
Swaption_CALL,DiscountCurve/EUR/3/3Y:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,417384.56,410241.21,-7143.35
Swaption_CALL,DiscountCurve/EUR/4/5Y:DiscountCurve/EUR/5/7Y,Cross,417384.56,417359.31,-25.24
Swaption_CALL,DiscountCurve/EUR/4/5Y:DiscountCurve/EUR/6/10Y,Cross,417384.56,417417.89,33.33
Swaption_CALL,DiscountCurve/EUR/4/5Y:DiscountCurve/EUR/7/15Y,Cross,417384.56,417472.84,88.28
Swaption_CALL,DiscountCurve/EUR/4/5Y:DiscountCurve/EUR/8/20Y,Cross,417384.56,417410.14,25.58
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/0/6M,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/1/1Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/2/2Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/3/3Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/4/5Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/5/7Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/6/10Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/7/15Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EONIA/8/20Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/5/7Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/6/10Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/7/15Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-3M/8/20Y,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,417384.56,417359.57,-24.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,417384.56,417744.82,360.26
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,417384.56,417416.25,31.69
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,417384.56,417361.57,-22.98
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,417384.56,417348.41,-36.14
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,417384.56,417294.29,-90.26
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,417384.56,417142.59,-241.96
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,417384.56,417031.10,-353.45
Swaption_CALL,DiscountCurve/EUR/4/5Y:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,417384.56,410234.22,-7150.33
Swaption_CALL,DiscountCurve/EUR/5/7Y:DiscountCurve/EUR/6/10Y,Cross,417384.56,417442.62,58.07
Swaption_CALL,DiscountCurve/EUR/5/7Y:DiscountCurve/EUR/7/15Y,Cross,417384.56,417497.58,113.03
Swaption_CALL,DiscountCurve/EUR/5/7Y:DiscountCurve/EUR/8/20Y,Cross,417384.56,417434.88,50.32
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/0/6M,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/1/1Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/2/2Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/3/3Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/4/5Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/5/7Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/6/10Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/7/15Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/8/20Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,417384.56,417384.30,-0.26
Swaption_CALL,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,417384.56,417384.30,-0.26
