#Tenor,Date,EUR,GBP,EUR-EONIA,EUR-EURIBOR-3M,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,EUHICPXT,UKRPI,CPTY
11Y6M,2032-05-03,1.030497647798862,0.946245761930315,1.030497647798862,1.020851707627166,1.017451604197374,0.959608346980871,0.944850931361871,0.971900707597386,116.955145536095316,432.934612741493424,0.779189160293517
11Y7M,2032-06-02,1.030275231099380,0.945609468861247,1.030275231099380,1.020623991079361,1.017228231411981,0.959067144085051,0.944198953377008,0.971453329402070,117.092135303663412,434.086391032249537,0.777535684687029
11Y8M,2032-07-02,1.030052862405043,0.944973603660800,1.030052862405043,1.020396325327206,1.017004907666170,0.958526246418521,0.943547425278237,0.971006157140600,117.225473404068083,435.202873395823815,0.775885717832613
11Y9M,2032-08-02,1.029823131841959,0.944316992147812,1.029823131841959,1.020161124068262,1.016774191302867,0.957967639307244,0.942874651876755,0.970544295381333,117.364051414096181,436.358491265673649,0.774184430313103
11Y10M,2032-09-02,1.029593452515208,0.943660836878973,1.029593452515208,1.019925977023187,1.016543527279568,0.957409357739379,0.942202358179882,0.970082653307886,117.498155470968470,437.516059276217163,0.772486873213108
11Y11M,2032-10-04,1.029356417907971,0.942983993532902,1.029356417907971,1.019683301441640,1.016305477368551,0.956833408352433,0.941508880392646,0.969606349873949,117.628625650887471,438.607107370858500,0.770738460399399
12Y,2032-11-02,1.029141652431815,0.942371023592188,1.029141652431815,1.019463426571059,1.016089792788338,0.956311753500047,0.940880857036487,0.969174901892461,117.764162034002410,439.735830552019081,0.769157379707357
12Y1M,2032-12-02,1.028874114466377,0.941788679471605,1.028874114466377,1.019153030617488,1.015786336290687,0.955765995172042,0.940224334864348,0.968712037011254,117.896022329161099,440.829403555049737,0.767525192005442
12Y2M,2033-01-03,1.028583436528306,0.941171818469364,1.028583436528306,1.018815725119181,1.015456627067542,0.955184196248468,0.939524549472069,0.968218558123791,118.032999315869361,441.960726609606922,0.765788009242756
12Y3M,2033-02-02,1.028311000545669,0.940593878232460,1.028311000545669,1.018499602604123,1.015147621866253,0.954639081407023,0.938868973696046,0.967756149979489,118.170711616708431,443.093363815119915,0.764162971501539
12Y4M,2033-03-02,1.028056792065547,0.940054787541047,1.028056792065547,1.018204643421051,1.014859301848981,0.954130588232710,0.938257515694041,0.967324768293589,118.295730749196025,444.117516502472142,0.762649380984700
12Y5M,2033-04-04,1.027757269890449,0.939419827301960,1.027757269890449,1.017857122616542,1.014519601240490,0.953531640414088,0.937537379984661,0.966816601019763,118.434848543629855,445.252641501604046,0.760869354821210
12Y6M,2033-05-02,1.027503198297930,0.938881409504494,1.027503198297930,1.017562349496745,1.014231459592269,0.953023737123634,0.936926789210835,0.966385638142067,118.570184813559479,446.352387474137799,0.759362288026612
12Y7M,2033-06-02,1.027221978012201,0.938285664032283,1.027221978012201,1.017236093118092,1.013912541083154,0.952461731186673,0.936251241838268,0.965908724746855,118.710764132962709,447.490066053816406,0.757697231493524
12Y8M,2033-07-04,1.026931766836400,0.937671097465792,1.026931766836400,1.016899422061856,1.013583440066223,0.951881943652121,0.935554413519487,0.965416673915785,118.847518944384788,448.592274037382992,0.755982292904413
12Y9M,2033-08-02,1.026668833779921,0.937114494218801,1.026668833779921,1.016594410165244,1.013285284539570,0.951356816056063,0.934923360844395,0.964970969365455,118.989568416990622,449.732487141260378,0.754431482781070
12Y10M,2033-09-02,1.026387841853800,0.936519869901797,1.026387841853800,1.016268464132567,1.012966663549068,0.950795793116166,0.934249257993199,0.964494754112334,119.132368356170502,450.873980913556750,0.752777238043112
12Y11M,2033-10-03,1.026106926833162,0.935925622889893,1.026106926833162,1.015942622606481,1.012648142746872,0.950235101016112,0.933575641186820,0.964018773872466,119.271278526436163,451.979866962620235,0.751126620573787
13Y,2033-11-02,1.025835146791822,0.935350904155649,1.025835146791822,1.015627391569999,1.012339992172201,0.949692810577827,0.932924216404155,0.963558371488564,119.415561826807632,453.123866131752550,0.749532694980630
13Y1M,2033-12-02,1.025563438735563,0.934776538335797,1.025563438735563,1.015312258344757,1.012031935368280,0.949150829619712,0.932273246168748,0.963098188986640,119.555911795822027,454.232167314379183,0.747942151771650
13Y2M,2034-01-02,1.025282749348169,0.934183397514598,1.025282749348169,1.014986723402575,1.011713708485302,0.948591107568162,0.931601054115735,0.962622897954671,119.701687345399634,455.378652311341511,0.746302136214102
13Y3M,2034-02-02,1.025002136783456,0.933590633057180,1.025002136783456,1.014661292835178,1.011395581666705,0.948031715589311,0.930929346729806,0.962147841479852,119.848224690942558,456.526393032957060,0.744665716724809
13Y4M,2034-03-02,1.024748746286636,0.933055556196147,1.024748746286636,1.014367445233014,1.011108327295722,0.947526741860707,0.930323059575467,0.961718959722861,119.981237726126380,457.564137124448678,0.743190744750133
13Y5M,2034-04-03,1.024459233849280,0.932444415291518,1.024459233849280,1.014031723603091,1.010780136485117,0.946949958378917,0.929630643454069,0.961229043231516,120.129231408138594,458.714253568657114,0.741508639505099
13Y6M,2034-05-02,1.024196933854001,0.931890914612450,1.024196933854001,1.013727571852652,1.010482805577752,0.946427551626118,0.929003586496268,0.960785271987396,120.273182902739862,459.828450891883278,0.739987520405507
13Y7M,2034-06-02,1.023916618469232,0.931299604797009,1.023916618469232,1.013402545001277,1.010165065808597,0.945869435514002,0.928333751948693,0.960311122384952,120.422691289693063,460.981003843941778,0.738364946997948
13Y8M,2034-07-03,1.023636379804782,0.930708670183528,1.023636379804782,1.013077622361782,1.009847425950653,0.945311648527548,0.927664400368382,0.959837206776359,120.568113094062809,462.097549290530651,0.736745931413178
13Y9M,2034-08-02,1.023365254125434,0.930137154994931,1.023365254125434,1.012763280289870,1.009540127638928,0.944772167858346,0.927017100295699,0.959378801452588,120.719145443389479,463.252518471732685,0.735182522310680
13Y10M,2034-09-04,1.023067098820006,0.929508893623204,1.023067098820006,1.012417616662997,1.009202207500609,0.944179094713000,0.926305591881471,0.958874808454496,120.870955847818934,464.408707735881308,0.733466603885671
13Y11M,2034-10-02,1.022814186683390,0.928976156164738,1.022814186683390,1.012124418833194,1.008915576086981,0.943676173101743,0.925702316043919,0.958447385666796,121.018612246190969,465.528757246053544,0.732013814183130
14Y,2034-11-02,1.022534249746645,0.928386695841821,1.022534249746645,1.011799905993466,1.008598329122981,0.943119679500174,0.925034861793936,0.957974389816290,121.171960780348059,466.687331769269861,0.730408724751071
14Y1M,2034-12-04,1.022245362949762,0.927778612988261,1.022245362949762,1.011465034132985,1.008270953020665,0.942545578708656,0.924346381545522,0.957486380874476,121.321110289774794,467.809679559714255,0.728755549767931
14Y2M,2035-01-02,1.021983629788484,0.927227881937816,1.021983629788484,1.011161652243170,1.007974360214268,0.942025601733335,0.923722888942253,0.957044337507746,121.476006484783682,468.970618551883376,0.727260592154995
14Y3M,2035-02-02,1.021703920169228,0.926639530941854,1.021703920169228,1.010837448090906,1.007657409209499,0.941470081487280,0.923056861908134,0.956572034064530,121.631692884049897,470.132751126759672,0.725665925130679
14Y4M,2035-03-02,1.021451345023632,0.926108438025999,1.021451345023632,1.010544707880556,1.007371216546118,0.940968602845162,0.922455701873740,0.956145637748942,121.772994138176358,471.183440637085084,0.724228586364430
14Y5M,2035-04-02,1.021171781086914,0.925520797347266,1.021171781086914,1.010220701536352,1.007054455195967,0.940413705920045,0.921790588512818,0.955673777815994,121.930191406928131,472.347829793927360,0.722640567630568
14Y6M,2035-05-02,1.020901308194058,0.924952467847401,1.020901308194058,1.009907245922093,1.006748006790056,0.939877020461671,0.921147387033160,0.955217360889826,122.083077112351873,473.475779384750183,0.721107090765482
14Y7M,2035-06-04,1.020603870754074,0.924327708473891,1.020603870754074,1.009562557080955,1.006411021249419,0.939287020205814,0.920440383768162,0.954715554032289,122.241846114219058,474.642480670817065,0.719424024443992
14Y8M,2035-07-02,1.020351567551392,0.923797940552809,1.020351567551392,1.009270186081167,1.006125182582432,0.938786704381961,0.919840927769730,0.954289985251081,122.396257638130081,475.772657428906200,0.717999049115960
14Y9M,2035-08-02,1.020072304615912,0.923211765946782,1.020072304615912,1.008946588381079,1.005808813039585,0.938233094140316,0.919177699725565,0.953819041086640,122.556608293698588,476.941649347038151,0.716424689911755
14Y10M,2035-09-03,1.019784113368780,0.922607072614153,1.019784113368780,1.008612660873105,1.005482342372938,0.937661967936842,0.918493578815986,0.953333148952288,122.703733133088733,478.111797053453074,0.714803165778031
14Y11M,2035-10-02,1.019523010379725,0.922059411399360,1.019523010379725,1.008310134532775,1.005186569863759,0.937144685117873,0.917874034060929,0.952893023010869,122.846699825695850,479.255951523493138,0.713336829865021
15Y,2035-11-02,1.019243974214425,0.921474339936777,1.019243974214425,1.007986844649639,1.004870495461598,0.936592043188494,0.917212224195743,0.952422768250304,122.995041226565547,480.439546622795945,0.711772693526429
15Y1M,2035-12-03,1.019046163865386,0.921031873997581,1.019046163865386,1.007724933309278,1.004623917102737,0.936065657948638,0.916576720428193,0.951985668181421,123.139188598461814,481.586217023989605,0.710211986875445
15Y2M,2036-01-02,1.018866403721620,0.920618625641388,1.018866403721620,1.007477887521033,1.004392544565903,0.935556534558627,0.915962136026670,0.951562859114084,123.288753525225474,482.772402848712716,0.708704884036268
15Y3M,2036-02-04,1.018668704188036,0.920164266602051,1.018668704188036,1.007206207104547,1.004138096321234,0.934996818655711,0.915286569140681,0.951097986027117,123.438942934344226,483.959898276907495,0.707050764506073
15Y4M,2036-03-03,1.018500989212732,0.919778925698298,1.018500989212732,1.006975747841102,1.003922251392052,0.934522170800885,0.914713751629515,0.950703726359684,123.580009668838855,485.071962485286576,0.705650297103187
15Y5M,2036-04-02,1.018321325237990,0.919366239514642,1.018321325237990,1.006728885717178,1.003691040454174,0.934013886909046,0.914100416388633,0.950281486646114,123.731412945561431,486.261979122485059,0.704152874381686
15Y6M,2036-05-02,1.018141692956043,0.918953738494922,1.018141692956043,1.006482084111997,1.003459882765935,0.933505879471339,0.913487492402221,0.949859434463496,123.878531941785099,487.414841756948476,0.702658629260784
15Y7M,2036-06-02,1.017956106220469,0.918527681877964,1.017956106220469,1.006227119349188,1.003221075750099,0.932981228723079,0.912854569369014,0.949423510798004,124.031176392203463,488.607403206196352,0.701117907052651
15Y8M,2036-07-02,1.017776538363300,0.918115557102080,1.017776538363300,1.005980440753039,1.002990026298310,0.932473782945157,0.912242480749820,0.949001839671510,124.179500000575317,489.762719508150724,0.699630102273453
15Y9M,2036-08-04,1.017579050305796,0.917662433418823,1.017579050305796,1.005709164143889,1.002735933361247,0.931915911361680,0.911569657291571,0.948538217735744,124.333392826395851,490.957807010153999,0.697997163313739
15Y10M,2036-09-02,1.017405531829409,0.917264418437494,1.017405531829409,1.005470829938897,1.002512692708472,0.931425936109543,0.910978797864305,0.948130979380890,124.487922854566989,492.154170993559717,0.696565302968475
15Y11M,2036-10-02,1.017226061093780,0.916852860462341,1.017226061093780,1.005224336748613,1.002281806402690,0.930919336250752,0.910367966990241,0.947709882311361,124.638076521863482,493.313153337502854,0.695087159026701
16Y,2036-11-03,1.017034660537237,0.916414068820671,1.017034660537237,1.004961477284030,1.002035586286751,0.930379266768687,0.909716865494107,0.947260918243248,124.793865918107002,494.512014719733202,0.693513929321926
16Y1M,2036-12-02,1.016861234890673,0.916016595288784,1.016861234890673,1.004723320266797,1.001812501553329,0.929890099441184,0.909127207005783,0.946854228274674,124.945241889349660,495.673404615644870,0.692091265811992
16Y2M,2037-01-02,1.016675881556829,0.915591900426227,1.016675881556829,1.004468801038801,1.001574086587238,0.929367480840488,0.908497305059436,0.946419683803250,125.102298030026333,496.874744158469127,0.690573714701273
16Y3M,2037-02-02,1.016490562009166,0.915167402465918,1.016490562009166,1.004214346286303,1.001335728360004,0.928845155962891,0.907867839549770,0.945985338759459,125.260000775526422,498.077335660558219,0.689059491130558
16Y4M,2037-03-02,1.016323205646099,0.914784154119127,1.016323205646099,1.003984571591754,1.001120485815013,0.928373630978049,0.907299664932276,0.945593198443178,125.402999342996722,499.164619231434642,0.687694659347013
16Y5M,2037-04-02,1.016137950384155,0.914360030656080,1.016137950384155,1.003730239505569,1.000882235537333,0.927851864665840,0.906671029224910,0.945159232702381,125.561938070590060,500.369579541718508,0.686186748691756
16Y6M,2037-05-04,1.015946754565775,0.913922432044317,1.015946754565775,1.003467770737457,1.000636359239368,0.927313574766308,0.906022571804355,0.944711476968218,125.716370743237007,501.536848243225052,0.684633663784281
16Y7M,2037-06-02,1.015773514429897,0.913526039202593,1.015773514429897,1.003229967700655,1.000413586018029,0.926826019293688,0.905435307876048,0.944305881557829,125.876594779869507,502.744238270878441,0.683229217110670
16Y8M,2037-07-02,1.015594331582778,0.913116158562522,1.015594331582778,1.002984023862243,1.000183183152500,0.926321921316280,0.904828194031232,0.943886483343752,126.032274980384798,503.913848705390933,0.681779372962804
16Y9M,2037-08-03,1.015403238051338,0.912679155248764,1.015403238051338,1.002721750224548,0.999937478583443,0.925784519007841,0.904181054619213,0.943439330556482,126.193791950435255,505.123648549325083,0.680236263515711
16Y10M,2037-09-02,1.015224120521118,0.912269654588378,1.015224120521118,1.002475930976670,0.999707185369081,0.925280987499411,0.903574781778177,0.943020317207044,126.355968930169581,506.334665366250420,0.678792770554453
16Y11M,2037-10-02,1.015045034587300,0.911860337662649,1.015045034587300,1.002230171991873,0.999476945192999,0.924777729860304,0.902968915456119,0.942601489955621,126.513544692886356,507.507770934166274,0.677352340752338
17Y,2037-11-02,1.014860012310212,0.911437569775292,1.014860012310212,1.001976284334938,0.999239086051067,0.924257984523275,0.902343280371222,0.942168897214326,126.677026242782034,508.721167192345831,0.675867107737800
17Y1M,2037-12-02,1.014680990605226,0.911028626189173,1.014680990605226,1.001730647839517,0.999008953681822,0.923755283292512,0.901738239797339,0.941750448107350,126.835868261752182,509.896565607850903,0.674432886328135
17Y2M,2038-01-04,1.014484103203848,0.910579000166111,1.014484103203848,1.001460517246099,0.998755869291611,0.923202627730435,0.901073163730681,0.941290368740263,127.000662189654889,511.112320928639747,0.672858757753308
17Y3M,2038-02-02,1.014311112480569,0.910184057461091,1.014311112480569,1.001223189890718,0.998533514726660,0.922717233678482,0.900489107899963,0.940886242123077,127.166126079717145,512.329267246665381,0.671478465935765
17Y4M,2038-03-02,1.014144114944981,0.909802896009801,1.014144114944981,1.000994099603884,0.998318874532685,0.922248819511890,0.899925551144067,0.940496215540789,127.316154883217038,513.429463814812948,0.670148457186053
17Y5M,2038-04-02,1.013959256887407,0.909381082018808,1.013959256887407,1.000740525072149,0.998081290992601,0.921730495477860,0.899302024698191,0.940064588983443,127.482899521785114,514.648662103659262,0.668679020153993
17Y6M,2038-05-03,1.013774432525737,0.908959463594398,1.013774432525737,1.000487014776600,0.997843763993508,0.921212462753288,0.898678930271639,0.939633160514598,127.644908853112739,515.829650640015643,0.667212805162017
17Y7M,2038-06-02,1.013595602317451,0.908551631884355,1.013595602317451,1.000241743378598,0.997613952977556,0.920711417972963,0.898076346723299,0.939215837614144,127.812985517877181,517.051156728371097,0.665796948584576
17Y8M,2038-07-02,1.013416803654885,0.908143983160144,1.013416803654885,0.999996532109371,0.997384194888832,0.920210645709436,0.897474167220185,0.938798700060920,127.976287801659652,518.234368462098246,0.664384096520587
17Y9M,2038-08-02,1.013232078171519,0.907722938294698,1.013232078171519,0.999743210284131,0.997146833787193,0.919693467173720,0.896852339251148,0.938367852552708,128.145704561093339,519.458161311180106,0.662927299023748
17Y10M,2038-09-02,1.013047386359890,0.907302088639243,1.013047386359890,0.999489952631060,0.996909529173609,0.919176579303666,0.896230942124621,0.937937202775465,128.315805468784276,520.683108161129212,0.661473695852237
17Y11M,2038-10-04,1.012856772059913,0.906867867849700,1.012856772059913,0.999228592669705,0.996664628808975,0.918643322339523,0.895589951526909,0.937492868375189,128.481072641409185,521.869634171919188,0.659976545381641
18Y,2038-11-02,1.012684058830575,0.906474534762995,1.012684058830575,0.998991794238578,0.996442739820129,0.918160325442486,0.895009449793891,0.937090372148611,128.652525957341140,523.096835693540015,0.658622679930885
18Y1M,2038-12-02,1.012505420964637,0.906067817990213,1.012505420964637,0.998746889396890,0.996213251470711,0.917660940710771,0.894409326711120,0.936674178586563,128.819105900106592,524.285533257764200,0.657225051998362
18Y2M,2039-01-03,1.012314908640497,0.905634187903571,1.012314908640497,0.998485723741619,0.995968522153357,0.917128563038870,0.893769638945410,0.936230442526020,128.991919885620376,525.514967937270626,0.655737517721404
18Y3M,2039-02-02,1.012136335892798,0.905227848177412,1.012136335892798,0.998240942964127,0.995739143019879,0.916629739479726,0.893170347182475,0.935814630887833,129.165428549928578,526.745529194992969,0.654346012237161
18Y4M,2039-03-02,1.011969696415331,0.904848762257888,1.011969696415331,0.998012535046431,0.995525103491256,0.916164415608208,0.892611370756325,0.935426706645985,129.322744944261245,527.857967515028349,0.653049938028137
18Y5M,2039-04-04,1.011773335110010,0.904402186224214,1.011773335110010,0.997743407093810,0.995272901683827,0.915616301438556,0.891953026202089,0.934969716656743,129.497581726533411,529.090657331085254,0.651525717324969
18Y6M,2039-05-02,1.011606755397476,0.904023446070477,1.011606755397476,0.997515113017499,0.995058962376307,0.915151492035304,0.891394811616873,0.934582142658097,129.667446026186155,530.284640042917204,0.650235229321758
18Y7M,2039-06-02,1.011422359849471,0.903604311619037,1.011422359849471,0.997262419792052,0.994822154641921,0.914637156854749,0.890777195817373,0.934153230275329,129.843664265331455,531.519508948964472,0.648809456099020
18Y8M,2039-07-04,1.011232051313366,0.903171860528558,1.011232051313366,0.997001642315689,0.994577767060813,0.914106533420103,0.890140105776918,0.933710688478168,130.014869579041289,532.715589753247968,0.647340969311690
18Y9M,2039-08-02,1.011059615132840,0.902780130500049,1.011059615132840,0.996765371630019,0.994356342673228,0.913625921839453,0.889563136514197,0.933309816064621,130.192477810481108,533.952615579725034,0.646013024281911
18Y10M,2039-09-02,1.010875319317492,0.902361572489841,1.010875319317492,0.996512868331087,0.994119702150822,0.913112444062758,0.888946789817309,0.932881487596959,130.370795728204854,535.190728989764807,0.644596509103977
18Y11M,2039-10-03,1.010691057095561,0.901943208536637,1.010691057095561,0.996260428996974,0.993883117944984,0.912599254871819,0.888330870165152,0.932453355704188,130.544039276666837,536.389933320240743,0.643183099924179
19Y,2039-11-02,1.010512770795913,0.901538524878200,1.010512770795913,0.996016193754952,0.993654219095972,0.912102894790220,0.887735225213642,0.932039221598143,130.723760212015975,537.630169858960016,0.641818235497896
19Y1M,2039-12-02,1.010334515946039,0.901134022793127,1.010334515946039,0.995772018387689,0.993425372964107,0.911606804677426,0.887139979654881,0.931625271423075,130.898365737742154,538.831417897671145,0.640456267377350
19Y2M,2040-01-02,1.010150352301676,0.900716227971588,1.010150352301676,0.995519766727686,0.993188953997243,0.911094461688795,0.886525311877301,0.931197716051777,131.079498429029655,540.073754924257628,0.639051936521093
19Y3M,2040-02-02,1.009966222226639,0.900298626853215,1.009966222226639,0.995267578968756,0.992952591294221,0.910582406648145,0.885911069981189,0.930770356900569,131.261351945124204,541.317150675202811,0.637650684946365
19Y4M,2040-03-02,1.009794001896405,0.899908143023751,1.009794001896405,0.995031719223569,0.992731528722031,0.910103647954523,0.885336841886572,0.930370746867148,131.432127571410888,542.481280571946741,0.636342618412727
19Y5M,2040-04-03,1.009603999751013,0.899477460862568,1.009603999751013,0.994771525060538,0.992487654723185,0.909575654618649,0.884703642825052,0.929929996967666,131.615382744035429,543.726708626865502,0.634902348517506
19Y6M,2040-05-02,1.009431841187275,0.899087333194972,1.009431841187275,0.994535782870820,0.992266695660544,0.909097425247012,0.884130197358194,0.929530747728138,131.793419183699712,544.932953077828302,0.633599919877766
19Y7M,2040-06-04,1.009235972324135,0.898643600637740,1.009235972324135,0.994267592472751,0.992015319323353,0.908553539049423,0.883478108084254,0.929076638129399,131.978108245167249,546.180424389774544,0.632121095580929
19Y8M,2040-07-02,1.009069810366397,0.898267272030132,1.009069810366397,0.994040093699002,0.991802080250828,0.908092315032720,0.882925197391466,0.928691506994911,132.157536677393324,547.388634937819575,0.630869042640068
19Y9M,2040-08-02,1.008885877252403,0.897850806326785,1.008885877252403,0.993788280774845,0.991566047601041,0.907581947264238,0.882313449886793,0.928265298030561,132.343668655821119,548.638126213190958,0.629485733727401
19Y10M,2040-09-03,1.008696045979120,0.897421108775224,1.008696045979120,0.993528411762681,0.991322459913784,0.907055416883888,0.881682413176242,0.927825545557499,132.511665344668785,549.888635040876125,0.628060983403401
19Y11M,2040-10-02,1.008524042240459,0.897031873003064,1.008524042240459,0.993292964167495,0.991101760260267,0.906578512582576,0.881110926004074,0.927427199827513,132.674746808643135,551.023615995149385,0.626772589031892
20Y,2040-11-02,1.008340208609009,0.896615980070586,1.008340208609009,0.993041340508210,0.990865894275166,0.906068995604224,0.880500435543595,0.927001571097875,132.843786576147068,552.196418713153435,0.625398262428394
