#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
130,2021-02-12,14,1568274.820884,1517642.309704,0.000000,1253119.864624,CPTY_A,5.019440
131,2021-02-26,14,1067321.915607,1004474.534239,-147790.467681,1334920.895871,CPTY_A,5.057796
132,2021-03-12,14,1806248.988331,1666461.100769,0.000000,1883541.440601,CPTY_A,5.096152
133,2021-03-26,14,1784645.215831,1729158.009741,0.000000,2017855.312646,CPTY_A,5.134509
134,2021-04-09,14,1714092.917901,1685282.943166,0.000000,2035262.802636,CPTY_A,5.172865
135,2021-04-23,14,2039466.526701,1877415.767330,0.000000,2429159.767507,CPTY_A,5.211221
136,2021-05-07,14,1297645.636264,1196950.737267,0.000000,1180037.115439,CPTY_A,5.249577
137,2021-05-21,14,1376117.894293,1226194.882090,0.000000,1790705.176502,CPTY_A,5.287933
138,2021-06-04,14,1387387.965332,1322027.608093,139887.793496,1841752.802544,CPTY_A,5.326289
139,2021-06-18,14,2038351.463530,1714011.700996,0.000000,2381137.279817,CPTY_A,5.364646
140,2021-07-02,14,1553361.389487,1535827.894727,0.000000,1314772.888235,CPTY_A,5.403002
141,2021-07-16,14,1493327.580898,1458421.768615,0.000000,1503592.108521,CPTY_A,5.441358
142,2021-07-30,14,1885426.280432,1752443.434052,0.000000,2405682.483242,CPTY_A,5.479714
143,2021-08-13,14,1607304.951048,1590238.626449,0.000000,1699491.279321,CPTY_A,5.518070
144,2021-08-27,14,1515723.361314,1433207.941918,-145330.909883,1895982.770861,CPTY_A,5.556426
145,2021-09-10,14,1255981.593829,1147068.030321,0.000000,1517267.385343,CPTY_A,5.594783
146,2021-09-24,14,1842405.334721,1831624.319722,0.000000,1772416.438684,CPTY_A,5.633139
147,2021-10-08,14,1268156.983587,1127421.823682,0.000000,1052293.461954,CPTY_A,5.671495
148,2021-10-22,14,1536380.629297,1407436.738101,0.000000,1422625.263926,CPTY_A,5.709851
149,2021-11-05,14,1401507.736340,1289555.252616,0.000000,1000733.368308,CPTY_A,5.748207
150,2021-11-19,14,1543782.528966,1442177.501424,0.000000,1161805.850086,CPTY_A,5.786563
151,2021-12-03,14,1543371.328543,1450696.124726,135272.113757,1844316.907516,CPTY_A,5.824920
152,2021-12-17,18,948708.832234,941381.504056,0.000000,762076.724399,CPTY_A,5.863276
153,2022-01-04,10,2000317.106479,1860745.378700,0.000000,2461953.308725,CPTY_A,5.912591
154,2022-01-14,14,1600458.047530,1553340.652837,0.000000,2042583.401152,CPTY_A,5.939988
155,2022-01-28,14,1861123.155412,1608786.152634,0.000000,3360972.229795,CPTY_A,5.978344
156,2022-02-11,14,1248135.056580,1185092.694957,0.000000,1466452.395463,CPTY_A,6.016700
157,2022-02-25,14,1868286.299743,1771022.777664,-131091.661250,1401043.602407,CPTY_A,6.055057
158,2022-03-11,14,1391861.224767,1367760.248907,0.000000,1714909.317805,CPTY_A,6.093413
159,2022-03-25,14,1641855.186790,1519424.735145,0.000000,2200271.723925,CPTY_A,6.131769
160,2022-04-08,14,1348939.839827,1303611.214044,0.000000,1452847.280179,CPTY_A,6.170125
161,2022-04-22,14,1881981.563132,1692846.659509,0.000000,2178053.372855,CPTY_A,6.208481
162,2022-05-06,14,1361831.704575,1234785.759115,0.000000,1185131.582394,CPTY_A,6.246837
163,2022-05-20,14,1554389.231278,1423702.355036,0.000000,2229346.233467,CPTY_A,6.285194
164,2022-06-03,14,1639227.867354,1507055.244030,140790.908008,1881427.920217,CPTY_A,6.323550
165,2022-06-17,14,1641366.614129,1520635.065579,0.000000,1176659.768569,CPTY_A,6.361906
166,2022-07-01,14,1683329.186667,1544411.080275,0.000000,1608793.856045,CPTY_A,6.400262
167,2022-07-15,14,1617365.202987,1469085.361933,0.000000,1578507.488886,CPTY_A,6.438618
168,2022-07-29,14,1458439.037713,1386485.845730,0.000000,1513448.786963,CPTY_A,6.476974
169,2022-08-12,14,1266705.246207,1215434.778199,0.000000,1705858.499069,CPTY_A,6.515330
170,2022-08-26,14,1882577.152095,1676564.395362,-131150.270386,2728542.549659,CPTY_A,6.553687
171,2022-09-09,14,1615291.382520,1485004.392052,0.000000,1730908.893422,CPTY_A,6.592043
172,2022-09-23,14,1491806.954862,1428731.873623,0.000000,1662335.303883,CPTY_A,6.630399
173,2022-10-07,14,1750648.922856,1580394.788976,0.000000,2552992.271003,CPTY_A,6.668755
174,2022-10-21,14,1616275.675435,1441514.151875,0.000000,2257216.630844,CPTY_A,6.707111
175,2022-11-04,14,1875787.648941,1699587.919750,0.000000,3201148.736972,CPTY_A,6.745467
176,2022-11-18,14,1511876.779460,1432849.556670,0.000000,2090291.090878,CPTY_A,6.783824
177,2022-12-02,14,1831787.490097,1691697.626182,132323.855137,1996506.622688,CPTY_A,6.822180
178,2022-12-16,14,1499728.374173,1357757.149364,0.000000,1505862.380686,CPTY_A,6.860536
179,2022-12-30,14,1301454.375343,1276983.086696,0.000000,1241061.375436,CPTY_A,6.898892
180,2023-01-13,14,1306798.339738,1275145.972046,0.000000,1142275.339053,CPTY_A,6.937248
181,2023-01-27,14,1756075.729485,1667057.477002,0.000000,1508051.712678,CPTY_A,6.975604
182,2023-02-10,14,1715411.942258,1620123.776122,0.000000,2094632.334432,CPTY_A,7.013961
183,2023-02-24,14,1526973.405650,1498375.168490,-127746.296445,2005494.437391,CPTY_A,7.052317
