#Tenor,Date,GBP,GBP-SONIA
103W4D,2024-09-16,0.905310786863003,0.905310786863003
103W5D,2024-09-17,0.905200837928496,0.905200837928496
103W6D,2024-09-18,0.905090960562878,0.905090960562878
104W,2024-09-19,0.904981154909138,0.904981154909138
104W1D,2024-09-20,0.904871421110199,0.904871421110199
104W4D,2024-09-23,0.904542652270486,0.904542652270486
104W5D,2024-09-24,0.904433203750086,0.904433203750086
104W6D,2024-09-25,0.904323820456322,0.904323820456322
105W,2024-09-26,0.904214502225022,0.904214502225022
105W1D,2024-09-27,0.904105248892096,0.904105248892096
105W4D,2024-09-30,0.903777876643903,0.903777876643903
105W5D,2024-10-01,0.903668881265232,0.903668881265232
105W6D,2024-10-02,0.903559949965728,0.903559949965728
106W,2024-10-03,0.903451082581798,0.903451082581798
106W1D,2024-10-04,0.903342278949933,0.903342278949933
106W4D,2024-10-07,0.903016248932846,0.903016248932846
106W5D,2024-10-08,0.902907698675774,0.902907698675774
106W6D,2024-10-09,0.902799211354444,0.902799211354444
107W,2024-10-10,0.902690786805838,0.902690786805838
107W1D,2024-10-11,0.902582424867019,0.902582424867019
107W4D,2024-10-14,0.902257713081143,0.902257713081143
107W5D,2024-10-15,0.902149599953735,0.902149599953735
107W6D,2024-10-16,0.902041548622651,0.902041548622651
108W,2024-10-17,0.901933558925444,0.901933558925444
108W1D,2024-10-18,0.901825630699743,0.901825630699743
108W4D,2024-10-21,0.901502213229217,0.901502213229217
108W5D,2024-10-22,0.901394529267480,0.901394529267480
108W6D,2024-10-23,0.901286905966620,0.901286905966620
109W,2024-10-24,0.901179343164753,0.901179343164753
109W1D,2024-10-25,0.901071840700074,0.901071840700074
109W4D,2024-10-28,0.900749693712323,0.900749693712323
109W5D,2024-10-29,0.900642430979954,0.900642430979954
109W6D,2024-10-30,0.900535227776950,0.900535227776950
110W,2024-10-31,0.900428083941986,0.900428083941986
110W1D,2024-11-01,0.900320999313817,0.900320999313817
110W4D,2024-11-04,0.900000099058813,0.900000099058813
110W5D,2024-11-05,0.899893249646953,0.899893249646953
110W6D,2024-11-06,0.899786458636848,0.899786458636848
111W,2024-11-07,0.899679725867727,0.899679725867727
111W1D,2024-11-08,0.899573051178900,0.899573051178900
111W4D,2024-11-11,0.899253373988434,0.899253373988434
111W5D,2024-11-12,0.899146930015431,0.899146930015431
111W6D,2024-11-13,0.899040543320441,0.899040543320441
112W,2024-11-14,0.898934213743241,0.898934213743241
112W1D,2024-11-15,0.898827941123690,0.898827941123690
112W4D,2024-11-18,0.898509463410668,0.898509463410668
112W5D,2024-11-19,0.898403417021842,0.898403417021842
112W6D,2024-11-20,0.898297426791118,0.898297426791118
113W,2024-11-21,0.898191492558822,0.898191492558822
113W1D,2024-11-22,0.898085614165355,0.898085614165355
113W4D,2024-11-25,0.897768312423100,0.897768312423100
113W5D,2024-11-26,0.897662655790510,0.897662655790510
113W6D,2024-11-27,0.897557054199915,0.897557054199915
114W,2024-11-28,0.897451507492180,0.897451507492180
114W1D,2024-11-29,0.897346015508246,0.897346015508246
114W4D,2024-12-02,0.897029866309819,0.897029866309819
114W5D,2024-12-03,0.896924591632039,0.896924591632039
114W6D,2024-12-04,0.896819370883917,0.896819370883917
115W,2024-12-05,0.896714203906854,0.896714203906854
115W1D,2024-12-06,0.896609090542325,0.896609090542325
115W4D,2024-12-09,0.896294070539858,0.896294070539858
115W5D,2024-12-10,0.896189170041758,0.896189170041758
115W6D,2024-12-11,0.896084322364716,0.896084322364716
116W,2024-12-12,0.895979527350666,0.895979527350666
116W1D,2024-12-13,0.895874784841614,0.895874784841614
116W4D,2024-12-16,0.895560870765658,0.895560870765658
116W5D,2024-12-17,0.895456336698185,0.895456336698185
116W6D,2024-12-18,0.895351854346881,0.895351854346881
117W,2024-12-19,0.895247423554203,0.895247423554203
117W1D,2024-12-20,0.895143044162687,0.895143044162687
117W4D,2024-12-23,0.894830212821576,0.894830212821576
117W5D,2024-12-24,0.894726037461547,0.894726037461547
118W1D,2024-12-27,0.894413814443194,0.894413814443194
118W4D,2024-12-30,0.894102042722418,0.894102042722418
118W5D,2024-12-31,0.893998218372307,0.893998218372307
119W,2025-01-02,0.893790718067764,0.893790718067764
119W1D,2025-01-03,0.893687041800407,0.893687041800407
119W4D,2025-01-06,0.893376306662006,0.893376306662006
119W5D,2025-01-07,0.893272825649749,0.893272825649749
119W6D,2025-01-08,0.893169393060942,0.893169393060942
120W,2025-01-09,0.893066008739601,0.893066008739601
120W1D,2025-01-10,0.892962672529814,0.892962672529814
120W4D,2025-01-13,0.892652951011781,0.892652951011781
120W5D,2025-01-14,0.892549805690574,0.892549805690574
120W6D,2025-01-15,0.892446707702468,0.892446707702468
121W,2025-01-16,0.892343656891988,0.892343656891988
121W1D,2025-01-17,0.892240653103736,0.892240653103736
121W4D,2025-01-20,0.891931922319432,0.891931922319432
121W5D,2025-01-21,0.891829105067541,0.891829105067541
121W6D,2025-01-22,0.891726334061966,0.891726334061966
122W,2025-01-23,0.891623609147741,0.891623609147741
122W1D,2025-01-24,0.891520930169974,0.891520930169974
122W4D,2025-01-27,0.891213167307564,0.891213167307564
122W5D,2025-01-28,0.891110670528135,0.891110670528135
122W6D,2025-01-29,0.891008218911776,0.891008218911776
123W,2025-01-30,0.890905812304027,0.890905812304027
123W1D,2025-01-31,0.890803450550497,0.890803450550497
123W4D,2025-02-03,0.890496632872393,0.890496632872393
123W5D,2025-02-04,0.890394448993268,0.890394448993268
123W6D,2025-02-05,0.890292309197483,0.890292309197483
124W,2025-02-06,0.890190213331076,0.890190213331076
124W1D,2025-02-07,0.890088161240156,0.890088161240156
124W4D,2025-02-10,0.889782266082475,0.889782266082475
124W5D,2025-02-11,0.889680387556015,0.889680387556015
124W6D,2025-02-12,0.889578552036652,0.889578552036652
125W,2025-02-13,0.889476759370920,0.889476759370920
125W1D,2025-02-14,0.889375009405425,0.889375009405425
125W4D,2025-02-17,0.889070014177464,0.889070014177464
125W5D,2025-02-18,0.888968433480373,0.888968433480373
125W6D,2025-02-19,0.888866894717600,0.888866894717600
126W,2025-02-20,0.888765397736172,0.888765397736172
126W1D,2025-02-21,0.888663942383186,0.888663942383186
126W4D,2025-02-24,0.888359824566904,0.888359824566904
126W5D,2025-02-25,0.888258534200060,0.888258534200060
126W6D,2025-02-26,0.888157284698194,0.888157284698194
127W,2025-02-27,0.888056075908822,0.888056075908822
127W1D,2025-02-28,0.887954907679532,0.887954907679532
127W4D,2025-03-03,0.887651644829053,0.887651644829053
127W5D,2025-03-04,0.887550637317340,0.887550637317340
127W6D,2025-03-05,0.887449669604682,0.887449669604682
128W,2025-03-06,0.887348741539082,0.887348741539082
128W1D,2025-03-07,0.887247852968611,0.887247852968611
128W4D,2025-03-10,0.886945422709733,0.886945422709733
128W5D,2025-03-11,0.886844690601883,0.886844690601883
128W6D,2025-03-12,0.886743997230558,0.886743997230558
129W,2025-03-13,0.886643342444243,0.886643342444243
129W1D,2025-03-14,0.886542726091495,0.886542726091495
129W4D,2025-03-17,0.886241106121217,0.886241106121217
129W5D,2025-03-18,0.886140641989649,0.886140641989649
129W6D,2025-03-19,0.886040215535448,0.886040215535448
130W,2025-03-20,0.885939826607580,0.885939826607580
130W1D,2025-03-21,0.885839475055079,0.885839475055079
130W4D,2025-03-24,0.885538643141141,0.885538643141141
130W5D,2025-03-25,0.885438439581812,0.885438439581812
130W6D,2025-03-26,0.885338272644042,0.885338272644042
131W,2025-03-27,0.885238142177275,0.885238142177275
131W1D,2025-03-28,0.885138048031020,0.885138048031020
131W4D,2025-03-31,0.884837982011450,0.884837982011450
131W5D,2025-04-01,0.884738031643705,0.884738031643705
131W6D,2025-04-02,0.884638116845041,0.884638116845041
132W,2025-04-03,0.884538237465375,0.884538237465375
132W1D,2025-04-04,0.884438393354690,0.884438393354690
132W4D,2025-04-07,0.884139071137374,0.884139071137374
132W5D,2025-04-08,0.884039366603803,0.884039366603803
132W6D,2025-04-09,0.883939696590143,0.883939696590143
133W,2025-04-10,0.883840060946783,0.883840060946783
133W1D,2025-04-11,0.883740459524176,0.883740459524176
133W4D,2025-04-14,0.883441859086433,0.883441859086433
133W5D,2025-04-15,0.883342393052730,0.883342393052730
133W6D,2025-04-16,0.883242960493058,0.883242960493058
134W,2025-04-17,0.883143561258274,0.883143561258274
134W5D,2025-04-22,0.882647059742300,0.882647059742300
134W6D,2025-04-23,0.882547857328551,0.882547857328551
135W,2025-04-24,0.882448687197546,0.882448687197546
135W1D,2025-04-25,0.882349549200674,0.882349549200674
135W4D,2025-04-28,0.882052326529725,0.882052326529725
135W5D,2025-04-29,0.881953315584587,0.881953315584587
135W6D,2025-04-30,0.881854336031515,0.881854336031515
136W1D,2025-05-02,0.881656470508773,0.881656470508773
136W4D,2025-05-05,0.881359903961914,0.881359903961914
136W5D,2025-05-06,0.881261109651024,0.881261109651024
136W6D,2025-05-07,0.881162345696077,0.881162345696077
137W,2025-05-08,0.881063611949318,0.881063611949318
137W1D,2025-05-09,0.880964908263058,0.880964908263058
137W4D,2025-05-12,0.880668976091370,0.880668976091370
137W5D,2025-05-13,0.880570391171530,0.880570391171530
137W6D,2025-05-14,0.880471835574726,0.880471835574726
138W,2025-05-15,0.880373309153664,0.880373309153664
138W1D,2025-05-16,0.880274811761113,0.880274811761113
138W4D,2025-05-19,0.879979492283185,0.879979492283185
138W5D,2025-05-20,0.879881109533667,0.879881109533667
138W6D,2025-05-21,0.879782755077481,0.879782755077481
139W,2025-05-22,0.879684428767788,0.879684428767788
139W1D,2025-05-23,0.879586130457811,0.879586130457811
139W4D,2025-05-26,0.879291402059399,0.879291402059399
139W5D,2025-05-27,0.879193214281832,0.879193214281832
139W6D,2025-05-28,0.879095053771076,0.879095053771076
140W,2025-05-29,0.878996920380747,0.878996920380747
140W1D,2025-05-30,0.878898813964520,0.878898813964520
140W4D,2025-06-02,0.878604655098209,0.878604655098209
140W5D,2025-06-03,0.878506655116466,0.878506655116466
140W6D,2025-06-04,0.878408681378184,0.878408681378184
141W,2025-06-05,0.878310733737428,0.878310733737428
141W1D,2025-06-06,0.878212812048327,0.878212812048327
141W4D,2025-06-09,0.877919201233210,0.877919201233210
141W5D,2025-06-10,0.877821381893305,0.877821381893305
141W6D,2025-06-11,0.877723587776664,0.877723587776664
142W,2025-06-12,0.877625818737802,0.877625818737802
142W1D,2025-06-13,0.877528074631297,0.877528074631297
142W4D,2025-06-16,0.877234990452664,0.877234990452664
142W5D,2025-06-17,0.877137344622648,0.877137344622648
142W6D,2025-06-18,0.877039722998840,0.877039722998840
143W,2025-06-19,0.876942125436201,0.876942125436201
143W1D,2025-06-20,0.876844551789756,0.876844551789756
143W4D,2025-06-23,0.876551972898801,0.876551972898801
143W5D,2025-06-24,0.876454493468664,0.876454493468664
143W6D,2025-06-25,0.876357037230804,0.876357037230804
144W,2025-06-26,0.876259604040628,0.876259604040628
144W1D,2025-06-27,0.876162193753608,0.876162193753608
144W4D,2025-06-30,0.875870098867138,0.875870098867138
144W5D,2025-07-01,0.875772778748715,0.875772778748715
144W6D,2025-07-02,0.875675480811753,0.875675480811753
145W,2025-07-03,0.875578204912102,0.875578204912102
145W1D,2025-07-04,0.875480950905676,0.875480950905676
145W4D,2025-07-07,0.875189318805842,0.875189318805842
145W5D,2025-07-08,0.875092150932725,0.875092150932725
145W6D,2025-07-09,0.874995004233352,0.874995004233352
146W,2025-07-10,0.874897878564015,0.874897878564015
146W1D,2025-07-11,0.874800773781072,0.874800773781072
146W4D,2025-07-14,0.874509583315106,0.874509583315106
146W5D,2025-07-15,0.874412560642555,0.874412560642555
146W6D,2025-07-16,0.874315558139120,0.874315558139120
147W,2025-07-17,0.874218575661536,0.874218575661536
147W1D,2025-07-18,0.874121613066598,0.874121613066598
147W4D,2025-07-21,0.873830843146563,0.873830843146563
147W5D,2025-07-22,0.873733958651426,0.873733958651426
147W6D,2025-07-23,0.873637093323855,0.873637093323855
148W,2025-07-24,0.873540247021024,0.873540247021024
148W1D,2025-07-25,0.873443419600167,0.873443419600167
148W4D,2025-07-28,0.873153049202721,0.873153049202721
148W5D,2025-07-29,0.873056295883356,0.873056295883356
148W6D,2025-07-30,0.872959560733074,0.872959560733074
149W,2025-07-31,0.872862843609485,0.872862843609485
149W1D,2025-08-01,0.872766144370262,0.872766144370262
149W4D,2025-08-04,0.872476152536433,0.872476152536433
149W5D,2025-08-05,0.872379523412633,0.872379523412633
149W6D,2025-08-06,0.872282911462489,0.872282911462489
150W,2025-08-07,0.872186316544048,0.872186316544048
150W1D,2025-08-08,0.872089738515417,0.872089738515417
150W4D,2025-08-11,0.871800104350388,0.871800104350388
150W5D,2025-08-12,0.871703592463311,0.871703592463311
150W6D,2025-08-13,0.871607096757511,0.871607096757511
151W,2025-08-14,0.871510617091468,0.871510617091468
151W1D,2025-08-15,0.871414153323724,0.871414153323724
151W4D,2025-08-18,0.871124855996629,0.871124855996629
151W5D,2025-08-19,0.871028454408733,0.871028454408733
151W6D,2025-08-20,0.870932068012773,0.870932068012773
152W,2025-08-21,0.870835696667660,0.870835696667660
152W1D,2025-08-22,0.870739340232370,0.870739340232370
152W4D,2025-08-25,0.870450358976106,0.870450358976106
152W5D,2025-08-26,0.870354060771087,0.870354060771087
152W6D,2025-08-27,0.870257776771689,0.870257776771689
153W,2025-08-28,0.870161506837258,0.870161506837258
153W1D,2025-08-29,0.870065250827199,0.870065250827199
