#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
eur_6m_up,CC_SWAP_EUR_USD,2034-05-05,18.244098,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2034-08-07,18.501632,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2034-11-06,18.750947,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2035-02-05,19.000262,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2035-05-07,19.249577,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2035-08-06,19.498892,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2035-11-05,19.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2036-02-05,20.000000,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2036-05-05,20.245902,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2036-08-05,20.497268,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2036-11-05,20.748634,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2037-02-05,21.000262,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2037-05-05,21.244098,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2037-08-05,21.496152,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2037-11-05,21.748207,0,0,0,0,0,0,7488308,0.00,0.00
eur_6m_up,CC_SWAP_EUR_USD,2038-02-05,22.000262,0,0,0,0,0,0,7488308,0.00,0.00
eonia_up,CC_SWAP_EUR_USD,2016-02-05,0.000000,0,11962439,0,0,0,0,0,0.00,0.00
eonia_up,CC_SWAP_EUR_USD,2016-05-05,0.245902,4975,11978644,0,0,0,5025,5025,5024.87,5024.87
eonia_up,CC_SWAP_EUR_USD,2016-08-05,0.497268,66493,11758414,0,0,0,67838,67838,36776.71,36776.71
eonia_up,CC_SWAP_EUR_USD,2016-11-07,0.754098,167790,11841669,0,0,635101,172959,172959,83157.79,83157.79
eonia_up,CC_SWAP_EUR_USD,2017-02-06,1.003002,391758,10987299,0,0,2439596,407867,407867,163737.25,163737.25
eonia_up,CC_SWAP_EUR_USD,2017-05-05,1.244098,630247,11224420,0,0,4443888,662556,662556,260404.32,260404.32
eonia_up,CC_SWAP_EUR_USD,2017-08-07,1.501632,1011493,10542855,0,0,7818642,1074393,1074393,400005.84,400005.84
eonia_up,CC_SWAP_EUR_USD,2017-11-06,1.750947,1271630,10808822,0,0,9054701,1364254,1364254,537303.87,537303.87
eonia_up,CC_SWAP_EUR_USD,2018-02-05,2.000262,1894828,10131863,0,0,11981831,2053182,2053182,726244.77,726244.77
eonia_up,CC_SWAP_EUR_USD,2018-05-07,2.249577,2244598,10460211,0,0,14569969,2456599,2456599,918015.64,918015.64
eonia_up,CC_SWAP_EUR_USD,2018-08-06,2.498892,2619324,9911957,0,0,17092708,2895504,2895504,1115310.09,1115310.09
eonia_up,CC_SWAP_EUR_USD,2018-11-05,2.748207,2876057,10132512,0,0,19413060,3211230,3211230,1305450.23,1305450.23
eonia_up,CC_SWAP_EUR_USD,2019-02-05,3.000262,3309035,9672802,0,0,20877462,3732177,3732177,1509321.82,1509321.82
eonia_up,CC_SWAP_EUR_USD,2019-05-06,3.246837,3561705,9883962,0,0,20670878,4057050,4057050,1702804.53,1702804.53
eonia_up,CC_SWAP_EUR_USD,2019-08-05,3.496152,4157894,9639560,0,0,23813278,4783712,4783712,1922507.92,1922507.92
eonia_up,CC_SWAP_EUR_USD,2019-11-05,3.748207,4509111,9986252,0,0,27117204,5240460,5240460,2145629.43,2145629.43
eonia_up,CC_SWAP_EUR_USD,2020-02-05,4.000000,5139834,9723421,0,0,28965570,6034127,6034127,2390403.38,2390403.38
eonia_up,CC_SWAP_EUR_USD,2020-05-05,4.245902,5421333,9999489,0,0,30494176,6427809,6427809,2624229.94,2624229.94
eonia_up,CC_SWAP_EUR_USD,2020-08-05,4.497268,5782770,9693808,0,0,31646650,6925954,6925954,2864666.54,2864666.54
eonia_up,CC_SWAP_EUR_USD,2020-11-05,4.748634,5954532,9892062,0,0,33079582,7204075,7204075,3094370.54,3094370.54
eonia_up,CC_SWAP_EUR_USD,2021-02-05,5.000262,6586325,9740383,0,0,33293112,8049345,8049345,3343719.65,3343719.65
eonia_up,CC_SWAP_EUR_USD,2021-05-05,5.244098,6796910,9972326,0,0,35349184,8388277,8388277,3578277.19,3578277.19
eonia_up,CC_SWAP_EUR_USD,2021-08-05,5.496152,7205131,9782490,0,0,38674116,8982349,8982349,3826109.17,3826109.17
eonia_up,CC_SWAP_EUR_USD,2021-11-05,5.748207,7250772,9889407,0,0,39536412,9131016,9131016,4058725.57,4058725.57
eonia_up,CC_SWAP_EUR_USD,2022-02-07,6.005741,7883264,9789906,0,0,39902828,10030513,10030513,4314803.83,4314803.83
eonia_up,CC_SWAP_EUR_USD,2022-05-05,6.244098,7851814,9844551,0,0,39998212,10086385,10086385,4535122.62,4535122.62
eonia_up,CC_SWAP_EUR_USD,2022-08-05,6.496152,8261242,9748191,0,0,42485076,10720072,10720072,4775102.54,4775102.54
eonia_up,CC_SWAP_EUR_USD,2022-11-07,6.753687,8377253,9916419,0,0,42592296,10983384,10983384,5011839.20,5011839.20
eonia_up,CC_SWAP_EUR_USD,2023-02-06,7.003002,8727084,9739458,0,0,43090868,11556941,11556941,5244852.50,5244852.50
eonia_up,CC_SWAP_EUR_USD,2023-05-05,7.244098,8824771,9845213,0,0,43200040,11799763,11799763,5463011.07,5463011.07
eonia_up,CC_SWAP_EUR_USD,2023-08-07,7.501632,9224754,9709850,0,0,44718128,12462549,12462549,5703308.21,5703308.21
eonia_up,CC_SWAP_EUR_USD,2023-11-06,7.750947,9384917,9829902,0,0,46949180,12806241,12806241,5931779.40,5931779.40
eonia_up,CC_SWAP_EUR_USD,2024-02-05,8.000000,9736278,9736690,0,0,48362444,13419098,13419098,6164871.87,6164871.87
eonia_up,CC_SWAP_EUR_USD,2024-05-06,8.248634,9864102,9851220,0,0,48203320,13731785,13731785,6392957.02,6392957.02
eonia_up,CC_SWAP_EUR_USD,2024-08-05,8.497268,10087481,9700180,0,0,49503988,14183754,14183754,6620919.24,6620919.24
eonia_up,CC_SWAP_EUR_USD,2024-11-05,8.748634,10167655,9821203,0,0,49667660,14441622,14441622,6845624.00,6845624.00
eonia_up,CC_SWAP_EUR_USD,2025-02-05,9.000262,10586642,9753293,0,0,52701960,15189383,15189383,7078897.69,7078897.69
eonia_up,CC_SWAP_EUR_USD,2025-05-05,9.244098,10644846,9860859,0,0,50034144,15422868,15422868,7298990.24,7298990.24
eonia_up,CC_SWAP_EUR_USD,2025-08-05,9.496152,10967340,9865440,0,0,50114864,16051439,16051439,7531305.03,7531305.03
eonia_up,CC_SWAP_EUR_USD,2025-11-05,9.748207,11114059,9941051,0,0,50621256,16431311,16431311,7761428.30,7761428.30
eonia_up,CC_SWAP_EUR_USD,2026-02-05,10.000262,0,0,0,0,0,0,16431311,7565802.90,7979951.14
eonia_up,CC_SWAP_EUR_USD,2026-05-05,10.244098,0,0,0,0,0,0,16431311,0.00,0.00
eonia_up,CC_SWAP_EUR_USD,2026-08-05,10.496152,0,0,0,0,0,0,16431311,0.00,0.00
eonia_up,CC_SWAP_EUR_USD,2026-11-05,10.748207,0,0,0,0,0,0,16431311,0.00,0.00
eonia_up,CC_SWAP_EUR_USD,2027-02-05,11.000262,0,0,0,0,0,0,16431311,0.00,0.00
