#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
eonia_up,Swap_USD,2034-11-06,18.750947,79972,87412,0,0,279328,169635,1112873,772291.85,999035.63
eonia_up,Swap_USD,2035-02-05,19.000262,52864,89152,0,0,201341,113260,1112873,763644.26,1000529.36
eonia_up,Swap_USD,2035-05-07,19.249577,70244,45230,0,0,224595,152009,1112873,755722.54,1001984.40
eonia_up,Swap_USD,2035-08-06,19.498892,40747,44030,0,0,143542,89063,1112873,747198.55,1003402.23
eonia_up,Swap_USD,2035-11-05,19.748207,14245,46590,0,0,64790,31448,1112873,738162.41,1004784.26
eonia_up,Swap_USD,2036-02-05,20.000000,579,60359,0,0,4286,1292,1112873,728885.48,1006145.06
eonia_up,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,1112873,0.00,0.00
eonia_up,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,1112873,0.00,0.00
no_shift,Swap_USD,2016-02-05,0.000000,47768,0,0,0,47768,47768,47768,47768.45,47768.45
no_shift,Swap_USD,2016-05-05,0.245902,244248,196859,0,0,887354,245469,245469,245469.46,245469.46
no_shift,Swap_USD,2016-08-05,0.497268,324784,294704,0,0,1169777,328069,328069,287222.88,287222.88
no_shift,Swap_USD,2016-11-07,0.754098,378074,366849,0,0,1466911,383873,383873,320139.85,320139.85
no_shift,Swap_USD,2017-02-06,1.003002,409530,413794,0,0,1636957,417881,417881,344395.20,344395.20
no_shift,Swap_USD,2017-05-05,1.244098,535808,389350,0,0,1952874,549406,549406,384124.68,384124.68
no_shift,Swap_USD,2017-08-07,1.501632,557596,427965,0,0,1960093,574719,574719,416812.25,416812.25
no_shift,Swap_USD,2017-11-06,1.750947,570122,455903,0,0,2117069,590571,590571,441553.60,441553.60
no_shift,Swap_USD,2018-02-05,2.000262,576045,488412,0,0,2153967,599678,599678,461262.46,461262.46
no_shift,Swap_USD,2018-05-07,2.249577,675451,443937,0,0,2303249,706690,706690,488462.54,488462.54
no_shift,Swap_USD,2018-08-06,2.498892,680956,473940,0,0,2324205,716024,716024,511166.39,511166.39
no_shift,Swap_USD,2018-11-05,2.748207,675120,495751,0,0,2362009,713449,716024,529517.28,529750.89
no_shift,Swap_USD,2019-02-05,3.000262,670686,522275,0,0,2404227,712359,716024,544877.99,545399.86
no_shift,Swap_USD,2019-05-06,3.246837,755045,474148,0,0,2548826,805939,805939,564703.82,565186.06
no_shift,Swap_USD,2019-08-05,3.496152,750665,494174,0,0,2584739,805284,805939,581859.92,582354.47
no_shift,Swap_USD,2019-11-05,3.748207,730112,500948,0,0,2496982,787208,805939,595668.94,597389.81
no_shift,Swap_USD,2020-02-05,4.000000,727936,530634,0,0,2404252,788845,805939,607829.00,610517.62
no_shift,Swap_USD,2020-05-05,4.245902,808715,487997,0,0,2664100,880731,880731,623634.13,626167.04
no_shift,Swap_USD,2020-08-05,4.497268,799663,508092,0,0,2570548,875290,880731,637699.98,640395.40
no_shift,Swap_USD,2020-11-05,4.748634,790677,533540,0,0,2619557,869845,880731,649988.44,653117.42
no_shift,Swap_USD,2021-02-05,5.000262,780147,552058,0,0,2586212,862615,880731,660688.44,664571.61
no_shift,Swap_USD,2021-05-05,5.244098,849696,513117,0,0,2689901,944125,944125,673867.45,677570.07
no_shift,Swap_USD,2021-08-05,5.496152,835111,535770,0,0,2707146,932626,944125,685734.20,689794.36
no_shift,Swap_USD,2021-11-05,5.748207,813148,543704,0,0,2666493,912706,944125,695686.74,700946.59
no_shift,Swap_USD,2022-02-07,6.005741,789141,550249,0,0,2638006,890351,944125,704034.22,711374.43
no_shift,Swap_USD,2022-05-05,6.244098,847694,506851,0,0,2811650,961001,961001,713843.44,720903.45
no_shift,Swap_USD,2022-08-05,6.496152,818038,514021,0,0,2715628,932085,961001,722311.35,730219.40
no_shift,Swap_USD,2022-11-07,6.753687,798066,526979,0,0,2726092,914042,961001,729622.49,739019.67
no_shift,Swap_USD,2023-02-06,7.003002,775786,534549,0,0,2659294,892983,961001,735438.32,746922.48
no_shift,Swap_USD,2023-05-05,7.244098,831979,489205,0,0,2725941,962311,962311,742989.03,754090.98
no_shift,Swap_USD,2023-08-07,7.501632,800197,496809,0,0,2533583,930348,962311,749421.15,761239.27
no_shift,Swap_USD,2023-11-06,7.750947,773897,504574,0,0,2405163,904285,962311,754402.46,767706.90
no_shift,Swap_USD,2024-02-05,8.000000,746600,510355,0,0,2451975,876766,962311,758211.83,773765.25
no_shift,Swap_USD,2024-05-06,8.248634,799383,466442,0,0,2573076,943461,962311,763795.70,779448.49
no_shift,Swap_USD,2024-08-05,8.497268,767061,478548,0,0,2485451,909855,962311,768069.47,784799.13
no_shift,Swap_USD,2024-11-05,8.748634,733127,483489,0,0,2482683,874016,962311,771113.54,789899.42
no_shift,Swap_USD,2025-02-05,9.000262,702957,488451,0,0,2405310,842299,962311,773103.73,794719.68
no_shift,Swap_USD,2025-05-05,9.244098,751715,444725,0,0,2461009,905142,962311,776586.56,799140.32
no_shift,Swap_USD,2025-08-05,9.496152,720660,449853,0,0,2353941,872151,962311,779123.11,803471.33
no_shift,Swap_USD,2025-11-05,9.748207,691477,458313,0,0,2372855,841078,962311,780725.04,807578.38
no_shift,Swap_USD,2026-02-05,10.000262,657434,461273,0,0,2220189,803726,962311,781304.77,811478.40
no_shift,Swap_USD,2026-05-05,10.244098,697315,416916,0,0,2310739,856664,962311,783098.53,815068.60
no_shift,Swap_USD,2026-08-05,10.496152,664689,421547,0,0,2207913,820725,962311,784002.09,818604.49
no_shift,Swap_USD,2026-11-05,10.748207,632123,422550,0,0,2113744,784474,962311,784013.15,821974.54
no_shift,Swap_USD,2027-02-05,11.000262,600596,430292,0,0,2041085,749129,962311,783213.83,825190.14
no_shift,Swap_USD,2027-05-05,11.244098,636291,388682,0,0,2061746,797547,962311,783524.65,828163.70
no_shift,Swap_USD,2027-08-05,11.496152,602684,390810,0,0,2033841,759255,962311,782992.53,831104.91
no_shift,Swap_USD,2027-11-05,11.748207,564836,386077,0,0,1897758,715184,962311,781537.70,833919.91
no_shift,Swap_USD,2028-02-07,12.005464,528922,382841,0,0,1758504,673181,962311,779215.81,836671.12
no_shift,Swap_USD,2028-05-05,12.245902,563588,337409,0,0,1828068,720783,962311,778068.53,839137.95
no_shift,Swap_USD,2028-08-07,12.502732,529136,339197,0,0,1690602,680230,962311,776058.73,841668.17
no_shift,Swap_USD,2028-11-06,12.751366,493352,341162,0,0,1665555,637410,962311,773355.26,844020.54
no_shift,Swap_USD,2029-02-05,13.000262,459626,343542,0,0,1556399,596815,962311,769975.32,846285.27
no_shift,Swap_USD,2029-05-07,13.249577,494755,306416,0,0,1597437,645652,962311,767635.95,848468.51
no_shift,Swap_USD,2029-08-06,13.498892,459097,304985,0,0,1529396,602125,962311,764579.08,850571.10
no_shift,Swap_USD,2029-11-05,13.748207,426505,308815,0,0,1448799,562186,962311,760908.80,852597.44
no_shift,Swap_USD,2030-02-05,14.000262,393620,311765,0,0,1425171,521471,962311,756598.07,854572.68
no_shift,Swap_USD,2030-05-06,14.246837,421563,266481,0,0,1434992,561262,962311,753217.32,856437.35
no_shift,Swap_USD,2030-08-05,14.496152,385781,266245,0,0,1303936,516200,962311,749140.93,858258.24
no_shift,Swap_USD,2030-11-05,14.748207,353262,265048,0,0,1223314,475084,962311,744457.15,860036.57
no_shift,Swap_USD,2031-02-05,15.000262,324639,267554,0,0,1121669,438806,962311,739321.20,861755.12
no_shift,Swap_USD,2031-05-05,15.244098,350722,222093,0,0,1183987,476388,962311,735115.46,863363.56
no_shift,Swap_USD,2031-08-05,15.496152,319332,223224,0,0,1083117,435950,962311,730249.35,864973.01
no_shift,Swap_USD,2031-11-05,15.748207,285725,220159,0,0,982922,392050,962311,724836.37,866530.93
no_shift,Swap_USD,2032-02-05,16.000000,254681,219552,0,0,903193,351226,962311,718956.84,868038.23
no_shift,Swap_USD,2032-05-05,16.245902,280952,178159,0,0,954065,389378,962311,713968.26,869465.17
no_shift,Swap_USD,2032-08-05,16.497268,247223,176077,0,0,829826,344371,962311,708336.77,870879.85
no_shift,Swap_USD,2032-11-05,16.748634,216762,175660,0,0,728098,303472,962311,702260.50,872252.07
no_shift,Swap_USD,2033-02-07,17.005741,185541,174046,0,0,634990,261108,962311,695590.78,873613.66
no_shift,Swap_USD,2033-05-05,17.244098,209124,130618,0,0,705894,295707,962311,690063.39,874839.68
no_shift,Swap_USD,2033-08-05,17.496152,178185,130268,0,0,605301,253237,962311,683770.33,876099.82
no_shift,Swap_USD,2033-11-07,17.753687,148459,131154,0,0,529055,212083,962311,676928.06,877350.40
no_shift,Swap_USD,2034-02-06,18.003002,119493,131519,0,0,433936,171561,962311,669929.47,878526.98
no_shift,Swap_USD,2034-05-05,18.244098,140238,89081,0,0,454897,202322,962311,663750.03,879634.19
no_shift,Swap_USD,2034-08-07,18.501632,109554,87588,0,0,361093,158873,962311,656722.38,880785.02
no_shift,Swap_USD,2034-11-06,18.750947,79969,87430,0,0,279341,116551,962311,649540.19,881869.00
no_shift,Swap_USD,2035-02-05,19.000262,52861,89166,0,0,202045,77429,962311,642033.15,882924.53
no_shift,Swap_USD,2035-05-07,19.249577,70241,45245,0,0,224815,103402,962311,635056.95,883952.73
no_shift,Swap_USD,2035-08-06,19.498892,40745,44040,0,0,144437,60282,962311,627707.82,884954.63
no_shift,Swap_USD,2035-11-05,19.748207,14244,46598,0,0,64666,21180,962311,620050.59,885931.23
no_shift,Swap_USD,2036-02-05,20.000000,580,60363,0,0,4295,866,962311,612255.28,886892.83
no_shift,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,962311,0.00,0.00
no_shift,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,962311,0.00,0.00
