#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/1/1Y,Up,104.76,0.000100,#N/A,114.95,10.19
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/2/2Y,Up,104.76,0.000100,#N/A,1824.05,1719.29
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/3/3Y,Up,104.76,0.000100,#N/A,125.98,21.23
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/0/6M,Down,104.76,0.000100,#N/A,-75.41,-180.17
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/1/1Y,Down,104.76,0.000100,#N/A,112.73,7.97
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/2/2Y,Down,104.76,0.000100,#N/A,1483.37,1378.62
bmaBasisSwap_02y,IndexCurve/USD-LIBOR-3M/3/3Y,Down,104.76,0.000100,#N/A,121.78,17.02
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/0/6M,Down,104.76,0.000100,#N/A,117.02,12.26
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/1/1Y,Down,104.76,0.000100,#N/A,94.57,-10.19
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/2/2Y,Down,104.76,0.000100,#N/A,-1614.53,-1719.29
bmaBasisSwap_02y,IndexCurve/USD-SIFMA/3/3Y,Down,104.76,0.000100,#N/A,83.53,-21.23
bmaBasisSwap_02y,FXSpot/USDEUR/0/spot,Up,104.76,0.008831,#N/A,105.80,1.05
bmaBasisSwap_02y,FXSpot/USDEUR/0/spot,Down,104.76,0.008831,#N/A,103.71,-1.05
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/0/6M,Cross,104.76,0.000100,0.000100,284.93,180.18
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/1/1Y,Cross,104.76,0.000100,0.000100,96.76,-8.00
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/2/2Y,Cross,104.76,0.000100,0.000100,-1273.91,-1378.67
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/3/3Y,Cross,104.76,0.000100,0.000100,87.75,-17.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/4/5Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/5/7Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/6/10Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/7/15Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-3M/8/20Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/0/6M,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/1/1Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/2/2Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/3/3Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/4/5Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/5/7Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/6/10Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/7/15Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-LIBOR-6M/8/20Y,Cross,104.76,0.000100,0.000100,104.77,0.01
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-SIFMA/0/6M,Cross,104.76,0.000100,0.000100,92.50,-12.25
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-SIFMA/1/1Y,Cross,104.76,0.000100,0.000100,114.95,10.19
bmaBasisSwap_02y,DiscountCurve/USD/0/6M:IndexCurve/USD-SIFMA/2/2Y,Cross,104.76,0.000100,0.000100,1824.06,1719.31
