#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
49,-0.018183,193974.237979,0.000000,100186.593704,108778.601016,172837.615815,152978.099282
50,-0.018052,193599.013538,0.000000,100186.593704,108778.601016,-134386.420061,152978.099282
51,-0.017970,193363.466794,117677.970199,100186.593704,108778.601016,-10372.228553,152978.099282
52,-0.017949,193302.462114,0.000000,100186.593704,108778.601016,216334.199025,152978.099282
53,-0.017932,193252.277488,117677.461071,100186.593704,108778.601016,42611.872401,152978.099282
54,-0.017622,192359.331076,0.000000,100186.593704,108778.601016,159557.043050,152978.099282
55,-0.017602,192303.430843,0.000000,100186.593704,108778.601016,12431.399088,152978.099282
56,-0.017549,192148.272223,0.000000,100186.593704,108778.601016,175529.480870,152978.099282
57,-0.017540,192125.121689,0.000000,100186.593704,108778.601016,-68482.636632,152978.099282
58,-0.017356,191591.906581,0.000000,100186.593704,108778.601016,-3139.836718,152978.099282
59,-0.017319,191483.021791,0.000000,100186.593704,108778.601016,-62315.645999,152978.099282
60,-0.017150,190992.578131,0.000000,100186.593704,108778.601016,-85378.607663,152978.099282
61,-0.017000,190556.476918,0.000000,100186.593704,108778.601016,-68698.928939,152978.099282
62,-0.016991,190531.611752,0.000000,100186.593704,108778.601016,-98639.393062,152978.099282
63,-0.016940,190381.853678,0.000000,100186.593704,108778.601016,-19749.906519,152978.099282
64,-0.016921,190326.558430,0.000000,100186.593704,108778.601016,-20563.571001,152978.099282
65,-0.016800,189971.764859,0.000000,100186.593704,108778.601016,118117.566594,152978.099282
66,-0.016771,189887.688587,0.000000,100186.593704,108778.601016,23075.579447,152978.099282
67,-0.016709,189706.996723,0.000000,100186.593704,108778.601016,46117.956222,152978.099282
68,-0.016699,189676.904401,0.000000,100186.593704,108778.601016,-654.567507,152978.099282
69,-0.016636,189493.976853,0.000000,100186.593704,108778.601016,-49427.425798,152978.099282
70,-0.016449,188944.942352,117657.963674,100186.593704,108778.601016,-10383.865541,152978.099282
71,-0.016444,188929.562807,0.000000,100186.593704,108778.601016,-40087.576123,152978.099282
72,-0.016331,188596.597859,0.000000,100186.593704,108778.601016,26136.400769,152978.099282
73,-0.016144,188044.252970,0.000000,100186.593704,108778.601016,20433.866406,152978.099282
74,-0.015951,187475.561753,0.000000,100186.593704,108778.601016,14399.125312,152978.099282
75,-0.015850,187175.161826,0.000000,100186.593704,108778.601016,110986.524306,152978.099282
76,-0.015708,186754.615794,0.000000,100186.593704,108778.601016,25935.239318,152978.099282
77,-0.015579,186367.957965,0.000000,100186.593704,108778.601016,-157416.073032,152978.099282
78,-0.015478,186068.209508,0.000000,100186.593704,108778.601016,28901.651474,152978.099282
79,-0.015474,186057.651713,0.000000,100186.593704,108778.601016,184493.138390,152978.099282
80,-0.015424,185905.622265,0.000000,100186.593704,108778.601016,-1684.935697,152978.099282
81,-0.015328,185621.172225,0.000000,100186.593704,108778.601016,79192.076612,152978.099282
82,-0.015061,184818.117330,0.000000,100186.593704,108778.601016,-7305.997182,152978.099282
83,-0.015036,184745.083086,0.000000,100186.593704,108778.601016,811.177680,152978.099282
84,-0.015016,184683.121528,0.000000,100186.593704,108778.601016,-122771.875075,152978.099282
85,-0.014931,184429.547947,0.000000,100186.593704,108778.601016,221023.719438,152978.099282
86,-0.014639,183548.530320,0.000000,100186.593704,108778.601016,87662.819458,152978.099282
87,-0.014518,183180.219127,0.000000,100186.593704,108778.601016,-79144.323734,152978.099282
88,-0.014482,183070.390893,0.000000,100186.593704,108778.601016,49539.384223,152978.099282
89,-0.014414,182863.713571,0.000000,100186.593704,108778.601016,-132755.816782,152978.099282
90,-0.014393,182801.897892,0.000000,100186.593704,108778.601016,18833.033707,152978.099282
91,-0.014285,182473.491297,0.000000,100186.593704,108778.601016,-1783.399121,152978.099282
92,-0.014167,182115.001549,0.000000,100186.593704,108778.601016,-31235.912545,152978.099282
93,-0.014166,182110.748663,0.000000,100186.593704,108778.601016,-41716.798949,152978.099282
94,-0.014024,181675.797333,0.000000,100186.593704,108778.601016,-14754.326850,152978.099282
95,-0.013996,181592.726799,0.000000,100186.593704,108778.601016,12374.820698,152978.099282
96,-0.013950,181450.562457,0.000000,100186.593704,108778.601016,-61975.516275,152978.099282
97,-0.013886,181254.269700,0.000000,100186.593704,108778.601016,-58947.122304,152978.099282
98,-0.013765,180884.020850,0.000000,100186.593704,108778.601016,-152421.170934,152978.099282
99,-0.013749,180834.332771,0.000000,100186.593704,108778.601016,242811.590087,152978.099282
100,-0.013703,180692.603535,0.000000,100186.593704,108778.601016,149658.457875,152978.099282
101,-0.013675,180606.713482,117621.469867,100186.593704,108778.601016,-24660.869045,152978.099282
102,-0.013586,180333.945880,0.000000,100186.593704,108778.601016,-116023.215610,152978.099282
103,-0.013564,180266.223772,0.000000,100186.593704,108778.601016,-51469.880197,152978.099282
104,-0.013557,180243.018522,0.000000,100186.593704,108778.601016,-32934.187135,152978.099282
105,-0.013487,180029.244295,117619.003482,100186.593704,108778.601016,-36327.260176,152978.099282
106,-0.013442,179889.789642,0.000000,100186.593704,108778.601016,21512.744727,152978.099282
107,-0.013429,179850.345593,117618.241005,100186.593704,108778.601016,200739.559647,152978.099282
108,-0.013388,179723.346225,0.000000,100186.593704,108778.601016,39124.484363,152978.099282
109,-0.013363,179646.166404,0.000000,100186.593704,108778.601016,40336.447368,152978.099282
110,-0.013244,179278.273283,0.000000,100186.593704,108778.601016,-62860.559179,152978.099282
111,-0.013229,179230.240506,0.000000,100186.593704,108778.601016,68786.556882,152978.099282
112,-0.013125,178908.399188,0.000000,100186.593704,108778.601016,-40489.561773,152978.099282
113,-0.013014,178562.127570,0.000000,100186.593704,108778.601016,-106903.746957,152978.099282
114,-0.012991,178490.369383,0.000000,100186.593704,108778.601016,44929.410248,152978.099282
115,-0.012990,178487.445666,0.000000,100186.593704,108778.601016,7608.883742,152978.099282
116,-0.012934,178312.614159,0.000000,100186.593704,108778.601016,19120.369218,152978.099282
117,-0.012875,178131.150156,0.000000,100186.593704,108778.601016,35999.391649,152978.099282
118,-0.012818,177951.763739,117610.195875,100186.593704,108778.601016,-42429.766073,152978.099282
119,-0.012754,177753.285819,0.000000,100186.593704,108778.601016,11731.543494,152978.099282
120,-0.012696,177571.912841,0.000000,100186.593704,108778.601016,17327.933815,152978.099282
121,-0.012685,177538.388879,117608.455549,100186.593704,108778.601016,6320.007630,152978.099282
122,-0.012586,177226.080248,0.000000,100186.593704,108778.601016,42475.924464,152978.099282
123,-0.012560,177146.466114,0.000000,100186.593704,108778.601016,-100699.129070,152978.099282
124,-0.012461,176835.160157,0.000000,100186.593704,108778.601016,128606.149332,152978.099282
125,-0.012358,176509.806166,0.000000,100186.593704,108778.601016,-27775.161135,152978.099282
126,-0.012329,176419.604382,0.000000,100186.593704,108778.601016,-121137.976589,152978.099282
127,-0.012295,176313.866418,117603.324024,100186.593704,108778.601016,-14716.307277,152978.099282
128,-0.012147,175846.172277,0.000000,100186.593704,108778.601016,15368.307678,152978.099282
129,-0.012077,175624.316117,0.000000,100186.593704,108778.601016,-115275.602283,152978.099282
130,-0.012028,175471.278168,0.000000,100186.593704,108778.601016,-135966.069878,152978.099282
131,-0.011974,175298.687233,0.000000,100186.593704,108778.601016,-50287.428933,152978.099282
132,-0.011966,175273.198359,0.000000,100186.593704,108778.601016,49708.318545,152978.099282
133,-0.011904,175078.420595,0.000000,100186.593704,108778.601016,11486.784002,152978.099282
134,-0.011774,174663.476189,0.000000,100186.593704,108778.601016,-22485.416052,152978.099282
135,-0.011752,174593.839494,0.000000,100186.593704,108778.601016,124497.037435,152978.099282
136,-0.011749,174584.278498,0.000000,100186.593704,108778.601016,-53288.093386,152978.099282
137,-0.011705,174444.374879,0.000000,100186.593704,108778.601016,70973.209101,152978.099282
138,-0.011704,174441.839484,0.000000,100186.593704,108778.601016,17846.436525,152978.099282
139,-0.011671,174336.939764,0.000000,100186.593704,108778.601016,73834.956898,152978.099282
140,-0.011668,174326.007615,0.000000,100186.593704,108778.601016,119627.599460,152978.099282
141,-0.011397,173460.602145,0.000000,100186.593704,108778.601016,67062.004900,152978.099282
142,-0.011311,173186.840092,0.000000,100186.593704,108778.601016,27300.842661,152978.099282
143,-0.011302,173158.056355,0.000000,100186.593704,108778.601016,-73047.997205,152978.099282
144,-0.011252,172996.037926,0.000000,100186.593704,108778.601016,64447.357949,152978.099282
145,-0.011249,172985.736468,0.000000,100186.593704,108778.601016,-30327.773935,152978.099282
146,-0.011234,172939.002834,0.000000,100186.593704,108778.601016,203523.354271,152978.099282
147,-0.011220,172893.314100,0.000000,100186.593704,108778.601016,-122442.115171,152978.099282
148,-0.011073,172419.810717,0.000000,100186.593704,108778.601016,20342.812119,152978.099282
149,-0.011067,172401.407464,117587.166509,100186.593704,108778.601016,-40285.089034,152978.099282
150,-0.011037,172304.154938,117586.769500,100186.593704,108778.601016,28126.991796,152978.099282
151,-0.011020,172251.816392,0.000000,100186.593704,108778.601016,-46851.500513,152978.099282
152,-0.011004,172198.506345,117586.338470,100186.593704,108778.601016,50754.225861,152978.099282
153,-0.010991,172157.756583,0.000000,100186.593704,108778.601016,6816.651738,152978.099282
154,-0.010871,171768.390271,0.000000,100186.593704,108778.601016,78025.773648,152978.099282
155,-0.010815,171588.354928,0.000000,100186.593704,108778.601016,-88180.223572,152978.099282
156,-0.010792,171513.399143,0.000000,100186.593704,108778.601016,-22556.546202,152978.099282
157,-0.010774,171456.675082,0.000000,100186.593704,108778.601016,-72041.586727,152978.099282
158,-0.010689,171179.667540,0.000000,100186.593704,108778.601016,-5321.321333,152978.099282
159,-0.010541,170699.535329,0.000000,100186.593704,108778.601016,-3499.632227,152978.099282
160,-0.010526,170651.167659,0.000000,100186.593704,108778.601016,129652.116488,152978.099282
161,-0.010448,170395.382237,0.000000,100186.593704,108778.601016,19657.003648,152978.099282
162,-0.010335,170026.568651,0.000000,100186.593704,108778.601016,161245.906046,152978.099282
163,-0.010253,169758.717926,0.000000,100186.593704,108778.601016,61227.545776,152978.099282
164,-0.010235,169699.079322,0.000000,100186.593704,108778.601016,33858.097100,152978.099282
165,-0.010219,169649.628809,0.000000,100186.593704,108778.601016,-105005.839758,152978.099282
166,-0.010186,169540.130724,0.000000,100186.593704,108778.601016,55597.545878,152978.099282
167,-0.010185,169536.601483,0.000000,100186.593704,108778.601016,-6138.494996,152978.099282
168,-0.010151,169426.925226,0.000000,100186.593704,108778.601016,-84702.821172,152978.099282
169,-0.010151,169426.534722,117575.123790,100186.593704,108778.601016,-101828.882254,152978.099282
170,-0.010100,169258.301993,0.000000,100186.593704,108778.601016,97830.466544,152978.099282
171,-0.010075,169176.424760,117574.120866,100186.593704,108778.601016,-10789.656033,152978.099282
172,-0.010021,168998.035031,0.000000,100186.593704,108778.601016,113848.827096,152978.099282
173,-0.009976,168850.680139,0.000000,100186.593704,108778.601016,-27652.867279,152978.099282
174,-0.009920,168666.557438,0.000000,100186.593704,108778.601016,-73230.598027,152978.099282
175,-0.009893,168576.412445,0.000000,100186.593704,108778.601016,58624.800498,152978.099282
176,-0.009818,168332.095234,0.000000,100186.593704,108778.601016,-6443.920380,152978.099282
177,-0.009692,167915.356867,0.000000,100186.593704,108778.601016,8523.156645,152978.099282
178,-0.009657,167799.871010,0.000000,100186.593704,108778.601016,48047.341495,152978.099282
179,-0.009653,167784.886282,0.000000,100186.593704,108778.601016,109202.840883,152978.099282
180,-0.009608,167637.609933,0.000000,100186.593704,108778.601016,-4917.709676,152978.099282
181,-0.009593,167587.841996,0.000000,100186.593704,108778.601016,-97033.799631,152978.099282
182,-0.009566,167496.902360,0.000000,100186.593704,108778.601016,-51803.442308,152978.099282
183,-0.009555,167462.094999,117567.286427,100186.593704,108778.601016,-110020.758348,152978.099282
184,-0.009517,167333.340187,0.000000,100186.593704,108778.601016,-62613.522619,152978.099282
185,-0.009446,167098.416305,0.000000,100186.593704,108778.601016,-54194.006521,152978.099282
186,-0.009438,167071.823762,0.000000,100186.593704,108778.601016,-108769.914290,152978.099282
187,-0.009422,167018.983114,0.000000,100186.593704,108778.601016,17471.632258,152978.099282
188,-0.009342,166753.785184,0.000000,100186.593704,108778.601016,-72123.099626,152978.099282
189,-0.009329,166709.608723,0.000000,100186.593704,108778.601016,89966.701013,152978.099282
190,-0.009329,166708.386736,0.000000,100186.593704,108778.601016,-66600.556813,152978.099282
191,-0.009326,166698.541686,0.000000,100186.593704,108778.601016,-46441.644747,152978.099282
192,-0.009304,166626.440749,0.000000,100186.593704,108778.601016,-44233.413799,152978.099282
193,-0.009297,166604.562602,0.000000,100186.593704,108778.601016,-98212.936617,152978.099282
194,-0.009296,166598.494679,0.000000,100186.593704,108778.601016,35526.612145,152978.099282
195,-0.009206,166300.076551,0.000000,100186.593704,108778.601016,-74740.478482,152978.099282
196,-0.009162,166151.074135,0.000000,100186.593704,108778.601016,-130291.373924,152978.099282
197,-0.009109,165975.929899,0.000000,100186.593704,108778.601016,-43635.986442,152978.099282
198,-0.009105,165962.953154,0.000000,100186.593704,108778.601016,-17005.398517,152978.099282
199,-0.009048,165771.715667,0.000000,100186.593704,108778.601016,113849.476253,152978.099282
200,-0.008946,165427.405407,0.000000,100186.593704,108778.601016,63028.829786,152978.099282
201,-0.008938,165402.559814,0.000000,100186.593704,108778.601016,-138015.157884,152978.099282
202,-0.008935,165391.005249,0.000000,100186.593704,108778.601016,-91596.907438,152978.099282
203,-0.008891,165244.526380,0.000000,100186.593704,108778.601016,77915.290687,152978.099282
204,-0.008846,165091.815245,117557.951662,100186.593704,108778.601016,74804.369828,152978.099282
205,-0.008685,164551.824441,0.000000,100186.593704,108778.601016,152529.283523,152978.099282
206,-0.008570,164161.771387,0.000000,100186.593704,108778.601016,56142.176333,152978.099282
207,-0.008565,164145.107330,0.000000,100186.593704,108778.601016,-181497.150373,152978.099282
208,-0.008544,164074.765871,0.000000,100186.593704,108778.601016,-138969.271039,152978.099282
209,-0.008493,163899.537251,0.000000,100186.593704,108778.601016,-21411.803892,152978.099282
210,-0.008483,163868.675055,117553.186704,100186.593704,108778.601016,-21014.162275,152978.099282
211,-0.008464,163803.640829,0.000000,100186.593704,108778.601016,21368.507813,152978.099282
212,-0.008355,163433.002716,0.000000,100186.593704,108778.601016,61946.491844,152978.099282
213,-0.008353,163427.350891,0.000000,100186.593704,108778.601016,-92918.181916,152978.099282
214,-0.008346,163403.753347,117551.384819,100186.593704,108778.601016,40429.913337,152978.099282
215,-0.008332,163355.114486,0.000000,100186.593704,108778.601016,-22429.608569,152978.099282
216,-0.008285,163193.618804,0.000000,100186.593704,108778.601016,35016.400899,152978.099282
217,-0.008221,162978.415518,0.000000,100186.593704,108778.601016,-39412.668475,152978.099282
218,-0.008198,162899.275859,0.000000,100186.593704,108778.601016,87876.131312,152978.099282
219,-0.008141,162704.846529,0.000000,100186.593704,108778.601016,37742.448363,152978.099282
220,-0.008005,162238.146987,0.000000,100186.593704,108778.601016,15075.567900,152978.099282
221,-0.007995,162204.200040,0.000000,100186.593704,108778.601016,-17326.365533,152978.099282
222,-0.007867,161767.887232,0.000000,100186.593704,108778.601016,-39803.298856,152978.099282
223,-0.007861,161746.127059,0.000000,100186.593704,108778.601016,68462.922786,152978.099282
224,-0.007761,161402.970244,0.000000,100186.593704,108778.601016,-1927.517604,152978.099282
225,-0.007748,161357.813037,0.000000,100186.593704,108778.601016,-111382.253350,152978.099282
226,-0.007688,161151.503684,0.000000,100186.593704,108778.601016,-21968.411048,152978.099282
227,-0.007683,161133.451501,117542.659445,100186.593704,108778.601016,-41859.067296,152978.099282
228,-0.007610,160882.453051,0.000000,100186.593704,108778.601016,-58301.197932,152978.099282
229,-0.007478,160426.969486,0.000000,100186.593704,108778.601016,73325.353144,152978.099282
230,-0.007339,159942.299968,0.000000,100186.593704,108778.601016,-4237.933884,152978.099282
231,-0.007118,159174.731521,0.000000,100186.593704,108778.601016,-15426.944669,152978.099282
232,-0.007101,159116.449515,0.000000,100186.593704,108778.601016,-70061.304570,152978.099282
233,-0.007017,158820.058183,0.000000,100186.593704,108778.601016,-28521.338729,152978.099282
234,-0.006982,158697.668973,0.000000,100186.593704,108778.601016,65271.827718,152978.099282
235,-0.006980,158693.795610,0.000000,100186.593704,108778.601016,-21186.079514,152978.099282
236,-0.006962,158629.890020,0.000000,100186.593704,108778.601016,83617.561180,152978.099282
237,-0.006827,158157.263887,0.000000,100186.593704,108778.601016,1970.323266,152978.099282
238,-0.006756,157907.502252,0.000000,100186.593704,108778.601016,-61963.656712,152978.099282
239,-0.006752,157892.212940,0.000000,100186.593704,108778.601016,42021.146287,152978.099282
240,-0.006696,157695.335047,0.000000,100186.593704,108778.601016,-97408.760769,152978.099282
241,-0.006671,157607.151188,0.000000,100186.593704,108778.601016,133354.045270,152978.099282
242,-0.006584,157299.702958,0.000000,100186.593704,108778.601016,-85776.693677,152978.099282
243,-0.006428,156748.961345,0.000000,100186.593704,108778.601016,132088.309295,152978.099282
244,-0.006308,156323.078012,0.000000,100186.593704,108778.601016,70180.118936,152978.099282
245,-0.006243,156090.805262,0.000000,100186.593704,108778.601016,14115.018929,152978.099282
246,-0.006233,156057.615627,0.000000,100186.593704,108778.601016,-14917.371529,152978.099282
247,-0.006187,155892.074567,0.000000,100186.593704,108778.601016,-64408.596232,152978.099282
248,-0.006057,155428.732246,0.000000,100186.593704,108778.601016,90609.113318,152978.099282
249,-0.006054,155419.004345,0.000000,100186.593704,108778.601016,64424.017798,152978.099282
250,-0.005987,155179.155565,0.000000,100186.593704,108778.601016,-72746.643240,152978.099282
251,-0.005785,154452.348082,117517.690783,100186.593704,108778.601016,-166968.831767,152978.099282
252,-0.005778,154426.927568,0.000000,100186.593704,108778.601016,34368.725873,152978.099282
253,-0.005771,154402.204822,117517.507386,100186.593704,108778.601016,-29841.070771,152978.099282
254,-0.005770,154398.316318,0.000000,100186.593704,108778.601016,-7375.947514,152978.099282
255,-0.005636,153916.399648,117515.733661,100186.593704,108778.601016,-23794.130985,152978.099282
256,-0.005615,153839.669386,0.000000,100186.593704,108778.601016,-70466.201231,152978.099282
257,-0.005605,153805.223631,0.000000,100186.593704,108778.601016,45623.658809,152978.099282
258,-0.005577,153705.095979,0.000000,100186.593704,108778.601016,37638.649916,152978.099282
259,-0.005529,153531.963034,0.000000,100186.593704,108778.601016,45350.682957,152978.099282
260,-0.005527,153522.917447,0.000000,100186.593704,108778.601016,-135288.351105,152978.099282
261,-0.005524,153512.550516,0.000000,100186.593704,108778.601016,-79278.379058,152978.099282
262,-0.005508,153453.369171,0.000000,100186.593704,108778.601016,-14526.993678,152978.099282
263,-0.005481,153356.676690,0.000000,100186.593704,108778.601016,-116116.864983,152978.099282
264,-0.005367,152945.348140,0.000000,100186.593704,108778.601016,-80065.785955,152978.099282
265,-0.005323,152782.334066,0.000000,100186.593704,108778.601016,-60470.820338,152978.099282
266,-0.005262,152560.750714,0.000000,100186.593704,108778.601016,-13696.307386,152978.099282
267,-0.005257,152543.194249,0.000000,100186.593704,108778.601016,-44206.594090,152978.099282
268,-0.005224,152422.022293,0.000000,100186.593704,108778.601016,34855.327895,152978.099282
269,-0.005097,151961.245973,0.000000,100186.593704,108778.601016,2327.896292,152978.099282
270,-0.005063,151836.390135,0.000000,100186.593704,108778.601016,24981.302490,152978.099282
271,-0.004901,151243.727833,0.000000,100186.593704,108778.601016,-26244.822285,152978.099282
272,-0.004879,151159.582707,0.000000,100186.593704,108778.601016,93083.134850,152978.099282
273,-0.004855,151071.462613,0.000000,100186.593704,108778.601016,23180.874301,152978.099282
274,-0.004834,150996.146615,117505.189354,100186.593704,108778.601016,-35309.671041,152978.099282
275,-0.004760,150724.757959,117504.219699,100186.593704,108778.601016,-11930.574771,152978.099282
276,-0.004621,150211.998550,0.000000,100186.593704,108778.601016,41786.793439,152978.099282
277,-0.004530,149874.590780,0.000000,100186.593704,108778.601016,-106004.383954,152978.099282
278,-0.004518,149830.641955,0.000000,100186.593704,108778.601016,-3646.840570,152978.099282
279,-0.004440,149538.778709,0.000000,100186.593704,108778.601016,-27280.592112,152978.099282
280,-0.004281,148947.702973,0.000000,100186.593704,108778.601016,78264.374408,152978.099282
281,-0.004220,148719.407011,0.000000,100186.593704,108778.601016,27450.900756,152978.099282
282,-0.004183,148581.291565,0.000000,100186.593704,108778.601016,24534.115743,152978.099282
283,-0.004061,148126.224207,0.000000,100186.593704,108778.601016,-72958.614294,152978.099282
284,-0.004041,148049.493392,0.000000,100186.593704,108778.601016,-63093.939347,152978.099282
285,-0.004020,147973.760757,0.000000,100186.593704,108778.601016,49644.222506,152978.099282
286,-0.004004,147912.205111,0.000000,100186.593704,108778.601016,-16536.611817,152978.099282
287,-0.003978,147812.840630,0.000000,100186.593704,108778.601016,22551.230732,152978.099282
288,-0.003963,147757.231280,0.000000,100186.593704,108778.601016,17965.189393,152978.099282
289,-0.003929,147631.837805,0.000000,100186.593704,108778.601016,-91690.996998,152978.099282
290,-0.003822,147226.747402,117491.877734,100186.593704,108778.601016,-11253.584514,152978.099282
291,-0.003807,147170.907883,0.000000,100186.593704,108778.601016,14311.283771,152978.099282
292,-0.003799,147140.146067,117491.575858,100186.593704,108778.601016,76724.037841,152978.099282
293,-0.003778,147062.303173,117491.304664,100186.593704,108778.601016,-53528.343612,152978.099282
294,-0.003765,147011.474801,0.000000,100186.593704,108778.601016,-124950.672622,152978.099282
295,-0.003698,146759.102246,0.000000,100186.593704,108778.601016,9088.140513,152978.099282
296,-0.003682,146698.449062,0.000000,100186.593704,108778.601016,-35172.197171,152978.099282
297,-0.003643,146549.971689,117489.523352,100186.593704,108778.601016,35067.994345,152978.099282
298,-0.003614,146438.889718,0.000000,100186.593704,108778.601016,32019.009688,152978.099282
299,-0.003568,146265.460345,0.000000,100186.593704,108778.601016,-34845.554424,152978.099282
300,-0.003536,146144.684820,0.000000,100186.593704,108778.601016,52682.609010,152978.099282
301,-0.003501,146012.992943,0.000000,100186.593704,108778.601016,-41605.433374,152978.099282
302,-0.003500,146006.501652,0.000000,100186.593704,108778.601016,53595.702522,152978.099282
303,-0.003497,145996.873030,117487.607279,100186.593704,108778.601016,76229.996653,152978.099282
304,-0.003424,145719.658126,0.000000,100186.593704,108778.601016,70611.765847,152978.099282
305,-0.003418,145694.569255,0.000000,100186.593704,108778.601016,10724.258558,152978.099282
306,-0.003369,145508.895383,0.000000,100186.593704,108778.601016,18680.961310,152978.099282
307,-0.003361,145478.242843,0.000000,100186.593704,108778.601016,6114.500798,152978.099282
308,-0.003301,145246.784057,0.000000,100186.593704,108778.601016,-34556.029315,152978.099282
309,-0.003263,145101.835535,0.000000,100186.593704,108778.601016,35060.169191,152978.099282
310,-0.003251,145057.862110,0.000000,100186.593704,108778.601016,-13022.915058,152978.099282
311,-0.003222,144944.921845,0.000000,100186.593704,108778.601016,-29943.720562,152978.099282
312,-0.003144,144647.342367,0.000000,100186.593704,108778.601016,116834.165438,152978.099282
313,-0.003117,144542.141933,0.000000,100186.593704,108778.601016,-6995.609149,152978.099282
314,-0.003001,144097.872943,0.000000,100186.593704,108778.601016,-45786.361170,152978.099282
315,-0.002988,144047.848798,0.000000,100186.593704,108778.601016,-22547.442902,152978.099282
316,-0.002981,144020.262939,0.000000,100186.593704,108778.601016,-24291.227966,152978.099282
