#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet
338,2029-02-02,14,52386.019721,51618.164444,0.000000,68717.379235,CPTY_A
339,2029-02-16,14,74753.667108,75354.151004,53975.289375,129129.604884,CPTY_A
340,2029-03-02,14,70619.574720,71545.144380,0.000000,89326.757651,CPTY_A
341,2029-03-16,18,63162.020300,62397.384224,0.000000,78263.066312,CPTY_A
342,2029-04-03,10,53100.064506,53101.482737,0.000000,82423.643039,CPTY_A
343,2029-04-13,14,62316.957497,62261.233279,0.000000,105947.306309,CPTY_A
344,2029-04-27,14,63761.590503,63631.109543,0.000000,87650.459474,CPTY_A
345,2029-05-11,14,76394.038543,77255.594270,0.000000,142894.936540,CPTY_A
346,2029-05-25,14,66579.789374,66876.989277,0.000000,96474.411937,CPTY_A
347,2029-06-08,14,58170.956630,58383.986116,0.000000,99528.078463,CPTY_A
348,2029-06-22,14,63102.516645,63558.147138,0.000000,70736.240527,CPTY_A
349,2029-07-06,14,60668.895104,60888.870299,0.000000,86840.204995,CPTY_A
350,2029-07-20,14,61617.916588,62728.034634,0.000000,98003.385554,CPTY_A
351,2029-08-03,14,69225.647903,69669.295517,0.000000,89265.650433,CPTY_A
352,2029-08-17,14,60705.305293,60959.196890,0.000000,95182.549404,CPTY_A
353,2029-08-31,14,56622.364241,56561.211229,-12481.262002,83565.009323,CPTY_A
354,2029-09-14,14,50962.782248,50814.396004,0.000000,83039.479918,CPTY_A
355,2029-09-28,14,66914.089721,67098.192403,0.000000,78261.232270,CPTY_A
356,2029-10-12,14,52882.600304,53051.240479,0.000000,64899.867848,CPTY_A
357,2029-10-26,14,67372.916355,68370.699622,0.000000,114600.924240,CPTY_A
358,2029-11-09,14,56033.403122,56541.538426,0.000000,73461.319392,CPTY_A
359,2029-11-23,14,61953.421725,62658.375636,0.000000,74434.887593,CPTY_A
360,2029-12-07,14,44164.780882,44741.057961,0.000000,63669.556580,CPTY_A
361,2029-12-21,14,54545.378234,55358.437114,0.000000,57075.263988,CPTY_A
362,2030-01-04,14,45151.573157,45901.994118,0.000000,71286.525789,CPTY_A
363,2030-01-18,14,61703.359261,62647.793903,0.000000,90783.650686,CPTY_A
364,2030-02-01,14,64522.527954,65491.195543,0.000000,111352.820388,CPTY_A
365,2030-02-15,14,58990.523979,60605.750217,59066.346250,71919.529400,CPTY_A
366,2030-03-01,14,48584.380206,49477.340055,0.000000,67389.980020,CPTY_A
367,2030-03-15,14,46863.929685,47628.279860,0.000000,64552.919975,CPTY_A
368,2030-03-29,14,44537.833586,45164.855316,0.000000,44598.935651,CPTY_A
369,2030-04-12,14,59536.488597,62471.279171,0.000000,127399.177075,CPTY_A
370,2030-04-26,14,69535.646872,71667.073724,0.000000,84869.434052,CPTY_A
371,2030-05-10,14,59664.523466,61367.787273,0.000000,76639.207296,CPTY_A
372,2030-05-24,14,56215.195625,57503.333835,0.000000,92610.181204,CPTY_A
373,2030-06-07,14,50171.476034,51921.008754,0.000000,90763.137204,CPTY_A
374,2030-06-21,14,67673.381810,69444.738680,0.000000,77734.742248,CPTY_A
375,2030-07-05,14,50499.440627,51863.814348,0.000000,70009.033879,CPTY_A
376,2030-07-19,14,69417.987150,71837.856815,0.000000,125429.078790,CPTY_A
377,2030-08-02,14,42850.774122,43915.189348,0.000000,45312.837142,CPTY_A
378,2030-08-16,14,46915.812400,47850.467388,0.000000,47127.317656,CPTY_A
379,2030-08-30,14,61434.221361,62526.801293,-8902.173633,109822.368240,CPTY_A
380,2030-09-13,14,40944.681732,42387.566976,0.000000,36547.564842,CPTY_A
381,2030-09-27,14,40676.560506,41658.651062,0.000000,56538.644842,CPTY_A
382,2030-10-11,14,36226.413052,37600.993819,0.000000,52526.816794,CPTY_A
383,2030-10-25,14,55255.014372,57567.081531,0.000000,50522.573711,CPTY_A
384,2030-11-08,14,57020.432957,58621.760958,0.000000,70932.997684,CPTY_A
385,2030-11-22,14,47083.019036,48470.204021,0.000000,81295.580081,CPTY_A
386,2030-12-06,14,45241.460813,46953.590430,0.000000,69297.736564,CPTY_A
387,2030-12-20,14,49329.443950,52770.030213,0.000000,64919.951172,CPTY_A
388,2031-01-03,14,37439.355304,41710.154423,0.000000,17224.964456,CPTY_A
389,2031-01-17,14,54754.881566,56357.356162,0.000000,73615.665769,CPTY_A
390,2031-01-31,14,49375.677869,51291.725831,0.000000,72834.439716,CPTY_A
391,2031-02-14,14,52181.492577,53881.929755,0.000000,83647.817919,CPTY_A
392,2031-02-28,14,36040.958832,37239.961879,56738.102969,50420.263565,CPTY_A
393,2031-03-14,14,48588.066321,50160.906908,0.000000,57287.062631,CPTY_A
394,2031-03-28,18,43343.630053,46771.800244,0.000000,58062.295137,CPTY_A
395,2031-04-15,10,48529.740994,51717.935801,0.000000,28295.036299,CPTY_A
396,2031-04-25,14,37508.215925,38863.682557,0.000000,44326.890573,CPTY_A
397,2031-05-09,14,36441.380794,37911.301272,0.000000,42320.574611,CPTY_A
398,2031-05-23,14,48500.808941,50784.403716,0.000000,61756.999936,CPTY_A
399,2031-06-06,14,42521.838544,44500.067037,0.000000,69584.202768,CPTY_A
400,2031-06-20,17,36921.397216,38550.438030,0.000000,40055.687086,CPTY_A
401,2031-07-07,11,49326.850394,52802.276119,0.000000,88420.524519,CPTY_A
402,2031-07-18,17,42245.948737,44152.688330,0.000000,48565.765279,CPTY_A
403,2031-08-04,11,46541.152544,49574.423881,0.000000,53112.417759,CPTY_A
404,2031-08-15,14,38669.417764,40353.102640,0.000000,50024.106978,CPTY_A
405,2031-08-29,14,42837.872400,45536.357152,-10603.015586,47481.987219,CPTY_A
406,2031-09-12,14,38884.051253,40504.656737,0.000000,39517.207286,CPTY_A
407,2031-09-26,14,29957.535023,31282.303290,0.000000,33433.737936,CPTY_A
408,2031-10-10,14,31026.728840,32343.454053,0.000000,42576.785930,CPTY_A
409,2031-10-24,14,31241.279844,32816.156895,0.000000,43827.889323,CPTY_A
410,2031-11-07,14,30345.116939,31702.738081,0.000000,27006.691836,CPTY_A
411,2031-11-21,14,40433.117008,42467.210960,0.000000,52022.316135,CPTY_A
412,2031-12-05,14,35995.649734,37593.529301,0.000000,64088.626804,CPTY_A
413,2031-12-19,17,33714.498889,34942.234594,0.000000,42074.898753,CPTY_A
414,2032-01-05,11,40918.518657,42192.481927,0.000000,77823.270303,CPTY_A
415,2032-01-16,14,33546.841590,35729.635247,0.000000,26650.716601,CPTY_A
416,2032-01-30,14,31780.762098,35005.763527,0.000000,51791.249262,CPTY_A
417,2032-02-13,14,31727.988787,34998.955157,0.000000,19340.025123,CPTY_A
418,2032-02-27,14,19792.893055,20661.806299,52693.030625,30549.997872,CPTY_A
419,2032-03-12,18,41630.189877,42817.377728,0.000000,49461.068406,CPTY_A
420,2032-03-30,10,37977.470457,39533.140806,0.000000,39412.589933,CPTY_A
421,2032-04-09,14,24665.199098,25483.816898,0.000000,25987.366945,CPTY_A
422,2032-04-23,14,29422.491155,30661.984699,0.000000,36334.597351,CPTY_A
423,2032-05-07,14,39243.318055,41406.109073,0.000000,63933.718534,CPTY_A
424,2032-05-21,14,29583.022899,30887.621692,0.000000,29308.930997,CPTY_A
425,2032-06-04,14,35533.455772,37210.661675,0.000000,44992.991891,CPTY_A
426,2032-06-18,14,29026.041399,30612.798108,0.000000,41594.583876,CPTY_A
427,2032-07-02,14,35375.261676,36873.640944,0.000000,40646.238912,CPTY_A
428,2032-07-16,14,25331.947702,26676.885885,0.000000,37408.538417,CPTY_A
429,2032-07-30,14,38079.116589,39957.815181,0.000000,36524.144285,CPTY_A
430,2032-08-13,14,30219.849227,31698.136195,0.000000,39175.360578,CPTY_A
431,2032-08-27,14,25427.427985,26673.038568,-13605.561587,32494.937739,CPTY_A
432,2032-09-10,14,30579.373901,34582.943754,0.000000,25718.333238,CPTY_A
433,2032-09-24,14,21104.630821,22289.520233,0.000000,28293.897088,CPTY_A
434,2032-10-08,14,28455.369637,29584.733862,0.000000,48373.029251,CPTY_A
435,2032-10-22,14,26739.793467,28423.461186,0.000000,32928.412444,CPTY_A
436,2032-11-05,14,19156.897163,20189.717037,0.000000,26438.675693,CPTY_A
437,2032-11-19,14,29524.755165,30573.716653,0.000000,31819.709128,CPTY_A
438,2032-12-03,14,28126.271800,29752.194594,0.000000,32422.789998,CPTY_A
439,2032-12-17,18,28783.042425,30479.152798,0.000000,46431.173050,CPTY_A
440,2033-01-04,10,17465.326297,18593.225505,0.000000,22820.522121,CPTY_A
441,2033-01-14,14,23641.041376,25288.190260,0.000000,40036.335968,CPTY_A
442,2033-01-28,14,24329.748404,26619.673428,0.000000,23213.840393,CPTY_A
443,2033-02-11,14,23900.211334,25527.854611,0.000000,20101.809232,CPTY_A
444,2033-02-25,14,28059.857241,29900.579089,50616.308555,16273.754005,CPTY_A
445,2033-03-11,14,22617.101257,23856.975327,0.000000,23159.069077,CPTY_A
446,2033-03-25,14,20880.260447,21822.048357,0.000000,26873.181513,CPTY_A
447,2033-04-08,14,22805.523104,24050.055665,0.000000,36608.496931,CPTY_A
448,2033-04-22,14,20809.561864,22407.052422,0.000000,34070.095002,CPTY_A
449,2033-05-06,14,19328.648523,20310.431866,0.000000,33335.692183,CPTY_A
450,2033-05-20,14,21181.654320,22283.616239,0.000000,30506.200112,CPTY_A
451,2033-06-03,14,21403.575169,22966.429279,0.000000,31732.488192,CPTY_A
452,2033-06-17,14,26750.521976,28091.205321,0.000000,36121.952054,CPTY_A
453,2033-07-01,14,19185.765998,20542.960282,0.000000,24229.628635,CPTY_A
454,2033-07-15,14,20187.504410,21304.331980,0.000000,37582.692330,CPTY_A
455,2033-07-29,14,28335.161568,30768.042055,0.000000,28962.087899,CPTY_A
456,2033-08-12,14,24125.093275,26135.145133,0.000000,33656.852478,CPTY_A
457,2033-08-26,14,19805.120792,20785.665029,-14529.242061,26705.780089,CPTY_A
458,2033-09-09,14,12168.427891,12936.847768,0.000000,18359.165080,CPTY_A
459,2033-09-23,14,19818.210902,20954.752991,0.000000,28709.246029,CPTY_A
460,2033-10-07,14,19645.322718,20818.625680,0.000000,17786.616720,CPTY_A
461,2033-10-21,14,17147.277388,18174.498411,0.000000,27585.322901,CPTY_A
462,2033-11-04,14,17177.053909,17930.372500,0.000000,25461.687397,CPTY_A
463,2033-11-18,14,20467.515581,21597.468391,0.000000,21882.329476,CPTY_A
464,2033-12-02,14,16727.711263,17708.731495,0.000000,16197.278919,CPTY_A
465,2033-12-16,14,18038.943506,19558.854677,0.000000,24932.439551,CPTY_A
466,2033-12-30,14,15317.062969,16352.309242,0.000000,17613.078846,CPTY_A
467,2034-01-13,14,17222.178731,18203.644280,0.000000,22126.659912,CPTY_A
468,2034-01-27,14,18417.020471,19963.725623,0.000000,32044.701455,CPTY_A
469,2034-02-10,14,11628.479245,12361.585838,0.000000,15986.061008,CPTY_A
470,2034-02-24,14,15801.800597,16832.622994,49081.662676,19895.446291,CPTY_A
471,2034-03-10,14,11411.704616,12099.051772,0.000000,11920.599925,CPTY_A
472,2034-03-24,18,14609.656722,15487.927758,0.000000,17149.308607,CPTY_A
473,2034-04-11,10,14421.000945,15466.213832,0.000000,17305.846440,CPTY_A
474,2034-04-21,14,13096.367830,14042.751335,0.000000,18029.408819,CPTY_A
475,2034-05-05,14,14297.786432,15343.982180,0.000000,14654.363912,CPTY_A
476,2034-05-19,14,13695.779862,14603.700603,0.000000,21032.005216,CPTY_A
477,2034-06-02,14,16269.880760,17229.807611,0.000000,30819.543539,CPTY_A
478,2034-06-16,14,9567.698014,10203.163101,0.000000,8068.875931,CPTY_A
479,2034-06-30,14,15260.093230,16570.270311,0.000000,19863.809410,CPTY_A
480,2034-07-14,14,10725.283072,11429.955276,0.000000,17202.653579,CPTY_A
481,2034-07-28,14,10954.567841,12549.659545,0.000000,18462.403604,CPTY_A
482,2034-08-11,14,12003.265949,13690.622466,0.000000,10917.193186,CPTY_A
483,2034-08-25,14,13975.103450,14801.110036,-15419.670781,20979.477686,CPTY_A
484,2034-09-08,14,10808.123886,11521.113385,0.000000,13179.536830,CPTY_A
485,2034-09-22,14,7397.161981,7911.909344,0.000000,13476.983974,CPTY_A
486,2034-10-06,14,8684.507591,9084.205996,0.000000,11330.550339,CPTY_A
487,2034-10-20,14,8065.260055,8594.424705,0.000000,11098.002987,CPTY_A
488,2034-11-03,14,6475.541651,7013.472807,0.000000,11421.979883,CPTY_A
489,2034-11-17,14,7786.134156,8369.843715,0.000000,10248.408858,CPTY_A
490,2034-12-01,14,6479.294774,6962.189731,0.000000,10568.669028,CPTY_A
491,2034-12-15,14,9415.076529,10333.272653,0.000000,13675.754119,CPTY_A
492,2034-12-29,14,7022.276136,7599.377610,0.000000,8229.165907,CPTY_A
493,2035-01-12,14,9736.663298,10332.032783,0.000000,11914.383989,CPTY_A
494,2035-01-26,14,8721.933282,9497.172244,0.000000,12892.953433,CPTY_A
495,2035-02-09,14,7890.050483,8197.871260,0.000000,13088.914316,CPTY_A
496,2035-02-23,14,10378.422890,11288.483252,46696.555430,13485.654145,CPTY_A
497,2035-03-09,18,4775.046618,5175.541531,0.000000,7572.110942,CPTY_A
498,2035-03-27,10,4435.844088,4808.227229,0.000000,5522.546667,CPTY_A
499,2035-04-06,14,3497.906339,3818.295813,0.000000,3092.890247,CPTY_A
500,2035-04-20,14,3780.273055,4292.828938,0.000000,6821.611485,CPTY_A
501,2035-05-04,14,4327.421862,4822.530072,0.000000,4107.564314,CPTY_A
502,2035-05-18,14,4549.470679,4927.280092,0.000000,3798.344064,CPTY_A
503,2035-06-01,14,3347.682050,3618.848901,0.000000,5510.025845,CPTY_A
504,2035-06-15,14,4268.337337,4618.046907,0.000000,4415.247487,CPTY_A
505,2035-06-29,14,4251.865687,4724.841268,0.000000,3669.989449,CPTY_A
506,2035-07-13,14,2996.971946,3255.683056,0.000000,4321.809397,CPTY_A
507,2035-07-27,14,5774.608629,6319.332362,0.000000,8008.849109,CPTY_A
508,2035-08-10,14,5294.598336,5608.079396,0.000000,5842.463857,CPTY_A
509,2035-08-24,14,3474.948642,3703.873124,-15799.997983,4148.226865,CPTY_A
510,2035-09-07,14,62.220949,72.466214,0.000000,105.561417,CPTY_A
511,2035-09-21,14,86.748629,97.133510,0.000000,91.388905,CPTY_A
512,2035-10-05,14,97.781163,110.811704,0.000000,111.729853,CPTY_A
513,2035-10-19,14,69.837671,85.919300,0.000000,106.190655,CPTY_A
514,2035-11-02,14,73.396788,83.020801,0.000000,73.297297,CPTY_A
515,2035-11-16,14,80.955650,90.100083,0.000000,53.817863,CPTY_A
516,2035-11-30,14,60.807759,69.460981,0.000000,68.648005,CPTY_A
517,2035-12-14,14,55.733057,63.431653,0.000000,62.346418,CPTY_A
518,2035-12-28,14,63.943468,72.753471,0.000000,49.177620,CPTY_A
519,2036-01-11,14,63.125435,71.525684,0.000000,59.839000,CPTY_A
520,2036-01-25,14,68.511344,78.608895,0.000000,56.745167,CPTY_A
521,2036-02-08,14,60.494017,69.641688,0.000000,57.521454,CPTY_A
522,2036-02-22,14,43.118877,49.675613,45154.863164,45.920110,CPTY_A
523,2036-03-07,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
524,2036-03-21,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
525,2036-04-04,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
526,2036-04-18,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
527,2036-05-02,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
528,2036-05-16,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
529,2036-05-30,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
530,2036-06-13,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
531,2036-06-27,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
532,2036-07-11,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
533,2036-07-25,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
534,2036-08-08,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
535,2036-08-22,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
536,2036-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
537,2036-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
538,2036-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
