#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet,Time
109,2020-04-24,17,1997950.220760,1752441.627039,0.000000,2632515.595719,CPTY_A,4.215847
110,2020-05-11,11,1819784.092656,1703209.892914,0.000000,2185310.455671,CPTY_A,4.262295
111,2020-05-22,14,1735413.263856,1618459.044475,123441.285381,2009365.004759,CPTY_A,4.292350
112,2020-06-05,14,1699139.971348,1579519.123946,0.000000,1921326.101085,CPTY_A,4.330601
113,2020-06-19,17,1956836.565248,1607552.916938,0.000000,2831484.972151,CPTY_A,4.368852
114,2020-07-06,11,1594083.971236,1478683.892004,0.000000,1447070.967335,CPTY_A,4.415301
115,2020-07-17,14,1997554.332515,1773737.191984,0.000000,2863612.273635,CPTY_A,4.445355
116,2020-07-31,14,1663692.414780,1536060.780023,0.000000,1879813.951595,CPTY_A,4.483607
117,2020-08-14,14,1751440.270725,1501919.265469,0.000000,1777995.862333,CPTY_A,4.521858
118,2020-08-28,14,1815066.586582,1603626.548865,-160741.017285,2524692.950239,CPTY_A,4.560109
119,2020-09-11,14,1721167.152981,1540900.842399,0.000000,1956914.192673,CPTY_A,4.598361
120,2020-09-25,14,1667937.786834,1476436.693531,0.000000,1649080.475500,CPTY_A,4.636612
121,2020-10-09,14,1547967.800533,1476100.534873,0.000000,1485222.575269,CPTY_A,4.674863
122,2020-10-23,14,1657758.106646,1561854.774931,0.000000,1853257.594786,CPTY_A,4.713115
123,2020-11-06,14,1812230.318225,1731758.565296,0.000000,1113012.226168,CPTY_A,4.751366
124,2020-11-20,14,1546271.412129,1389844.411989,0.000000,2074136.111675,CPTY_A,4.789617
125,2020-12-04,14,1538298.452477,1387890.645201,117961.368079,1529638.862719,CPTY_A,4.827869
126,2020-12-18,17,1748781.096140,1686255.009477,0.000000,1447160.513819,CPTY_A,4.866120
127,2021-01-04,11,1887541.864317,1803573.501311,0.000000,1703187.006824,CPTY_A,4.912591
128,2021-01-15,14,1327384.490203,1237841.372112,0.000000,1301763.473915,CPTY_A,4.942728
129,2021-01-29,14,1510873.493335,1427337.918215,0.000000,1425408.585177,CPTY_A,4.981084
130,2021-02-12,14,1567154.788817,1425371.324793,0.000000,1251379.362818,CPTY_A,5.019440
131,2021-02-26,14,1067123.705014,962017.315650,-147865.319800,1333844.211268,CPTY_A,5.057796
132,2021-03-12,14,1805414.559411,1631738.984511,0.000000,1882658.630799,CPTY_A,5.096152
133,2021-03-26,14,1783962.627227,1641880.010703,0.000000,2017042.008476,CPTY_A,5.134509
134,2021-04-09,14,1713080.198364,1632076.262253,0.000000,2033889.290525,CPTY_A,5.172865
135,2021-04-23,14,2038068.373333,1869141.205422,0.000000,2426951.100508,CPTY_A,5.211221
136,2021-05-07,14,1296817.149310,1162679.042877,0.000000,1179313.274608,CPTY_A,5.249577
