#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,343032.87,237659.52,1275592.59,0.00,346502.02,346502.02,299343.35,299343.35
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,346815.69,342919.31,1614638.38,0.00,352134.66,352134.66,317323.00,317323.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,423100.95,443423.94,1930827.31,0.00,431729.35,431729.35,345713.90,345713.90
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,588440.77,436280.46,1945912.16,0.00,603375.17,603375.17,395646.54,395646.54
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,637603.90,459937.08,2721735.00,0.00,657184.26,657184.26,440501.02,440501.02
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,615816.64,527767.11,3140392.25,0.00,637904.98,657184.26,468609.11,471354.27
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,674180.41,560644.50,2908810.44,0.00,701840.31,701840.31,497679.33,500082.33
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,783564.56,455278.12,2899683.75,0.00,819802.71,819802.71,533379.47,535516.15
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,748487.10,451052.19,3470895.89,0.00,787032.27,819802.71,558686.47,563879.48
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,716702.56,526028.23,3066218.16,0.00,757392.19,819802.71,576712.89,587096.63
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,654041.58,528672.32,3049023.06,0.00,694679.95,819802.71,586623.41,606646.48
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,717005.67,365626.48,2917223.63,0.00,765335.40,819802.71,600195.38,622834.25
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,753850.11,419420.92,3226081.44,0.00,808700.86,819802.71,615064.17,636880.33
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,715335.97,555743.45,2426952.27,0.00,771277.30,819802.71,625568.99,649181.26
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,770840.99,626023.52,2854783.25,0.00,835339.21,835339.21,638773.65,660899.57
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,888820.39,517682.26,2878074.56,0.00,967969.85,967969.85,657839.07,678683.56
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,874536.24,571352.31,2843769.38,0.00,957245.10,967969.85,674573.79,694852.66
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,788926.71,612508.17,3285461.67,0.00,867919.65,967969.85,684808.44,709309.96
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,739443.59,611376.55,3549884.17,0.00,817608.57,967969.85,691491.34,722326.50
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,898773.86,562703.91,3545257.00,0.00,998657.76,998657.76,705773.70,735175.12
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,857109.78,597669.61,3113815.63,0.00,957194.55,998657.76,717303.92,747258.49
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,778712.07,638640.23,2993081.88,0.00,874053.87,998657.76,724177.30,758282.17
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,766692.84,672245.32,2864259.88,0.00,865023.67,998657.76,730216.98,768589.80
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,859268.46,591290.82,2893699.81,0.00,974122.43,998657.76,739527.59,777372.19
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,829170.33,622205.09,2960097.03,0.00,944769.69,998657.76,747491.11,785958.21
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,758848.31,670667.54,2774549.38,0.00,869125.44,998657.76,752129.32,794068.95
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,795532.45,687953.22,3019050.28,0.00,915712.26,998657.76,757953.06,801352.55
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,845647.45,579820.99,3144611.50,0.00,978120.70,998657.76,765280.62,807919.20
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,806830.42,585939.90,3001181.13,0.00,938060.09,998657.76,771212.21,814467.34
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,751702.87,634845.41,2688793.13,0.00,878351.29,998657.76,774658.42,820391.96
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,800135.55,706593.32,2667299.38,0.00,939635.11,998657.76,779794.41,825941.67
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,881814.25,611336.94,2629704.81,0.00,1040749.73,1040749.73,787660.24,832416.51
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,823321.82,574066.68,2711250.38,0.00,976590.13,1040749.73,793188.41,838512.43
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,762536.25,590998.94,2773420.75,0.00,909076.86,1040749.73,796518.13,844323.12
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,755999.87,578172.19,3115016.50,0.00,905856.13,1040749.73,799574.98,849814.79
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,808517.05,456781.45,3309413.59,0.00,973537.31,1040749.73,804163.66,854851.16
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,811840.96,480660.09,3217458.50,0.00,982498.65,1040749.73,808897.18,859785.44
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,700489.12,489802.25,2575879.81,0.00,852039.98,1040749.73,810012.70,864464.55
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,663937.72,502680.03,2740107.25,0.00,811677.49,1040749.73,810054.66,868907.78
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,701508.56,444550.27,2610822.00,0.00,861816.89,1040749.73,811286.74,872998.06
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,700806.99,492259.04,2864120.13,0.00,865322.46,1040749.73,812584.35,877026.45
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,625553.08,514564.26,2814214.19,0.00,776320.83,1040749.73,811733.94,880865.90
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,620237.37,526737.85,3007855.50,0.00,773628.62,1040749.73,810860.81,884529.41
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,714330.72,476016.27,3189883.50,0.00,895364.33,1040749.73,812693.33,887917.15
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,703779.32,516086.22,2818026.66,0.00,886613.79,1040749.73,814314.04,891268.02
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2027-11-05,11.748207,605578.51,525873.35,2382208.61,0.00,766771.49,1040749.73,813294.03,894475.11
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-02-07,12.005464,601835.20,537639.61,2203055.69,0.00,765981.68,1040749.73,812280.21,897609.54
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-05-05,12.245902,652949.44,461369.62,2580645.56,0.00,835068.86,1040749.73,812727.64,900419.97
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-08-07,12.502732,625199.02,470090.37,2409332.31,0.00,803722.77,1040749.73,812542.66,903302.61
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2028-11-06,12.751366,514221.59,472639.14,2117856.75,0.00,664372.86,1040749.73,809653.56,905982.64
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-02-05,13.000262,492626.72,478799.14,2088057.13,0.00,639665.81,1040749.73,806399.07,908562.82
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-05-07,13.249577,559599.48,412419.39,2118432.88,0.00,730274.39,1040749.73,804966.64,911050.16
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-08-06,13.498892,531730.43,415946.07,1937403.81,0.00,697387.05,1040749.73,802979.72,913445.62
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2029-11-05,13.748207,424794.09,424852.85,1676216.13,0.00,559930.89,1040749.73,798572.18,915754.20
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-02-05,14.000262,394475.52,434072.27,1651225.88,0.00,522604.92,1040749.73,793603.79,918004.56
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-05-06,14.246837,467443.32,347764.87,1666379.75,0.00,622346.29,1040749.73,790639.77,920128.96
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-08-05,14.496152,450890.10,358981.96,1650269.09,0.00,603319.62,1040749.73,787418.10,922203.48
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2030-11-05,14.748207,364772.95,388143.69,1298450.42,0.00,490565.32,1040749.73,782344.73,924229.50
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-02-05,15.000262,359622.77,399076.51,1190548.84,0.00,486092.46,1040749.73,777366.70,926187.43
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-05-05,15.244098,419338.83,309991.69,1211492.80,0.00,569590.35,1040749.73,774043.23,928019.90
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-08-05,15.496152,396728.28,325049.32,1177063.78,0.00,541611.90,1040749.73,770262.58,929853.52
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2031-11-05,15.748207,314168.17,345289.93,1015851.34,0.00,431076.88,1040749.73,764833.82,931628.45
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-02-05,16.000000,291150.81,338498.83,1163391.63,0.00,401520.79,1040749.73,759116.34,933345.70
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-05-05,16.245902,333849.40,253190.02,1217852.27,0.00,462690.27,1040749.73,754629.57,934971.39
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-08-05,16.497268,312644.13,245665.35,1066136.28,0.00,435499.38,1040749.73,749767.03,936583.12
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2032-11-05,16.748634,236669.35,267184.82,947208.22,0.00,331342.23,1040749.73,743487.25,938146.47
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-02-07,17.005741,209980.27,265497.07,762226.03,0.00,295500.71,1040749.73,736714.20,939697.71
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-05-05,17.244098,245462.64,176795.51,882302.67,0.00,347091.12,1040749.73,731328.64,941094.50
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-08-05,17.496152,230490.45,186230.54,917467.19,0.00,327573.33,1040749.73,725512.02,942530.16
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2033-11-07,17.753687,150175.89,205736.04,627135.30,0.00,214536.45,1040749.73,718099.83,943954.93
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-02-06,18.003002,134189.50,216527.67,663148.77,0.00,192660.64,1040749.73,710823.27,945295.40
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-05-05,18.244098,165051.61,124814.53,638172.13,0.00,238120.19,1040749.73,704576.50,946556.83
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-08-07,18.501632,148718.10,135525.06,603133.78,0.00,215667.92,1040749.73,697771.12,947867.95
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2034-11-06,18.750947,75947.60,154238.01,394757.83,0.00,110690.25,1040749.73,689965.21,949102.92
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-02-05,19.000262,62917.97,162201.85,348786.86,0.00,92160.25,1040749.73,682121.01,950305.48
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-05-07,19.249577,82891.92,62762.18,322825.53,0.00,122026.67,1040749.73,674866.83,951476.88
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-08-06,19.498892,66955.61,67641.31,325262.09,0.00,99061.10,1040749.73,667504.51,952618.34
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2035-11-05,19.748207,8338.73,103711.12,63066.23,0.00,12399.09,1040749.73,659234.01,953730.97
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-02-05,20.000000,3093.42,120907.70,29889.27,0.00,4623.02,1040749.73,650992.69,954826.50
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-05-05,20.245902,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,1040749.73,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2016-02-05,0.000000,76676.58,0.00,76676.58,76676.58,76676.58,76676.58,76676.58,76676.58
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2016-05-05,0.245902,241729.34,161087.41,751386.44,0.00,242938.21,242938.21,242938.21,242938.21
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2016-08-05,0.497268,335550.52,242844.80,1261930.25,0.00,338944.00,338944.00,291468.61,291468.61
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2016-11-07,0.754098,340208.10,348997.63,1600224.63,0.00,345425.74,345425.74,309845.31,309845.31
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2017-02-06,1.003002,416300.33,449196.85,1913567.94,0.00,424790.05,424790.05,338369.82,338369.82
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2017-05-05,1.244098,579966.83,440362.74,1929739.78,0.00,594686.17,594686.17,388041.82,388041.82
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2017-08-07,1.501632,629240.09,464162.57,2701230.38,0.00,648563.60,648563.60,432722.07,432722.07
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2017-11-06,1.750947,608226.61,532633.55,3121308.25,0.00,630042.71,648563.60,460818.30,463455.46
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2018-02-05,2.000262,666269.86,565238.28,2889541.94,0.00,693605.21,693605.21,489833.14,492141.60
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2018-05-07,2.249577,775672.17,459454.17,2878425.25,0.00,811545.31,811545.31,525487.70,527540.33
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2018-08-06,2.498892,741395.25,455812.88,3453789.02,0.00,779575.20,811545.31,550838.07,555875.57
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2018-11-05,2.748207,709444.31,530502.05,3048794.43,0.00,749721.86,811545.31,568880.65,579069.72
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2019-02-05,3.000262,646791.69,532938.10,3028785.81,0.00,686979.59,811545.31,578802.25,598600.21
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2019-05-06,3.246837,709742.82,369797.46,2898648.50,0.00,757582.99,811545.31,592379.44,614771.95
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2019-08-05,3.496152,746688.19,423424.93,3206566.19,0.00,801017.83,811545.31,607257.70,628804.11
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2019-11-05,3.748207,708177.82,559286.54,2408600.52,0.00,763559.36,811545.31,617768.48,641092.86
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2020-02-05,4.000000,763432.42,629093.34,2836203.25,0.00,827310.75,827310.75,630958.79,652814.94
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2020-05-05,4.245902,881954.99,521131.71,2865945.81,0.00,960493.08,960493.08,650043.79,670634.14
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2020-08-05,4.497268,867751.28,574588.35,2824647.63,0.00,949818.46,960493.08,666799.12,686835.25
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2020-11-05,4.748634,782165.76,615477.42,3270771.97,0.00,860481.75,960493.08,677051.59,701321.16
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2021-02-05,5.000262,733292.94,614672.86,3535847.73,0.00,810807.74,960493.08,683782.60,714363.47
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2021-05-05,5.244098,891929.77,564980.08,3533711.75,0.00,991053.06,991053.06,698069.80,727228.75
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2021-08-05,5.496152,850708.91,599915.82,3102918.38,0.00,950046.26,991053.06,709625.50,739327.79
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2021-11-05,5.748207,773013.91,641476.85,2982473.63,0.00,867658.05,991053.06,716555.12,750365.76
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2022-02-07,6.005741,760999.31,674927.42,2855438.13,0.00,858599.93,991053.06,722646.19,760686.76
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2022-05-05,6.244098,853474.06,593643.64,2876669.69,0.00,967553.53,991053.06,731995.05,769480.54
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2022-08-05,6.496152,824226.42,625135.36,2943326.28,0.00,939136.52,991053.06,740032.27,778077.69
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2022-11-07,6.753687,753777.63,673221.39,2757566.25,0.00,863317.88,991053.06,744733.44,786198.95
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2023-02-06,7.003002,790419.82,690484.36,3005141.38,0.00,909827.26,991053.06,750610.97,793492.00
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2023-05-05,7.244098,840459.76,581961.68,3130831.50,0.00,972120.33,991053.06,757983.18,800067.17
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2023-08-07,7.501632,801863.53,588039.47,2993630.13,0.00,932285.35,991053.06,763967.05,806623.80
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2023-11-06,7.750947,746928.81,637009.33,2682048.00,0.00,872772.88,991053.06,767466.87,812556.10
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2024-02-05,8.000000,795792.08,708845.86,2654563.75,0.00,934534.37,991053.06,772667.96,818113.00
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2024-05-06,8.248634,876960.43,612883.50,2617995.44,0.00,1035021.07,1035021.07,780575.92,824651.14
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2024-08-05,8.497268,818494.56,575673.86,2702907.38,0.00,970864.24,1035021.07,786143.84,830806.66
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2024-11-05,8.748634,757788.71,592735.61,2765267.50,0.00,903416.96,1035021.07,789513.34,836674.16
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2025-02-05,9.000262,751289.33,579896.11,3105907.63,0.00,900211.86,1035021.07,792608.23,842219.51
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2025-05-05,9.244098,803894.57,458467.87,3297723.47,0.00,967971.37,1035021.07,797233.86,847305.12
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2025-08-05,9.496152,807091.03,482156.13,3206863.13,0.00,976750.23,1035021.07,801998.73,852287.64
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2025-11-05,9.748207,696260.80,491737.52,2567339.50,0.00,846896.87,1035021.07,803159.64,857012.49
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2026-02-05,10.000262,659843.12,504579.25,2729506.50,0.00,806671.77,1035021.07,803248.17,861499.16
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2026-05-05,10.244098,697306.37,445948.90,2602753.44,0.00,856654.43,1035021.07,804519.37,865629.43
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2026-08-05,10.496152,696914.40,493708.32,2858401.06,0.00,860516.08,1035021.07,805864.08,869697.20
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2026-11-05,10.748207,621781.17,516147.03,2807014.63,0.00,771639.84,1035021.07,805061.49,873574.19
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2027-02-05,11.000262,616555.45,528262.66,3000419.69,0.00,769036.12,1035021.07,804236.02,877273.51
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2027-05-05,11.244098,710417.07,476967.35,3184351.75,0.00,890458.83,1035021.07,806105.82,880694.36
Up,false,FXSpot/USDEUR/0/spot,0.00100000,,0.00000000,EUR,CPTY_A,2027-08-05,11.496152,700258.96,517231.92,2810709.66,0.00,882178.87,1035021.07,807773.73,884078.00
