#Scenario,TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma,Currency(Trade),Base NPV(Trade),Delta(Trade),Gamma(Trade)
parallel_rates,FLOOR_USD,false,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,13795.81,-15.36,3.38,USD,15621.50,-17.39,3.83
parallel_rates,FLOOR_USD,false,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,13795.81,-128.43,2.38,USD,15621.50,-145.42,2.70
parallel_rates,FLOOR_USD,false,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,13795.81,-0.42,0.00,USD,15621.50,-0.48,0.00
parallel_rates,FLOOR_USD,false,OptionletVolatility/USD/0/1Y/0.01,0.000000,,0.000000,EUR,13795.81,10.87,0.34,USD,15621.50,12.31,0.39
parallel_rates,FLOOR_USD,false,OptionletVolatility/USD/5/2Y/0.01,0.000000,,0.000000,EUR,13795.81,26.50,0.30,USD,15621.50,30.01,0.34
parallel_rates,FLOOR_USD,false,OptionletVolatility/USD/10/3Y/0.01,0.000100,,0.000000,EUR,13795.81,60.01,0.38,USD,15621.50,67.95,0.43
parallel_rates,FLOOR_USD,false,OptionletVolatility/USD/15/5Y/0.01,0.000100,,0.000000,EUR,13795.81,98.08,0.48,USD,15621.50,111.06,0.55
parallel_rates,FLOOR_USD,false,OptionletVolatility/USD/20/7Y/0.01,0.000000,,0.000000,EUR,13795.81,133.39,0.74,USD,15621.50,151.04,0.83
parallel_rates,FLOOR_USD,false,OptionletVolatility/USD/25/10Y/0.01,0.000100,,0.000000,EUR,13795.81,76.42,0.43,USD,15621.50,86.53,0.48
parallel_rates,FLOOR_USD,false,FXSpot/USDEUR/0/spot,0.008920,,0.000000,EUR,13795.81,137.96,0.00,USD,15621.50,156.22,0.00
parallel_rates,FXFWD_EURUSD_10Y,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,155111.22,-856.29,0.85,USD,175638.17,-969.61,0.96
parallel_rates,FXFWD_EURUSD_10Y,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,155111.22,-17.84,0.00,USD,175638.17,-20.20,0.00
parallel_rates,FXFWD_EURUSD_10Y,false,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,155111.22,703.25,-0.69,USD,175638.17,796.32,-0.79
parallel_rates,FXFWD_EURUSD_10Y,false,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,155111.22,14.65,0.00,USD,175638.17,16.59,0.00
parallel_rates,FXFWD_EURUSD_10Y,false,FXSpot/USDEUR/0/spot,0.008920,,0.000000,EUR,155111.22,-7127.81,0.00,USD,175638.17,-8071.09,0.00
parallel_rates,FXFWD_EURUSD_10Y,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,155111.22,0.00,0.02,USD,175638.17,0.00,0.02
parallel_rates,FX_CALL_OPTION,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,316118.06,-632.23,0.99,USD,357952.18,-715.90,1.12
parallel_rates,FX_CALL_OPTION,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,316118.06,-12.64,0.00,USD,357952.18,-14.31,0.00
parallel_rates,FX_CALL_OPTION,false,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,316118.06,320.53,0.05,USD,357952.18,362.95,0.06
parallel_rates,FX_CALL_OPTION,false,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,316118.06,6.40,0.00,USD,357952.18,7.25,0.00
parallel_rates,FX_CALL_OPTION,false,FXSpot/USDEUR/0/spot,0.008920,,0.000000,EUR,316118.06,-3226.32,37.68,USD,357952.18,-3653.28,42.67
parallel_rates,FX_CALL_OPTION,false,FXVolatility/USDEUR/3/5Y/ATM,0.002230,,0.000000,EUR,316118.06,2118.52,-1.52,USD,357952.18,2398.88,-1.72
parallel_rates,FX_CALL_OPTION,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,316118.06,0.00,0.02,USD,357952.18,0.00,0.02
parallel_rates,FX_PUT_OPTION,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,160152.87,225.45,0.14,USD,181347.01,255.29,0.16
parallel_rates,FX_PUT_OPTION,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,160152.87,4.50,0.00,USD,181347.01,5.10,0.00
parallel_rates,FX_PUT_OPTION,false,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,160152.87,-383.18,0.75,USD,181347.01,-433.89,0.85
parallel_rates,FX_PUT_OPTION,false,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,160152.87,-7.66,0.00,USD,181347.01,-8.68,0.00
parallel_rates,FX_PUT_OPTION,false,FXSpot/USDEUR/0/spot,0.008920,,0.000000,EUR,160152.87,3902.23,37.68,USD,181347.01,4418.64,42.67
parallel_rates,FX_PUT_OPTION,false,FXVolatility/USDEUR/3/5Y/ATM,0.002230,,0.000000,EUR,160152.87,2118.52,-1.52,USD,181347.01,2398.88,-1.72
parallel_rates,FX_PUT_OPTION,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,160152.87,0.00,0.00,USD,181347.01,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,30.31,0.18,0.00,EUR,30.31,0.18,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,30.31,0.01,0.00,EUR,30.31,0.01,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/0/6M,0.000100,,0.000000,EUR,30.31,0.01,0.00,EUR,30.31,0.01,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/1/1Y,0.000100,,0.000000,EUR,30.31,0.07,0.00,EUR,30.31,0.07,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/2/2Y,0.000100,,0.000000,EUR,30.31,0.20,0.00,EUR,30.31,0.20,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/3/3Y,0.000100,,0.000000,EUR,30.31,0.32,0.00,EUR,30.31,0.32,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/4/4Y,0.000100,,0.000000,EUR,30.31,0.46,0.00,EUR,30.31,0.46,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/5/5Y,0.000100,,0.000000,EUR,30.31,1.02,0.00,EUR,30.31,1.02,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/6/7Y,0.000100,,0.000000,EUR,30.31,2.72,0.00,EUR,30.31,2.72,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/7/10Y,0.000100,,0.000000,EUR,30.31,47.38,-0.04,EUR,30.31,47.38,-0.04
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_1/8/12Y,0.000100,,0.000000,EUR,30.31,3.38,0.00,EUR,30.31,3.38,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/0/6M,0.000100,,0.000000,EUR,30.31,0.01,0.00,EUR,30.31,0.01,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/1/1Y,0.000100,,0.000000,EUR,30.31,0.07,0.00,EUR,30.31,0.07,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/2/2Y,0.000100,,0.000000,EUR,30.31,0.20,0.00,EUR,30.31,0.20,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/3/3Y,0.000100,,0.000000,EUR,30.31,0.32,0.00,EUR,30.31,0.32,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/4/4Y,0.000100,,0.000000,EUR,30.31,0.46,0.00,EUR,30.31,0.46,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/5/5Y,0.000100,,0.000000,EUR,30.31,1.02,0.00,EUR,30.31,1.02,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/6/7Y,0.000100,,0.000000,EUR,30.31,2.72,0.00,EUR,30.31,2.72,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/7/10Y,0.000100,,0.000000,EUR,30.31,47.38,-0.04,EUR,30.31,47.38,-0.04
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_2/8/12Y,0.000100,,0.000000,EUR,30.31,3.38,0.00,EUR,30.31,3.38,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/0/6M,0.000100,,0.000000,EUR,30.31,0.01,0.00,EUR,30.31,0.01,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/1/1Y,0.000100,,0.000000,EUR,30.31,0.07,0.00,EUR,30.31,0.07,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/2/2Y,0.000100,,0.000000,EUR,30.31,0.20,0.00,EUR,30.31,0.20,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/3/3Y,0.000100,,0.000000,EUR,30.31,0.32,0.00,EUR,30.31,0.32,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/4/4Y,0.000100,,0.000000,EUR,30.31,0.46,0.00,EUR,30.31,0.46,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/5/5Y,0.000100,,0.000000,EUR,30.31,1.02,0.00,EUR,30.31,1.02,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/6/7Y,0.000100,,0.000000,EUR,30.31,2.72,0.00,EUR,30.31,2.72,0.00
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/7/10Y,0.000100,,0.000000,EUR,30.31,47.38,-0.04,EUR,30.31,47.38,-0.04
parallel_rates,INDEX_CDS,false,SurvivalProbability/CPTY_3/8/12Y,0.000100,,0.000000,EUR,30.31,3.38,0.00,EUR,30.31,3.38,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/6/2Y,0.000100,DiscountCurve/EUR/7/3Y,0.000100,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/7/3Y,0.000100,DiscountCurve/EUR/8/4Y,0.000100,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/8/4Y,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/9/5Y,0.000100,DiscountCurve/EUR/10/7Y,0.000100,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/10/7Y,0.000100,DiscountCurve/EUR/11/10Y,0.000100,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,30.31,0.00,0.00,EUR,30.31,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,1091.56,-0.04,0.00,EUR,1091.56,-0.04,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,1091.56,-0.02,0.00,EUR,1091.56,-0.02,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,1091.56,-0.02,0.00,EUR,1091.56,-0.02,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,1091.56,-0.03,0.00,EUR,1091.56,-0.03,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,1091.56,0.01,0.00,EUR,1091.56,0.01,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,1091.56,0.04,0.00,EUR,1091.56,0.04,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/0/6M,0.000100,,0.000000,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/1/1Y,0.000100,,0.000000,EUR,1091.56,0.05,0.00,EUR,1091.56,0.05,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/2/2Y,0.000100,,0.000000,EUR,1091.56,0.15,0.00,EUR,1091.56,0.15,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/3/3Y,0.000100,,0.000000,EUR,1091.56,0.24,0.00,EUR,1091.56,0.24,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/4/4Y,0.000100,,0.000000,EUR,1091.56,0.35,0.00,EUR,1091.56,0.35,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/5/5Y,0.000100,,0.000000,EUR,1091.56,15.17,0.08,EUR,1091.56,15.17,0.08
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_1/6/7Y,0.000100,,0.000000,EUR,1091.56,9.32,0.03,EUR,1091.56,9.32,0.03
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/0/6M,0.000100,,0.000000,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/1/1Y,0.000100,,0.000000,EUR,1091.56,0.05,0.00,EUR,1091.56,0.05,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/2/2Y,0.000100,,0.000000,EUR,1091.56,0.15,0.00,EUR,1091.56,0.15,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/3/3Y,0.000100,,0.000000,EUR,1091.56,0.24,0.00,EUR,1091.56,0.24,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/4/4Y,0.000100,,0.000000,EUR,1091.56,0.35,0.00,EUR,1091.56,0.35,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/5/5Y,0.000100,,0.000000,EUR,1091.56,15.17,0.08,EUR,1091.56,15.17,0.08
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_2/6/7Y,0.000100,,0.000000,EUR,1091.56,9.32,0.03,EUR,1091.56,9.32,0.03
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/0/6M,0.000100,,0.000000,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/1/1Y,0.000100,,0.000000,EUR,1091.56,0.05,0.00,EUR,1091.56,0.05,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/2/2Y,0.000100,,0.000000,EUR,1091.56,0.15,0.00,EUR,1091.56,0.15,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/3/3Y,0.000100,,0.000000,EUR,1091.56,0.24,0.00,EUR,1091.56,0.24,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/4/4Y,0.000100,,0.000000,EUR,1091.56,0.35,0.00,EUR,1091.56,0.35,0.00
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/5/5Y,0.000100,,0.000000,EUR,1091.56,15.17,0.08,EUR,1091.56,15.17,0.08
parallel_rates,INDEX_CDS_OPTION,false,SurvivalProbability/CPTY_3/6/7Y,0.000100,,0.000000,EUR,1091.56,9.32,0.03,EUR,1091.56,9.32,0.03
parallel_rates,INDEX_CDS_OPTION,false,CDSVolatility/CDXIG/0/3M/ATM,0.002000,,0.000000,EUR,1091.56,0.04,0.09,EUR,1091.56,0.04,0.09
parallel_rates,INDEX_CDS_OPTION,false,CDSVolatility/CDXIG/1/6M/ATM,0.002000,,0.000000,EUR,1091.56,0.04,0.09,EUR,1091.56,0.04,0.09
parallel_rates,INDEX_CDS_OPTION,false,CDSVolatility/CDXIG/2/1Y/ATM,0.001410,,0.000000,EUR,1091.56,0.04,0.09,EUR,1091.56,0.04,0.09
parallel_rates,INDEX_CDS_OPTION,false,SecuritySpread/SECURITY_1/0/spread,0.000100,,0.000000,EUR,1091.56,0.04,0.09,EUR,1091.56,0.04,0.09
parallel_rates,INDEX_CDS_OPTION,false,SecuritySpread/SECURITY_2/0/spread,0.000100,,0.000000,EUR,1091.56,0.04,0.09,EUR,1091.56,0.04,0.09
parallel_rates,INDEX_CDS_OPTION,false,SecuritySpread/SECURITY_3/0/spread,0.000100,,0.000000,EUR,1091.56,0.04,0.09,EUR,1091.56,0.04,0.09
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/3/6M,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/6/2Y,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/7/3Y,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/8/4Y,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/8/4Y,0.000100,DiscountCurve/EUR/10/7Y,0.000100,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,INDEX_CDS_OPTION,false,DiscountCurve/EUR/9/5Y,0.000100,DiscountCurve/EUR/10/7Y,0.000100,EUR,1091.56,0.00,0.00,EUR,1091.56,0.00,0.00
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-2017882.50,44.74,0.00,EUR,-2017882.50,44.74,0.00
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-2017882.50,1212.03,-1.33,EUR,-2017882.50,1212.03,-1.33
parallel_rates,SWAPTION,false,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,-2017882.50,1897.54,-2.59,EUR,-2017882.50,1897.54,-2.59
parallel_rates,SWAPTION,false,DiscountCurve/EUR/14/25Y,0.000100,,0.000000,EUR,-2017882.50,541.47,-0.58,EUR,-2017882.50,541.47,-0.58
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-2017882.50,-2969.86,-1.68,EUR,-2017882.50,-2969.86,-1.68
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-2017882.50,-4231.28,-2.76,EUR,-2017882.50,-4231.28,-2.76
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,,0.000000,EUR,-2017882.50,5962.92,-5.73,EUR,-2017882.50,5962.92,-5.73
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,,0.000000,EUR,-2017882.50,7009.70,-9.35,EUR,-2017882.50,7009.70,-9.35
parallel_rates,SWAPTION,false,SwaptionVolatility/EUR/11/10Y/10Y/ATM,0.000000,,0.000000,EUR,-2017882.50,-6014.70,-41.80,EUR,-2017882.50,-6014.70,-41.80
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,-2017882.50,0.00,-0.06,EUR,-2017882.50,0.00,-0.06
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/13/20Y,0.000100,EUR,-2017882.50,0.00,0.00,EUR,-2017882.50,0.00,0.00
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/14/25Y,0.000100,EUR,-2017882.50,0.00,0.00,EUR,-2017882.50,0.00,0.00
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,-2017882.50,0.00,0.61,EUR,-2017882.50,0.00,0.61
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,-2017882.50,0.00,-0.97,EUR,-2017882.50,0.00,-0.97
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,EUR,-2017882.50,0.00,0.04,EUR,-2017882.50,0.00,0.04
parallel_rates,SWAPTION,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,EUR,-2017882.50,0.00,0.04,EUR,-2017882.50,0.00,0.04
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,DiscountCurve/EUR/13/20Y,0.000100,EUR,-2017882.50,0.00,-0.53,EUR,-2017882.50,0.00,-0.53
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,DiscountCurve/EUR/14/25Y,0.000100,EUR,-2017882.50,0.00,0.00,EUR,-2017882.50,0.00,0.00
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,-2017882.50,0.00,3.46,EUR,-2017882.50,0.00,3.46
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,-2017882.50,0.00,1.01,EUR,-2017882.50,0.00,1.01
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,EUR,-2017882.50,0.00,-8.34,EUR,-2017882.50,0.00,-8.34
parallel_rates,SWAPTION,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,EUR,-2017882.50,0.00,0.10,EUR,-2017882.50,0.00,0.10
parallel_rates,SWAPTION,false,DiscountCurve/EUR/13/20Y,0.000100,DiscountCurve/EUR/14/25Y,0.000100,EUR,-2017882.50,0.00,-0.62,EUR,-2017882.50,0.00,-0.62
parallel_rates,SWAPTION,false,DiscountCurve/EUR/13/20Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,-2017882.50,0.00,0.06,EUR,-2017882.50,0.00,0.06
parallel_rates,SWAPTION,false,DiscountCurve/EUR/13/20Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,-2017882.50,0.00,8.99,EUR,-2017882.50,0.00,8.99
parallel_rates,SWAPTION,false,DiscountCurve/EUR/13/20Y,0.000100,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,EUR,-2017882.50,0.00,-4.00,EUR,-2017882.50,0.00,-4.00
parallel_rates,SWAPTION,false,DiscountCurve/EUR/13/20Y,0.000100,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,EUR,-2017882.50,0.00,-10.12,EUR,-2017882.50,0.00,-10.12
parallel_rates,SWAPTION,false,DiscountCurve/EUR/14/25Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,-2017882.50,0.00,0.05,EUR,-2017882.50,0.00,0.05
parallel_rates,SWAPTION,false,DiscountCurve/EUR/14/25Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,-2017882.50,0.00,0.09,EUR,-2017882.50,0.00,0.09
parallel_rates,SWAPTION,false,DiscountCurve/EUR/14/25Y,0.000100,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,EUR,-2017882.50,0.00,3.90,EUR,-2017882.50,0.00,3.90
parallel_rates,SWAPTION,false,DiscountCurve/EUR/14/25Y,0.000100,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,EUR,-2017882.50,0.00,-5.15,EUR,-2017882.50,0.00,-5.15
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,-2017882.50,0.00,-2.81,EUR,-2017882.50,0.00,-2.81
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,EUR,-2017882.50,0.00,3.67,EUR,-2017882.50,0.00,3.67
parallel_rates,SWAPTION,false,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,EUR,-2017882.50,0.00,4.33,EUR,-2017882.50,0.00,4.33
