#TradeId,Type,CashflowNo,LegNo,PayDate,FlowType,Amount,Currency,Coupon,Accrual,AccrualStartDate,AccrualEndDate,AccruedAmount,fixingDate,fixingValue,Notional,DiscountFactor,PresentValue,FXRate(Local-Base),PresentValue(Base),BaseCurrency,FloorStrike,CapStrike,FloorVolatility,CapVolatility
trade_04,Swap,20,0,2040-10-08,Interest,-314431.0000,GBP,0.0313560000,1.0027777778,2039-10-07,2040-10-08,0.0000,#N/A,#N/A,10000000.0000,0.8965757230,-281911.2011697420,1.0000000000,-281911.2011697420,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,1,1,2021-10-07,Inflation,246750.0000,GBP,0.0246750000,1.0000000000,2020-10-07,2021-10-07,0.0000,2021-08-07,0.0246750000,10000000.0000,0.9990019881,246503.7405593506,1.0000000000,246503.7405593506,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,2,1,2022-10-07,Inflation,331871.6952,GBP,0.0331871695,1.0000000000,2021-10-07,2022-10-07,0.0000,2022-08-07,0.0331871695,10000000.0000,0.9985130000,331378.2020382463,1.0000000000,331378.2020382463,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,3,1,2023-10-09,Inflation,348815.7102,GBP,0.0346888552,1.0055555556,2022-10-07,2023-10-09,0.0000,2023-08-09,0.0346888552,10000000.0000,0.9962074684,347492.8156426322,1.0000000000,347492.8156426322,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,4,1,2024-10-07,Inflation,346665.1371,GBP,0.0348601814,0.9944444444,2023-10-09,2024-10-07,0.0000,2024-08-07,0.0348601814,10000000.0000,0.9935278446,344421.4664762960,1.0000000000,344421.4664762960,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,5,1,2025-10-07,Inflation,351134.6351,GBP,0.0351134635,1.0000000000,2024-10-07,2025-10-07,0.0000,2025-08-07,0.0351134635,10000000.0000,0.9901139756,347663.3095426575,1.0000000000,347663.3095426575,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,6,1,2026-10-07,Inflation,353641.7935,GBP,0.0353641793,1.0000000000,2025-10-07,2026-10-07,0.0000,2026-08-07,0.0353641793,10000000.0000,0.9857221219,348592.5390514004,1.0000000000,348592.5390514004,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,7,1,2027-10-07,Inflation,346769.1500,GBP,0.0346769150,1.0000000000,2026-10-07,2027-10-07,0.0000,2027-08-07,0.0346769150,10000000.0000,0.9786634198,339370.2822123497,1.0000000000,339370.2822123497,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,8,1,2028-10-09,Inflation,353528.5024,GBP,0.0351575306,1.0055555556,2027-10-07,2028-10-09,0.0000,2028-08-09,0.0351575306,10000000.0000,0.9723240663,343744.2709652539,1.0000000000,343744.2709652539,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,9,1,2029-10-08,Inflation,350029.8553,GBP,0.0351004869,0.9972222222,2028-10-09,2029-10-08,0.0000,2029-08-08,0.0351004869,10000000.0000,0.9650151852,337784.1256165434,1.0000000000,337784.1256165434,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,10,1,2030-10-07,Inflation,327082.8683,GBP,0.0327993963,0.9972222222,2029-10-08,2030-10-07,0.0000,2030-08-07,0.0327993963,10000000.0000,0.9579013674,313313.1267444365,1.0000000000,313313.1267444365,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,11,1,2031-10-07,Inflation,317190.0189,GBP,0.0317190019,1.0000000000,2030-10-07,2031-10-07,0.0000,2031-08-07,0.0317190019,10000000.0000,0.9500937988,301360.2700499753,1.0000000000,301360.2700499753,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,12,1,2032-10-07,Inflation,306356.4754,GBP,0.0306356475,1.0000000000,2031-10-07,2032-10-07,0.0000,2032-08-07,0.0306356475,10000000.0000,0.9423287382,288688.5109299461,1.0000000000,288688.5109299461,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,13,1,2033-10-07,Inflation,298897.1758,GBP,0.0298897176,1.0000000000,2032-10-07,2033-10-07,0.0000,2033-08-07,0.0298897176,10000000.0000,0.9353125759,279562.2874641438,1.0000000000,279562.2874641438,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,14,1,2034-10-09,Inflation,293056.9755,GBP,0.0291437876,1.0055555556,2033-10-07,2034-10-09,0.0000,2034-08-09,0.0291437876,10000000.0000,0.9283106376,272047.9078210442,1.0000000000,272047.9078210442,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,15,1,2035-10-08,Inflation,283189.7472,GBP,0.0283978577,0.9972222222,2034-10-09,2035-10-08,0.0000,2035-08-08,0.0283978577,10000000.0000,0.9214177139,260936.0494941362,1.0000000000,260936.0494941362,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,16,1,2036-10-07,Inflation,282480.1548,GBP,0.0283267008,0.9972222222,2035-10-08,2036-10-07,0.0000,2036-08-07,0.0283267008,10000000.0000,0.9164003353,258864.9085814006,1.0000000000,258864.9085814006,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,17,1,2037-10-07,Inflation,282557.3828,GBP,0.0282557383,1.0000000000,2036-10-07,2037-10-07,0.0000,2037-08-07,0.0282557383,10000000.0000,0.9114102778,257525.7027160531,1.0000000000,257525.7027160531,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,18,1,2038-10-07,Inflation,281847.7579,GBP,0.0281847758,1.0000000000,2037-10-07,2038-10-07,0.0000,2038-08-07,0.0281847758,10000000.0000,0.9064473925,255480.1652618574,1.0000000000,255480.1652618574,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,19,1,2039-10-07,Inflation,281138.1331,GBP,0.0281138133,1.0000000000,2038-10-07,2039-10-07,0.0000,2039-08-07,0.0281138133,10000000.0000,0.9015115316,253449.2689438425,1.0000000000,253449.2689438425,GBP,#N/A,#N/A,#N/A,#N/A
trade_04,Swap,20,1,2040-10-08,Inflation,281205.5267,GBP,0.0280426564,1.0027777778,2039-10-07,2040-10-08,0.0000,2040-08-08,0.0280426564,10000000.0000,0.8965757230,252122.0484572166,1.0000000000,252122.0484572166,GBP,#N/A,#N/A,#N/A,#N/A
