#Tenor,Date,EUR,GBP,EUR-EONIA,EUR-EURIBOR-3M,EUR-EURIBOR-6M,GBP-LIBOR-3M,GBP-LIBOR-6M,GBP-SONIA,EUHICPXT,UKRPI,CPTY
11Y6M,2032-04-05,1.030497648266686,0.946252443236618,1.030497648266686,1.020851706033195,1.017451606369316,0.959608344870853,0.944850926897602,0.971900707597386,116.959552005626321,432.971736410059748,0.779379129931587
11Y7M,2032-05-05,1.030275231573855,0.945616145435958,1.030275231573855,1.020623989485804,1.017228233583535,0.959067141840380,0.944198948778570,0.971453329402070,117.092135303663412,434.086391032249537,0.777723535315144
11Y8M,2032-06-07,1.030030628657280,0.944916712036270,1.030030628657280,1.020373559952212,1.016982580159479,0.958472171040238,0.943482292454333,0.970961451237164,117.229931032511175,435.240120944549119,0.775906442961492
11Y9M,2032-07-05,1.029823132329947,0.944323659111922,1.029823132329947,1.020161122475546,1.016774193473633,0.957967636789250,0.942874647006082,0.970544295381333,117.364051414096181,436.358491265673649,0.774367997368869
11Y10M,2032-08-05,1.029593453010059,0.943667498964298,1.029593453010059,1.019925975430897,1.016543529449933,0.957409355082725,0.942202353171158,0.970082653307886,117.498155470968470,437.516059276217163,0.772668276204058
11Y11M,2032-09-06,1.029356418409903,0.942990650585796,1.029356418409903,1.019683299849791,1.016305479538504,0.956833405552816,0.941508875241625,0.969606349873949,117.632986403126409,438.643497088488346,0.770917638549590
12Y,2032-10-05,1.029141652940162,0.942377676087716,1.029141652940162,1.019463424979609,1.016089794957916,0.956311750571019,0.940880851756693,0.969174901892461,117.764162034002410,439.735830552019081,0.769334549496617
12Y1M,2032-11-05,1.028865030051615,0.941776044547410,1.028865030051615,1.019142486535199,1.015776033422814,0.955747805630118,0.940202453355870,0.968696611989577,117.900429486492826,440.865877285771546,0.767645876642053
12Y2M,2032-12-06,1.028583437048033,0.941178462210454,1.028583437048033,1.018815723519772,1.015456629228935,0.955184193252209,0.939524544097099,0.968218558123791,118.032999315869361,441.960726609606922,0.765960910388228
12Y3M,2033-01-05,1.028311001070841,0.940600517757436,1.028311001070841,1.018499601000724,1.015147624023570,0.954639078378290,0.938868968275124,0.967756149979489,118.170711616708431,443.093363815119915,0.764333819398819
12Y4M,2033-02-07,1.028011404838625,0.939965188754770,1.028011404838625,1.018151979520071,1.014807826902161,0.954039811321482,0.938148363206227,0.967247756086783,118.309161408404279,444.227310353893415,0.762548011106024
12Y5M,2033-03-07,1.027757270426683,0.939426458262412,1.027757270426683,1.017857121005039,1.014519603389526,0.953531637319443,0.937537374470512,0.966816601019763,118.434848543629855,445.252641501604046,0.761036052238443
12Y6M,2033-04-05,1.027494126015709,0.938868812898462,1.027494126015709,1.017551821848970,1.014221172477933,0.953005599598893,0.936904984195331,0.966370250164167,118.574708008382004,446.389066590696245,0.759473255147067
12Y7M,2033-05-05,1.027221978559122,0.938292286719514,1.027221978559122,1.017236091498762,1.013912543224190,0.952461728028426,0.936251236234210,0.965908724746855,118.710764132962709,447.490066053816406,0.757859945546816
12Y8M,2033-06-06,1.026931767389113,0.937677715670167,1.026931767389113,1.016899420438284,1.013583442202923,0.951881940459440,0.935554407866772,0.965416673915785,118.852089494719735,448.629035064629818,0.756142859187317
12Y9M,2033-07-05,1.026668834337881,0.937121108363205,1.026668834337881,1.016594408537831,1.013285286672343,0.951356812832213,0.934923355147651,0.964970969365455,118.989568416990622,449.732487141260378,0.754590110329326
12Y10M,2033-08-05,1.026387842417365,0.936526479708984,1.026387842417365,1.016268462501051,1.012966665677646,0.950795789859037,0.934249252249457,0.964494754112334,119.132368356170502,450.873980913556750,0.752933801202861
12Y11M,2033-09-05,1.026106927402329,0.935932228362704,1.026106927402329,1.015942620970865,1.012648144871257,0.950235097725744,0.933575635396151,0.964018773872466,119.275921030439946,452.016750353080454,0.751281127639446
13Y,2033-10-05,1.025835147366407,0.935357505436605,1.025835147366407,1.015627389930418,1.012339994292530,0.949692807255331,0.932924210568140,0.963558371488564,119.415561826807632,453.123866131752550,0.749685220150283
13Y1M,2033-11-07,1.025536272468924,0.934725717828746,1.025536272468924,1.015280748756742,1.012001136960052,0.949096645180715,0.932208168247274,0.963052182825912,119.560602366044719,454.269131048743304,0.747933637204257
13Y2M,2033-12-05,1.025282749933763,0.934189990280311,1.025282749933763,1.014986721754938,1.011713710597393,0.948591104180455,0.931601048187720,0.962622897954671,119.701687345399634,455.378652311341511,0.746450655308477
13Y3M,2034-01-05,1.025002137374639,0.933597221499681,1.025002137374639,1.014661291183452,1.011395583774613,0.948031712168523,0.930929340755141,0.962147841479852,119.848224690942558,456.526393032957060,0.744812212111410
13Y4M,2034-02-06,1.024712553355062,0.932985725666020,1.024712553355062,1.014325472295602,1.011067299721171,0.947454621262353,0.930236473341339,0.961657706508624,119.995526168938554,457.675384345685075,0.743124688054598
13Y5M,2034-03-06,1.024459234451273,0.932450995374553,1.024459234451273,1.014031721943458,1.010780138584934,0.946949954894216,0.929630637389315,0.961229043231516,120.129231408138594,458.714253568657114,0.741651241208683
13Y6M,2034-04-05,1.024187890831904,0.931878410150682,1.024187890831904,1.013717083824970,1.010472556443746,0.946409539224740,0.928981965278439,0.960769973185398,120.277993708066262,459.865610759642948,0.740075789987233
13Y7M,2034-05-05,1.023916619082023,0.931306176531174,1.023916619082023,1.013402543333748,1.010165067900334,0.945869431965539,0.928333745794112,0.960311122384952,120.422691289693063,460.981003843941778,0.738503685415007
13Y8M,2034-06-05,1.023636380423148,0.930715237608258,1.023636380423148,1.013077620690176,1.009847428038218,0.945311644946200,0.927664394167494,0.959837206776359,120.572972985672806,462.134787262705288,0.736882685646607
13Y9M,2034-07-05,1.023365254749192,0.930143718251927,1.023365254749192,1.012763278614323,1.009540129722459,0.944772164245212,0.927017094050064,0.959378801452588,120.719145443389479,463.252518471732685,0.735317364020130
13Y10M,2034-08-07,1.023067099449691,0.929515452298744,1.023067099449691,1.012417614983117,1.009202209579704,0.944179091064944,0.926305585586690,0.958874808454496,120.870955847818934,464.408707735881308,0.733599350485761
13Y11M,2034-09-05,1.022805155898410,0.928963690127118,1.022805155898410,1.012113947369004,1.008905342831757,0.943658212892248,0.925680771408480,0.958432124091493,121.023546740511023,465.566111766272684,0.732092895006021
14Y,2034-10-05,1.022534250386919,0.928393246334234,1.022534250386919,1.011799904305848,1.008598331194153,0.943119675789795,0.925034855411484,0.957974389816290,121.171960780348059,466.687331769269861,0.730537748083091
14Y1M,2034-11-06,1.022245363595775,0.927785159046634,1.022245363595775,1.011465032441174,1.008270955087543,0.942545574964536,0.924346375115627,0.957486380874476,121.326094632665644,467.847110518720399,0.728882565737457
14Y2M,2034-12-05,1.021983630439694,0.927234423980432,1.021983630439694,1.011161650547561,1.007974362277256,0.942025597958673,0.923722882469425,0.957044337507746,121.476006484783682,468.970618551883376,0.727385796234437
14Y3M,2035-01-05,1.021703920825992,0.926646068694484,1.021703920825992,1.010837446391241,1.007657411268333,0.941470077680008,0.923056855389480,0.956572034064530,121.631692884049897,470.132751126759672,0.725789199994608
14Y4M,2035-02-05,1.021424287766811,0.926058086735856,1.021424287766811,1.010513346183023,1.007340559922601,0.940914884996241,0.922391308531559,0.956099963704082,121.788171992368447,471.296071835696239,0.724196108249321
14Y5M,2035-03-05,1.021171781754238,0.925527326942847,1.021171781754238,1.010220699828973,1.007054457246900,0.940413702050820,0.921790581907138,0.955673777815994,121.930191406928131,472.347829793927360,0.722760192462003
14Y6M,2035-04-05,1.020892294337717,0.924940054856077,1.020892294337717,1.009896797365398,1.006737795496154,0.939859132320491,0.921125948063765,0.955202150746940,122.088186192621251,473.513396641058932,0.721173749323360
14Y7M,2035-05-07,1.020603871432662,0.924334229370626,1.020603871432662,1.009562555365352,1.006411023291925,0.939287016270594,0.920440377069834,0.954715554032289,122.241846114219058,474.642480670817065,0.719539783027782
14Y8M,2035-06-05,1.020342558560145,0.923785542782958,1.020342558560145,1.009259744106490,1.006114977598855,0.938768836923792,0.919819519108121,0.954274789875008,122.401417660413188,475.810348747771911,0.718062199046395
14Y9M,2035-07-05,1.020072305305038,0.923218278707476,1.020072305305038,1.008946586657783,1.005808815074208,0.938233090143440,0.919177692940731,0.953819041086640,122.556608293698588,476.941649347038151,0.716536856802349
14Y10M,2035-08-06,1.019784114063616,0.922613580966321,1.019784114063616,1.008612659145641,1.005482344403289,0.937661963906585,0.918493571984337,0.953333148952288,122.703733133088733,478.111797053453074,0.714913396333006
14Y11M,2035-09-05,1.019514008721033,0.922047036551199,1.019514008721033,1.008299702477235,1.005176374390016,0.937126848808530,0.917852671028406,0.952877849878943,122.851475358875803,479.294111376746059,0.713394742927062
15Y,2035-10-05,1.019243974919960,0.921480840030994,1.019243974919960,1.007986842914369,1.004870497483946,0.936592039095762,0.917212217276515,0.952422768250304,122.995041226565547,480.439546622795945,0.711879315517693
15Y1M,2035-11-05,1.019046164573828,0.921038370906810,1.019046164573828,1.007724931569837,1.004623919123198,0.936065653849155,0.916576713504100,0.951985668181421,123.144003544751257,481.624460593182391,0.710316755670839
15Y2M,2035-12-05,1.018866404432501,0.920625119581539,1.018866404432501,1.007477885777544,1.004392546584772,0.935556530452620,0.915962129097880,0.951562859114084,123.288753525225474,482.772402848712716,0.708807866669974
15Y3M,2036-01-07,1.018668704901598,0.920170757277782,1.018668704901598,1.007206205356606,1.004138098338351,0.934996814542537,0.915286562206735,0.951097986027117,123.438942934344226,483.959898276907495,0.707151790575770
15Y4M,2036-02-05,1.018495000618826,0.919771654316454,1.018495000618826,1.006967516376607,1.003914545518328,0.934505219429454,0.914693293554336,0.950689648680353,123.589758650724320,485.148698561593051,0.705699645492469
15Y5M,2036-03-05,1.018321325956261,0.919372724456882,1.018321325956261,1.006728883961420,1.003691042468216,0.934013882783299,0.914100409445652,0.950281486646114,123.731412945561431,486.261979122485059,0.704250482407333
15Y6M,2036-04-07,1.018123732191687,0.918918980256110,1.018123732191687,1.006457405519238,1.003436771937662,0.933455089793870,0.913426215663850,0.949817239556230,123.883446086993786,487.453291357235003,0.702605054297562
15Y7M,2036-05-05,1.017956106943690,0.918534160795617,1.017956106943690,1.006227117585218,1.003221077760909,0.932981224584143,0.912854562416568,0.949423510798004,124.031176392203463,488.607403206196352,0.701211948648107
15Y8M,2036-06-05,1.017770554039356,0.918108298652728,1.017770554039356,1.005972217406602,1.002982327575589,0.932456868694404,0.912222077908452,0.948987787193106,124.184454358601883,489.801250743452044,0.699672803443003
15Y9M,2036-07-07,1.017579051034125,0.917668906120233,1.017579051034125,1.005709162371446,1.002735935368721,0.931915907209158,0.911569650329390,0.948538217735744,124.333392826395851,490.957807010153999,0.698087551927913
15Y10M,2036-08-05,1.017405532560089,0.917270888279464,1.017405532560089,1.005470828162556,1.002512694714412,0.931425931950780,0.910978790897656,0.948130979380890,124.487922854566989,492.154170993559717,0.696654020372515
15Y11M,2036-09-05,1.017220080014381,0.916845611830569,1.017220080014381,1.005216119569225,1.002274113112655,0.930902450169577,0.910347606045012,0.947695848963797,124.643091972033019,493.351806539130678,0.695124879722332
16Y,2036-10-06,1.017034661272938,0.916420532553589,1.017034661272938,1.004961475499364,1.002035588289412,0.930379262596605,0.909716858517937,0.947260918243248,124.793865918107002,494.512014719733202,0.693599095503116
16Y1M,2036-11-05,1.016855255961578,0.916009353159173,1.016855255961578,1.004715107173880,1.001804811863287,0.929873232011794,0.909106873792072,0.946840207597328,124.950298143496283,495.712137911176058,0.692125718959680
16Y2M,2036-12-05,1.016675882297386,0.915598358252651,1.016675882297386,1.004468799246087,1.001574088586730,0.929367476655551,0.908497298074090,0.946419683803250,125.102298030026333,496.874744158469127,0.690655472233530
16Y3M,2037-01-05,1.016490562752231,0.915173857242767,1.016490562752231,1.004214344489434,1.001335730357859,0.928845151771325,0.907867832559698,0.945985338759459,125.260000775526422,498.077335660558219,0.689139498268004
16Y4M,2037-02-05,1.016305276987098,0.914749553045280,1.016305276987098,1.003959954191950,1.001097428854342,0.928323120445128,0.907238803179607,0.945551193051777,125.418352058460741,499.281174079047730,0.687626851832854
16Y5M,2037-03-05,1.016137951131990,0.914366479632876,1.016137951131990,1.003730237700798,1.000882237532073,0.927851860461683,0.906671022225869,0.945159232702381,125.561938070590060,500.369579541718508,0.686263444544299
16Y6M,2037-04-07,1.015940781026667,0.913915206197764,1.015940781026667,1.003459567885276,1.000628678571406,0.927296754028671,0.906002307980686,0.944697488019964,125.721529039725425,501.575777101528558,0.684660041791202
16Y7M,2037-05-05,1.015773515182659,0.913532482188203,1.015773515182659,1.003229965887722,1.000413588009553,0.926826015076545,0.905435300867773,0.944305881557829,125.876594779869507,502.744238270878441,0.683302517010613
16Y8M,2037-06-05,1.015588360120862,0.913108938985274,1.015588360120862,1.002975824955691,1.000175505960812,0.926305118549409,0.904807956902505,0.943872506611707,126.037474923682069,503.952855458201157,0.681802682624278
16Y9M,2037-07-06,1.015403238809105,0.912685592150672,1.015403238809105,1.002721748403329,0.999937480571700,0.925784514777535,0.904181047601591,0.943439330556482,126.193791950435255,505.123648549325083,0.680306140342289
16Y10M,2037-08-05,1.015224121281306,0.912276088548622,1.015224121281306,1.002475929151445,0.999707187355758,0.925280983262747,0.903574774756047,0.943020317207044,126.355968930169581,506.334665366250420,0.678861001333264
16Y11M,2037-09-07,1.015027128494355,0.911825846798273,1.015027128494355,1.002205597577664,0.999453926076967,0.924727414909824,0.902908344144881,0.942559617462688,126.518807917052257,507.546893942243685,0.677274893830145
17Y,2037-10-05,1.014860013075318,0.911443997758295,1.014860013075318,1.001976282501573,0.999239088034534,0.924257980273710,0.902343273339952,0.942168897214326,126.677026242782034,508.721167192345831,0.675932012114368
17Y1M,2037-11-05,1.014675024526564,0.911021422844291,1.014675024526564,1.001722459156013,0.999001285497551,0.923738527038399,0.901718071730751,0.941736503004947,126.841173758511331,509.935764877004772,0.674448355828380
17Y2M,2037-12-07,1.014484103974031,0.910585421981725,1.014484103974031,1.001460515404336,0.998755871271766,0.923202623467582,0.901073156690013,0.941290368740263,127.000662189654889,511.112320928639747,0.672920255446793
17Y3M,2038-01-05,1.014311113253087,0.910190476439737,1.014311113253087,1.001223188045093,0.998533516705290,0.922717229409524,0.900489100854982,0.940886242123077,127.166126079717145,512.329267246665381,0.671538405250804
17Y4M,2038-02-05,1.014126224757720,0.909768482698756,1.014126224757720,1.000969555475460,0.998295882082727,0.922198642109957,0.899865183936048,0.940454436568912,127.332261977383382,513.547399224803939,0.670064392837756
17Y5M,2038-03-05,1.013959257664674,0.909387495229558,1.013959257664674,1.000740523218672,0.998081292968133,0.921730491196506,0.899302017644461,0.940064588983443,127.482899521785114,514.648662103659262,0.668735807901665
17Y6M,2038-04-05,1.013774433305497,0.908965873776635,1.013774433305497,1.000487012919000,0.997843765967412,0.921212458465433,0.898678923213327,0.939633160514598,127.650320088133725,515.869035826004847,0.667267947129759
17Y7M,2038-05-05,1.013595603099625,0.908558039137135,1.013595603099625,1.000241741517010,0.997613954949887,0.920711413678825,0.898076339660562,0.939215837614144,127.812985517877181,517.051156728371097,0.665850504477567
17Y8M,2038-06-07,1.013398926308254,0.908109632380705,1.013398926308254,0.999972012422992,0.997361223961087,0.920160579164761,0.897413964414335,0.938756996496525,127.981742201285130,518.273827582081481,0.664294795018586
17Y9M,2038-07-05,1.013232078958595,0.907729339595040,1.013232078958595,0.999743208414442,0.997146835756325,0.919693462866832,0.896852332179441,0.938367852552708,128.145704561093339,519.458161311180106,0.662977649879673
17Y10M,2038-08-05,1.013047387149456,0.907308486916695,1.013047387149456,0.999489950757257,0.996909531141116,0.919176574990311,0.896230935048370,0.937937202775465,128.315805468784276,520.683108161129212,0.661522428141266
17Y11M,2038-09-06,1.012856772852049,0.906874263008246,1.012856772852049,0.999228590791658,0.996664630774806,0.918643318019502,0.895589944445977,0.937492868375189,128.486592638343097,521.909203504576681,0.660023614086587
18Y,2038-10-05,1.012684059625038,0.906480927096345,1.012684059625038,0.998991792356687,0.996442741784441,0.918160321116432,0.895009442708726,0.937090372148611,128.652525957341140,523.096835693540015,0.658668247305604
18Y1M,2038-11-05,1.012499467708790,0.906060653222408,1.012499467708790,0.998738725050253,0.996205604732066,0.917644294899166,0.894389322450323,0.936660308651737,128.824669723816555,524.325174799055958,0.657222484613527
18Y2M,2038-12-06,1.012314909439934,0.905640574201032,1.012314909439934,0.998485721851515,0.995968524114425,0.917128558699941,0.893769631851225,0.936230442526020,128.991919885620376,525.514967937270626,0.655779895339586
18Y3M,2039-01-05,1.012136336694640,0.905234231556327,1.012136336694640,0.998240941070053,0.995739144979377,0.916629735134580,0.893170340083939,0.935814630887833,129.165428549928578,526.745529194992969,0.654386856159295
18Y4M,2039-02-07,1.011939943057453,0.904787465220996,1.011939943057453,0.997971751519696,0.995486888946421,0.916081342568541,0.892511583252466,0.935357451383481,129.339634057089029,527.977211401098543,0.652857930649569
18Y5M,2039-03-07,1.011773335916740,0.904408563672863,1.011773335916740,0.997743405191668,0.995272903640137,0.915616297080794,0.891953019094733,0.934969716656743,129.497581726533411,529.090657331085254,0.651563462205432
18Y6M,2039-04-05,1.011600807438347,0.904016297201497,1.011600807438347,0.997506958717828,0.995051324492139,0.915134891700473,0.891374874732638,0.934568303701387,129.673119498986040,530.324457312281424,0.650225468452591
18Y7M,2039-05-05,1.011422360660926,0.903610683337096,1.011422360660926,0.997262417882116,0.994822156595149,0.914637152484816,0.890777188701523,0.934153230275329,129.843664265331455,531.519508948964472,0.648844228252922
18Y8M,2039-06-06,1.011232052127381,0.903178229140653,1.011232052127381,0.997001640401528,0.994577769012371,0.914106529043581,0.890140098656474,0.933710688478168,130.020587822329304,532.755476777176796,0.647374139247269
18Y9M,2039-07-05,1.011059615949176,0.902786496298672,1.011059615949176,0.996765369712032,0.994356344623273,0.913625917456968,0.889563129389600,0.933309816064621,130.192477810481108,533.952615579725034,0.646044748321738
18Y10M,2039-08-05,1.010875320136307,0.902367935282333,1.010875320136307,0.996512866409012,0.994119704099250,0.913112439673908,0.888946782688281,0.932881487596959,130.370795728204854,535.190728989764807,0.644626693939495
18Y11M,2039-09-05,1.010691057916854,0.901949568324418,1.010691057916854,0.996260427070813,0.993883119891796,0.912599250476612,0.888330863031703,0.932453355704188,130.549825567965343,536.429924184524566,0.643211752156242
19Y,2039-10-05,1.010512771619603,0.901544881759545,1.010512771619603,0.996016191824839,0.993654221041220,0.912102890388868,0.887735218075924,0.932039221598143,130.723760212015975,537.630169858960016,0.641845410829914
19Y1M,2039-11-07,1.010316693016902,0.901099936253819,1.010316693016902,0.995747602209052,0.993402493193426,0.911557206100676,0.887080469912890,0.931583886518627,130.904197499966642,538.871476699845516,0.640345787460829
19Y2M,2039-12-05,1.010150353130239,0.900722578947277,1.010150353130239,0.995519764789545,0.993188955939315,0.911094457274976,0.886525304730929,0.931197716051777,131.079498429029655,540.073754924257628,0.639076127744236
19Y3M,2040-01-05,1.009966223057676,0.900304974829771,1.009966223057676,0.995267577026537,0.992952593234679,0.910582402228002,0.885911062830434,0.930770356900569,131.261351945124204,541.317150675202811,0.637673369334871
19Y4M,2040-02-06,1.009776188509978,0.899874102694654,1.009776188509978,0.995007321183549,0.992708664928031,0.910054131135486,0.885277453072476,0.930329417691522,131.443928574857068,542.561599230248021,0.636228590189681
19Y5M,2040-03-05,1.009609937612697,0.899497258735447,1.009609937612697,0.994779653148048,0.992495276816069,0.909592145340532,0.884723416279885,0.929943767240979,131.615382744035429,543.726708626865502,0.634967093936677
19Y6M,2040-04-05,1.009425906047003,0.899080222716018,1.009425906047003,0.994527652872126,0.992259079195703,0.909080934625780,0.884110422843907,0.929516983570671,131.799365491287034,544.973177957640701,0.633573354768491
19Y7M,2040-05-07,1.009235973164981,0.898649936728456,1.009235973164981,0.994267590514376,0.992015321257415,0.908553534604273,0.883478100916200,0.929076638129399,131.978108245167249,546.180424389774544,0.632137865042971
19Y8M,2040-06-05,1.009063877359914,0.898260167929449,1.009063877359914,0.994031967743424,0.991794467350029,0.908075842626462,0.882905449809982,0.928677755264618,132.163529458793761,547.428925163134295,0.630839761997876
19Y9M,2040-07-05,1.008885878097950,0.897857136724061,1.008885878097950,0.993788278808733,0.991566049532039,0.907581942807140,0.882313442710493,0.928265298030561,132.343668655821119,548.638126213190958,0.629499701847826
19Y10M,2040-08-06,1.008696046827214,0.897427436086671,1.008696046827214,0.993528409792376,0.991322461843121,0.907055412420323,0.881682405995484,0.927825545557499,132.511665344668785,549.888635040876125,0.628073441814289
19Y11M,2040-09-05,1.008518112450698,0.897024778511251,1.008518112450698,0.993284844305929,0.991094152731592,0.906562067610034,0.881091218973187,0.927413466818627,132.680191411332032,551.061448570544371,0.626739258014564
20Y,2040-10-05,1.008340209461877,0.896622301600158,1.008340209461877,0.993041338530049,0.990865896201391,0.906068991128556,0.880500428354507,0.927001571097875,132.843786576147068,552.196418713153435,0.625407908352207
