#TimeStep,Date,DaysInPeriod,AverageDIM,AverageFLOW,NettingSet,Time
408,2031-10-10,14,41480.203588,0.000000,CPTY_A,15.676974
409,2031-10-24,14,41348.334694,0.000000,CPTY_A,15.715330
410,2031-11-07,14,41086.649888,0.000000,CPTY_A,15.753687
411,2031-11-21,14,40971.459682,0.000000,CPTY_A,15.792043
412,2031-12-05,14,40833.910191,0.000000,CPTY_A,15.830399
413,2031-12-19,17,40699.316850,0.000000,CPTY_A,15.868755
414,2032-01-05,11,41029.377032,0.000000,CPTY_A,15.915301
415,2032-01-16,14,40802.474452,0.000000,CPTY_A,15.945355
416,2032-01-30,14,40324.760521,0.000000,CPTY_A,15.983607
417,2032-02-13,14,41077.598495,0.000000,CPTY_A,16.021858
418,2032-02-27,14,35268.426718,53021.758047,CPTY_A,16.060109
419,2032-03-12,18,35252.354813,0.000000,CPTY_A,16.098361
420,2032-03-30,10,35645.178041,0.000000,CPTY_A,16.147541
421,2032-04-09,14,35676.423995,0.000000,CPTY_A,16.174863
422,2032-04-23,14,35675.713409,0.000000,CPTY_A,16.213115
423,2032-05-07,14,35869.481892,0.000000,CPTY_A,16.251366
424,2032-05-21,14,36205.929165,0.000000,CPTY_A,16.289617
425,2032-06-04,17,36171.277442,0.000000,CPTY_A,16.327869
426,2032-06-21,11,36179.380015,0.000000,CPTY_A,16.374317
427,2032-07-02,14,35989.109448,0.000000,CPTY_A,16.404372
428,2032-07-16,14,36344.377510,0.000000,CPTY_A,16.442623
429,2032-07-30,14,36778.458783,0.000000,CPTY_A,16.480874
430,2032-08-13,14,36640.165297,0.000000,CPTY_A,16.519126
431,2032-08-27,14,36492.979645,-13444.001123,CPTY_A,16.557377
432,2032-09-10,14,31179.380492,0.000000,CPTY_A,16.595628
433,2032-09-24,14,30916.942658,0.000000,CPTY_A,16.633880
434,2032-10-08,14,30905.304941,0.000000,CPTY_A,16.672131
435,2032-10-22,14,30919.263766,0.000000,CPTY_A,16.710383
436,2032-11-05,14,31030.741903,0.000000,CPTY_A,16.748634
437,2032-11-19,14,31173.806997,0.000000,CPTY_A,16.786885
438,2032-12-03,14,31353.546760,0.000000,CPTY_A,16.825137
439,2032-12-17,18,31097.082144,0.000000,CPTY_A,16.863388
440,2033-01-04,10,31266.112893,0.000000,CPTY_A,16.912591
441,2033-01-14,14,31247.279837,0.000000,CPTY_A,16.939988
442,2033-01-28,14,31756.136523,0.000000,CPTY_A,16.978344
443,2033-02-11,14,31405.154755,0.000000,CPTY_A,17.016700
444,2033-02-25,14,31038.957290,50859.581094,CPTY_A,17.055057
445,2033-03-11,14,25445.831985,0.000000,CPTY_A,17.093413
446,2033-03-25,14,25164.540635,0.000000,CPTY_A,17.131769
447,2033-04-08,14,25121.059443,0.000000,CPTY_A,17.170125
448,2033-04-22,14,25572.401812,0.000000,CPTY_A,17.208481
449,2033-05-06,14,25457.502296,0.000000,CPTY_A,17.246837
450,2033-05-20,14,25384.718153,0.000000,CPTY_A,17.285194
451,2033-06-03,14,25749.310427,0.000000,CPTY_A,17.323550
452,2033-06-17,14,25544.117783,0.000000,CPTY_A,17.361906
453,2033-07-01,14,25800.665327,0.000000,CPTY_A,17.400262
454,2033-07-15,14,26155.094737,0.000000,CPTY_A,17.438618
455,2033-07-29,14,26267.779312,0.000000,CPTY_A,17.476974
456,2033-08-12,14,26222.576373,0.000000,CPTY_A,17.515330
457,2033-08-26,14,25828.600034,-14307.876172,CPTY_A,17.553687
458,2033-09-09,14,20620.434531,0.000000,CPTY_A,17.592043
459,2033-09-23,14,20631.630806,0.000000,CPTY_A,17.630399
460,2033-10-07,14,20690.302738,0.000000,CPTY_A,17.668755
461,2033-10-21,14,20571.059923,0.000000,CPTY_A,17.707111
462,2033-11-04,14,20591.626896,0.000000,CPTY_A,17.745467
463,2033-11-18,14,20479.749623,0.000000,CPTY_A,17.783824
464,2033-12-02,14,20643.605343,0.000000,CPTY_A,17.822180
465,2033-12-16,14,20612.643014,0.000000,CPTY_A,17.860536
466,2033-12-30,14,20389.911498,0.000000,CPTY_A,17.898892
467,2034-01-13,14,20246.993907,0.000000,CPTY_A,17.937248
468,2034-01-27,14,20307.339368,0.000000,CPTY_A,17.975604
469,2034-02-10,14,20576.259342,0.000000,CPTY_A,18.013961
470,2034-02-24,14,20588.602114,48154.139219,CPTY_A,18.052317
471,2034-03-10,14,15263.033290,0.000000,CPTY_A,18.090673
472,2034-03-24,18,15155.672723,0.000000,CPTY_A,18.129029
473,2034-04-11,10,15040.725727,0.000000,CPTY_A,18.178344
474,2034-04-21,14,15116.965708,0.000000,CPTY_A,18.205741
475,2034-05-05,14,15239.960325,0.000000,CPTY_A,18.244098
476,2034-05-19,14,15095.277676,0.000000,CPTY_A,18.282454
477,2034-06-02,14,15115.445240,0.000000,CPTY_A,18.320810
478,2034-06-16,14,14907.421980,0.000000,CPTY_A,18.359166
479,2034-06-30,14,14830.309760,0.000000,CPTY_A,18.397522
480,2034-07-14,14,15077.401151,0.000000,CPTY_A,18.435878
481,2034-07-28,14,14969.959805,0.000000,CPTY_A,18.474235
482,2034-08-11,14,15308.850809,0.000000,CPTY_A,18.512591
483,2034-08-25,14,15035.568964,-15391.429258,CPTY_A,18.550947
484,2034-09-08,14,10052.283420,0.000000,CPTY_A,18.589303
485,2034-09-22,14,10159.148784,0.000000,CPTY_A,18.627659
486,2034-10-06,14,10197.065485,0.000000,CPTY_A,18.666015
487,2034-10-20,14,10150.415256,0.000000,CPTY_A,18.704372
488,2034-11-03,14,10172.243488,0.000000,CPTY_A,18.742728
489,2034-11-17,14,10262.100497,0.000000,CPTY_A,18.781084
490,2034-12-01,14,10264.633336,0.000000,CPTY_A,18.819440
491,2034-12-15,14,10333.875158,0.000000,CPTY_A,18.857796
492,2034-12-29,14,10442.635775,0.000000,CPTY_A,18.896152
493,2035-01-12,14,10373.957391,0.000000,CPTY_A,18.934509
494,2035-01-26,14,10364.313752,0.000000,CPTY_A,18.972865
495,2035-02-09,14,10325.382664,0.000000,CPTY_A,19.011221
496,2035-02-23,14,10253.382915,43388.933477,CPTY_A,19.049577
497,2035-03-09,18,5114.033937,0.000000,CPTY_A,19.087933
498,2035-03-27,10,5117.177653,0.000000,CPTY_A,19.137248
499,2035-04-06,14,5211.670513,0.000000,CPTY_A,19.164646
500,2035-04-20,14,5169.352535,0.000000,CPTY_A,19.203002
501,2035-05-04,14,5237.429258,0.000000,CPTY_A,19.241358
502,2035-05-18,14,5196.385211,0.000000,CPTY_A,19.279714
503,2035-06-01,14,5114.473434,0.000000,CPTY_A,19.318070
504,2035-06-15,14,5124.621250,0.000000,CPTY_A,19.356426
505,2035-06-29,14,5097.593304,0.000000,CPTY_A,19.394783
506,2035-07-13,14,5006.340499,0.000000,CPTY_A,19.433139
507,2035-07-27,14,4977.824270,0.000000,CPTY_A,19.471495
508,2035-08-10,14,4922.004231,0.000000,CPTY_A,19.509851
509,2035-08-24,14,4926.463534,-17292.929795,CPTY_A,19.548207
510,2035-09-07,14,64.264378,0.000000,CPTY_A,19.586563
511,2035-09-21,14,60.563217,0.000000,CPTY_A,19.624920
512,2035-10-05,14,54.270601,0.000000,CPTY_A,19.663276
513,2035-10-19,14,48.730579,0.000000,CPTY_A,19.701632
514,2035-11-02,14,45.496163,0.000000,CPTY_A,19.739988
515,2035-11-16,14,40.148789,0.000000,CPTY_A,19.778344
516,2035-11-30,14,34.187551,0.000000,CPTY_A,19.816700
517,2035-12-14,14,29.151926,0.000000,CPTY_A,19.855057
518,2035-12-28,14,24.289936,0.000000,CPTY_A,19.893413
519,2036-01-11,14,18.984723,0.000000,CPTY_A,19.931694
520,2036-01-25,14,13.766312,0.000000,CPTY_A,19.969945
521,2036-02-08,14,8.357184,0.000000,CPTY_A,20.008197
522,2036-02-22,14,3.430768,38416.653281,CPTY_A,20.046448
523,2036-03-07,14,0.000000,0.000000,CPTY_A,20.084699
524,2036-03-21,14,0.000000,0.000000,CPTY_A,20.122951
525,2036-04-04,14,0.000000,0.000000,CPTY_A,20.161202
526,2036-04-18,14,0.000000,0.000000,CPTY_A,20.199454
527,2036-05-02,14,0.000000,0.000000,CPTY_A,20.237705
528,2036-05-16,14,0.000000,0.000000,CPTY_A,20.275956
529,2036-05-30,14,0.000000,0.000000,CPTY_A,20.314208
530,2036-06-13,14,0.000000,0.000000,CPTY_A,20.352459
531,2036-06-27,14,0.000000,0.000000,CPTY_A,20.390710
532,2036-07-11,14,0.000000,0.000000,CPTY_A,20.428962
533,2036-07-25,14,0.000000,0.000000,CPTY_A,20.467213
534,2036-08-08,14,0.000000,0.000000,CPTY_A,20.505464
535,2036-08-22,14,0.000000,0.000000,CPTY_A,20.543716
536,2036-09-05,14,0.000000,0.000000,CPTY_A,20.581967
537,2036-09-19,14,0.000000,0.000000,CPTY_A,20.620219
538,2036-10-03,14,0.000000,0.000000,CPTY_A,20.658470
