#upperBucketBound,pdf,cdf
-4700000.000000,0.00273245,0.23109363
-4600000.000000,0.00230363,0.23339726
-4500000.000000,0.00225602,0.23565328
-4400000.000000,0.00224877,0.23790204
-4300000.000000,0.00214909,0.24005114
-4200000.000000,0.00211033,0.24216147
-4100000.000000,0.00205063,0.24421209
-4000000.000000,0.00218655,0.24639864
-3900000.000000,0.00232301,0.24872165
-3800000.000000,0.00230220,0.25102385
-3700000.000000,0.00236509,0.25338894
-3600000.000000,0.00260720,0.25599614
-3500000.000000,0.00289704,0.25889318
-3400000.000000,0.00302988,0.26192306
-3300000.000000,0.00311592,0.26503898
-3200000.000000,0.00335455,0.26839353
-3100000.000000,0.00379246,0.27218599
-3000000.000000,0.00352138,0.27570737
-2900000.000000,0.00388693,0.27959429
-2800000.000000,0.00368104,0.28327533
-2700000.000000,0.00410499,0.28738032
-2600000.000000,0.00401785,0.29139817
-2500000.000000,0.00385466,0.29525283
-2400000.000000,0.00348105,0.29873388
-2300000.000000,0.00378782,0.30252170
-2200000.000000,0.00379890,0.30632060
-2100000.000000,0.00468924,0.31100984
-2000000.000000,0.00524372,0.31625356
-1900000.000000,0.00544205,0.32169561
-1800000.000000,0.00619703,0.32789264
-1700000.000000,0.00892586,0.33681850
-1600000.000000,0.01085471,0.34767321
-1500000.000000,0.01366693,0.36134015
-1400000.000000,0.01690980,0.37824995
-1300000.000000,0.02208921,0.40033916
-1200000.000000,0.01948542,0.41982457
-1100000.000000,0.01791533,0.43773990
-1000000.000000,0.01544112,0.45318102
-900000.000000,0.00819281,0.46137383
-800000.000000,0.00508846,0.46646229
-700000.000000,0.00483706,0.47129935
-600000.000000,0.00364072,0.47494007
-500000.000000,0.00483044,0.47977051
-400000.000000,0.00287175,0.48264226
-300000.000000,0.00083058,0.48347284
-200000.000000,0.00047654,0.48394938
-100000.000000,0.00182607,0.48577545
0.000000,0.00310985,0.48888530
100000.000000,0.25510850,0.74399380
200000.000000,0.00143829,0.74543209
300000.000000,0.00086235,0.74629444
400000.000000,0.00152340,0.74781783
500000.000000,0.01360698,0.76142481
600000.000000,0.02717144,0.78859625
700000.000000,0.02047166,0.80906791
800000.000000,0.01080136,0.81986927
900000.000000,0.00779289,0.82766216
1000000.000000,0.00632939,0.83399156
1100000.000000,0.00710003,0.84109159
1200000.000000,0.00650923,0.84760082
1300000.000000,0.00645466,0.85405548
1400000.000000,0.00719252,0.86124799
1500000.000000,0.00657707,0.86782506
1600000.000000,0.00737576,0.87520082
1700000.000000,0.00772087,0.88292169
1800000.000000,0.00735496,0.89027665
1900000.000000,0.00750481,0.89778146
2000000.000000,0.00734241,0.90512387
2100000.000000,0.00709653,0.91222040
2200000.000000,0.00782473,0.92004513
2300000.000000,0.00695885,0.92700398
2400000.000000,0.00563191,0.93263589
2500000.000000,0.00563643,0.93827232
2600000.000000,0.00520642,0.94347874
2700000.000000,0.00485256,0.94833130
2800000.000000,0.00401119,0.95234249
2900000.000000,0.00395856,0.95630105
3000000.000000,0.00334731,0.95964836
3100000.000000,0.00315298,0.96280135
3200000.000000,0.00271084,0.96551219
3300000.000000,0.00239779,0.96790998
3400000.000000,0.00245175,0.97036173
3500000.000000,0.00199432,0.97235604
3600000.000000,0.00189871,0.97425476
3700000.000000,0.00161138,0.97586614
3800000.000000,0.00153559,0.97740173
3900000.000000,0.00130975,0.97871148
4000000.000000,0.00137060,0.98008208
4100000.000000,0.00129330,0.98137538
4200000.000000,0.00132841,0.98270380
4300000.000000,0.00115070,0.98385449
4400000.000000,0.00102446,0.98487895
4500000.000000,0.00097803,0.98585698
4600000.000000,0.00094268,0.98679966
4700000.000000,0.00084930,0.98764896
4800000.000000,0.00085677,0.98850573
4900000.000000,0.00073036,0.98923609
5000000.000000,0.00080138,0.99003747
5100000.000000,0.00072958,0.99076705
5200000.000000,0.00062724,0.99139429
5300000.000000,0.00058791,0.99198220
5400000.000000,0.00056936,0.99255156
5500000.000000,0.00054304,0.99309460
5600000.000000,0.00049848,0.99359307
5700000.000000,0.00049260,0.99408567
5800000.000000,0.00044171,0.99452738
5900000.000000,0.00043270,0.99496008
6000000.000000,0.00037699,0.99533707
6100000.000000,0.00032713,0.99566420
6200000.000000,0.00032390,0.99598809
6300000.000000,0.00033628,0.99632437
6400000.000000,0.00025700,0.99658138
6500000.000000,0.00029157,0.99687294
6600000.000000,0.00026212,0.99713506
6700000.000000,0.00020821,0.99734327
6800000.000000,0.00025958,0.99760285
6900000.000000,0.00019203,0.99779488
7000000.000000,0.00015967,0.99795455
7100000.000000,0.00017384,0.99812839
7200000.000000,0.00014835,0.99827674
7300000.000000,0.00012532,0.99840206
7400000.000000,0.00011981,0.99852187
7500000.000000,0.00013788,0.99865974
7600000.000000,0.00011603,0.99877578
7700000.000000,0.00008848,0.99886425
7800000.000000,0.00009900,0.99896326
7900000.000000,0.00007349,0.99903675
8000000.000000,0.00008081,0.99911756
8100000.000000,0.00006646,0.99918402
8200000.000000,0.00006728,0.99925130
8300000.000000,0.00006544,0.99931674
8400000.000000,0.00007085,0.99938759
8500000.000000,0.00005621,0.99944380
8600000.000000,0.00005080,0.99949460
8700000.000000,0.00004456,0.99953917
8800000.000000,0.00004188,0.99958105
8900000.000000,0.00003398,0.99961503
9000000.000000,0.00003588,0.99965091
9100000.000000,0.00003212,0.99968304
9200000.000000,0.00002835,0.99971138
9300000.000000,0.00002277,0.99973416
9400000.000000,0.00002592,0.99976008
9500000.000000,0.00002339,0.99978346
9600000.000000,0.00001900,0.99980247
9700000.000000,0.00001428,0.99981675
9800000.000000,0.00001519,0.99983194
9900000.000000,0.00001743,0.99984938
10000000.000000,0.00001383,0.99986320
