#upperBucketBound,pdf,cdf
-2500000.000000,0.00049761,0.07666243
-2400000.000000,0.00090686,0.07756929
-2300000.000000,0.00192833,0.07949762
-2200000.000000,0.00331948,0.08281710
-2100000.000000,0.00478210,0.08759919
-2000000.000000,0.00755682,0.09515602
-1900000.000000,0.01191261,0.10706863
-1800000.000000,0.01796619,0.12503482
-1700000.000000,0.02499621,0.15003103
-1600000.000000,0.02515429,0.17518532
-1500000.000000,0.02421220,0.19939753
-1400000.000000,0.02309331,0.22249084
-1300000.000000,0.01438682,0.23687766
-1200000.000000,0.00693875,0.24381640
-1100000.000000,0.00327262,0.24708902
-1000000.000000,0.00044438,0.24753341
-900000.000000,0.00009595,0.24762935
-800000.000000,0.00002116,0.24765052
-700000.000000,0.00001673,0.24766724
-600000.000000,0.00001155,0.24767879
-500000.000000,0.00001550,0.24769429
-400000.000000,0.00001566,0.24770995
-300000.000000,0.00001081,0.24772075
-200000.000000,0.00001174,0.24773250
-100000.000000,0.00002812,0.24776062
0.000000,0.00002291,0.24778353
100000.000000,0.64131799,0.88910152
200000.000000,0.00000230,0.88910381
300000.000000,0.00000320,0.88910701
400000.000000,0.00000215,0.88910915
500000.000000,0.00000198,0.88911114
600000.000000,0.00000125,0.88911238
700000.000000,0.00000293,0.88911532
800000.000000,0.00027047,0.88938579
900000.000000,0.00269261,0.89207839
1000000.000000,0.00744630,0.89952469
1100000.000000,0.01644235,0.91596704
1200000.000000,0.01755265,0.93351969
1300000.000000,0.01854421,0.95206390
1400000.000000,0.01389069,0.96595459
1500000.000000,0.00918744,0.97514203
1600000.000000,0.00676686,0.98190889
1700000.000000,0.00509253,0.98700142
1800000.000000,0.00377711,0.99077853
1900000.000000,0.00315716,0.99393569
2000000.000000,0.00212061,0.99605630
2100000.000000,0.00137931,0.99743560
2200000.000000,0.00098370,0.99841930
2300000.000000,0.00062501,0.99904431
2400000.000000,0.00044033,0.99948464
2500000.000000,0.00022500,0.99970964
2600000.000000,0.00016678,0.99987642
2700000.000000,0.00006763,0.99994405
2800000.000000,0.00003621,0.99998026
2900000.000000,0.00001191,0.99999217
3000000.000000,0.00000658,0.99999875
3100000.000000,0.00000125,1.00000000
3200000.000000,0.00000000,1.00000000
3300000.000000,0.00000000,1.00000000
3400000.000000,0.00000000,1.00000000
3500000.000000,0.00000000,1.00000000
3600000.000000,0.00000000,1.00000000
3700000.000000,0.00000000,1.00000000
3800000.000000,0.00000000,1.00000000
3900000.000000,0.00000000,1.00000000
4000000.000000,0.00000000,1.00000000
4100000.000000,0.00000000,1.00000000
4200000.000000,0.00000000,1.00000000
4300000.000000,0.00000000,1.00000000
4400000.000000,0.00000000,1.00000000
4500000.000000,0.00000000,1.00000000
4600000.000000,0.00000000,1.00000000
4700000.000000,0.00000000,1.00000000
4800000.000000,0.00000000,1.00000000
4900000.000000,0.00000000,1.00000000
5000000.000000,0.00000000,1.00000000
5100000.000000,0.00000000,1.00000000
5200000.000000,0.00000000,1.00000000
5300000.000000,0.00000000,1.00000000
5400000.000000,0.00000000,1.00000000
5500000.000000,0.00000000,1.00000000
5600000.000000,0.00000000,1.00000000
5700000.000000,0.00000000,1.00000000
5800000.000000,0.00000000,1.00000000
5900000.000000,0.00000000,1.00000000
6000000.000000,0.00000000,1.00000000
6100000.000000,0.00000000,1.00000000
6200000.000000,0.00000000,1.00000000
6300000.000000,0.00000000,1.00000000
6400000.000000,0.00000000,1.00000000
6500000.000000,0.00000000,1.00000000
6600000.000000,0.00000000,1.00000000
6700000.000000,0.00000000,1.00000000
6800000.000000,0.00000000,1.00000000
6900000.000000,0.00000000,1.00000000
7000000.000000,0.00000000,1.00000000
7100000.000000,0.00000000,1.00000000
7200000.000000,0.00000000,1.00000000
7300000.000000,0.00000000,1.00000000
7400000.000000,0.00000000,1.00000000
7500000.000000,0.00000000,1.00000000
7600000.000000,0.00000000,1.00000000
7700000.000000,0.00000000,1.00000000
7800000.000000,0.00000000,1.00000000
7900000.000000,0.00000000,1.00000000
8000000.000000,0.00000000,1.00000000
8100000.000000,0.00000000,1.00000000
8200000.000000,0.00000000,1.00000000
8300000.000000,0.00000000,1.00000000
8400000.000000,0.00000000,1.00000000
8500000.000000,0.00000000,1.00000000
8600000.000000,0.00000000,1.00000000
8700000.000000,0.00000000,1.00000000
8800000.000000,0.00000000,1.00000000
8900000.000000,0.00000000,1.00000000
9000000.000000,0.00000000,1.00000000
9100000.000000,0.00000000,1.00000000
9200000.000000,0.00000000,1.00000000
9300000.000000,0.00000000,1.00000000
9400000.000000,0.00000000,1.00000000
9500000.000000,0.00000000,1.00000000
9600000.000000,0.00000000,1.00000000
9700000.000000,0.00000000,1.00000000
9800000.000000,0.00000000,1.00000000
9900000.000000,0.00000000,1.00000000
10000000.000000,0.00000000,1.00000000
