#Scenario,NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
eonia_up,CPTY_A,2023-11-06,7.750947,1945748.00,19749580.00,14912552.85,0.00,2648504.87,2648504.87,806416.53,806416.53
eonia_up,CPTY_A,2024-02-05,8.000000,2114836.00,19303574.00,15963260.80,0.00,2907337.07,2907337.07,871821.62,871821.62
eonia_up,CPTY_A,2024-05-07,8.251366,2216337.50,19270118.00,16812731.25,0.00,3077555.82,3077555.82,939016.17,939016.17
eonia_up,CPTY_A,2024-08-05,8.497268,2387990.75,18868388.00,18081708.64,0.00,3348570.01,3348570.01,1008746.02,1008746.02
eonia_up,CPTY_A,2024-11-05,8.748634,2432703.50,19003188.00,18682114.51,0.00,3445619.12,3445619.12,1078762.36,1078762.36
eonia_up,CPTY_A,2025-02-05,9.000262,2633017.25,18605884.00,19558324.99,0.00,3766891.43,3766891.43,1153916.71,1153916.71
eonia_up,CPTY_A,2025-05-06,9.246837,2744676.25,18597812.00,20323999.46,0.00,3965317.13,3965317.13,1228885.27,1228885.27
eonia_up,CPTY_A,2025-08-05,9.496152,2922310.00,18276134.00,21508861.29,0.00,4264005.89,4264005.89,1308570.31,1308570.31
eonia_up,CPTY_A,2025-11-05,9.748207,2978401.00,18448126.00,21561410.85,0.00,4389617.87,4389617.87,1388235.50,1388235.50
eonia_up,CPTY_A,2026-02-05,10.000262,730292.75,402886.91,2741101.94,0.00,1087157.74,4389617.87,1380646.89,1463884.80
eonia_up,CPTY_A,2026-05-05,10.244098,652591.00,418055.84,2560120.67,0.00,980949.33,4389617.87,1371133.07,1533524.70
eonia_up,CPTY_A,2026-08-05,10.496152,631969.25,425462.97,2509308.64,0.00,959518.22,4389617.87,1361248.55,1602110.98
eonia_up,CPTY_A,2026-11-05,10.748207,557827.19,447558.13,2306999.87,0.00,855477.75,4389617.87,1349387.78,1667480.43
eonia_up,CPTY_A,2027-02-05,11.000262,540075.63,455950.97,2256500.97,0.00,836595.30,4389617.87,1337637.90,1729854.20
eonia_up,CPTY_A,2027-05-05,11.244098,593447.50,385969.03,2321530.59,0.00,928224.60,4389617.87,1328759.50,1787532.92
eonia_up,CPTY_A,2027-08-05,11.496152,575196.19,393912.84,2255701.21,0.00,908737.66,4389617.87,1319550.46,1844584.00
eonia_up,CPTY_A,2027-11-05,11.748207,500832.84,412787.75,2059505.78,0.00,799221.48,4389617.87,1308386.94,1899187.06
eonia_up,CPTY_A,2028-02-07,12.005464,482799.47,420092.13,2029117.50,0.00,778372.57,4389617.87,1297029.60,1952552.88
eonia_up,CPTY_A,2028-05-05,12.245902,531938.38,350224.38,2071056.55,0.00,865853.62,4389617.87,1288563.86,2000402.44
eonia_up,CPTY_A,2028-08-07,12.502732,514185.84,357949.88,2021705.41,0.00,845569.90,4389617.87,1279463.89,2049481.60
eonia_up,CPTY_A,2028-11-06,12.751366,442126.56,375638.50,1818391.47,0.00,734311.50,4389617.87,1268834.18,2095111.00
eonia_up,CPTY_A,2029-02-05,13.000262,424223.09,381749.69,1781728.20,0.00,711594.13,4389617.87,1258165.57,2139040.37
eonia_up,CPTY_A,2029-05-08,13.252317,469698.34,313510.47,1810984.21,0.00,795808.78,4389617.87,1249371.69,2181845.62
eonia_up,CPTY_A,2029-08-06,13.498892,451013.25,318444.19,1773759.87,0.00,771677.82,4389617.87,1240645.97,2222173.54
eonia_up,CPTY_A,2029-11-05,13.748207,379198.03,334184.91,1560738.16,0.00,655265.22,4389617.87,1230030.46,2261478.78
eonia_up,CPTY_A,2030-02-05,14.000262,361448.09,338797.69,1505379.84,0.00,630882.70,4389617.87,1219243.66,2299792.89
eonia_up,CPTY_A,2030-05-07,14.249577,403072.66,271198.53,1545751.46,0.00,710542.97,4389617.87,1210343.27,2336357.13
eonia_up,CPTY_A,2030-08-05,14.496152,383526.38,275132.41,1507253.23,0.00,682746.18,4389617.87,1201369.00,2371282.50
eonia_up,CPTY_A,2030-11-05,14.748207,315268.22,289994.56,1319041.40,0.00,566886.20,4389617.87,1190525.35,2405776.93
eonia_up,CPTY_A,2031-02-05,15.000262,298643.66,294782.38,1271843.27,0.00,542401.15,4389617.87,1179634.68,2439112.13
eonia_up,CPTY_A,2031-05-06,15.246837,335296.25,227479.84,1303641.33,0.00,614968.84,4389617.87,1170502.78,2470656.15
eonia_up,CPTY_A,2031-08-05,15.496152,317234.59,230882.11,1262412.86,0.00,587637.34,4389617.87,1161125.15,2501530.01
eonia_up,CPTY_A,2031-11-05,15.748207,251585.16,244241.09,1061703.85,0.00,470723.14,4389617.87,1150075.06,2531749.43
eonia_up,CPTY_A,2032-02-05,16.000000,236235.70,249075.45,1015458.55,0.00,446455.08,4389617.87,1139002.16,2560986.80
eonia_up,CPTY_A,2032-05-05,16.245902,267799.03,182509.78,1030317.23,0.00,511091.17,4389617.87,1129497.95,2588665.37
eonia_up,CPTY_A,2032-08-05,16.497268,250964.89,187085.41,986267.23,0.00,483786.82,4389617.87,1119659.36,2616106.18
eonia_up,CPTY_A,2032-11-05,16.748634,187515.55,199932.75,793202.84,0.00,365115.32,4389617.87,1108335.05,2642723.32
eonia_up,CPTY_A,2033-02-07,17.005741,172893.53,204770.11,750722.93,0.00,340108.77,4389617.87,1096720.33,2669134.39
eonia_up,CPTY_A,2033-05-05,17.244098,201208.33,137925.92,774389.51,0.00,399576.77,4389617.87,1087084.08,2692915.74
eonia_up,CPTY_A,2033-08-05,17.496152,184783.94,141601.38,727400.31,0.00,370655.31,4389617.87,1076763.00,2717358.93
eonia_up,CPTY_A,2033-11-07,17.753687,123712.45,154332.53,545627.09,0.00,250706.56,4389617.87,1064780.25,2741616.65
eonia_up,CPTY_A,2034-02-06,18.003002,109625.77,159400.67,503230.95,0.00,224372.36,4389617.87,1053141.84,2764439.04
eonia_up,CPTY_A,2034-05-05,18.244098,134094.67,93340.53,511908.87,0.00,277096.32,4389617.87,1042886.39,2785915.80
eonia_up,CPTY_A,2034-08-07,18.501632,118584.16,96465.88,468619.07,0.00,247566.71,4389617.87,1031815.91,2808238.59
eonia_up,CPTY_A,2034-11-06,18.750947,61392.48,109705.08,297202.46,0.00,129444.95,4389617.87,1019817.87,2829264.82
eonia_up,CPTY_A,2035-02-05,19.000262,49535.45,115748.63,258354.95,0.00,105484.93,4389617.87,1007820.30,2849739.25
eonia_up,CPTY_A,2035-05-08,19.252317,67478.19,47362.13,258177.33,0.00,145140.79,4389617.87,996525.94,2869899.62
eonia_up,CPTY_A,2035-08-06,19.498892,52516.29,50063.16,217213.17,0.00,114071.51,4389617.87,985366.77,2889117.38
eonia_up,CPTY_A,2035-11-05,19.748207,6069.51,72400.82,44919.53,0.00,13315.00,4389617.87,973094.91,2908060.74
eonia_up,CPTY_A,2036-02-05,20.000000,1892.17,85046.96,12268.59,0.00,4192.75,4389617.87,960896.78,2926713.01
eonia_up,CPTY_A,2036-05-06,20.248634,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
eonia_up,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,4389617.87,0.00,0.00
no_shift,CPTY_A,2016-02-05,0.000000,0.00,36797720.00,0.00,-36797721.66,0.00,0.00,0.00,0.00
no_shift,CPTY_A,2016-05-06,0.248634,0.00,36802780.00,0.00,0.00,0.00,0.00,0.00,0.00
no_shift,CPTY_A,2016-08-05,0.497268,0.00,36388172.00,0.00,0.00,0.00,0.00,0.00,0.00
no_shift,CPTY_A,2016-11-07,0.754098,0.00,36492184.00,0.00,0.00,0.00,0.00,0.00,0.00
no_shift,CPTY_A,2017-02-06,1.003002,0.00,35149056.00,0.00,0.00,0.00,0.00,0.00,0.00
no_shift,CPTY_A,2017-05-05,1.244098,342.73,34982076.00,0.00,0.00,351.43,351.43,68.10,68.10
no_shift,CPTY_A,2017-08-07,1.501632,3550.62,33760556.00,0.00,0.00,3659.66,3659.66,684.07,684.07
no_shift,CPTY_A,2017-11-06,1.750947,7927.89,33877508.00,0.00,0.00,8212.25,8212.25,1755.99,1755.99
no_shift,CPTY_A,2018-02-05,2.000262,20511.83,32540216.00,0.00,0.00,21353.38,21353.38,4198.64,4198.64
no_shift,CPTY_A,2018-05-08,2.252317,33616.59,32345766.00,0.00,0.00,35173.21,35173.21,7664.97,7664.97
no_shift,CPTY_A,2018-08-06,2.498892,67377.44,31318100.00,0.00,0.00,70847.20,70847.20,13899.41,13899.41
no_shift,CPTY_A,2018-11-05,2.748207,90814.88,31482216.00,0.00,0.00,95970.74,95970.74,21344.85,21344.85
no_shift,CPTY_A,2019-02-05,3.000262,151631.89,30453116.00,0.00,0.00,161053.42,161053.42,33081.90,33081.90
no_shift,CPTY_A,2019-05-07,3.249577,222789.95,30334464.00,0.00,0.00,237820.18,237820.18,48789.89,48789.89
no_shift,CPTY_A,2019-08-05,3.496152,297968.94,29485380.00,0.00,0.00,319649.41,319649.41,67892.97,67892.97
no_shift,CPTY_A,2019-11-05,3.748207,369426.16,29698508.00,0.00,0.00,398316.35,398316.35,90112.88,90112.88
no_shift,CPTY_A,2020-02-05,4.000000,462531.56,28850092.00,0.00,0.00,501232.76,501232.76,115992.13,115992.13
no_shift,CPTY_A,2020-05-05,4.245902,516221.50,28687786.00,259685.53,0.00,562191.03,562191.03,141833.77,141833.77
no_shift,CPTY_A,2020-08-05,4.497268,636389.50,27934784.00,1631574.99,0.00,696575.78,696575.78,172840.00,172840.00
no_shift,CPTY_A,2020-11-05,4.748634,734613.38,28115990.00,2727798.37,0.00,808168.09,808168.09,206470.72,206470.72
no_shift,CPTY_A,2021-02-05,5.000262,872639.06,27383016.00,4917367.07,0.00,964883.87,964883.87,244636.33,244636.33
no_shift,CPTY_A,2021-05-05,5.244098,960720.06,27298778.00,6138306.33,0.00,1067488.24,1067488.24,282896.61,282896.61
no_shift,CPTY_A,2021-08-05,5.496152,1076842.50,26575198.00,6923937.26,0.00,1202585.52,1202585.52,325073.75,325073.75
no_shift,CPTY_A,2021-11-05,5.748207,1188836.00,26767488.00,7757058.45,0.00,1334391.44,1334391.44,369331.61,369331.61
no_shift,CPTY_A,2022-02-07,6.005741,1292360.38,26073470.00,8940977.59,0.00,1458109.72,1458109.72,416019.88,416019.88
no_shift,CPTY_A,2022-05-05,6.244098,1436882.13,26010428.00,10148934.67,0.00,1628942.72,1628942.72,462320.82,462320.82
no_shift,CPTY_A,2022-08-05,6.496152,1585263.63,25433458.00,11578904.89,0.00,1806274.23,1806274.23,514467.06,514467.06
no_shift,CPTY_A,2022-11-07,6.753687,1643401.13,25596812.00,12105475.03,0.00,1882223.01,1882223.01,566622.87,566622.87
no_shift,CPTY_A,2023-02-06,7.003002,1797448.88,24989606.00,13488600.83,0.00,2068986.55,2068986.55,620108.78,620108.78
no_shift,CPTY_A,2023-05-05,7.244098,1921410.25,24952672.00,14315821.70,0.00,2222404.96,2222404.96,673435.92,673435.92
no_shift,CPTY_A,2023-08-07,7.501632,2112756.00,24394722.00,16184082.04,0.00,2456392.28,2456392.28,734645.58,734645.58
no_shift,CPTY_A,2023-11-06,7.750947,2178631.25,24592708.00,16793611.91,0.00,2545691.57,2545691.57,792899.24,792899.24
no_shift,CPTY_A,2024-02-05,8.000000,2369743.75,24051574.00,18075876.47,0.00,2782896.55,2782896.55,854851.11,854851.11
no_shift,CPTY_A,2024-05-07,8.251366,2485977.00,24011546.00,19128355.30,0.00,2934203.09,2934203.09,918195.61,918195.61
no_shift,CPTY_A,2024-08-05,8.497268,2687816.25,23522982.00,20569328.06,0.00,3188175.87,3188175.87,983886.35,983886.35
no_shift,CPTY_A,2024-11-05,8.748634,2738647.50,23680236.00,21243278.25,0.00,3264947.80,3264947.80,1049425.91,1049425.91
no_shift,CPTY_A,2025-02-05,9.000262,2968270.50,23183416.00,22391101.07,0.00,3556648.68,3556648.68,1119522.51,1119522.51
no_shift,CPTY_A,2025-05-06,9.246837,3099355.00,23173096.00,23216093.36,0.00,3732145.95,3732145.95,1189190.49,1189190.49
no_shift,CPTY_A,2025-08-05,9.496152,3310205.25,22769402.00,24541813.95,0.00,4006046.01,4006046.01,1263145.13,1263145.13
no_shift,CPTY_A,2025-11-05,9.748207,3378787.00,22977856.00,24735187.14,0.00,4109787.86,4109787.86,1336749.43,1336749.43
no_shift,CPTY_A,2026-02-05,10.000262,966609.81,541421.69,3653310.52,0.00,1181700.33,4109787.86,1332841.44,1406643.36
no_shift,CPTY_A,2026-05-05,10.244098,869165.50,564620.44,3440067.28,0.00,1067786.67,4109787.86,1326532.46,1470985.08
no_shift,CPTY_A,2026-08-05,10.496152,845007.56,574433.13,3365892.53,0.00,1043374.31,4109787.86,1319732.70,1534353.34
no_shift,CPTY_A,2026-11-05,10.748207,754134.56,601969.81,3121185.23,0.00,935892.41,4109787.86,1310731.31,1594749.52
no_shift,CPTY_A,2027-02-05,11.000262,733271.63,612948.19,3064092.36,0.00,914617.41,4109787.86,1301654.94,1652377.92
no_shift,CPTY_A,2027-05-05,11.244098,798953.38,526868.25,3133648.59,0.00,1001433.02,4109787.86,1295144.44,1705668.46
no_shift,CPTY_A,2027-08-05,11.496152,777399.06,537557.50,3067479.19,0.00,979359.15,4109787.86,1288220.80,1758379.12
no_shift,CPTY_A,2027-11-05,11.748207,684320.25,561466.00,2812275.13,0.00,866472.68,4109787.86,1279172.30,1808828.00
no_shift,CPTY_A,2028-02-07,12.005464,662429.38,571049.69,2778194.92,0.00,843102.54,4109787.86,1269828.04,1858133.77
no_shift,CPTY_A,2028-05-05,12.245902,723983.31,483240.66,2829817.92,0.00,925915.34,4109787.86,1263075.63,1902342.95
no_shift,CPTY_A,2028-08-07,12.502732,702670.50,493874.13,2770792.38,0.00,903315.97,4109787.86,1255685.46,1947688.19
no_shift,CPTY_A,2028-11-06,12.751366,610611.50,516625.72,2512559.30,0.00,788908.38,4109787.86,1246583.96,1989846.13
no_shift,CPTY_A,2029-02-05,13.000262,588373.00,524749.19,2465347.35,0.00,763990.38,4109787.86,1237344.49,2030433.37
no_shift,CPTY_A,2029-05-08,13.252317,646299.44,437267.28,2515323.59,0.00,843463.76,4109787.86,1229853.00,2069982.02
no_shift,CPTY_A,2029-08-06,13.498892,622909.31,444002.63,2461884.02,0.00,816972.00,4109787.86,1222311.18,2107241.80
no_shift,CPTY_A,2029-11-05,13.748207,529275.25,464565.00,2187153.09,0.00,697649.93,4109787.86,1212796.78,2143556.71
no_shift,CPTY_A,2030-02-05,14.000262,506688.72,470742.19,2110680.39,0.00,671266.05,4109787.86,1203047.29,2178955.91
no_shift,CPTY_A,2030-05-07,14.249577,560496.44,382239.56,2162380.75,0.00,746276.72,4109787.86,1195055.49,2212738.35
no_shift,CPTY_A,2030-08-05,14.496152,535405.69,387691.75,2114929.29,0.00,716406.84,4109787.86,1186913.81,2245006.61
no_shift,CPTY_A,2030-11-05,14.748207,444641.72,407489.16,1866294.97,0.00,597976.94,4109787.86,1176848.57,2276876.72
no_shift,CPTY_A,2031-02-05,15.000262,423104.25,414027.56,1798791.10,0.00,571898.66,4109787.86,1166683.37,2307675.79
no_shift,CPTY_A,2031-05-06,15.246837,471253.03,324085.38,1838731.91,0.00,640140.90,4109787.86,1158168.01,2336819.96
no_shift,CPTY_A,2031-08-05,15.496152,447607.56,328846.22,1793063.55,0.00,611072.09,4109787.86,1149365.87,2365344.95
no_shift,CPTY_A,2031-11-05,15.748207,358520.56,346876.03,1511238.20,0.00,491933.72,4109787.86,1138843.47,2393265.28
no_shift,CPTY_A,2032-02-05,16.000000,338286.78,353562.34,1458854.45,0.00,466525.16,4109787.86,1128263.17,2420278.29
no_shift,CPTY_A,2032-05-05,16.245902,380409.31,262789.94,1476547.55,0.00,527218.82,4109787.86,1119165.62,2445851.08
no_shift,CPTY_A,2032-08-05,16.497268,358000.19,269280.09,1417981.18,0.00,498678.36,4109787.86,1109711.36,2471204.21
no_shift,CPTY_A,2032-11-05,16.748634,270087.16,286853.56,1148886.29,0.00,378127.89,4109787.86,1098731.64,2495796.33
no_shift,CPTY_A,2033-02-07,17.005741,250426.02,293643.75,1089563.85,0.00,352419.13,4109787.86,1087448.24,2520198.06
no_shift,CPTY_A,2033-05-05,17.244098,288778.78,200631.56,1115036.06,0.00,408341.37,4109787.86,1078061.30,2542170.13
no_shift,CPTY_A,2033-08-05,17.496152,266456.56,205918.48,1051785.07,0.00,378688.43,4109787.86,1067985.93,2564753.70
no_shift,CPTY_A,2033-11-07,17.753687,180130.25,223640.42,797499.77,0.00,257328.28,4109787.86,1056226.56,2587165.90
no_shift,CPTY_A,2034-02-06,18.003002,160718.03,230776.06,738689.95,0.00,230748.61,4109787.86,1044794.91,2608251.97
no_shift,CPTY_A,2034-05-05,18.244098,194391.81,137076.92,746563.66,0.00,280449.33,4109787.86,1034694.07,2628094.78
no_shift,CPTY_A,2034-08-07,18.501632,172868.84,141610.06,685499.32,0.00,250690.82,4109787.86,1023781.11,2648719.27
no_shift,CPTY_A,2034-11-06,18.750947,90356.74,160351.91,434720.44,0.00,131690.94,4109787.86,1011919.76,2668145.83
no_shift,CPTY_A,2035-02-05,19.000262,73631.79,168884.28,384158.02,0.00,107853.52,4109787.86,1000056.90,2687062.57
no_shift,CPTY_A,2035-05-08,19.252317,98713.56,70154.43,379322.15,0.00,145325.98,4109787.86,988866.61,2705689.15
no_shift,CPTY_A,2035-08-06,19.498892,77542.80,74135.05,321243.35,0.00,114724.88,4109787.86,977812.56,2723444.83
no_shift,CPTY_A,2035-11-05,19.748207,9108.24,106520.25,67282.97,0.00,13543.30,4109787.86,965638.96,2740946.99
no_shift,CPTY_A,2036-02-05,20.000000,2995.04,124589.11,20450.06,0.00,4475.99,4109787.86,953538.26,2758180.20
no_shift,CPTY_A,2036-05-06,20.248634,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
no_shift,CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,4109787.86,0.00,0.00
