#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,NotionalCurrency,Notional(Base),NettingSet,CounterParty
ois_CHF_2D_1D_6M,Swap,2016-08-10,0.510929,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_CHF_2D_1D_6Y,Swap,2022-02-10,6.013961,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_CHF_2D_1D_7M,Swap,2016-09-12,0.601093,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_CHF_2D_1D_7Y,Swap,2023-02-10,7.013961,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_CHF_2D_1D_8M,Swap,2016-10-12,0.683060,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_CHF_2D_1D_8Y,Swap,2024-02-12,8.019126,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_CHF_2D_1D_9M,Swap,2016-11-10,0.762295,0.000000,CHF,0.000000,EUR,1125046.00,CHF,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_10M,Swap,2016-12-12,0.849727,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_10Y,Swap,2026-02-10,10.013961,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_11M,Swap,2017-01-10,0.929029,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_12Y,Swap,2028-02-10,12.013661,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_15Y,Swap,2031-02-11,15.016700,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_1M,Swap,2016-03-10,0.092896,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_1W,Swap,2016-02-17,0.032787,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_1Y,Swap,2017-02-10,1.013961,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_1Y3M,Swap,2017-05-10,1.257796,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_1Y6M,Swap,2017-08-10,1.509851,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_1Y9M,Swap,2017-11-10,1.761906,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_20Y,Swap,2036-02-12,20.019126,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_25Y,Swap,2041-02-12,25.019440,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_2M,Swap,2016-04-12,0.183060,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_2W,Swap,2016-02-24,0.051913,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_2Y,Swap,2018-02-12,2.019440,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_30Y,Swap,2046-02-12,30.019440,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_3M,Swap,2016-05-10,0.259563,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_3Y,Swap,2019-02-12,3.019440,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_4M,Swap,2016-06-10,0.344262,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_4Y,Swap,2020-02-11,4.016393,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_5M,Swap,2016-07-12,0.431694,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_5Y,Swap,2021-02-10,5.013961,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_6M,Swap,2016-08-10,0.510929,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_6Y,Swap,2022-02-10,6.013961,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_7M,Swap,2016-09-12,0.601093,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_7Y,Swap,2023-02-10,7.013961,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_8M,Swap,2016-10-11,0.680328,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_8Y,Swap,2024-02-12,8.019126,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_9M,Swap,2016-11-10,0.762295,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_EUR_2D_1D_9Y,Swap,2025-02-11,9.016700,0.000000,EUR,0.000000,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_10M,Swap,2016-12-05,0.830601,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_10Y,Swap,2026-02-05,10.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_11M,Swap,2017-01-05,0.915330,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_12M,Swap,2017-02-06,1.003002,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_15Y,Swap,2031-02-05,15.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_1M,Swap,2016-03-07,0.084699,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_1W,Swap,2016-02-12,0.019126,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_20Y,Swap,2036-02-05,20.000000,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_25Y,Swap,2041-02-05,25.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_2M,Swap,2016-04-05,0.163934,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_2W,Swap,2016-02-19,0.038251,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_2Y,Swap,2018-02-05,2.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_30Y,Swap,2046-02-05,30.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_3M,Swap,2016-05-05,0.245902,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_3Y,Swap,2019-02-05,3.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_40Y,Swap,2056-02-07,40.005464,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_4M,Swap,2016-06-06,0.333333,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_4Y,Swap,2020-02-05,4.000000,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_50Y,Swap,2066-02-05,50.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_5M,Swap,2016-07-05,0.412568,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_5Y,Swap,2021-02-05,5.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_6M,Swap,2016-08-05,0.497268,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_6Y,Swap,2022-02-07,6.005741,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_7M,Swap,2016-09-05,0.581967,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_7Y,Swap,2023-02-06,7.003002,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_8M,Swap,2016-10-05,0.663934,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_8Y,Swap,2024-02-05,8.000000,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_9M,Swap,2016-11-07,0.754098,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_GBP_0D_1D_9Y,Swap,2025-02-05,9.000262,0.000000,GBP,0.000000,EUR,811938.00,GBP,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_10Y,Swap,2026-02-10,10.013961,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_12Y,Swap,2028-02-10,12.013661,0.000006,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_15Y,Swap,2031-02-12,15.019440,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_1M,Swap,2016-03-10,0.092896,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_1Y,Swap,2017-02-10,1.013961,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_1Y6M,Swap,2017-08-10,1.509851,-0.000001,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_20Y,Swap,2036-02-13,20.021858,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_25Y,Swap,2041-02-13,25.022180,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_2M,Swap,2016-04-12,0.183060,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_2Y,Swap,2018-02-13,2.022180,-0.000002,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_30Y,Swap,2046-02-13,30.022180,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_3M,Swap,2016-05-10,0.259563,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_3Y,Swap,2019-02-13,3.022180,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_4M,Swap,2016-06-10,0.344262,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_4Y,Swap,2020-02-12,4.019126,0.000001,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_5M,Swap,2016-07-12,0.431694,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_5Y,Swap,2021-02-10,5.013961,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_6M,Swap,2016-08-10,0.510929,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_7Y,Swap,2023-02-10,7.013961,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_JPY_2D_1D_9M,Swap,2016-11-10,0.762295,0.000000,JPY,0.000000,EUR,128150460.00,JPY,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_10Y,Swap,2026-02-11,10.016700,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_12Y,Swap,2028-02-11,12.016393,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_15Y,Swap,2031-02-12,15.019440,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_1M,Swap,2016-03-11,0.095628,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_1Y,Swap,2017-02-13,1.022180,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_1Y3M,Swap,2017-05-11,1.260536,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_1Y6M,Swap,2017-08-11,1.512591,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_1Y9M,Swap,2017-11-13,1.770125,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_20Y,Swap,2036-02-13,20.021858,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_25Y,Swap,2041-02-13,25.022180,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_2Y,Swap,2018-02-13,2.022180,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_30Y,Swap,2046-02-13,30.022180,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_3M,Swap,2016-05-11,0.262295,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_3Y,Swap,2019-02-13,3.022180,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_4Y,Swap,2020-02-12,4.019126,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_5Y,Swap,2021-02-11,5.016700,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_6M,Swap,2016-08-11,0.513661,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_7Y,Swap,2023-02-13,7.022180,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
ois_USD_2D_1D_9M,Swap,2016-11-14,0.773224,0.000000,USD,0.000000,EUR,1132337.00,USD,1000000.00,CPTY_A,CPTY_A
