#Date,Scenario,Numeraire,DiscountCurve/EUR/0,DiscountCurve/EUR/1,DiscountCurve/EUR/2,DiscountCurve/EUR/3,DiscountCurve/EUR/4,DiscountCurve/EUR/5,DiscountCurve/USD/0,DiscountCurve/USD/1,DiscountCurve/USD/2,DiscountCurve/USD/3,DiscountCurve/USD/4,DiscountCurve/USD/5,IndexCurve/EUR-EONIA/0,IndexCurve/EUR-EONIA/1,IndexCurve/EUR-EONIA/2,IndexCurve/EUR-EONIA/3,IndexCurve/EUR-EONIA/4,IndexCurve/EUR-EONIA/5,IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-6M/0,IndexCurve/EUR-EURIBOR-6M/1,IndexCurve/EUR-EURIBOR-6M/2,IndexCurve/EUR-EURIBOR-6M/3,IndexCurve/EUR-EURIBOR-6M/4,IndexCurve/EUR-EURIBOR-6M/5,IndexCurve/USD-LIBOR-3M/0,IndexCurve/USD-LIBOR-3M/1,IndexCurve/USD-LIBOR-3M/2,IndexCurve/USD-LIBOR-3M/3,IndexCurve/USD-LIBOR-3M/4,IndexCurve/USD-LIBOR-3M/5,IndexCurve/USD-LIBOR-6M/0,IndexCurve/USD-LIBOR-6M/1,IndexCurve/USD-LIBOR-6M/2,IndexCurve/USD-LIBOR-6M/3,IndexCurve/USD-LIBOR-6M/4,IndexCurve/USD-LIBOR-6M/5,FXSpot/USDEUR/0
2017-11-06,1,1.04315632,0.98089701,0.96207981,0.94353389,0.90748970,0.87262927,0.82263824,0.96034971,0.92161893,0.88473613,0.81709721,0.76055141,0.68612648,0.98089701,0.96207981,0.94353389,0.90748970,0.87262927,0.82263824,1.00363822,1.00354654,1.00103781,0.98793880,0.96385035,0.91843956,0.98116780,0.96260925,0.94435062,0.90878540,0.87438119,0.82498584,0.98825682,0.97426856,0.95806953,0.92098096,0.87979739,0.81435958,0.99078327,0.97781840,0.96251455,0.92684194,0.88809128,0.82546958,0.84697112
2017-11-20,1,1.04408366,0.98090678,0.96210263,0.94356846,0.90754378,0.87269815,0.82272122,0.96035740,0.92158477,0.88472923,0.81709335,0.76064880,0.68620420,0.98090678,0.96210263,0.94356846,0.90754378,0.87269815,0.82272122,1.00334007,1.00318023,1.00059187,0.98731536,0.96312890,0.91763087,0.98117608,0.96263066,0.94438578,0.90883819,0.87444946,0.82506782,0.98816632,0.97408153,0.95778831,0.92057727,0.87924127,0.81372489,0.99046735,0.97741221,0.96201091,0.92619645,0.88737128,0.82464955,0.84604286
2018-02-05,1,1.04916962,0.98095331,0.96221991,0.94374932,0.90783005,0.87306404,0.82316236,0.96039767,0.92139302,0.88468561,0.81706341,0.76117330,0.68661717,0.98095331,0.96221991,0.94374932,0.90783005,0.87306404,0.82316236,1.00170057,1.00116540,0.99813896,0.98388724,0.95916207,0.91318421,0.98122040,0.96274603,0.94457563,0.90912286,0.87481730,0.82550839,0.98766662,0.97304939,0.95623692,0.91835034,0.87617579,0.81022563,0.98872945,0.97517699,0.95923947,0.92264440,0.88340849,0.82013645,0.84093838
2018-02-20,1,1.05016245,0.98096541,0.96224554,0.94378705,0.90788779,0.87313677,0.82324912,0.96037243,0.92137302,0.88469500,0.81716831,0.76127441,0.68670541,0.98096541,0.96224554,0.94378705,0.90788779,0.87313677,0.82324912,1.00157399,1.00095134,0.99782280,0.98332515,0.95851679,0.91252275,0.98123365,0.96277423,0.94461503,0.90918222,0.87489183,0.82559679,0.98757744,0.97285196,0.95593327,0.91793963,0.87563457,0.80960995,0.98857838,0.97491541,0.95888078,0.92217163,0.88282581,0.81946123,0.83993211
2018-05-07,1,1.05520070,0.98104002,0.96233661,0.94398867,0.90818817,0.87351054,0.82364643,0.96014933,0.92121714,0.88476885,0.81788975,0.76176063,0.68706112,0.98104002,0.96233661,0.94398867,0.90818817,0.87351054,0.82364643,1.00120583,1.00013932,0.99651625,0.98066991,0.95540510,0.90950013,0.98130849,0.96287725,0.94481688,0.90948652,0.87526981,0.82599905,0.98705147,0.97176628,0.95438589,0.91588669,0.87296164,0.80650676,0.98807239,0.97381688,0.95738983,0.92016380,0.88016910,0.81630958,0.83487099
2018-05-21,1,1.05612742,0.98105355,0.96236231,0.94402517,0.90824249,0.87357802,0.82372595,0.96010793,0.92120665,0.88478160,0.81802141,0.76184852,0.68713623,0.98105355,0.96236231,0.94402517,0.90824249,0.87357802,0.82372595,1.00113780,0.99999088,0.99627507,0.98018045,0.95483148,0.90895022,0.98132206,0.96290500,0.94485342,0.90954155,0.87533806,0.82607937,0.98695429,0.97157430,0.95410020,0.91550755,0.87246819,0.80594481,0.98797890,0.97362208,0.95711451,0.91979294,0.87967860,0.81573844,0.83393982
2018-08-06,1,1.06121682,0.98112668,0.96250128,0.94422236,0.90853551,0.87394150,0.82415300,0.95987855,0.92114566,0.88484702,0.81873860,0.76232260,0.68753723,0.98112668,0.96250128,0.94422236,0.90853551,0.87394150,0.82415300,1.00076243,0.99917229,0.99494587,0.97748662,0.95167426,0.90592014,0.98139542,0.96305522,0.94505084,0.90983853,0.87570577,0.82651084,0.98641825,0.97051562,0.95252535,0.91341695,0.86974835,0.80284677,0.98746306,0.97254794,0.95559658,0.91774769,0.87697482,0.81258985,0.82882467
2018-08-20,1,1.06214081,0.98113975,0.96252611,0.94425757,0.90858775,0.87400619,0.82422877,0.95983654,0.92113397,0.88485805,0.81886774,0.76240710,0.68760794,0.98113975,0.96252611,0.94425757,0.90858775,0.87400619,0.82422877,1.00069397,0.99902307,0.99470371,0.97699650,0.95109982,0.90536822,0.98140854,0.96308209,0.94508608,0.90989149,0.87577124,0.82658741,0.98632050,0.97032263,0.95223836,0.91303587,0.86925277,0.80228217,0.98736898,0.97235213,0.95531992,0.91737484,0.87648213,0.81201606,0.82789580
2018-11-05,1,1.06721540,0.98121041,0.96266023,0.94444763,0.90886938,0.87435435,0.82463521,0.95960381,0.92106641,0.88491401,0.81957107,0.76286249,0.68798470,0.98121041,0.96266023,0.94444763,0.90886938,0.87435435,0.82463521,1.00031625,0.99820022,0.99336906,0.97429909,0.94793814,0.90232725,0.98147942,0.96322746,0.94527637,0.91017706,0.87612361,0.82699821,0.98578129,0.96925840,0.95065642,0.91093469,0.86652134,0.79916973,0.98684995,0.97127246,0.95379464,0.91531866,0.87376638,0.80885301,0.82279334
2018-11-19,1,1.06813673,0.98122303,0.96268417,0.94448154,0.90891955,0.87441626,0.82470723,0.95956119,0.92105353,0.88492333,0.81969768,0.76294359,0.68805099,0.98122303,0.96268417,0.94448154,0.90891955,0.87441626,0.82470723,1.00024735,0.99805023,0.99312590,0.97380833,0.94736290,0.90177336,0.98149209,0.96325345,0.94531032,0.91022795,0.87618628,0.82707101,0.98568296,0.96906440,0.95036815,0.91055170,0.86602368,0.79860254,0.98675529,0.97107566,0.95351665,0.91494383,0.87327153,0.80827662,0.82186678
2019-02-05,1,1.07326258,0.98129208,0.96281509,0.94466681,0.90919323,0.87475333,0.82509791,0.95932202,0.92097841,0.88497038,0.82039599,0.76338582,0.68840790,0.98129208,0.96281509,0.94466681,0.90919323,0.87475333,0.82509791,0.99986232,0.99721236,0.99176840,0.97107234,0.94415577,0.89868202,0.98156137,0.96339576,0.94549580,0.91050560,0.87652758,0.82746605,0.98513353,0.96798073,0.94875850,0.90841257,0.86324517,0.79543534,0.98622627,0.96997636,0.95196412,0.91284994,0.87050852,0.80505810,0.81671103
2019-02-19,1,1.07418133,0.98130427,0.96283814,0.94469942,0.90924133,0.87481243,0.82516614,0.95932419,0.92100853,0.88499548,0.82053629,0.76352321,0.68848335,0.98130427,0.96283814,0.94469942,0.90924133,0.87481243,0.82516614,0.99977967,0.99703299,0.99149758,0.97065293,0.94362595,0.89816815,0.98157489,0.96341940,0.94552843,0.91055437,0.87658697,0.82753504,0.98502953,0.96777455,0.94850395,0.90801874,0.86277084,0.79490647,0.98611978,0.96977511,0.95168881,0.91248670,0.87003843,0.80451876,0.81572261
2019-05-06,1,1.07916211,0.98131863,0.96296098,0.94487297,0.90944928,0.87512586,0.82552645,0.95938454,0.92129950,0.88519849,0.82127673,0.76441872,0.68893668,0.98131863,0.96296098,0.94487297,0.90944928,0.87512586,0.82552645,0.99933200,0.99608368,0.99005506,0.96858369,0.94093039,0.89554296,0.98160117,0.96354217,0.94570199,0.91076643,0.87690090,0.82789937,0.98445434,0.96672294,0.94728686,0.90588272,0.86032902,0.79219364,0.98551281,0.96876315,0.95028833,0.91056705,0.86761982,0.80174392,0.81030047
2019-05-20,1,1.08007840,0.98133042,0.96298318,0.94490430,0.90949536,0.87518222,0.82559096,0.95941499,0.92135252,0.88523505,0.82142670,0.76458209,0.68901802,0.98133042,0.96298318,0.94490430,0.90949536,0.87518222,0.82559096,0.99925066,0.99590845,0.98978889,0.96820772,0.94043318,0.89505817,0.98161499,0.96356434,0.94573332,0.91081316,0.87695735,0.82796461,0.98435676,0.96652872,0.94706192,0.90549976,0.85987804,0.79169238,0.98540893,0.96857623,0.95002966,0.91022285,0.86717307,0.80123124,0.80930339
2019-08-05,1,1.08511137,0.98139400,0.96310280,0.94507304,0.90974313,0.87548448,0.82593540,0.95958076,0.92164091,0.88543137,0.82224470,0.76547166,0.68945323,0.98139400,0.96310280,0.94507304,0.90974313,0.87548448,0.82593540,0.99880212,0.99494273,0.98832246,0.96613640,0.93769491,0.89238523,0.98168977,0.96368388,0.94590205,0.91106442,0.87726008,0.82831307,0.98381854,0.96545780,0.94582064,0.90338836,0.85739116,0.78892708,0.98483601,0.96754536,0.94860315,0.90832399,0.86470929,0.79840315,0.80382907
2019-08-19,1,1.08602526,0.98140534,0.96312411,0.94510307,0.90978714,0.87553804,0.82599615,0.95961059,0.92169275,0.88546621,0.82239218,0.76563177,0.68953016,0.98140534,0.96312411,0.94510307,0.90978714,0.87553804,0.82599615,0.99872035,0.99476679,0.98805539,0.96575916,0.93719639,0.89189805,0.98170314,0.96370518,0.94593208,0.91110906,0.87731372,0.82837454,0.98372039,0.96526259,0.94559421,0.90300353,0.85693783,0.78842278,0.98473156,0.96735742,0.94834309,0.90797770,0.86426012,0.79788744,0.80283549
2019-11-05,1,1.09111043,0.98146722,0.96324033,0.94526673,0.91002647,0.87582855,0.82632393,0.95977505,0.92197829,0.88565549,0.82320685,0.76651467,0.68994631,0.98146722,0.96324033,0.94526673,0.91002647,0.87582855,0.82632393,0.99826365,0.99378453,0.98656489,0.96365384,0.93441529,0.88917708,0.98177637,0.96382131,0.94609572,0.91135191,0.87760467,0.82870633,0.98317195,0.96417219,0.94432849,0.90085428,0.85440560,0.78560467,0.98414803,0.96630746,0.94689032,0.90604251,0.86175088,0.79500578,0.79730973
2019-11-19,1,1.09202199,0.98147810,0.96326075,0.94529545,0.91006838,0.87587927,0.82638085,0.95980426,0.92202894,0.88568860,0.82335180,0.76667148,0.69001877,0.98147810,0.96326075,0.94529545,0.91006838,0.87587927,0.82638085,0.99818147,0.99360786,0.98629692,0.96327533,0.93391548,0.88868751,0.98178928,0.96384171,0.94612444,0.91139444,0.87765548,0.82876397,0.98307322,0.96397597,0.94410056,0.90046758,0.85394993,0.78509735,0.98404300,0.96611850,0.94662887,0.90569412,0.86129930,0.79448706,0.79631970
2020-02-05,1,1.09709446,0.98153744,0.96337199,0.94545178,0.91029598,0.87615399,0.82668736,0.95996524,0.92230785,0.88586822,0.82415237,0.76753597,0.69041001,0.98153744,0.96337199,0.94545178,0.91029598,0.87615399,0.82668736,0.99772242,0.99262159,0.98480142,0.96116297,0.93112722,0.88595337,0.98185996,0.96395287,0.94628076,0.91162555,0.87793061,0.82907442,0.98252155,0.96287999,0.94282651,0.89830796,0.85140478,0.78226257,0.98345628,0.96506284,0.94516838,0.90374729,0.85877671,0.79158879,0.79081374
2020-02-19,1,1.09800392,0.98154786,0.96339153,0.94547921,0.91033579,0.87620194,0.82674054,0.95999443,0.92233180,0.88598991,0.82427143,0.76766712,0.69045676,0.98154786,0.96339153,0.94547921,0.91033579,0.87620194,0.82674054,0.99762450,0.99243077,0.98446846,0.96074382,0.93068208,0.88551471,0.98186964,0.96397110,0.94630739,0.91166481,0.87797746,0.82912720,0.98241595,0.96272316,0.94261028,0.89795794,0.85099362,0.78179401,0.98335838,0.96488780,0.94495085,0.90341566,0.85837344,0.79111253,0.78986116
2020-05-05,1,1.10293521,0.98165313,0.96354444,0.94567321,0.91059348,0.87650074,0.82706316,0.96023533,0.92248372,0.88690939,0.82492471,0.76837981,0.69070899,0.98165313,0.96354444,0.94567321,0.91059348,0.87650074,0.82706316,0.99712294,0.99143533,0.98260374,0.95838859,0.92846990,0.88332718,0.98196301,0.96411239,0.94649360,0.91191530,0.87826619,0.82944376,0.98192872,0.96205807,0.94156551,0.89623483,0.84896381,0.77943635,0.98294317,0.96407174,0.94396879,0.90173029,0.85639534,0.78872298,0.78476313
2020-05-19,1,1.10384257,0.98166307,0.96356307,0.94569933,0.91063119,0.87654589,0.82711259,0.96026007,0.92249239,0.88706200,0.82502861,0.76849589,0.69074073,0.98166307,0.96356307,0.94569933,0.91063119,0.87654589,0.82711259,0.99702779,0.99124768,0.98225374,0.95794662,0.92805401,0.88291524,0.98197090,0.96412901,0.94651841,0.91195180,0.87830960,0.82949216,0.98182873,0.96192482,0.94136144,0.89590449,0.84857668,0.77898893,0.98285708,0.96391078,0.94377684,0.90140735,0.85601816,0.78826991,0.78382540
2020-08-05,1,1.10889217,0.98171719,0.96366436,0.94584116,0.91083536,0.87678957,0.82737726,0.96039616,0.92253729,0.88790773,0.82560002,0.76913286,0.69090468,0.98171719,0.96366436,0.94584116,0.91083536,0.87678957,0.82737726,0.99649651,0.99020026,0.98030218,0.95548170,0.92573194,0.88061226,0.98201355,0.96421909,0.94665296,0.91214925,0.87854349,0.82975109,0.98126995,0.96117916,0.94021999,0.89405788,0.84641194,0.77648637,0.98237571,0.96301088,0.94270284,0.89960184,0.85390861,0.78573572,0.77860880
2020-08-19,1,1.10979751,0.98172668,0.96368210,0.94586596,0.91087095,0.87683189,0.82742285,0.96042026,0.92254473,0.88805872,0.82570124,0.76924544,0.69093179,0.98172668,0.96368210,0.94586596,0.91087095,0.87683189,0.82742285,0.99640095,0.99001191,0.97995162,0.95503884,0.92531427,0.88019749,0.98202098,0.96423481,0.94667646,0.91218363,0.87858405,0.82979565,0.98116936,0.96104474,0.94001431,0.89372534,0.84602200,0.77603544,0.98228901,0.96284881,0.94250925,0.89927665,0.85352852,0.78527910,0.77767390
2020-11-05,1,1.11483612,0.98177826,0.96377841,0.94600046,0.91106336,0.87705971,0.82766615,0.96055278,0.92258274,0.88889544,0.82625766,0.76986289,0.69106994,0.98177826,0.96377841,0.94600046,0.91106336,0.87705971,0.82766615,0.99586742,0.98896067,0.97799703,0.95256906,0.92298229,0.87787883,0.98206109,0.96431989,0.94680367,0.91236930,0.87880205,0.83003314,0.98060729,0.96029258,0.93886397,0.89186654,0.84384169,0.77351343,0.98180424,0.96194272,0.94142613,0.89745863,0.85140283,0.78272526,0.77247311
2020-11-19,1,1.11573954,0.98178729,0.96379524,0.94602394,0.91109684,0.87709918,0.82770790,0.96057625,0.92258894,0.88904481,0.82635619,0.76997195,0.69109242,0.98178729,0.96379524,0.94602394,0.91109684,0.87709918,0.82770790,0.99577145,0.98877164,0.97764593,0.95212533,0.92256285,0.87746126,0.98206806,0.96433472,0.94682584,0.91240156,0.87883975,0.83007384,0.98050611,0.96015700,0.93865670,0.89153183,0.84344897,0.77305904,0.98171693,0.96177953,0.94123091,0.89713120,0.85101985,0.78226513,0.77154106
2021-02-05,1,1.12076779,0.98183632,0.96388657,0.94615110,0.91127748,0.87731115,0.82792980,0.96070520,0.92262005,0.88987249,0.82689759,0.77056982,0.69120475,0.98183632,0.96388657,0.94615110,0.91127748,0.87731115,0.82792980,0.99523568,0.98771659,0.97568835,0.94965076,0.92022110,0.87512709,0.98210562,0.96441481,0.94694571,0.91257543,0.87904186,0.83028987,0.97994076,0.95939836,0.93749751,0.88966096,0.84125328,0.77051790,0.98122879,0.96086727,0.94013872,0.89530078,0.84887819,0.77969194,0.76635612
2021-02-19,1,1.12166941,0.98184490,0.96390251,0.94617328,0.91130886,0.87734778,0.82796771,0.96070093,0.92271873,0.88999514,0.82701842,0.77065364,0.69117516,0.98184490,0.96390251,0.94617328,0.91130886,0.87734778,0.82796771,0.99514109,0.98747772,0.97543703,0.94927989,0.91985176,0.87483504,0.98211361,0.96443066,0.94696798,0.91260649,0.87907847,0.83032781,0.97988646,0.95928143,0.93729026,0.88936054,0.84090296,0.77010161,0.98114849,0.96074176,0.93995919,0.89500198,0.84851959,0.77927170,0.76550271
2021-05-05,1,1.12649509,0.98188964,0.96398560,0.94624062,0.91147150,0.87749073,0.82816078,0.96061839,0.92344531,0.89050516,0.82771247,0.77097113,0.69087970,0.98188964,0.96398560,0.94624062,0.91147150,0.87749073,0.82816078,0.99463713,0.98609150,0.97427278,0.94744751,0.91793722,0.87358794,0.98215837,0.96451739,0.94703945,0.91276937,0.87922567,0.83052329,0.97969567,0.95869438,0.93611344,0.88782311,0.83904862,0.76794488,0.98073304,0.96014943,0.93896998,0.89346122,0.84658412,0.77710520,0.76098124
2021-05-19,1,1.12739508,0.98189777,0.96400068,0.94626157,0.91150084,0.87752461,0.82819497,0.96060267,0.92358040,0.89061607,0.82784074,0.77104272,0.69082232,0.98189777,0.96400068,0.94626157,0.91150084,0.87752461,0.82819497,0.99454286,0.98583251,0.97406061,0.94710479,0.91758660,0.87335338,0.98216650,0.96453315,0.94706103,0.91279875,0.87926022,0.83055792,0.97965974,0.95858421,0.93590524,0.88753498,0.83871334,0.76754047,0.98065519,0.96003828,0.93879570,0.89317245,0.84623342,0.77669894,0.76013800
2021-08-05,1,1.13240490,0.98194181,0.96408218,0.94637458,0.91165839,0.87770542,0.82837468,0.96051330,0.92432996,0.89122920,0.82854804,0.77143162,0.69048981,0.98194181,0.96408218,0.94637458,0.91165839,0.87770542,0.82837468,0.99401652,0.98438827,0.97287555,0.94519149,0.91562729,0.87203637,0.98221054,0.96461844,0.94717759,0.91295653,0.87944478,0.83074007,0.97945777,0.95796708,0.93474093,0.88592309,0.83683687,0.76527690,0.98021975,0.95941566,0.93782006,0.89155699,0.84427115,0.77442486,0.75544436
2021-08-19,1,1.13330333,0.98194948,0.96409636,0.94639420,0.91168562,0.87773644,0.82840501,0.96049694,0.92446394,0.89133840,0.82867366,0.77149963,0.69042782,0.98194948,0.96409636,0.94639420,0.91168562,0.87773644,0.82840501,0.99392185,0.98412881,0.97266232,0.94484739,0.91527457,0.87179817,0.98221822,0.96463330,0.94719785,0.91298379,0.87947648,0.83077084,0.97942119,0.95785571,0.93453116,0.88563261,0.83649855,0.76486876,0.98014128,0.95930330,0.93764411,0.89126585,0.84391745,0.77401480,0.75460271
2021-11-05,1,1.13830479,0.98199097,0.96417287,0.94649986,0.91183137,0.87790135,0.82856327,0.96040399,0.92520730,0.89194202,0.82936616,0.77186854,0.69006970,0.98199097,0.96417287,0.94649986,0.91183137,0.87790135,0.82856327,0.99339326,0.98268196,0.97147139,0.94292641,0.91330359,0.87046092,0.98225972,0.96471360,0.94730705,0.91312976,0.87964510,0.83093148,0.97921560,0.95723189,0.93335808,0.88400765,0.83460518,0.76258456,0.97970240,0.95867399,0.93665916,0.88963720,0.84193850,0.77171972,0.74991800
