#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
848,8436559.750000,1554039.809817,0.000000,1787785.367552,1811162.637582,-106915.059536,1814981.645253
849,8439710.250000,1553940.590779,0.000000,1787785.367552,1811162.637582,-316821.336511,1814981.645253
850,8453570.000000,1553504.028913,0.000000,1787785.367552,1811162.637582,268456.930465,1814981.645253
851,8465450.500000,1553129.712853,0.000000,1787785.367552,1811162.637582,-805820.878800,1814981.645253
852,8496499.937500,1552151.019439,0.000000,1787785.367552,1811162.637582,465792.829376,1814981.645253
853,8511104.125000,1551690.474873,0.000000,1787785.367552,1811162.637582,-815138.849751,1814981.645253
854,8534652.187500,1550947.596252,0.000000,1787785.367552,1811162.637582,288269.729435,1814981.645253
855,8556742.812500,1550250.372280,0.000000,1787785.367552,1811162.637582,-372249.609742,1814981.645253
856,8593206.250000,1549098.827329,0.000000,1787785.367552,1811162.637582,101115.956828,1814981.645253
857,8636059.750000,1547744.383879,0.000000,1787785.367552,1811162.637582,-766998.451028,1814981.645253
858,8686463.953125,1546149.771620,0.000000,1787785.367552,1811162.637582,390061.488043,1814981.645253
859,8718601.500000,1545132.193171,0.000000,1787785.367552,1811162.637582,-1451189.527671,1814981.645253
860,8793805.730469,1542748.361548,0.000000,1787785.367552,1811162.637582,667073.967647,1814981.645253
861,8795579.425781,1542692.094304,0.000000,1787785.367552,1811162.637582,592310.229804,1814981.645253
862,8927402.500000,1538504.488186,0.000000,1787785.367552,1811162.637582,830135.928547,1814981.645253
863,8939722.156250,1538112.548765,0.000000,1787785.367552,1811162.637582,-488965.103953,1814981.645253
864,8963389.500000,1537359.311915,0.000000,1787785.367552,1811162.637582,-724365.101519,1814981.645253
865,8986709.500000,1536616.768485,0.000000,1787785.367552,1811162.637582,-95683.382453,1814981.645253
866,9006011.000000,1536001.908553,0.000000,1787785.367552,1811162.637582,-272508.572430,1814981.645253
867,9037556.328125,1534996.484530,0.000000,1787785.367552,1811162.637582,628367.158055,1814981.645253
868,9086843.328125,1533424.271939,0.000000,1787785.367552,1811162.637582,-484958.859890,1814981.645253
869,9131167.500000,1532008.991311,0.000000,1787785.367552,1811162.637582,-471540.898609,1814981.645253
870,9186275.062500,1530247.569273,#N/A,1787785.367552,1811162.637582,-398077.867690,1814981.645253
871,9198044.500000,1529871.115865,0.000000,1787785.367552,1811162.637582,-2155298.099496,1814981.645253
872,9211975.750000,1529425.395670,0.000000,1787785.367552,1811162.637582,-82212.655843,1814981.645253
873,9258211.216309,1527945.193774,0.000000,1787785.367552,1811162.637582,-336963.053174,1814981.645253
874,9264821.250000,1527733.460169,0.000000,1787785.367552,1811162.637582,1130279.880963,1814981.645253
875,9265759.062500,1527703.417640,0.000000,1787785.367552,1811162.637582,196965.003020,1814981.645253
876,9337416.000000,1525406.160293,0.000000,1787785.367552,1811162.637582,-699449.152614,1814981.645253
877,9355238.000000,1524834.265471,0.000000,1787785.367552,1811162.637582,-270363.474624,1814981.645253
878,9417371.500000,1522838.767716,0.000000,1787785.367552,1811162.637582,-690394.924656,1814981.645253
879,9452339.625000,1521714.570368,0.000000,1787785.367552,1811162.637582,75161.595488,1814981.645253
880,9466521.000000,1521258.413684,0.000000,1787785.367552,1811162.637582,-50974.527454,1814981.645253
881,9525829.500000,1519349.218385,0.000000,1787785.367552,1811162.637582,163779.758537,1814981.645253
882,9587641.750000,1517356.868587,0.000000,1787785.367552,1811162.637582,105333.861858,1814981.645253
883,9590337.000000,1517269.935007,0.000000,1787785.367552,1811162.637582,159722.937933,1814981.645253
884,9642631.468750,1515582.223107,0.000000,1787785.367552,1811162.637582,-297197.246682,1814981.645253
885,9680067.000000,1514372.902087,0.025703,1787785.367552,1811162.637582,733745.474429,1814981.645253
886,9804126.375000,1510358.354667,0.000000,1787785.367552,1811162.637582,662065.645474,1814981.645253
887,9808785.000000,1510207.394190,0.000000,1787785.367552,1811162.637582,-682852.898511,1814981.645253
888,9873945.593750,1508094.313014,0.000000,1787785.367552,1811162.637582,170372.906895,1814981.645253
889,9880324.000000,1507887.309708,0.000000,1787785.367552,1811162.637582,-389705.528211,1814981.645253
890,9928168.937500,1506333.654292,0.000000,1787785.367552,1811162.637582,566630.042424,1814981.645253
891,9933539.625000,1506159.153396,#N/A,1787785.367552,1811162.637582,415635.279785,1814981.645253
892,10005362.687500,1503823.578962,0.000000,1787785.367552,1811162.637582,-215006.992368,1814981.645253
893,10010169.218750,1503667.148520,0.000000,1787785.367552,1811162.637582,-317484.913016,1814981.645253
894,10033744.281250,1502899.653100,0.000000,1787785.367552,1811162.637582,-253866.952902,1814981.645253
895,10056605.312500,1502155.028747,0.000000,1787785.367552,1811162.637582,-314922.160212,1814981.645253
896,10072390.750000,1501640.653534,0.000000,1787785.367552,1811162.637582,17494.451356,1814981.645253
897,10119532.875000,1500103.457394,0.000000,1787785.367552,1811162.637582,-345623.423803,1814981.645253
898,10120516.265625,1500071.374518,0.000000,1787785.367552,1811162.637582,79571.210245,1814981.645253
899,10127879.500000,1499831.129007,0.000000,1787785.367552,1811162.637582,506656.499286,1814981.645253
900,10238173.250000,1496227.879483,0.000000,1787785.367552,1811162.637582,630225.592293,1814981.645253
901,10265674.000000,1495328.089398,0.000000,1787785.367552,1811162.637582,-381559.860888,1814981.645253
902,10380862.375000,1491553.371835,0.000000,1787785.367552,1811162.637582,-533445.585310,1814981.645253
903,10451107.968750,1489246.730699,0.000000,1787785.367552,1811162.637582,126099.849343,1814981.645253
904,10563381.500000,1485552.589371,0.000000,1787785.367552,1811162.637582,-522196.021556,1814981.645253
905,10656772.250000,1482472.735874,0.000000,1787785.367552,1811162.637582,-40438.832614,1814981.645253
906,10728797.625000,1480093.095569,0.025703,1787785.367552,1811162.637582,-996098.811532,1814981.645253
907,10823709.687500,1476951.448885,0.000000,1787785.367552,1811162.637582,393557.354601,1814981.645253
908,10851404.750000,1476033.465292,0.000000,1787785.367552,1811162.637582,-137747.896106,1814981.645253
909,10852141.343750,1476009.042281,0.000000,1787785.367552,1811162.637582,-624682.220318,1814981.645253
910,10853591.750000,1475960.950426,0.000000,1787785.367552,1811162.637582,-843064.701482,1814981.645253
911,10860100.968750,1475745.101666,0.000000,1787785.367552,1811162.637582,645853.285183,1814981.645253
912,11108503.500000,1467484.233123,0.000000,1787785.367552,1811162.637582,64709.397718,1814981.645253
913,11126477.000000,1466884.701994,0.000000,1787785.367552,1811162.637582,261240.959479,1814981.645253
914,11221124.406250,1463723.554603,0.000000,1787785.367552,1811162.637582,-1293816.205026,1814981.645253
915,11221799.312500,1463700.988761,0.000000,1787785.367552,1811162.637582,-827225.768014,1814981.645253
916,11261558.000000,1462371.021879,0.000000,1787785.367552,1811162.637582,-97519.409159,1814981.645253
917,11299866.000000,1461088.436748,0.000000,1787785.367552,1811162.637582,-278954.403997,1814981.645253
918,11339580.250000,1459757.579418,0.000000,1787785.367552,1811162.637582,-158135.513115,1814981.645253
919,11410578.500000,1457375.341005,0.000000,1787785.367552,1811162.637582,-506402.406877,1814981.645253
920,11484670.125000,1454885.149775,0.000000,1787785.367552,1811162.637582,-577461.209663,1814981.645253
921,11486710.250000,1454816.521654,0.000000,1787785.367552,1811162.637582,1123082.725629,1814981.645253
922,11491882.750000,1454642.508511,0.000000,1787785.367552,1811162.637582,699116.630294,1814981.645253
923,11590268.750000,1451328.635941,0.000000,1787785.367552,1811162.637582,-171379.358028,1814981.645253
924,11628331.000000,1450044.577892,0.000000,1787785.367552,1811162.637582,-839518.178464,1814981.645253
925,11669359.875000,1448659.163881,0.000000,1787785.367552,1811162.637582,-665271.390520,1814981.645253
926,11789734.000000,1444586.846875,0.000000,1787785.367552,1811162.637582,-1193331.067961,1814981.645253
927,11805557.625000,1444050.671664,0.000000,1787785.367552,1811162.637582,540675.069019,1814981.645253
928,11974367.750000,1438318.189241,0.000000,1787785.367552,1811162.637582,-976814.652760,1814981.645253
929,12110813.500000,1433667.991032,0.000000,1787785.367552,1811162.637582,437446.919402,1814981.645253
930,12119459.000000,1433372.836106,0.051406,1787785.367552,1811162.637582,-1543785.675235,1814981.645253
931,12133203.000000,1432903.494682,0.000000,1787785.367552,1811162.637582,-985104.352686,1814981.645253
932,12237654.250000,1429331.571246,0.000000,1787785.367552,1811162.637582,-204080.610722,1814981.645253
933,12238033.375000,1429318.590035,0.000000,1787785.367552,1811162.637582,870430.675527,1814981.645253
934,12343214.562500,1425712.629198,0.000000,1787785.367552,1811162.637582,250020.548207,1814981.645253
935,12380555.375000,1424430.266352,0.000000,1787785.367552,1811162.637582,110935.482727,1814981.645253
936,12391364.750000,1424058.833922,0.000000,1787785.367552,1811162.637582,268741.120678,1814981.645253
937,12451942.062500,1421975.477057,0.000000,1787785.367552,1811162.637582,-2096295.574321,1814981.645253
938,12466116.000000,1421487.570424,0.000000,1787785.367552,1811162.637582,626828.585449,1814981.645253
939,12508896.750000,1420013.920577,0.000000,1787785.367552,1811162.637582,225918.675400,1814981.645253
940,12565010.000000,1418078.690265,0.000000,1787785.367552,1811162.637582,1818625.720548,1814981.645253
941,12600239.250000,1416862.355379,0.000000,1787785.367552,1811162.637582,231099.623780,1814981.645253
942,12826578.250000,1409022.668763,0.000000,1787785.367552,1811162.637582,307381.181868,1814981.645253
943,12916793.250000,1405885.713778,0.000000,1787785.367552,1811162.637582,971333.186882,1814981.645253
944,12938625.500000,1405125.510543,0.000000,1787785.367552,1811162.637582,-597203.086479,1814981.645253
945,12956653.562500,1404497.459693,0.000000,1787785.367552,1811162.637582,-498708.278519,1814981.645253
946,12971116.500000,1403993.405431,0.000000,1787785.367552,1811162.637582,144914.356722,1814981.645253
947,13201738.000000,1395931.323006,0.000000,1787785.367552,1811162.637582,-22997.119814,1814981.645253
948,13321038.000000,1391742.497352,0.000000,1787785.367552,1811162.637582,580162.386927,1814981.645253
949,13343729.312500,1390944.338966,0.000000,1787785.367552,1811162.637582,543756.898495,1814981.645253
950,13493285.375000,1385672.260025,0.000000,1787785.367552,1811162.637582,-853206.228340,1814981.645253
951,13699540.750000,1378368.362840,0.000000,1787785.367552,1811162.637582,269383.122883,1814981.645253
952,13838131.437500,1373438.783594,0.000000,1787785.367552,1811162.637582,765010.449382,1814981.645253
953,13915375.625000,1370683.564521,0.000000,1787785.367552,1811162.637582,-811366.105468,1814981.645253
954,14047036.812500,1365974.539241,0.000000,1787785.367552,1811162.637582,-681060.130226,1814981.645253
955,14055716.250000,1365663.537930,0.000000,1787785.367552,1811162.637582,726053.360760,1814981.645253
956,14090984.000000,1364399.095851,0.000000,1787785.367552,1811162.637582,1063719.441119,1814981.645253
957,14186179.750000,1360980.211556,0.000000,1787785.367552,1811162.637582,444557.702481,1814981.645253
958,14226353.000000,1359534.839574,0.000000,1787785.367552,1811162.637582,634515.676345,1814981.645253
959,14462005.500000,1351025.285469,0.000000,1787785.367552,1811162.637582,732265.106273,1814981.645253
960,14497013.375000,1349756.553034,0.000000,1787785.367552,1811162.637582,-29715.690592,1814981.645253
961,14598199.125000,1346082.722186,0.000000,1787785.367552,1811162.637582,1138983.665159,1814981.645253
962,14672732.125000,1343370.167775,0.000000,1787785.367552,1811162.637582,7793.936840,1814981.645253
963,15007060.875000,1331134.599470,0.000000,1787785.367552,1811162.637582,-409279.256338,1814981.645253
964,15038109.250000,1329992.597011,0.000000,1787785.367552,1811162.637582,549582.851641,1814981.645253
965,15182807.412109,1324657.411301,#N/A,1787785.367552,1811162.637582,451739.493863,1814981.645253
966,15847454.500000,1299869.849171,0.000000,1787785.367552,1811162.637582,-130813.029734,1814981.645253
967,15902981.000000,1297777.597667,0.000000,1787785.367552,1811162.637582,-564165.766623,1814981.645253
968,15911788.875000,1297445.404834,#N/A,1787785.367552,1811162.637582,-13031.013818,1814981.645253
969,15952370.750000,1295913.741763,0.000000,1787785.367552,1811162.637582,-1245266.309655,1814981.645253
970,15959599.750000,1295640.710937,0.000000,1787785.367552,1811162.637582,-337770.894913,1814981.645253
971,16617157.000000,1270560.180542,0.000000,1787785.367552,1811162.637582,1363454.104048,1814981.645253
972,16678716.644531,1268186.783023,0.000000,1787785.367552,1811162.637582,-574503.386514,1814981.645253
973,16772193.125000,1264574.332399,0.000000,1787785.367552,1811162.637582,59002.121627,1814981.645253
974,17285866.000000,1244536.042081,#N/A,1787785.367552,1811162.637582,227518.933581,1814981.645253
975,17431938.625000,1238778.582667,0.000000,1787785.367552,1811162.637582,645695.247678,1814981.645253
976,17549259.875000,1234134.910468,0.000000,1787785.367552,1811162.637582,1148204.147145,1814981.645253
977,17849768.500000,1222160.056649,0.000000,1787785.367552,1811162.637582,24174.078894,1814981.645253
978,17952329.875000,1218046.181577,0.000000,1787785.367552,1811162.637582,-521248.557677,1814981.645253
979,18315419.000000,1203369.166235,0.000000,1787785.367552,1811162.637582,933135.300703,1814981.645253
980,18432361.000000,1198603.800922,0.000000,1787785.367552,1811162.637582,-115942.193903,1814981.645253
981,18516773.250000,1195152.209410,0.000000,1787785.367552,1811162.637582,-598265.733357,1814981.645253
982,18810957.351563,1183044.409399,0.000000,1787785.367552,1811162.637582,-1582254.690118,1814981.645253
983,19366799.875000,1159822.498854,0.000000,1787785.367552,1811162.637582,-19593.142052,1814981.645253
984,19429549.500000,1157171.680374,0.000000,1787785.367552,1811162.637582,-37781.272435,1814981.645253
985,19508780.718750,1153815.907795,0.000000,1787785.367552,1811162.637582,323599.601744,1814981.645253
986,19583729.000000,1150632.527816,0.000000,1787785.367552,1811162.637582,-840942.692773,1814981.645253
987,19727940.437500,1144482.330080,0.000000,1787785.367552,1811162.637582,-384697.773296,1814981.645253
988,20160640.000000,1125827.334272,0.000000,1787785.367552,1811162.637582,411665.275018,1814981.645253
989,20264969.250000,1121282.945309,0.000000,1787785.367552,1811162.637582,90181.136978,1814981.645253
990,20304608.250000,1119551.508229,0.000000,1787785.367552,1811162.637582,-1071333.093368,1814981.645253
991,21795890.062500,1052344.511359,#N/A,1787785.367552,1811162.637582,-240652.622070,1814981.645253
992,22887978.000000,1000267.685877,0.000000,1787785.367552,1811162.637582,558304.954026,1814981.645253
993,23063711.187500,991632.333820,0.000000,1787785.367552,1811162.637582,-661322.995405,1814981.645253
994,23524870.625000,968605.397820,0.000000,1787785.367552,1811162.637582,-1281574.156524,1814981.645253
995,24775770.500000,903193.436039,0.000000,1787785.367552,1811162.637582,-450082.550912,1814981.645253
996,26823196.750000,784446.541720,0.000000,1787785.367552,1811162.637582,312918.490534,1814981.645253
997,27114856.500000,766034.419075,0.000000,1787785.367552,1811162.637582,-269109.852786,1814981.645253
998,27533965.000000,738773.582793,0.000000,1787785.367552,1811162.637582,1330313.961560,1814981.645253
999,36433307.000000,0.000000,0.000000,1787785.367552,1811162.637582,587788.150575,1814981.645253
