#Portfolio,RiskClass,RiskType,PLDate1,PLDate2,PLAmount
All,InterestRate,All,2019-08-08,2019-08-22,-33444.599726
All,InterestRate,All,2019-08-09,2019-08-23,-38769.295812
All,InterestRate,All,2019-08-13,2019-08-27,-28808.166984
All,InterestRate,All,2019-08-14,2019-08-28,-32949.355795
All,InterestRate,All,2019-08-15,2019-08-29,-28721.047593
All,InterestRate,All,2019-08-16,2019-08-30,-40370.348294
All,InterestRate,All,2019-08-19,2019-09-03,-46332.550509
All,InterestRate,All,2019-08-20,2019-09-04,-52472.053190
All,InterestRate,All,2019-08-21,2019-09-05,-44752.511897
All,InterestRate,All,2019-08-22,2019-09-06,-22422.011190
All,InterestRate,All,2019-08-23,2019-09-09,3207.778825
All,InterestRate,All,2019-08-27,2019-09-11,42762.516446
All,InterestRate,All,2019-08-28,2019-09-12,50716.553763
All,InterestRate,All,2019-08-29,2019-09-13,69222.173659
All,InterestRate,All,2019-08-30,2019-09-16,61966.605290
All,InterestRate,All,2019-09-03,2019-09-17,82522.727122
All,InterestRate,All,2019-09-04,2019-09-18,93977.974481
All,InterestRate,All,2019-09-05,2019-09-19,92092.610262
All,InterestRate,All,2019-09-06,2019-09-20,89456.277836
All,InterestRate,All,2019-09-09,2019-09-23,85910.906056
All,InterestRate,All,2019-09-10,2019-09-24,49370.138846
All,InterestRate,All,2019-09-11,2019-09-25,26538.006993
All,InterestRate,All,2019-09-12,2019-09-26,28823.976755
All,InterestRate,All,2019-09-13,2019-09-27,-2312.466168
All,InterestRate,All,2019-09-16,2019-09-30,10533.552627
All,InterestRate,All,2019-09-17,2019-10-01,-5263.101372
All,InterestRate,All,2019-09-18,2019-10-02,10675.550692
All,InterestRate,All,2019-09-19,2019-10-03,24586.045660
All,InterestRate,All,2019-09-20,2019-10-04,28327.811507
All,InterestRate,All,2019-09-23,2019-10-07,44315.279921
All,InterestRate,All,2019-09-24,2019-10-08,64355.886859
All,InterestRate,All,2019-09-25,2019-10-09,63376.674141
All,InterestRate,All,2019-09-26,2019-10-10,42852.119875
All,InterestRate,All,2019-09-27,2019-10-11,58739.623381
All,InterestRate,All,2019-09-30,2019-10-15,79078.515213
All,InterestRate,All,2019-10-01,2019-10-16,83082.576827
All,InterestRate,All,2019-10-02,2019-10-17,69627.637675
All,InterestRate,All,2019-10-03,2019-10-18,58008.022913
All,InterestRate,All,2019-10-04,2019-10-21,40780.341609
All,InterestRate,All,2019-10-07,2019-10-22,18016.363991
All,InterestRate,All,2019-10-08,2019-10-23,15717.846098
All,InterestRate,All,2019-10-09,2019-10-24,21259.844741
All,InterestRate,All,2019-10-10,2019-10-25,46342.275707
All,InterestRate,All,2019-10-11,2019-10-28,20960.263950
All,InterestRate,All,2019-10-15,2019-10-29,-3414.461301
All,InterestRate,All,2019-10-16,2019-10-30,8631.810462
All,InterestRate,All,2019-10-17,2019-10-31,9964.205446
All,InterestRate,All,2019-10-18,2019-11-01,7960.726369
All,InterestRate,All,2019-10-21,2019-11-04,6870.236846
All,InterestRate,All,2019-10-22,2019-11-05,4650.870568
All,InterestRate,All,2019-10-23,2019-11-06,-4596.149971
All,InterestRate,All,2019-10-24,2019-11-07,-6289.667484
All,InterestRate,All,2019-10-25,2019-11-08,-6030.615369
All,InterestRate,All,2019-10-28,2019-11-12,-10855.655060
All,InterestRate,All,2019-10-29,2019-11-13,-9957.097377
All,InterestRate,All,2019-10-30,2019-11-14,-3246.479262
All,InterestRate,All,2019-10-31,2019-11-15,-7621.274020
All,InterestRate,All,2019-11-01,2019-11-18,-4703.622756
All,InterestRate,All,2019-11-04,2019-11-19,-1428.154073
All,InterestRate,All,2019-11-05,2019-11-20,8261.228919
All,InterestRate,All,2019-11-06,2019-11-21,24991.932736
All,InterestRate,All,2019-11-07,2019-11-22,23837.298735
All,InterestRate,All,2019-11-08,2019-11-25,14186.584307
All,InterestRate,All,2019-11-12,2019-11-26,38251.671223
All,InterestRate,All,2019-11-13,2019-11-27,35113.073936
All,InterestRate,All,2019-11-14,2019-11-29,2432.145742
All,InterestRate,All,2019-11-15,2019-12-02,-1879.413845
All,InterestRate,All,2019-11-18,2019-12-03,-1032.598516
All,InterestRate,All,2019-11-19,2019-12-04,-4419.876200
All,InterestRate,All,2019-11-20,2019-12-05,-64.290091
All,InterestRate,All,2019-11-21,2019-12-06,1326.039557
All,InterestRate,All,2019-11-22,2019-12-09,-15463.325847
All,InterestRate,All,2019-11-25,2019-12-10,-14435.621017
All,InterestRate,All,2019-11-26,2019-12-11,-36725.622376
All,InterestRate,All,2019-11-27,2019-12-12,-18851.060625
All,InterestRate,All,2019-11-29,2019-12-13,7395.010902
All,InterestRate,All,2019-12-02,2019-12-16,15785.408815
All,InterestRate,All,2019-12-03,2019-12-17,8481.005458
All,InterestRate,All,2019-12-04,2019-12-18,18122.197767
All,InterestRate,All,2019-12-05,2019-12-19,12626.812520
All,InterestRate,All,2019-12-06,2019-12-20,63.805727
All,InterestRate,All,2019-12-09,2019-12-23,10419.612150
All,InterestRate,All,2019-12-10,2019-12-24,7498.402100
All,InterestRate,All,2019-12-12,2019-12-27,12591.547513
All,InterestRate,All,2019-12-13,2019-12-30,-172.071913
All,InterestRate,DeltaGamma,2016-12-30,2017-01-17,-12487.538707
All,InterestRate,DeltaGamma,2017-01-03,2017-01-18,-23124.971219
All,InterestRate,DeltaGamma,2017-01-04,2017-01-19,-26540.187174
All,InterestRate,DeltaGamma,2017-01-05,2017-01-20,15349.532741
All,InterestRate,DeltaGamma,2017-01-06,2017-01-23,2276.692206
All,InterestRate,DeltaGamma,2017-01-09,2017-01-24,10462.212072
All,InterestRate,DeltaGamma,2017-01-10,2017-01-25,26221.050177
All,InterestRate,DeltaGamma,2017-01-11,2017-01-26,7968.713076
All,InterestRate,DeltaGamma,2017-01-12,2017-01-27,22654.752794
All,InterestRate,DeltaGamma,2017-01-13,2017-01-30,1987.754744
All,InterestRate,DeltaGamma,2017-01-17,2017-01-31,66437.375686
All,InterestRate,DeltaGamma,2017-01-18,2017-02-01,37682.422681
All,InterestRate,DeltaGamma,2017-01-19,2017-02-02,40806.622291
All,InterestRate,DeltaGamma,2017-01-20,2017-02-03,35323.741963
All,InterestRate,DeltaGamma,2017-01-23,2017-02-06,43586.872212
All,InterestRate,DeltaGamma,2017-01-24,2017-02-07,21837.625045
All,InterestRate,DeltaGamma,2017-01-25,2017-02-08,6730.669283
All,InterestRate,DeltaGamma,2017-01-26,2017-02-09,24933.027646
All,InterestRate,DeltaGamma,2017-01-27,2017-02-10,10500.927282
All,InterestRate,DeltaGamma,2017-01-30,2017-02-13,12412.872946
All,InterestRate,DeltaGamma,2017-01-31,2017-02-14,-1144.822562
All,InterestRate,DeltaGamma,2017-02-01,2017-02-15,23488.471982
All,InterestRate,DeltaGamma,2017-02-02,2017-02-16,20959.781883
All,InterestRate,DeltaGamma,2017-02-03,2017-02-17,-10039.040477
All,InterestRate,DeltaGamma,2017-02-06,2017-02-21,1582.037854
All,InterestRate,DeltaGamma,2017-02-07,2017-02-22,177.327256
All,InterestRate,DeltaGamma,2017-02-08,2017-02-23,15684.577086
All,InterestRate,DeltaGamma,2017-02-09,2017-02-24,-6882.992986
All,InterestRate,DeltaGamma,2017-02-10,2017-02-27,31557.058798
All,InterestRate,DeltaGamma,2017-02-13,2017-02-28,43215.115002
All,InterestRate,DeltaGamma,2017-02-14,2017-03-01,60595.393241
All,InterestRate,DeltaGamma,2017-02-15,2017-03-02,111252.751689
All,InterestRate,DeltaGamma,2017-02-16,2017-03-03,101513.114000
All,InterestRate,DeltaGamma,2017-02-17,2017-03-06,98120.839672
All,InterestRate,DeltaGamma,2017-02-21,2017-03-07,107908.892880
All,InterestRate,DeltaGamma,2017-02-22,2017-03-08,117893.480500
All,InterestRate,DeltaGamma,2017-02-23,2017-03-09,113647.643816
All,InterestRate,DeltaGamma,2017-02-24,2017-03-10,143803.209500
All,InterestRate,DeltaGamma,2017-02-27,2017-03-13,126911.546550
All,InterestRate,DeltaGamma,2017-02-28,2017-03-14,78732.457448
All,InterestRate,DeltaGamma,2017-03-01,2017-03-15,95059.780703
All,InterestRate,DeltaGamma,2017-03-02,2017-03-16,-47596.675339
All,InterestRate,DeltaGamma,2017-03-03,2017-03-17,-55880.529960
All,InterestRate,DeltaGamma,2017-03-06,2017-03-20,-44509.146412
All,InterestRate,DeltaGamma,2017-03-07,2017-03-21,-43141.809141
All,InterestRate,DeltaGamma,2017-03-08,2017-03-22,-20181.121960
All,InterestRate,DeltaGamma,2017-03-09,2017-03-23,-32441.620412
All,InterestRate,DeltaGamma,2017-03-10,2017-03-24,-59223.606413
All,InterestRate,DeltaGamma,2017-03-13,2017-03-27,-18047.116701
All,InterestRate,DeltaGamma,2017-03-14,2017-03-28,18817.921272
All,InterestRate,DeltaGamma,2017-03-15,2017-03-29,-17935.867635
All,InterestRate,DeltaGamma,2017-03-16,2017-03-30,59822.010405
All,InterestRate,DeltaGamma,2017-03-17,2017-03-31,69310.395188
All,InterestRate,DeltaGamma,2017-03-20,2017-04-03,68782.730476
All,InterestRate,DeltaGamma,2017-03-21,2017-04-04,84287.513955
All,InterestRate,DeltaGamma,2017-03-22,2017-04-05,81688.252426
All,InterestRate,DeltaGamma,2017-03-23,2017-04-06,100743.524056
All,InterestRate,DeltaGamma,2017-03-24,2017-04-07,64520.877530
All,InterestRate,DeltaGamma,2017-03-27,2017-04-10,-5410.496261
All,InterestRate,DeltaGamma,2017-03-28,2017-04-11,718.606044
All,InterestRate,DeltaGamma,2017-03-29,2017-04-12,-16904.152321
All,InterestRate,DeltaGamma,2017-03-30,2017-04-13,1728.197495
All,InterestRate,DeltaGamma,2017-04-04,2017-04-18,-34705.123532
All,InterestRate,DeltaGamma,2017-04-05,2017-04-19,-33014.886343
All,InterestRate,DeltaGamma,2017-04-06,2017-04-20,-65249.236725
All,InterestRate,DeltaGamma,2017-04-07,2017-04-21,-48802.975183
All,InterestRate,DeltaGamma,2017-04-10,2017-04-24,291.854948
All,InterestRate,DeltaGamma,2017-04-11,2017-04-25,9480.379478
All,InterestRate,DeltaGamma,2017-04-12,2017-04-26,8597.669236
All,InterestRate,DeltaGamma,2017-04-13,2017-04-27,-16660.355002
All,InterestRate,DeltaGamma,2017-04-18,2017-05-02,14883.850546
All,InterestRate,DeltaGamma,2017-04-19,2017-05-03,2958.348829
All,InterestRate,DeltaGamma,2017-04-20,2017-05-04,15398.247283
All,InterestRate,DeltaGamma,2017-04-21,2017-05-05,20236.723348
All,InterestRate,DeltaGamma,2017-04-24,2017-05-08,-17740.267155
All,InterestRate,DeltaGamma,2017-04-25,2017-05-09,-20281.313673
All,InterestRate,DeltaGamma,2017-04-26,2017-05-10,-21605.011765
All,InterestRate,DeltaGamma,2017-04-27,2017-05-11,-11443.033421
All,InterestRate,DeltaGamma,2017-04-28,2017-05-12,-13674.672486
All,InterestRate,DeltaGamma,2017-05-02,2017-05-16,-28929.765243
All,InterestRate,DeltaGamma,2017-05-03,2017-05-17,-39074.055333
All,InterestRate,DeltaGamma,2017-05-04,2017-05-18,-70171.082844
All,InterestRate,DeltaGamma,2017-05-05,2017-05-19,-11238.511371
All,InterestRate,DeltaGamma,2017-05-08,2017-05-22,-26390.111232
All,InterestRate,DeltaGamma,2017-05-09,2017-05-23,-52318.729209
All,InterestRate,DeltaGamma,2017-05-10,2017-05-24,-9861.444005
All,InterestRate,DeltaGamma,2017-05-11,2017-05-25,6634.231410
All,InterestRate,DeltaGamma,2017-05-12,2017-05-26,-7001.363517
All,InterestRate,DeltaGamma,2017-05-15,2017-05-30,-10944.550596
All,InterestRate,DeltaGamma,2017-05-16,2017-05-31,-13690.078665
All,InterestRate,DeltaGamma,2017-05-17,2017-06-01,32291.537567
All,InterestRate,DeltaGamma,2017-05-18,2017-06-02,31725.133635
All,InterestRate,DeltaGamma,2017-05-19,2017-06-05,-25122.023214
All,InterestRate,DeltaGamma,2017-05-22,2017-06-06,-9630.336617
All,InterestRate,DeltaGamma,2017-05-23,2017-06-07,14334.735657
All,InterestRate,DeltaGamma,2017-05-24,2017-06-08,1738.039379
All,InterestRate,DeltaGamma,2017-05-25,2017-06-09,-27004.154953
All,InterestRate,DeltaGamma,2017-05-26,2017-06-12,-4834.006411
All,InterestRate,DeltaGamma,2017-05-30,2017-06-13,3455.817203
All,InterestRate,DeltaGamma,2017-05-31,2017-06-14,5974.690896
All,InterestRate,DeltaGamma,2017-06-01,2017-06-15,-33761.517368
All,InterestRate,DeltaGamma,2017-06-02,2017-06-16,20288.073171
All,InterestRate,DeltaGamma,2017-06-05,2017-06-19,35412.395442
All,InterestRate,DeltaGamma,2017-06-06,2017-06-20,37876.929812
All,InterestRate,DeltaGamma,2017-06-07,2017-06-21,37268.542952
All,InterestRate,DeltaGamma,2017-06-08,2017-06-22,30182.238380
All,InterestRate,DeltaGamma,2017-06-09,2017-06-23,23314.129517
All,InterestRate,DeltaGamma,2017-06-12,2017-06-26,4029.738453
All,InterestRate,DeltaGamma,2017-06-13,2017-06-27,5927.335943
All,InterestRate,DeltaGamma,2017-06-14,2017-06-28,15456.652542
All,InterestRate,DeltaGamma,2017-06-15,2017-06-29,20150.634289
All,InterestRate,DeltaGamma,2017-06-16,2017-06-30,1632.335755
All,InterestRate,DeltaGamma,2017-06-19,2017-07-03,4372.550320
All,InterestRate,DeltaGamma,2017-06-20,2017-07-05,7156.060384
All,InterestRate,DeltaGamma,2017-06-21,2017-07-06,2884.252022
All,InterestRate,DeltaGamma,2017-06-22,2017-07-07,10098.662055
All,InterestRate,DeltaGamma,2017-06-23,2017-07-10,27253.303327
All,InterestRate,DeltaGamma,2017-06-26,2017-07-11,39600.387397
All,InterestRate,DeltaGamma,2017-06-27,2017-07-12,50814.833934
All,InterestRate,DeltaGamma,2017-06-28,2017-07-13,43814.917947
All,InterestRate,DeltaGamma,2017-06-29,2017-07-14,22232.852726
All,InterestRate,DeltaGamma,2017-06-30,2017-07-17,28196.405117
All,InterestRate,DeltaGamma,2017-07-03,2017-07-18,32665.234360
All,InterestRate,DeltaGamma,2017-07-05,2017-07-19,33207.204822
All,InterestRate,DeltaGamma,2017-07-06,2017-07-20,35268.926702
All,InterestRate,DeltaGamma,2017-07-07,2017-07-21,9322.958728
All,InterestRate,DeltaGamma,2017-07-10,2017-07-24,12173.184524
All,InterestRate,DeltaGamma,2017-07-11,2017-07-25,13868.230201
All,InterestRate,DeltaGamma,2017-07-12,2017-07-26,-4448.909830
All,InterestRate,DeltaGamma,2017-07-13,2017-07-27,-18543.164148
All,InterestRate,DeltaGamma,2017-07-14,2017-07-28,9643.917833
All,InterestRate,DeltaGamma,2017-07-17,2017-07-31,-8832.127200
All,InterestRate,DeltaGamma,2017-07-18,2017-08-01,3980.424952
All,InterestRate,DeltaGamma,2017-07-19,2017-08-02,-7527.433896
All,InterestRate,DeltaGamma,2017-07-20,2017-08-03,-16762.401049
All,InterestRate,DeltaGamma,2017-07-21,2017-08-04,-8265.194412
All,InterestRate,DeltaGamma,2017-07-24,2017-08-07,-29487.000629
All,InterestRate,DeltaGamma,2017-07-25,2017-08-08,-6137.009899
All,InterestRate,DeltaGamma,2017-07-26,2017-08-09,-27983.062682
All,InterestRate,DeltaGamma,2017-07-27,2017-08-10,-32486.685777
All,InterestRate,DeltaGamma,2017-07-28,2017-08-11,-46421.937058
All,InterestRate,DeltaGamma,2017-07-31,2017-08-14,-25884.190084
All,InterestRate,DeltaGamma,2017-08-01,2017-08-15,-47732.319403
All,InterestRate,DeltaGamma,2017-08-02,2017-08-16,-26597.667727
All,InterestRate,DeltaGamma,2017-08-03,2017-08-17,-8495.802511
All,InterestRate,DeltaGamma,2017-08-04,2017-08-18,-33183.718932
All,InterestRate,DeltaGamma,2017-08-07,2017-08-21,15058.263966
All,InterestRate,DeltaGamma,2017-08-08,2017-08-22,-12102.328973
All,InterestRate,DeltaGamma,2017-08-09,2017-08-23,13624.316418
All,InterestRate,DeltaGamma,2017-08-10,2017-08-24,20793.329453
All,InterestRate,DeltaGamma,2017-08-11,2017-08-25,7941.813823
All,InterestRate,DeltaGamma,2017-08-15,2017-08-29,-15769.481999
All,InterestRate,DeltaGamma,2017-08-16,2017-08-30,-52916.178454
All,InterestRate,DeltaGamma,2017-08-17,2017-08-31,-59393.925936
All,InterestRate,DeltaGamma,2017-08-18,2017-09-01,-17791.168943
All,InterestRate,DeltaGamma,2017-08-21,2017-09-05,-71165.618103
All,InterestRate,DeltaGamma,2017-08-22,2017-09-06,-52414.422779
All,InterestRate,DeltaGamma,2017-08-23,2017-09-07,-55854.287024
All,InterestRate,DeltaGamma,2017-08-24,2017-09-08,-43886.746085
All,InterestRate,DeltaGamma,2017-08-25,2017-09-11,-19619.234994
All,InterestRate,DeltaGamma,2017-08-29,2017-09-13,-6611.709742
All,InterestRate,DeltaGamma,2017-08-30,2017-09-14,33207.153643
All,InterestRate,DeltaGamma,2017-08-31,2017-09-15,42386.540942
All,InterestRate,DeltaGamma,2017-09-01,2017-09-18,14189.720273
All,InterestRate,DeltaGamma,2017-09-05,2017-09-19,40234.285756
All,InterestRate,DeltaGamma,2017-09-06,2017-09-20,22923.048176
All,InterestRate,DeltaGamma,2017-09-07,2017-09-21,16243.049017
All,InterestRate,DeltaGamma,2017-09-08,2017-09-22,11303.902331
All,InterestRate,DeltaGamma,2017-09-11,2017-09-25,6707.350411
All,InterestRate,DeltaGamma,2017-09-12,2017-09-26,-1422.101909
All,InterestRate,DeltaGamma,2017-09-13,2017-09-27,10895.361419
All,InterestRate,DeltaGamma,2017-09-14,2017-09-28,-11829.077917
All,InterestRate,DeltaGamma,2017-09-15,2017-09-29,-14115.653152
All,InterestRate,DeltaGamma,2017-09-18,2017-10-02,160.486621
All,InterestRate,DeltaGamma,2017-09-19,2017-10-03,12890.648372
All,InterestRate,DeltaGamma,2017-09-20,2017-10-04,30082.700390
All,InterestRate,DeltaGamma,2017-09-21,2017-10-05,34798.681229
All,InterestRate,DeltaGamma,2017-09-22,2017-10-06,14335.622364
All,InterestRate,DeltaGamma,2017-09-25,2017-10-10,44285.964882
All,InterestRate,DeltaGamma,2017-09-26,2017-10-11,31733.138887
All,InterestRate,DeltaGamma,2017-09-27,2017-10-12,12037.320927
All,InterestRate,DeltaGamma,2017-09-28,2017-10-13,19908.174979
All,InterestRate,DeltaGamma,2017-09-29,2017-10-16,22603.996621
All,InterestRate,DeltaGamma,2017-10-02,2017-10-17,27481.964272
All,InterestRate,DeltaGamma,2017-10-03,2017-10-18,20207.315052
All,InterestRate,DeltaGamma,2017-10-04,2017-10-19,-4369.866108
All,InterestRate,DeltaGamma,2017-10-05,2017-10-20,-10300.950913
All,InterestRate,DeltaGamma,2017-10-06,2017-10-23,594.431457
All,InterestRate,DeltaGamma,2017-10-10,2017-10-24,-13570.828828
All,InterestRate,DeltaGamma,2017-10-11,2017-10-25,-3431.547712
All,InterestRate,DeltaGamma,2017-10-12,2017-10-26,1914.112283
All,InterestRate,DeltaGamma,2017-10-13,2017-10-27,-10955.668662
All,InterestRate,DeltaGamma,2017-10-16,2017-10-30,-7343.931739
All,InterestRate,DeltaGamma,2017-10-17,2017-10-31,-20962.208443
All,InterestRate,DeltaGamma,2017-10-18,2017-11-01,-20193.925200
All,InterestRate,DeltaGamma,2017-10-19,2017-11-02,-33467.659640
All,InterestRate,DeltaGamma,2017-10-20,2017-11-03,-41367.512802
All,InterestRate,DeltaGamma,2017-10-23,2017-11-06,-22451.101707
All,InterestRate,DeltaGamma,2017-10-24,2017-11-07,-23555.447438
All,InterestRate,DeltaGamma,2017-10-25,2017-11-08,-34529.227637
All,InterestRate,DeltaGamma,2017-10-26,2017-11-09,-37737.017844
All,InterestRate,DeltaGamma,2017-10-27,2017-11-13,-18484.927895
All,InterestRate,DeltaGamma,2017-10-30,2017-11-14,-43279.507424
All,InterestRate,DeltaGamma,2017-10-31,2017-11-15,-35305.753472
All,InterestRate,DeltaGamma,2017-11-01,2017-11-16,-53093.025009
All,InterestRate,DeltaGamma,2017-11-02,2017-11-17,-11502.726821
All,InterestRate,DeltaGamma,2017-11-03,2017-11-20,-16810.604333
All,InterestRate,DeltaGamma,2017-11-06,2017-11-21,-17489.596283
All,InterestRate,DeltaGamma,2017-11-07,2017-11-22,-18535.725088
All,InterestRate,DeltaGamma,2017-11-08,2017-11-24,7820.675878
All,InterestRate,DeltaGamma,2017-11-09,2017-11-27,47213.111691
All,InterestRate,DeltaGamma,2017-11-13,2017-11-28,22909.373935
All,InterestRate,DeltaGamma,2017-11-14,2017-11-29,44347.532280
All,InterestRate,DeltaGamma,2017-11-15,2017-11-30,42347.483757
All,InterestRate,DeltaGamma,2017-11-16,2017-12-01,51138.366946
All,InterestRate,DeltaGamma,2017-11-17,2017-12-04,26786.298451
All,InterestRate,DeltaGamma,2017-11-20,2017-12-05,48413.102052
All,InterestRate,DeltaGamma,2017-11-21,2017-12-06,31143.060680
All,InterestRate,DeltaGamma,2017-11-22,2017-12-07,26253.837022
All,InterestRate,DeltaGamma,2017-11-24,2017-12-08,23214.606351
All,InterestRate,DeltaGamma,2017-11-27,2017-12-11,1548.473775
All,InterestRate,DeltaGamma,2017-11-28,2017-12-12,11740.644082
All,InterestRate,DeltaGamma,2017-11-29,2017-12-13,-22381.145807
All,InterestRate,DeltaGamma,2017-11-30,2017-12-14,1435.551267
All,InterestRate,DeltaGamma,2017-12-01,2017-12-15,-23788.745262
All,InterestRate,DeltaGamma,2017-12-04,2017-12-18,12227.125673
All,InterestRate,DeltaGamma,2017-12-05,2017-12-19,16039.035094
All,InterestRate,DeltaGamma,2017-12-06,2017-12-20,40255.620217
All,InterestRate,DeltaGamma,2017-12-07,2017-12-21,13952.222350
All,InterestRate,DeltaGamma,2017-12-08,2017-12-22,-16532.126614
All,InterestRate,DeltaGamma,2017-12-12,2017-12-27,278.519871
All,InterestRate,DeltaGamma,2017-12-13,2017-12-28,53307.476296
All,InterestRate,DeltaGamma,2017-12-14,2017-12-29,22329.212370
All,InterestRate,DeltaGamma,2017-12-15,2018-01-02,75859.612704
All,InterestRate,DeltaGamma,2017-12-18,2018-01-03,31452.896872
All,InterestRate,DeltaGamma,2017-12-19,2018-01-04,9375.100428
All,InterestRate,DeltaGamma,2017-12-20,2018-01-05,21478.979530
All,InterestRate,DeltaGamma,2017-12-21,2018-01-08,31387.384093
All,InterestRate,DeltaGamma,2017-12-22,2018-01-09,53291.534660
All,InterestRate,DeltaGamma,2017-12-27,2018-01-11,48877.764893
All,InterestRate,DeltaGamma,2017-12-28,2018-01-12,21879.576121
All,InterestRate,DeltaGamma,2017-12-29,2018-01-16,24329.237196
All,InterestRate,DeltaGamma,2018-01-02,2018-01-17,-11553.771742
All,InterestRate,DeltaGamma,2018-01-03,2018-01-18,33909.133710
All,InterestRate,DeltaGamma,2018-01-04,2018-01-19,35759.618522
All,InterestRate,DeltaGamma,2018-01-05,2018-01-22,23397.044878
All,InterestRate,DeltaGamma,2018-01-08,2018-01-23,38984.418190
All,InterestRate,DeltaGamma,2018-01-09,2018-01-24,49438.686990
All,InterestRate,DeltaGamma,2018-01-10,2018-01-25,49687.388600
All,InterestRate,DeltaGamma,2018-01-11,2018-01-26,47054.558604
All,InterestRate,DeltaGamma,2018-01-12,2018-01-29,18626.439038
All,InterestRate,DeltaGamma,2018-01-16,2018-01-30,28470.849512
All,InterestRate,DeltaGamma,2018-01-17,2018-01-31,44833.156030
All,InterestRate,DeltaGamma,2018-01-18,2018-02-01,10955.437638
All,InterestRate,DeltaGamma,2018-01-19,2018-02-02,43885.958597
All,InterestRate,DeltaGamma,2018-01-22,2018-02-05,34795.059096
All,InterestRate,DeltaGamma,2018-01-23,2018-02-06,37479.033569
All,InterestRate,DeltaGamma,2018-01-24,2018-02-07,41302.670738
All,InterestRate,DeltaGamma,2018-01-25,2018-02-08,31107.098890
All,InterestRate,DeltaGamma,2018-01-26,2018-02-09,8963.150257
All,InterestRate,DeltaGamma,2018-01-29,2018-02-12,38006.542548
All,InterestRate,DeltaGamma,2018-01-30,2018-02-13,17402.326565
All,InterestRate,DeltaGamma,2018-01-31,2018-02-14,-1318.022003
All,InterestRate,DeltaGamma,2018-02-01,2018-02-15,285.926640
All,InterestRate,DeltaGamma,2018-02-02,2018-02-16,1179.399668
All,InterestRate,DeltaGamma,2018-02-05,2018-02-20,-29421.341042
All,InterestRate,DeltaGamma,2018-02-06,2018-02-21,-18764.406843
All,InterestRate,DeltaGamma,2018-02-07,2018-02-22,-28360.123741
All,InterestRate,DeltaGamma,2018-02-08,2018-02-23,-38972.826128
All,InterestRate,DeltaGamma,2018-02-09,2018-02-26,7709.621080
All,InterestRate,DeltaGamma,2018-02-12,2018-02-27,13304.647568
All,InterestRate,DeltaGamma,2018-02-13,2018-02-28,31982.755034
All,InterestRate,DeltaGamma,2018-02-14,2018-03-01,20508.415029
All,InterestRate,DeltaGamma,2018-02-15,2018-03-02,14509.463838
All,InterestRate,DeltaGamma,2018-02-16,2018-03-05,16190.657728
All,InterestRate,DeltaGamma,2018-02-20,2018-03-06,48950.561212
All,InterestRate,DeltaGamma,2018-02-21,2018-03-07,32048.646092
All,InterestRate,DeltaGamma,2018-02-22,2018-03-08,43437.794093
All,InterestRate,DeltaGamma,2018-02-23,2018-03-09,74110.493115
All,InterestRate,DeltaGamma,2018-02-26,2018-03-12,63597.885845
All,InterestRate,DeltaGamma,2018-02-27,2018-03-13,62368.153593
All,InterestRate,DeltaGamma,2018-02-28,2018-03-14,21608.162752
All,InterestRate,DeltaGamma,2018-03-01,2018-03-15,42356.101331
All,InterestRate,DeltaGamma,2018-03-02,2018-03-16,61327.432405
All,InterestRate,DeltaGamma,2018-03-05,2018-03-19,34196.924583
All,InterestRate,DeltaGamma,2018-03-06,2018-03-20,26888.366883
All,InterestRate,DeltaGamma,2018-03-07,2018-03-21,39484.958108
All,InterestRate,DeltaGamma,2018-03-08,2018-03-22,8823.346650
All,InterestRate,DeltaGamma,2018-03-09,2018-03-23,-33675.587274
All,InterestRate,DeltaGamma,2018-03-12,2018-03-26,-21543.047756
All,InterestRate,DeltaGamma,2018-03-13,2018-03-27,-47022.474291
All,InterestRate,DeltaGamma,2018-03-14,2018-03-28,-12723.141141
All,InterestRate,DeltaGamma,2018-03-15,2018-03-29,-4199.051495
All,InterestRate,DeltaGamma,2018-03-20,2018-04-03,-20313.860791
All,InterestRate,DeltaGamma,2018-03-21,2018-04-04,-28646.960137
All,InterestRate,DeltaGamma,2018-03-22,2018-04-05,-32769.584740
All,InterestRate,DeltaGamma,2018-03-23,2018-04-06,-6232.042307
All,InterestRate,DeltaGamma,2018-03-26,2018-04-09,-11713.797500
All,InterestRate,DeltaGamma,2018-03-27,2018-04-10,-18165.289770
All,InterestRate,DeltaGamma,2018-03-28,2018-04-11,-5895.501682
All,InterestRate,DeltaGamma,2018-03-29,2018-04-12,-27019.760476
All,InterestRate,DeltaGamma,2018-04-03,2018-04-17,6993.757137
All,InterestRate,DeltaGamma,2018-04-04,2018-04-18,3062.054866
All,InterestRate,DeltaGamma,2018-04-05,2018-04-19,30034.177040
All,InterestRate,DeltaGamma,2018-04-06,2018-04-20,21753.009898
All,InterestRate,DeltaGamma,2018-04-09,2018-04-23,-3788.675232
All,InterestRate,DeltaGamma,2018-04-10,2018-04-24,35719.978744
All,InterestRate,DeltaGamma,2018-04-11,2018-04-25,26688.825785
All,InterestRate,DeltaGamma,2018-04-12,2018-04-26,45598.470190
All,InterestRate,DeltaGamma,2018-04-13,2018-04-27,38205.964415
All,InterestRate,DeltaGamma,2018-04-16,2018-04-30,38954.959706
All,InterestRate,DeltaGamma,2018-04-17,2018-05-01,30914.153470
All,InterestRate,DeltaGamma,2018-04-18,2018-05-02,39069.589710
