#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
48,-0.018196,117450.774916,0.000000,108779.880668,108778.601016,-26081.170624,152978.099282
49,-0.018183,117450.774916,0.000000,108779.880668,108778.601016,172837.615815,152978.099282
50,-0.018052,117450.774916,0.000000,108779.880668,108778.601016,-134386.420061,152978.099282
51,-0.017970,117450.774916,117677.970199,108779.880668,108778.601016,-10372.228553,152978.099282
52,-0.017949,117450.774916,0.000000,108779.880668,108778.601016,216334.199025,152978.099282
53,-0.017932,117450.774916,117677.461071,108779.880668,108778.601016,42611.872401,152978.099282
54,-0.017622,117450.774916,0.000000,108779.880668,108778.601016,159557.043050,152978.099282
55,-0.017602,117450.774916,0.000000,108779.880668,108778.601016,12431.399088,152978.099282
56,-0.017549,117450.774916,0.000000,108779.880668,108778.601016,175529.480870,152978.099282
57,-0.017540,117450.774916,0.000000,108779.880668,108778.601016,-68482.636632,152978.099282
58,-0.017356,117450.774916,0.000000,108779.880668,108778.601016,-3139.836718,152978.099282
59,-0.017319,117450.774916,0.000000,108779.880668,108778.601016,-62315.645999,152978.099282
60,-0.017150,117450.774916,0.000000,108779.880668,108778.601016,-85378.607663,152978.099282
61,-0.017000,117450.774916,0.000000,108779.880668,108778.601016,-68698.928939,152978.099282
62,-0.016991,117450.774916,0.000000,108779.880668,108778.601016,-98639.393062,152978.099282
63,-0.016940,117450.774916,0.000000,108779.880668,108778.601016,-19749.906519,152978.099282
64,-0.016921,117450.774916,0.000000,108779.880668,108778.601016,-20563.571001,152978.099282
65,-0.016800,117450.774916,0.000000,108779.880668,108778.601016,118117.566594,152978.099282
66,-0.016771,117450.774916,0.000000,108779.880668,108778.601016,23075.579447,152978.099282
67,-0.016709,117450.774916,0.000000,108779.880668,108778.601016,46117.956222,152978.099282
68,-0.016699,117450.774916,0.000000,108779.880668,108778.601016,-654.567507,152978.099282
69,-0.016636,117450.774916,0.000000,108779.880668,108778.601016,-49427.425798,152978.099282
70,-0.016449,117450.774916,117657.963674,108779.880668,108778.601016,-10383.865541,152978.099282
71,-0.016444,117450.774916,0.000000,108779.880668,108778.601016,-40087.576123,152978.099282
72,-0.016331,117450.774916,0.000000,108779.880668,108778.601016,26136.400769,152978.099282
73,-0.016144,117450.774916,0.000000,108779.880668,108778.601016,20433.866406,152978.099282
74,-0.015951,117450.774916,0.000000,108779.880668,108778.601016,14399.125312,152978.099282
75,-0.015850,117450.774916,0.000000,108779.880668,108778.601016,110986.524306,152978.099282
76,-0.015708,117450.774916,0.000000,108779.880668,108778.601016,25935.239318,152978.099282
77,-0.015579,117450.774916,0.000000,108779.880668,108778.601016,-157416.073032,152978.099282
78,-0.015478,117450.774916,0.000000,108779.880668,108778.601016,28901.651474,152978.099282
79,-0.015474,117450.774916,0.000000,108779.880668,108778.601016,184493.138390,152978.099282
80,-0.015424,117450.774916,0.000000,108779.880668,108778.601016,-1684.935697,152978.099282
81,-0.015328,117450.774916,0.000000,108779.880668,108778.601016,79192.076612,152978.099282
82,-0.015061,117450.774916,0.000000,108779.880668,108778.601016,-7305.997182,152978.099282
83,-0.015036,117450.774916,0.000000,108779.880668,108778.601016,811.177680,152978.099282
84,-0.015016,117450.774916,0.000000,108779.880668,108778.601016,-122771.875075,152978.099282
85,-0.014931,117450.774916,0.000000,108779.880668,108778.601016,221023.719438,152978.099282
86,-0.014639,117450.774916,0.000000,108779.880668,108778.601016,87662.819458,152978.099282
87,-0.014518,117450.774916,0.000000,108779.880668,108778.601016,-79144.323734,152978.099282
88,-0.014482,117450.774916,0.000000,108779.880668,108778.601016,49539.384223,152978.099282
89,-0.014414,117450.774916,0.000000,108779.880668,108778.601016,-132755.816782,152978.099282
90,-0.014393,117450.774916,0.000000,108779.880668,108778.601016,18833.033707,152978.099282
91,-0.014285,117450.774916,0.000000,108779.880668,108778.601016,-1783.399121,152978.099282
92,-0.014167,117450.774916,0.000000,108779.880668,108778.601016,-31235.912545,152978.099282
93,-0.014166,117450.774916,0.000000,108779.880668,108778.601016,-41716.798949,152978.099282
94,-0.014024,117450.774916,0.000000,108779.880668,108778.601016,-14754.326850,152978.099282
95,-0.013996,117450.774916,0.000000,108779.880668,108778.601016,12374.820698,152978.099282
96,-0.013950,117450.774916,0.000000,108779.880668,108778.601016,-61975.516275,152978.099282
97,-0.013886,117450.774916,0.000000,108779.880668,108778.601016,-58947.122304,152978.099282
98,-0.013765,117450.774916,0.000000,108779.880668,108778.601016,-152421.170934,152978.099282
99,-0.013749,117450.774916,0.000000,108779.880668,108778.601016,242811.590087,152978.099282
100,-0.013703,117450.774916,0.000000,108779.880668,108778.601016,149658.457875,152978.099282
101,-0.013675,117450.774916,117621.469867,108779.880668,108778.601016,-24660.869045,152978.099282
102,-0.013586,117450.774916,0.000000,108779.880668,108778.601016,-116023.215610,152978.099282
103,-0.013564,117450.774916,0.000000,108779.880668,108778.601016,-51469.880197,152978.099282
104,-0.013557,117450.774916,0.000000,108779.880668,108778.601016,-32934.187135,152978.099282
105,-0.013487,117450.774916,117619.003482,108779.880668,108778.601016,-36327.260176,152978.099282
106,-0.013442,117450.774916,0.000000,108779.880668,108778.601016,21512.744727,152978.099282
107,-0.013429,117450.774916,117618.241005,108779.880668,108778.601016,200739.559647,152978.099282
108,-0.013388,117450.774916,0.000000,108779.880668,108778.601016,39124.484363,152978.099282
109,-0.013363,117450.774916,0.000000,108779.880668,108778.601016,40336.447368,152978.099282
110,-0.013244,117450.774916,0.000000,108779.880668,108778.601016,-62860.559179,152978.099282
111,-0.013229,117450.774916,0.000000,108779.880668,108778.601016,68786.556882,152978.099282
112,-0.013125,117450.774916,0.000000,108779.880668,108778.601016,-40489.561773,152978.099282
113,-0.013014,117450.774916,0.000000,108779.880668,108778.601016,-106903.746957,152978.099282
114,-0.012991,117450.774916,0.000000,108779.880668,108778.601016,44929.410248,152978.099282
115,-0.012990,117450.774916,0.000000,108779.880668,108778.601016,7608.883742,152978.099282
116,-0.012934,117450.774916,0.000000,108779.880668,108778.601016,19120.369218,152978.099282
117,-0.012875,117450.774916,0.000000,108779.880668,108778.601016,35999.391649,152978.099282
118,-0.012818,117450.774916,117610.195875,108779.880668,108778.601016,-42429.766073,152978.099282
119,-0.012754,117450.774916,0.000000,108779.880668,108778.601016,11731.543494,152978.099282
120,-0.012696,117450.774916,0.000000,108779.880668,108778.601016,17327.933815,152978.099282
121,-0.012685,117450.774916,117608.455549,108779.880668,108778.601016,6320.007630,152978.099282
122,-0.012586,117450.774916,0.000000,108779.880668,108778.601016,42475.924464,152978.099282
123,-0.012560,117450.774916,0.000000,108779.880668,108778.601016,-100699.129070,152978.099282
124,-0.012461,117450.774916,0.000000,108779.880668,108778.601016,128606.149332,152978.099282
125,-0.012358,117450.774916,0.000000,108779.880668,108778.601016,-27775.161135,152978.099282
126,-0.012329,117450.774916,0.000000,108779.880668,108778.601016,-121137.976589,152978.099282
127,-0.012295,117450.774916,117603.324024,108779.880668,108778.601016,-14716.307277,152978.099282
128,-0.012147,117450.774916,0.000000,108779.880668,108778.601016,15368.307678,152978.099282
129,-0.012077,117450.774916,0.000000,108779.880668,108778.601016,-115275.602283,152978.099282
130,-0.012028,117450.774916,0.000000,108779.880668,108778.601016,-135966.069878,152978.099282
131,-0.011974,117450.774916,0.000000,108779.880668,108778.601016,-50287.428933,152978.099282
132,-0.011966,117450.774916,0.000000,108779.880668,108778.601016,49708.318545,152978.099282
133,-0.011904,117450.774916,0.000000,108779.880668,108778.601016,11486.784002,152978.099282
134,-0.011774,117450.774916,0.000000,108779.880668,108778.601016,-22485.416052,152978.099282
135,-0.011752,117450.774916,0.000000,108779.880668,108778.601016,124497.037435,152978.099282
136,-0.011749,117450.774916,0.000000,108779.880668,108778.601016,-53288.093386,152978.099282
137,-0.011705,117450.774916,0.000000,108779.880668,108778.601016,70973.209101,152978.099282
138,-0.011704,117450.774916,0.000000,108779.880668,108778.601016,17846.436525,152978.099282
139,-0.011671,117450.774916,0.000000,108779.880668,108778.601016,73834.956898,152978.099282
140,-0.011668,117450.774916,0.000000,108779.880668,108778.601016,119627.599460,152978.099282
141,-0.011397,117450.774916,0.000000,108779.880668,108778.601016,67062.004900,152978.099282
142,-0.011311,117450.774916,0.000000,108779.880668,108778.601016,27300.842661,152978.099282
143,-0.011302,117450.774916,0.000000,108779.880668,108778.601016,-73047.997205,152978.099282
144,-0.011252,117450.774916,0.000000,108779.880668,108778.601016,64447.357949,152978.099282
145,-0.011249,117450.774916,0.000000,108779.880668,108778.601016,-30327.773935,152978.099282
146,-0.011234,117450.774916,0.000000,108779.880668,108778.601016,203523.354271,152978.099282
147,-0.011220,117450.774916,0.000000,108779.880668,108778.601016,-122442.115171,152978.099282
148,-0.011073,117450.774916,0.000000,108779.880668,108778.601016,20342.812119,152978.099282
149,-0.011067,117450.774916,117587.166509,108779.880668,108778.601016,-40285.089034,152978.099282
150,-0.011037,117450.774916,117586.769500,108779.880668,108778.601016,28126.991796,152978.099282
151,-0.011020,117450.774916,0.000000,108779.880668,108778.601016,-46851.500513,152978.099282
152,-0.011004,117450.774916,117586.338470,108779.880668,108778.601016,50754.225861,152978.099282
153,-0.010991,117450.774916,0.000000,108779.880668,108778.601016,6816.651738,152978.099282
154,-0.010871,117450.774916,0.000000,108779.880668,108778.601016,78025.773648,152978.099282
155,-0.010815,117450.774916,0.000000,108779.880668,108778.601016,-88180.223572,152978.099282
156,-0.010792,117450.774916,0.000000,108779.880668,108778.601016,-22556.546202,152978.099282
157,-0.010774,117450.774916,0.000000,108779.880668,108778.601016,-72041.586727,152978.099282
158,-0.010689,117450.774916,0.000000,108779.880668,108778.601016,-5321.321333,152978.099282
159,-0.010541,117450.774916,0.000000,108779.880668,108778.601016,-3499.632227,152978.099282
160,-0.010526,117450.774916,0.000000,108779.880668,108778.601016,129652.116488,152978.099282
161,-0.010448,117450.774916,0.000000,108779.880668,108778.601016,19657.003648,152978.099282
162,-0.010335,117450.774916,0.000000,108779.880668,108778.601016,161245.906046,152978.099282
163,-0.010253,117450.774916,0.000000,108779.880668,108778.601016,61227.545776,152978.099282
164,-0.010235,117450.774916,0.000000,108779.880668,108778.601016,33858.097100,152978.099282
165,-0.010219,117450.774916,0.000000,108779.880668,108778.601016,-105005.839758,152978.099282
166,-0.010186,117450.774916,0.000000,108779.880668,108778.601016,55597.545878,152978.099282
167,-0.010185,117450.774916,0.000000,108779.880668,108778.601016,-6138.494996,152978.099282
168,-0.010151,117450.774916,0.000000,108779.880668,108778.601016,-84702.821172,152978.099282
169,-0.010151,117450.774916,117575.123790,108779.880668,108778.601016,-101828.882254,152978.099282
170,-0.010100,117450.774916,0.000000,108779.880668,108778.601016,97830.466544,152978.099282
171,-0.010075,117450.774916,117574.120866,108779.880668,108778.601016,-10789.656033,152978.099282
172,-0.010021,117450.774916,0.000000,108779.880668,108778.601016,113848.827096,152978.099282
173,-0.009976,117450.774916,0.000000,108779.880668,108778.601016,-27652.867279,152978.099282
174,-0.009920,117450.774916,0.000000,108779.880668,108778.601016,-73230.598027,152978.099282
175,-0.009893,117450.774916,0.000000,108779.880668,108778.601016,58624.800498,152978.099282
176,-0.009818,117450.774916,0.000000,108779.880668,108778.601016,-6443.920380,152978.099282
177,-0.009692,117450.774916,0.000000,108779.880668,108778.601016,8523.156645,152978.099282
178,-0.009657,117450.774916,0.000000,108779.880668,108778.601016,48047.341495,152978.099282
179,-0.009653,117450.774916,0.000000,108779.880668,108778.601016,109202.840883,152978.099282
180,-0.009608,117450.774916,0.000000,108779.880668,108778.601016,-4917.709676,152978.099282
181,-0.009593,117450.774916,0.000000,108779.880668,108778.601016,-97033.799631,152978.099282
182,-0.009566,117450.774916,0.000000,108779.880668,108778.601016,-51803.442308,152978.099282
183,-0.009555,117450.774916,117567.286427,108779.880668,108778.601016,-110020.758348,152978.099282
184,-0.009517,117450.774916,0.000000,108779.880668,108778.601016,-62613.522619,152978.099282
185,-0.009446,117450.774916,0.000000,108779.880668,108778.601016,-54194.006521,152978.099282
186,-0.009438,117450.774916,0.000000,108779.880668,108778.601016,-108769.914290,152978.099282
187,-0.009422,117450.774916,0.000000,108779.880668,108778.601016,17471.632258,152978.099282
188,-0.009342,117450.774916,0.000000,108779.880668,108778.601016,-72123.099626,152978.099282
189,-0.009329,117450.774916,0.000000,108779.880668,108778.601016,89966.701013,152978.099282
190,-0.009329,117450.774916,0.000000,108779.880668,108778.601016,-66600.556813,152978.099282
191,-0.009326,117450.774916,0.000000,108779.880668,108778.601016,-46441.644747,152978.099282
192,-0.009304,117450.774916,0.000000,108779.880668,108778.601016,-44233.413799,152978.099282
193,-0.009297,117450.774916,0.000000,108779.880668,108778.601016,-98212.936617,152978.099282
194,-0.009296,117450.774916,0.000000,108779.880668,108778.601016,35526.612145,152978.099282
195,-0.009206,117450.774916,0.000000,108779.880668,108778.601016,-74740.478482,152978.099282
196,-0.009162,117450.774916,0.000000,108779.880668,108778.601016,-130291.373924,152978.099282
197,-0.009109,117450.774916,0.000000,108779.880668,108778.601016,-43635.986442,152978.099282
198,-0.009105,117450.774916,0.000000,108779.880668,108778.601016,-17005.398517,152978.099282
199,-0.009048,117450.774916,0.000000,108779.880668,108778.601016,113849.476253,152978.099282
200,-0.008946,117450.774916,0.000000,108779.880668,108778.601016,63028.829786,152978.099282
201,-0.008938,117450.774916,0.000000,108779.880668,108778.601016,-138015.157884,152978.099282
202,-0.008935,117450.774916,0.000000,108779.880668,108778.601016,-91596.907438,152978.099282
203,-0.008891,117450.774916,0.000000,108779.880668,108778.601016,77915.290687,152978.099282
204,-0.008846,117450.774916,117557.951662,108779.880668,108778.601016,74804.369828,152978.099282
205,-0.008685,117450.774916,0.000000,108779.880668,108778.601016,152529.283523,152978.099282
206,-0.008570,117450.774916,0.000000,108779.880668,108778.601016,56142.176333,152978.099282
207,-0.008565,117450.774916,0.000000,108779.880668,108778.601016,-181497.150373,152978.099282
208,-0.008544,117450.774916,0.000000,108779.880668,108778.601016,-138969.271039,152978.099282
209,-0.008493,117450.774916,0.000000,108779.880668,108778.601016,-21411.803892,152978.099282
210,-0.008483,117450.774916,117553.186704,108779.880668,108778.601016,-21014.162275,152978.099282
211,-0.008464,117450.774916,0.000000,108779.880668,108778.601016,21368.507813,152978.099282
212,-0.008355,117450.774916,0.000000,108779.880668,108778.601016,61946.491844,152978.099282
213,-0.008353,117450.774916,0.000000,108779.880668,108778.601016,-92918.181916,152978.099282
214,-0.008346,117450.774916,117551.384819,108779.880668,108778.601016,40429.913337,152978.099282
215,-0.008332,117450.774916,0.000000,108779.880668,108778.601016,-22429.608569,152978.099282
216,-0.008285,117450.774916,0.000000,108779.880668,108778.601016,35016.400899,152978.099282
217,-0.008221,117450.774916,0.000000,108779.880668,108778.601016,-39412.668475,152978.099282
218,-0.008198,117450.774916,0.000000,108779.880668,108778.601016,87876.131312,152978.099282
219,-0.008141,117450.774916,0.000000,108779.880668,108778.601016,37742.448363,152978.099282
220,-0.008005,117450.774916,0.000000,108779.880668,108778.601016,15075.567900,152978.099282
221,-0.007995,117450.774916,0.000000,108779.880668,108778.601016,-17326.365533,152978.099282
222,-0.007867,117450.774916,0.000000,108779.880668,108778.601016,-39803.298856,152978.099282
223,-0.007861,117450.774916,0.000000,108779.880668,108778.601016,68462.922786,152978.099282
224,-0.007761,117450.774916,0.000000,108779.880668,108778.601016,-1927.517604,152978.099282
225,-0.007748,117450.774916,0.000000,108779.880668,108778.601016,-111382.253350,152978.099282
226,-0.007688,117450.774916,0.000000,108779.880668,108778.601016,-21968.411048,152978.099282
227,-0.007683,117450.774916,117542.659445,108779.880668,108778.601016,-41859.067296,152978.099282
228,-0.007610,117450.774916,0.000000,108779.880668,108778.601016,-58301.197932,152978.099282
229,-0.007478,117450.774916,0.000000,108779.880668,108778.601016,73325.353144,152978.099282
230,-0.007339,117450.774916,0.000000,108779.880668,108778.601016,-4237.933884,152978.099282
231,-0.007118,117450.774916,0.000000,108779.880668,108778.601016,-15426.944669,152978.099282
232,-0.007101,117450.774916,0.000000,108779.880668,108778.601016,-70061.304570,152978.099282
233,-0.007017,117450.774916,0.000000,108779.880668,108778.601016,-28521.338729,152978.099282
234,-0.006982,117450.774916,0.000000,108779.880668,108778.601016,65271.827718,152978.099282
235,-0.006980,117450.774916,0.000000,108779.880668,108778.601016,-21186.079514,152978.099282
236,-0.006962,117450.774916,0.000000,108779.880668,108778.601016,83617.561180,152978.099282
237,-0.006827,117450.774916,0.000000,108779.880668,108778.601016,1970.323266,152978.099282
238,-0.006756,117450.774916,0.000000,108779.880668,108778.601016,-61963.656712,152978.099282
239,-0.006752,117450.774916,0.000000,108779.880668,108778.601016,42021.146287,152978.099282
240,-0.006696,117450.774916,0.000000,108779.880668,108778.601016,-97408.760769,152978.099282
241,-0.006671,117450.774916,0.000000,108779.880668,108778.601016,133354.045270,152978.099282
242,-0.006584,117450.774916,0.000000,108779.880668,108778.601016,-85776.693677,152978.099282
243,-0.006428,117450.774916,0.000000,108779.880668,108778.601016,132088.309295,152978.099282
244,-0.006308,117450.774916,0.000000,108779.880668,108778.601016,70180.118936,152978.099282
245,-0.006243,117450.774916,0.000000,108779.880668,108778.601016,14115.018929,152978.099282
246,-0.006233,117450.774916,0.000000,108779.880668,108778.601016,-14917.371529,152978.099282
247,-0.006187,117450.774916,0.000000,108779.880668,108778.601016,-64408.596232,152978.099282
248,-0.006057,117450.774916,0.000000,108779.880668,108778.601016,90609.113318,152978.099282
249,-0.006054,117450.774916,0.000000,108779.880668,108778.601016,64424.017798,152978.099282
250,-0.005987,117450.774916,0.000000,108779.880668,108778.601016,-72746.643240,152978.099282
251,-0.005785,117450.774916,117517.690783,108779.880668,108778.601016,-166968.831767,152978.099282
252,-0.005778,117450.774916,0.000000,108779.880668,108778.601016,34368.725873,152978.099282
253,-0.005771,117450.774916,117517.507386,108779.880668,108778.601016,-29841.070771,152978.099282
254,-0.005770,117450.774916,0.000000,108779.880668,108778.601016,-7375.947514,152978.099282
255,-0.005636,117450.774916,117515.733661,108779.880668,108778.601016,-23794.130985,152978.099282
256,-0.005615,117450.774916,0.000000,108779.880668,108778.601016,-70466.201231,152978.099282
257,-0.005605,117450.774916,0.000000,108779.880668,108778.601016,45623.658809,152978.099282
258,-0.005577,117450.774916,0.000000,108779.880668,108778.601016,37638.649916,152978.099282
259,-0.005529,117450.774916,0.000000,108779.880668,108778.601016,45350.682957,152978.099282
260,-0.005527,117450.774916,0.000000,108779.880668,108778.601016,-135288.351105,152978.099282
261,-0.005524,117450.774916,0.000000,108779.880668,108778.601016,-79278.379058,152978.099282
262,-0.005508,117450.774916,0.000000,108779.880668,108778.601016,-14526.993678,152978.099282
263,-0.005481,117450.774916,0.000000,108779.880668,108778.601016,-116116.864983,152978.099282
264,-0.005367,117450.774916,0.000000,108779.880668,108778.601016,-80065.785955,152978.099282
265,-0.005323,117450.774916,0.000000,108779.880668,108778.601016,-60470.820338,152978.099282
266,-0.005262,117450.774916,0.000000,108779.880668,108778.601016,-13696.307386,152978.099282
267,-0.005257,117450.774916,0.000000,108779.880668,108778.601016,-44206.594090,152978.099282
268,-0.005224,117450.774916,0.000000,108779.880668,108778.601016,34855.327895,152978.099282
269,-0.005097,117450.774916,0.000000,108779.880668,108778.601016,2327.896292,152978.099282
270,-0.005063,117450.774916,0.000000,108779.880668,108778.601016,24981.302490,152978.099282
271,-0.004901,117450.774916,0.000000,108779.880668,108778.601016,-26244.822285,152978.099282
272,-0.004879,117450.774916,0.000000,108779.880668,108778.601016,93083.134850,152978.099282
273,-0.004855,117450.774916,0.000000,108779.880668,108778.601016,23180.874301,152978.099282
274,-0.004834,117450.774916,117505.189354,108779.880668,108778.601016,-35309.671041,152978.099282
275,-0.004760,117450.774916,117504.219699,108779.880668,108778.601016,-11930.574771,152978.099282
276,-0.004621,117450.774916,0.000000,108779.880668,108778.601016,41786.793439,152978.099282
277,-0.004530,117450.774916,0.000000,108779.880668,108778.601016,-106004.383954,152978.099282
278,-0.004518,117450.774916,0.000000,108779.880668,108778.601016,-3646.840570,152978.099282
279,-0.004440,117450.774916,0.000000,108779.880668,108778.601016,-27280.592112,152978.099282
280,-0.004281,117450.774916,0.000000,108779.880668,108778.601016,78264.374408,152978.099282
281,-0.004220,117450.774916,0.000000,108779.880668,108778.601016,27450.900756,152978.099282
282,-0.004183,117450.774916,0.000000,108779.880668,108778.601016,24534.115743,152978.099282
283,-0.004061,117450.774916,0.000000,108779.880668,108778.601016,-72958.614294,152978.099282
284,-0.004041,117450.774916,0.000000,108779.880668,108778.601016,-63093.939347,152978.099282
285,-0.004020,117450.774916,0.000000,108779.880668,108778.601016,49644.222506,152978.099282
286,-0.004004,117450.774916,0.000000,108779.880668,108778.601016,-16536.611817,152978.099282
287,-0.003978,117450.774916,0.000000,108779.880668,108778.601016,22551.230732,152978.099282
288,-0.003963,117450.774916,0.000000,108779.880668,108778.601016,17965.189393,152978.099282
289,-0.003929,117450.774916,0.000000,108779.880668,108778.601016,-91690.996998,152978.099282
290,-0.003822,117450.774916,117491.877734,108779.880668,108778.601016,-11253.584514,152978.099282
291,-0.003807,117450.774916,0.000000,108779.880668,108778.601016,14311.283771,152978.099282
292,-0.003799,117450.774916,117491.575858,108779.880668,108778.601016,76724.037841,152978.099282
293,-0.003778,117450.774916,117491.304664,108779.880668,108778.601016,-53528.343612,152978.099282
294,-0.003765,117450.774916,0.000000,108779.880668,108778.601016,-124950.672622,152978.099282
295,-0.003698,117450.774916,0.000000,108779.880668,108778.601016,9088.140513,152978.099282
296,-0.003682,117450.774916,0.000000,108779.880668,108778.601016,-35172.197171,152978.099282
297,-0.003643,117450.774916,117489.523352,108779.880668,108778.601016,35067.994345,152978.099282
298,-0.003614,117450.774916,0.000000,108779.880668,108778.601016,32019.009688,152978.099282
299,-0.003568,117450.774916,0.000000,108779.880668,108778.601016,-34845.554424,152978.099282
300,-0.003536,117450.774916,0.000000,108779.880668,108778.601016,52682.609010,152978.099282
301,-0.003501,117450.774916,0.000000,108779.880668,108778.601016,-41605.433374,152978.099282
302,-0.003500,117450.774916,0.000000,108779.880668,108778.601016,53595.702522,152978.099282
303,-0.003497,117450.774916,117487.607279,108779.880668,108778.601016,76229.996653,152978.099282
304,-0.003424,117450.774916,0.000000,108779.880668,108778.601016,70611.765847,152978.099282
305,-0.003418,117450.774916,0.000000,108779.880668,108778.601016,10724.258558,152978.099282
306,-0.003369,117450.774916,0.000000,108779.880668,108778.601016,18680.961310,152978.099282
307,-0.003361,117450.774916,0.000000,108779.880668,108778.601016,6114.500798,152978.099282
308,-0.003301,117450.774916,0.000000,108779.880668,108778.601016,-34556.029315,152978.099282
309,-0.003263,117450.774916,0.000000,108779.880668,108778.601016,35060.169191,152978.099282
310,-0.003251,117450.774916,0.000000,108779.880668,108778.601016,-13022.915058,152978.099282
311,-0.003222,117450.774916,0.000000,108779.880668,108778.601016,-29943.720562,152978.099282
312,-0.003144,117450.774916,0.000000,108779.880668,108778.601016,116834.165438,152978.099282
313,-0.003117,117450.774916,0.000000,108779.880668,108778.601016,-6995.609149,152978.099282
314,-0.003001,117450.774916,0.000000,108779.880668,108778.601016,-45786.361170,152978.099282
315,-0.002988,117450.774916,0.000000,108779.880668,108778.601016,-22547.442902,152978.099282
316,-0.002981,117450.774916,0.000000,108779.880668,108778.601016,-24291.227966,152978.099282
