#TradeId,Factor,Up/Down,Base NPV,Scenario NPV,Difference
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/6/10Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/7/15Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EONIA/8/20Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/5/7Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/6/10Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/7/15Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-3M/8/20Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19545223.07,7934.69
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19549697.83,3459.93
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19549909.36,3248.40
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19550336.28,2821.48
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19551477.45,1680.31
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19553129.39,28.37
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19624326.49,-71168.73
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/5/7Y:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,-19553157.76,-19549613.85,3543.91
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:DiscountCurve/EUR/7/15Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:DiscountCurve/EUR/8/20Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/0/6M,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/1/1Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/2/2Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/3/3Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/4/5Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/5/7Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/6/10Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/7/15Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EONIA/8/20Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/0/6M,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/1/1Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/2/2Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/3/3Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/4/5Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/5/7Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/6/10Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/7/15Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-3M/8/20Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19473511.66,79646.10
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19477986.42,75171.34
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19478197.95,74959.81
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19478624.87,74532.90
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19479759.07,73398.69
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19481442.53,71715.24
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19552593.95,563.82
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/7/15Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/6/10Y:IndexCurve/EUR-EURIBOR-6M/8/20Y,Cross,-19553157.76,-19477902.44,75255.32
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/7/15Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,DiscountCurve/EUR/8/20Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/0/6M:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/1/1Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/2/2Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/3/3Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/4/5Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/5/7Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/6/10Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/7/15Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EONIA/8/20Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/0/6M:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/1/1Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/2/2Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/0/6M,Cross,-19553157.76,-19548766.98,4390.78
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/1/1Y,Cross,-19553157.76,-19553241.74,-83.98
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/2/2Y,Cross,-19553157.76,-19553453.27,-295.51
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/3/3Y,Cross,-19553157.76,-19553880.19,-722.43
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/4/5Y,Cross,-19553157.76,-19555014.38,-1856.62
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/5/7Y,Cross,-19553157.76,-19556689.16,-3531.39
CC_SWAP_EUR_USD_RESET,IndexCurve/EUR-EURIBOR-3M/3/3Y:IndexCurve/EUR-EURIBOR-6M/6/10Y,Cross,-19553157.76,-19627861.70,-74703.94
