#TradeId,Factor,Up/Down,Base NPV,Scenario NPV,Difference
CPI_Floor,ZeroInflationCapFloorVolatility/EUHICPXT/5/2Y/0.01,Down,-6314.20,-6028.29,285.92
CPI_Floor,ZeroInflationCapFloorVolatility/EUHICPXT/6/2Y/0.02,Down,-6314.20,-6326.26,-12.05
CPI_Floor,ZeroInflationCapFloorVolatility/EUHICPXT/7/2Y/0.03,Down,-6314.20,-6436.79,-122.59
CPI_Floor,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,Down,-6314.20,-5962.37,351.84
CPI_Floor,ZeroInflationCapFloorVolatility/EUHICPXT/11/3Y/0.02,Down,-6314.20,-6324.21,-10.01
CPI_Floor,ZeroInflationCapFloorVolatility/EUHICPXT/12/3Y/0.03,Down,-6314.20,-6472.17,-157.97
CPI_Floor_SingleFlow,DiscountCurve/EUR/3/3Y,Up,-103339.55,-103308.52,31.03
CPI_Floor_SingleFlow,DiscountCurve/EUR/3/3Y,Down,-103339.55,-103370.59,-31.03
CPI_Floor_SingleFlow,ZeroInflationCurve/EUHICPXT/3/3Y,Up,-103339.55,-101588.11,1751.44
CPI_Floor_SingleFlow,ZeroInflationCurve/EUHICPXT/3/3Y,Down,-103339.55,-105108.76,-1769.21
CPI_Floor_SingleFlow,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,Up,-103339.55,-110397.85,-7058.30
CPI_Floor_SingleFlow,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,Down,-103339.55,-96302.85,7036.70
CPI_Cap,DiscountCurve/EUR/1/1Y,Up,73285.05,73284.75,-0.30
CPI_Cap,DiscountCurve/EUR/2/2Y,Up,73285.05,73284.55,-0.50
CPI_Cap,DiscountCurve/EUR/3/3Y,Up,73285.05,73264.69,-20.36
CPI_Cap,DiscountCurve/EUR/1/1Y,Down,73285.05,73285.35,0.30
CPI_Cap,DiscountCurve/EUR/2/2Y,Down,73285.05,73285.55,0.50
CPI_Cap,DiscountCurve/EUR/3/3Y,Down,73285.05,73305.42,20.37
CPI_Cap,ZeroInflationCurve/EUHICPXT/1/1Y,Up,73285.05,73317.10,32.05
CPI_Cap,ZeroInflationCurve/EUHICPXT/2/2Y,Up,73285.05,73331.04,45.99
CPI_Cap,ZeroInflationCurve/EUHICPXT/3/3Y,Up,73285.05,74686.93,1401.88
CPI_Cap,ZeroInflationCurve/EUHICPXT/1/1Y,Down,73285.05,73253.19,-31.86
CPI_Cap,ZeroInflationCurve/EUHICPXT/2/2Y,Down,73285.05,73239.62,-45.43
CPI_Cap,ZeroInflationCurve/EUHICPXT/3/3Y,Down,73285.05,71902.47,-1382.58
CPI_Cap,ZeroInflationCapFloorVolatility/EUHICPXT/0/1Y/0.01,Up,73285.05,73478.17,193.12
CPI_Cap,ZeroInflationCapFloorVolatility/EUHICPXT/5/2Y/0.01,Up,73285.05,73571.46,286.41
CPI_Cap,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,Up,73285.05,80696.26,7411.21
CPI_Cap,ZeroInflationCapFloorVolatility/EUHICPXT/0/1Y/0.01,Down,73285.05,73094.09,-190.96
CPI_Cap,ZeroInflationCapFloorVolatility/EUHICPXT/5/2Y/0.01,Down,73285.05,72999.14,-285.92
CPI_Cap,ZeroInflationCapFloorVolatility/EUHICPXT/10/3Y/0.01,Down,73285.05,65896.51,-7388.54
